,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.137551390383458,0,0,0,0.876298915025237,0,0,0,0,0.0183574875768544,0,0,0,0.115110613065249,0,0,0,0,-0.0294258086524773,-0.051004093470676,0,0.0216052197540006,0,0,0.320431761155232,0,0,0,0,0,0,-0.0900113149013718,-0.22033074516314,0,0,-0.312782847598906,-0.0959339715505968,0,0,0,0,0,0,0,0,0,0,-0.0170910890558224
X601939.CH.EQUITY,0.0726222412946422,0,0,0.00343709444511234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100967769163161,0.871975995574956,-0.0385499331229209,0,0,0,-0.016373044149984,0,0,0,0,0,0,0,-0.0184399899374142,0,0.0221936253352047,0,0,0,0,-0.0462890492785132,0.0134059859808751,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.243600967007048,0,0,0.217512304751994,-0.125757596190041,0,-0.0632425259663223,0,0,-0.0509676310057611,0.0899402472107399,0,0,0,0,0,0,0,0.5882304649341,0,0,0,0,0,0,0,0.0499483342395141,-0.113104333864931,0.0194696504257072,0,0,0,0,0,0,0,0,0,0.0359449770687377,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.30358303560398,0,0,0,0,0,0,0,0.221751472134037,0,0.0332569145497578,0,0,-0.0194160409245638,0,0,0.683518160692004,-4.33680868994202e-19,0,0,0,0,-0.0599044121233564,0,0,0,0,0,0,0,0,0,-0.0695758785140729,0,0,0,0,0,0,0,0,0,0,-0.134235888416685,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0903259269393945,0,0,0,0,0,0,0,0.209895780563094,0,0,0,0,0,0,0,0,0,0.405510951660142,0.0115749387882984,0,0,0,0,0,0.0796410713724849,0.124342493241433,0,0,0,0,0,0,0.111518873916232,0,0,0,0,-0.0216565504261608
X601658.CH.Equity,0.23342262700173,0.022311922668732,0,0,0,0,0.121311061425842,0,0,-0.0703274935001876,0.066844502357605,0,0,0,0,0,0.474976097993371,0,0,0,0,0,0,0,0,-0.0609326877807716,0,0,0,0,0.105851285502707,0,0,0,0,0,0.0867726785060194,0,0.0412724021764825,0,0.0524011653072457,-0.161969429088167,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.871276025838633,0,-0.079783115170373,0,0,0.124005225861104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292400104597265,0,-0.0620912504575781,0,0.00855554040276113,0.0871235138471007,0,0,0.0181785808457015,0,0,0.112148993536461,-6.93889390390723e-18,0,0,0.061248893642312,0,0,0,0.248487132046688
X601318.CH.EQUITY,0,0,0,0.00588958947073791,0,0.119782805291966,0,0,0.0386195224073677,0,0.0652194591764435,0,0,0,0,0.222406316240074,0.128448959558522,0,0,0,0,0,0.0150270518828792,0,0,0,0,0.0336976891793708,0.219808655978563,0,0,0,0.0371373312840704,0,0,0.0134020065235323,0,0,0,0,0,0,0,0,0,0.177631923194259,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.0311730211349536,0,0,0,0,0.176087482126881,0,0.0409017246237758,0,0,0,0.292418796649009,0,0.0753990921175709,0,0.0127970803222988,0,0,0,0.119747927999093,0,0,0.145304413338517,0,0,0,0,0,0.0193122406329754,0,0,0.064552544395104,0,0,0,0,0.0682818089892626,0,0,0,0,0,0.0967525083975649,0,0
X267.HK.EQUITY,0,0,0,-0.0364893510259742,0,-0.050390824152568,-0.0747916835714897,0,0,0,1.00671094364923,0,-0.0566581528985643,0,0,0,0,0,0,0,0,0,0,-0.0992701290916569,0,0,0,0,0,0,0,0,0.153964114848497,0,0,0,0,0,0,0,0,0,0,-0.0451304254823242,0,0,0,0,0,0.0793165125265206
X601166.CH.EQUITY,0,0,0.16220540389221,0,0,0.133006855578015,0,0,0,0.391238918218367,0,0,0,0,0,0,0.402514587913698,0,0,0,0,0,-0.0522585442780074,0,0,0,0,0.208456481433155,0,0,0,-0.0603157996730638,0,-0.17329645910713,0,0.15140345462888,0,0,0,0,-0.0747025700224696,-0.022727845610715,0,-0.0362517967026749,0,0,0,0,-0.03464240130128,0
X600000.CH.EQUITY,0,0,0.0120526627621247,0,0.00657448842575786,0.145623805292556,0,0,0,0,0.0315836406067662,0,0,0,0,0.282192075421051,0,0,0,0,0.147772223383461,0,0.320785444624646,0,0.0175631045199015,0,0,0.0745609241466268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.092874687864513,0,0,-0.157370081767467,0.313232797389307,0,0.178288354429738,0,0,0,0,0,0,0,0,0.0594245741613016,0,0,0,0,0.0601347183413027,0,-0.130609018750928,0,0,0,0,0,0,-0.335770155355096,-0.452851324351987,0,0,0,0,0,0,0,0,0,0,0.166426550698836,0,0,0.853103131611466,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,-0.0942210492931587,0,0,0,0,0,0,0,0,-0.0192762397407356,-0.0394007734124257,0,0.160989673816463,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251161725476966,0,0,0,-0.209495442899826,0.113144914078261,0,0,0,0,0,-0.196191064106308,0.778809596709875,0,0.0483290199766654,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00474258048326003,0.356959841528672,0,0,-0.0236748055755565,0,0,0,0,0,0,0.00612088018147898,0,0,0,-0.249983220498551,0,0.0559448669121782,0.0896929866729061,0,-0.00943133907758698,0,0,-0.178549958218957,0.917451988988284,0,0,0,0,0.0395755301734545,0,0,0,0,0,0,0,0,0,0.0226714585017391,0
X601628.CH.EQUITY,0,0,-0.0300052291599324,0,-0.00295101557629343,0,0,0.406875225881178,0,0,0,0,0,0.0298758412877799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068570107476765,0,0,0.0758222672455424,0,-0.208811545051813,0,0,0.0112934273239795,0,0,0,0,0.122738544967751,0,0,0.19761837943335,0
X000001.CH.EQUITY,-0.0207526166936561,0,0,0,0,0,0,0,0.606486600100247,0,0.218843174622914,0,0,0,0,0,0,0,0,0,0.0684592631259306,0,0.0273781960628107,0,0,0,0,0,0,0.0275212938396283,0,0,0,0,0,0.35618943320172,0,0,0,0,0,0,0,-0.170790163192378,0,0,-0.26108003559204,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.119233314027017,0,0,0,0.132529693229498,0.200502187107368,0,0,0,0,0,0.0697055857581111,0,0,0,0,0,0.194727832095257,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.104406055302327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1294953518573
X601169.CH.EQUITY,0,0.0187783257009057,0.159960415488551,0.603100697612424,0,0,0,0,0,0,0,0.0666889655504107,0,0,0,0,0,0,0,-0.0703661598095024,0,0,0,0,0,0,0,-0.00727596356818998,0,0,0,0,0,0,0,0,0,0,0,-0.0966056528009769,0,0,0,0,0,0,0,0.294537967122189,-0.0168063603718905,0
X2388.HK.EQUITY,0,0,0,0.0484715447003896,0.48362805679156,0,0,0,0,0,0,0,0,0,0.0509723425729588,-0.0088994512383081,0,0.0874099659873012,0,0,0,0,0.122816144442509,0.186535889204422,0,0,0.116059221971037,0,0,0,0,0,0,0.13556059844331,0,-0.324936775970183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.0187509362289945,0,0.118816486779761,0,0,0.517209602171534,0,0,0,0.111366818016356,0,0,0,0,0,0,0,0,0,0.205988766481184,0,0,0,0,-0.0893855756288206,0,0.285943327240156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601229.CH.EQUITY,-0.0771826970803698,0.945299353832008,0,-0.127519982176452,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.252040219676448,-0.0206333771802064,0.019068015689921,-0.02789804595896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021877838957274,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0417747781365018,0,0,0,0.116864312478248,0,0,0.269966212247477,0,0,-0.0154612762940683,0,0.168955452200519,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.106218990439003,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0655031377560013,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,-0.069432439413452,0,0,0,0,0,0,0,0,0,0,0,0.410322971024862,0,0,0,0,0,0.00506241659124428,0,0.312634860086214,0.264026789029667,0,0,0,-0.190224871405423,0,0,0,0,0,0,0,0,-0.166470414733733,0,0,-0.222343318278666,0,0.23088484405911,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.00422931175503038,0.210977437925966,0.149090896793991,0,0,0,0,0,0.0344926177334626,0,0,0,0.0841689706004104,0,0,0,0,0,0,0,0,0.0364974317220003,0,0,0,0,0,0.17981713445787,0,0,0,0,0,0,0,0.129448561820309,0,0,0.201285311563161,0,0.102578778355613,0.155819706564131,0,0,0
X601601.CH.EQUITY,0,-0.150244491663675,0,0,0.0581706944333327,0,0,0.0217623884511793,0,0,0,0,0,0.0192525710279742,0,0,0,0,0,0,0,0,0.0738829296151943,0.460189348494659,0,0,-0.186956306999907,0,0,0,-0.0615428861332,0,0,0,0.371932786621952,0.178839608819431,0,0,0,0,0,0,0,0.229946787028684,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0259196758276935,0,0,0,0,0,0,0,-0.00863243497213713,0,0,0,0,0,0,0,0,0,0,0.0437220247993158,0,0,0,0,0,0.00168092612067743,0,0,0,0,0,0.226700547805814,0,0,0,0,0.787408927450415,0,0,0,0.0408942377902133,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,-0.386831272754907,0.372065132105895,0,0,0.0609558870379526,-0.154307574555839,0,-0.230322297151279,-0.0388061694757779,0,0,0,0,0,-0.318134496818092,0,0.371859923479736,0,0.421105826893681,0,0.310597612930601,0,0.349991292779253,0,0,0,-4.33680868994202e-19,0,-0.0138795300117257,0,-0.303428989484219,0,0,0,0,0,0,0,0,0,0,0
