,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY
X601319.CH.EQUITY,0,0.3034428094937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415664624140998,0,-0.0278145845412627,0,0,0,0,0,0,0.070984026548049,0,0,0.120739440761965,0,0,-0.032432669370395,3.46944695195361e-18,0,0,0,0,0.0434037217045259,0.266727273461079,0,0,0,0,0.0293611436267349,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0321706286678347,0,0.51835218262942,0,-0.0607804357799585,0,0,0,0,0,0,0,0,0,0,-0.00394978582952915,0.108765068850583,0,0,0,0,0.0118163134189981,0,0,0,0.205766757679249,0,0,0,0,0,0,0,0,-0.185931324162916,0,0.103149676884263,0,0,0,0.0302263849127044,0,0.0438521897970269,0.00887573915803722
X002142.CH.EQUITY,0.0791477271020703,0,0,0.0354243041478472,0,0,0,0,-0.0448322417091461,0,0.176382346562319,0,0.198616635983171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200749456481753,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206931804694106,0.0571606911309309,0,0,0.0606589173025392,0.00950392372165242,0
X2388.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0.294910738331805,0,0,0.0195126998612769,0,0,0,0,-0.147858156977392,0,-0.225523091385698,0,0.364117669074694,0,0,0,0,0.0607515720497174,0,0.0802628608790038,0,0,-0.081470197630508,0,0,0,0,0,0,0,0.0921477105866035,0.157644306725215,0,-0.0254934859779122,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.134127260257259,0,0,0.0344306101060404,0,0,0,0,0,0,0,0,0,0.173804241396497,-0.0117873483107058,0,0,0,0,0,0,0,0.0493783436577426,0.0535840413727557,-0.029863413353959,0.555335884791067,0.0295919197817239,0,0.0352205802928158,0,0,0,0,0,0,0,0,0.433790006057224,0,-0.444790721737562,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.0486678048752214,0.0271599513338076,0.0594117689648489,0.00164458505214255,0,0.405581015139594,0,0.0755361471793968,-0.0134469968022301,0,0,0,0,0,0.136605181500348,0,0.314536476174735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.23519193325093,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.236479984522871,0,0,0,0,0,0,0,0,0.165057757091845,0,0,0,0.0100463255965205,0,0,0,0,0,0,0.286415752361582,0,0,0.247869270390436,0,0,0,0,0,0,0,0,0.108351985300794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.170251729994164,0,0.0439953949044942,0,0.0443018769845199,0,0,0,-0.0881802545081391,-0.0637683743305984,0,0,0,0.118964509698897,0,0,0,0,0,0,0,0,0,0,0.292261114552058,0,0,0,0.0964027055166268,0.150156261988972,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0641443959841948,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.106452052617993,0,0,0,0,-0.0524295903229143,0,0.337085789980492,0,0,0,0,0,0,0,0,0,0.314035708524157,0,0,0,0,0.418942600650714,0,0.0179044459079766,0,0,0,0,0,0,0,0,0,0,0,-0.0278964558733538,0,-0.114125558421194,0,0,0,0,-0.0484865459345572
X601211.CH.EQUITY,0,0,0,0,0,0.0472340271988967,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.21732426332294,0,0,0,0,0,0,0,0,0,0.0234831472273205,0.0846228034876862,0.418452094402101,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.134012775885679,0,0,0,0,0,0.00176838850371579,0,0.0239802265043214
X600837.CH.EQUITY,0,0,0,0,-0.189434458862312,0.142631280835689,0,0,0,0,0.298199952423157,0,0,0,0,0,0,0,0,0,-0.104980618388527,0,0,0.0251798896495231,0,0,0,0,-6.93889390390723e-18,0,0,0.196034214344064,0,0,0,0.113428370564649,0,0,0,0,0.222044095790371,0,0,0,-0.396299659861009,0,0,0.191057812710725,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0761057937831007,0.495117602756468,0,0,0.0718377420865685,0,-0.124395625202186,0,6.93889390390723e-18,0,0,0,0,0,0.374565478661148,0,0,0,0,0,0,0,0,0,0,0,0,-0.118301733086827,0,0.0356677170087482,0,0,0,0,0,0.0125029415348877,0,0,0,0.156941426368291,0,0,0.0680896168227442,0.106615632814751,0
X267.HK.EQUITY,0.157324052654505,0.0319122469899528,0,0,0,0.0241439258603807,0.0493571392673108,0,0,0,0,0,0,0,0.043189858068865,0,0,0,0,-0.177383436450809,0.164758844034264,0.171531905512032,0,0,0,0,0.324875905097672,0,0,0.124532579846083,0,0,0,0,0,0,0,0,0,0,0,0,0.0345207306483191,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.162308916215733,0,0,-0.104247638562686,0.362055487085483,0,0,0,0,0,0,0,0,0,0,-0.0984995113118031,0,0,0,0,0,0.408332550409523,0,0.105174393611725,0,0,0,0,0,0.180526331397165,0.0450707207575821,0,0,0,0,0,0,0,0,0,0,0.0311280311412223,0,0,0
X2882.TT.EQUITY,0,0.0303028866630344,0,0,0,0.103043868807909,0,0,0,0,0,0,0,0,0,0.0612199956829445,0,0,0,0,0.123779585020923,0,0.00167050784582649,0.00567397606385731,0,0,0,0,0.0274581911865117,0,0,0.00844510642957948,-0.0826986622754055,0,0,0,0,0.445205577600066,0,0,0,0,0.167402309636093,0.0162434403540345,0,0,0,0,0,0.127667074050566
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0307239250902228,0,0,0,0,0,0,0,0,0.165902637338926,0,0,0,0,0,0,0,0,0,0,0.251035871181613,0,0,0,0,0,0,0.078263937535743,0.114435299503116,0,0,0,0,0.286955566912958,0,0,0,0,0.0148996792193639,0.0429013001722717,0.121778272422047,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.157973139706921,0,0,0,0,0,0,0,0,0,0,-0.00639857877681352,0,0,0,0,0,0,0.0257789619494449,0.301925000383917,0,0,0,0.00803408546907343,0,0.0592323186241231,0,0,0,0,0,0,0.0542118709751553,0,0,0.0832761725681247,0,0,0.03158409705666,0.186551120767591,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0785689424402183,0,0,0.00692560618410314,0,0,0,0.0855481580617028,0.228149683342614,0,0,0,0,-0.109992135983935,0,0,0,3.46944695195361e-18,0,0.175554021132103,0,0,0,-1.73472347597681e-18,0,0.217077430883365,0,0,-0.0273957783203211,0,0,0,0.0503335119922848,0,-0.0867405454291736,0,0,0,0.0222056997085648,0,0
X2881.TT.EQUITY,0,0,0.197865940031495,0,0,-0.00388846287159264,0,0,0.204397791137579,0,0,0.0282886212142733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164090459294169,0,0.343452367543551,0,0,0,0,0,0,0,0,0.375661926331118,0,0,-0.110122639815612,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0514567966648459,0,0,0.120658091466342,0,0,0,0,0,0,0,0.121657263505029,0,0.120961961152225,0.0446139792818566,0,0,0,0,0,-0.0346604659568997,0,-0.0122318993008359,0,0,0,0,0,0,0,0,0.000976177737494126,0.0337991853282238,0,-0.0318932741375776,0,0,0.462923236909903,-0.086048212829016,0.460944073071277,0,0
X601169.CH.EQUITY,0,0.09147913025283,0.153723826249904,0,0,0,0,0,0,0,0,-0.151784280408871,0,0,0,0,0,0,0,0.186756860635609,0,0,0.171593359503581,0.710763799935466,0,0,0.0452511937859768,0,0,0,0,0,0,0,0,0,0,-0.159171817692765,0,0,0,0,0,0,0,0,0,0.0054868979609791,0,0
X600015.CH.EQUITY,0,0,0.122144515713458,0,0,0,0,0.146153806297277,0,0,0,0.168203510002664,0,0.0349092011570656,0,0,0,0,0,0.240672415335056,0,0.0514934067322776,0,0,0,0,0,0,0,0.079321924592925,0,0,0,0,0.119436441333784,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.192852444402065,0,0,0.00818214622162574,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0264955615580717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586261383668593,0,0,0,0.221978057937119,0.224731048990071,0,0,0,0.072955947378123,0,0.279103621584584,0.18292564843912,0.0968183828345057,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0500798391140629,6.93889390390723e-18,0,0,0.0971060519411125,0,0,0,-0.150386447873867,0,-0.0269739224166993,0,0,0,0,0,0,0,0,0,0,0,-0.073414971256775,0,0,0,-0.0163536185778153,0,0,0,0,0,0.315698189257959,0.254429901552139,0,0,0.133491386222203,0,0,0,0,0,0.297803417136958,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0973889659786707,0,0,0,0,0,-0.017699221045097,0,0,-0.0638062902443424,0,0,0,0,0,0,0.21566585003767,0,0,0,0,0.109962111764724,0,0,0,0.162692836355982,0,0,-0.0332302685211536,0.431357623106949,0,0,0,0,0,0,-0.185339212962683,0,0,0,-0.172955613630505,0
X600926.CH.EQUITY,0,0,0,0.101234454854718,0,-0.119574868583943,0,0,0,0,0.227238965411034,0.111829638589166,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.166078352863713,0,0,0,0,0,0,0,0,0,0.280898269295711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158311463868422,-0.0967986527992168,-0.0708312759443734,0,-0.0831083876409131
X601009.CH.EQUITY,0.0910517736066624,0,0,0,0.132980212566853,0,0.136596014570526,0,0,0,0,0,0,0,0,0,0.0422128530460102,0.0529555423637036,0,0.108755421390603,0,0,0,0,0,0.213956104717692,0,0,-0.238595226697411,0,0,0,0,0,0,0,0,0.00702328249505481,0.197166428334397,0,0.294978086673791,0,0,0.0120374057072585,0,0,0,0,0,0
X601901.CH.EQUITY,0.310063191839161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054660011773763,0,0,0,-0.020709515857177,-0.303408097694387,-0.178583716383969,0,0,0,0,0,0,0,0.0795163078025351,0,0,0,0.106868856464545,6.93889390390723e-18,0,0,0,0,0,0,0.00156677800989907,0,0,0,0,-0.0790121850189932,0.282285178644175,0
X601788.CH.EQUITY,0,0,0,0,0,0,-0.199804079555879,-0.249107649667376,0,0,0,0,0,0.167702746866278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220163702049065,0,0,0,0.472573397781346,0,0,0.136610738927616,0,0,0,0,0,0,0.271379313678097,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,-0.0429732594500095,0,0,0,0,0,0.238848603261928,0.117931660660368,0,0,0,0,0,0,0,0,0,0,0,0.0149217023212781,0,0,-0.0844430637724603,0.19544949247262,0.413493202571352,-0.0175430729742896,0,0,0,0,-1.38777878078145e-17,0,0,0,-3.46944695195361e-18,0.0760257660583759,0.0337261010553511,0,-0.0779081583644731
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0520950740294769,0.0919500089577686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995896109750617,0,0,0,0.0661035418026584,0,0,0,-0.197714022655806,0.0550102550871763,0.0273732439188455,0.113429340893703,0,0,0.266023979969568,0.146253722640648,0,0,0,0,0.104638398668625,0,0,0.114983321601421,0,-0.132287539152898,-0.0879569590655707,0
