,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0.470024456537177,0,0,0,0,0,-0.0701766970724545,0,0,0,0,0,0,0,0.281462387694986,0,0,0,-5.55111512312578e-17,-0.0184363103769867,0,0,0,0,0.00736719565203563,0.0716473978143745,0,0,0,0,0,0.236814004619169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0752150848475535,0,0,0,0.252172393330934,0,0,0.0398253403655338,0,0.066337157241217,0,0,0,0,0.0233684049996825,0,0.0695911596998503,0,0,0,0,0,0,0.191742552713933,0,0,0,0,0,0,0.0321429426044968,0,0,0.116131320308876,0,0.0825140663959826,0,0.00967636472964674,0,0,0,0,0,0,0,0,0.0210035979451026,0.0491352118129019,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.168009437248758,0,0,0,0,0,0,0.332239878016538,0,0,0,0.133536674501019,0,0,0,0,0,0,0,0,0.0891490627738691,0,0,0.00564116344252474,0,0.0990997125745873,-1.73472347597681e-18,0,0,0,0,0,0.116368565709055,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.214315772692514,0,0,0,0.463341103582648,0,0,0,0.0106568809441989,0,0,0,0,0.0375149307575108,0,0,0,0,0,0,0.041080130120033,0,0,0,0,0,0,0.0156942202350208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515910974985806,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0338658770547707,0,0.0054388951018111,0.206249079218474,0,0.206934816571449,0,0,0,0,0,0,0,0.297765219735699,0,0,0,0.162927679735383,0,0.0655584467657073,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.296673947660328,0,0.0324439652802604,0,0,0,0,0,0,0,0,0,0.0920956539879116,0,0,0,0,-0.0140837080327479,0,0.177768416153491,0,0,0,0,0.0437929937314252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210939199448729,0.161600792810867,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.101803672289645,0.0595028153498927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366881352101811,0,0,0,0,0,0,0,0,0,0,0,0,0.124778441643614,0.00994591975213578,0.0488388145423554,0,0,0,0.16124772305914,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.103033146386212,0,0.061208966148178,0.122525043516072,0,0,0,0,0,0.226236536936513,0,0.0787051230632458,0,0,0,0,0,0,0,0,0,0,0,0.0328361201051521,0,0,0,0,0,0.134253570126073,0,0,0,0.239182592889027,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0619802880454101,0,0.261191284133489,0,0,0,0,0,0.0581639353777277,0,0,0,0,0,0,0.0632168026067921,0,0,0,0.22559964459559,0,0.0279760774484088,0,0.00957853204117402,0,0,0,0,0,0,0,0,0,0,0.226734307149434,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.105779188701378,0.332950693619532,0,0.123563058977318,0,0,0,0,0,0,0.189033019909056,0,0,0,0.498969158628093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183954887323777,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0756871421340151,0,0,0,0,0,0,0,0.354694935042225,0,0,0,0,0,0.317659321529424,0,0,0,0,0,0,0.0987748901379335,0,0,0,0,0,0,0.116362122758634,0,-8.67361737988404e-19,0.0120318134496353,0.117729951242385,0,0,0.0313482379284857,0,0,0,0,0,0,0,0.014958014175377,0
X601998.CH.EQUITY,0,0.0244810556012338,0,0.0951277619142224,0.099127339026638,0,-0.043453522754551,0.0159877416764047,0,0,0,0,0.133778099185548,0,0,0,0,0,0,0,0,0,0,0,0.0796451872510081,0,0,0,0,0.0433747904128837,0,0,0,0,0.466150724567014,0,0,0,0,0,0,0,0,0,0,0,0.0876741864640077,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.21181539012379,-0.187558678720461,0.121731177146302,0,0,0,0,0.0398737105544862,0,0,0,0,0,0,0,0,0,0,0.545693087869435,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.146174782763785,0,0,0,0,0,0.350265095340457,1.38777878078145e-17,0.0579421748678394
X267.HK.EQUITY,0,0,0,0,0,0,0.0613619048587626,0.0919242136618666,0,-0.209711011982528,0,0,0,0.27144895008826,0,0,0,0,0,0.167297895964471,0,0,0.0649067298278199,0,0,0,0,0.00791000421013517,0,0,0,0,0,0,0,0.32236470334864,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.137201586532013,0,0
X601818.CH.EQUITY,0,0,0.0221617663611103,0.0259622810888046,0.0832818650535594,0,0,0,0,0,0.116084533919021,0.303096693093695,0,0,0,0.0698437719922641,0,0,0,0,0,0.338530942228483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0029493057671518,0,0,0,0,0,0.0699202772148676,0,0,0,0.0585719595078847,0,0,0,0,0,0,0,0,0,0,0,0.092754723893039,0,0.0444523653842366,0,0.0591093099411692,0.154271537612018,0,0,0,0,0,0.394651289287145,0,0.0816777658785215,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.160440218266627,0.32416312634067,0,0,0,0,0,0.374562542558341,0.0877663180313627,0,0,0,0.0433861221310175,0,0,0.0862333474671368,0,0,0,0,0,-0.145530217344827,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.10567022596994,0,0,0,0.0456306571733827,0.102548175556973,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0147148920165189,-0.0173661146189007,0,0,0,0,0,0,0.130483958685395,0,0,0,0,0.0220472250224768,0,0,0.0242563801483419,0,0,0,0,0,0.0868130840604504,0,0,0,0,0.0757113305406465,0,0.0777000970457706,0,0,0,0.434587821402082,0,0.0804977525744399,0.137016058822589,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0543981034389715,0,0.0384161527212489,0,0,0,0,0,0,0,0,0.145458054803877,0,0,0,0,0,0,0.365375424735978,0,3.46944695195361e-18,0,0.0633775386737443,0,0,0,0,0,0.200814726260277,0,0,0.0668402282278588,0.174238529232861,0,1.73472347597681e-18,0,0,0,0.0277319138680149,0,0.0345551126833812,0,-0.178531074374001
X2882.TT.EQUITY,0,0,0,0,0,-0.0924977210210609,-0.0554381531994378,0,0,0,0.116083790043948,0,0,0,0,-0.00867809496485653,0,0,0.222258986380617,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.612587925249345,0,0,0,0,0,0,0,0,0,0,0.149118824323608,0
X601229.CH.EQUITY,0,0,0,0.0295520084797885,0,0,0,0,0.16618099303645,0.247074302742672,0,0,0.0509642996211476,0,0,0,0,0.18635131266417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439589447263049,0,0,-0.152033410159267,0,0,0,0.163307740627272,0.189926937714785,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107818987547739,0,0,0,0.213597123121437,0.21384154194479,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0308926913355086,0,0.125897029953182,0,0,0,0,0.0290442954219628,0,0,0,0,0,0,0,0.110227105309208,-6.93889390390723e-18,0,0,0.112412414184553,0.0255242570049512,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0591205249820765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374895963587156,0,0,0,0,0,0,0,0.112982290023729,0,0.155694905278106,0,0.0437891935097476,0,0,0,0,0,0,0,0,0,0.161592181037552,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754672049251836,0,0,0,0,0,0,0,0,0,0,0.353533787869391,0,0,0,0.0013779478141595,0,0,0,0,0,0.31960566546851,0,0,0,0.106277005350969,0,0,0,0,0,0.0366335665452487,0,0,0,0
X601169.CH.EQUITY,0,0.102659565550933,0,0,0,0,0,0,0,0.00400677007169149,0,0,0.0274111226848535,0,0,0.114010799023195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213658698008149,0,0,0,0,0,0.379821899843646,0,0,0,0.156886663503254,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.104932402781681,0,0.346333367817062,0,0,0,0,0,0.0469621884105883,0,0,0,0,0,0,0,0,0,0,0,0.108950611995498,0.128548139453889,0,0,0,0,0,0,0,0.170708298086425,0,0,0,0.149226546701514,0,0.00451960355127579,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,-0.0913745878094066,0,0,0,0.304750642308655,0,0.0864103467826928,0,0,0,0,0,0,0.152473100256137,0,0,0,0.259089918154126,0,0,0,0,-0.237603495340206,0,0,0,0,0.36430627690654,0,0,-0.0702706186182835,0,0,0.123820944864096,0,0,0,0,0,0,0,0.0897348526457881,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0148343101787525,0,0,0.177897296064123,0,0,0,0,0,0,0,0,0,0,0,0,0.2009755462311,0,0,0,0,0,0,0,0,0.444285911398097,0,0,0,0,0.0154445452794415,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0776295034106021,0,0,0,0.0580707887817622,0,0,0,0,0,0,0,0,-0.134274606743785,0,0,0,0.093910150219645,0.0135684247239008,0,0,0,0,0.112372061195807,0,0,0.000335272546060125,0,0,0,0,0,0,0,0.279186965650643,0,0,-1.38777878078145e-17,0,-0.0410097350599122,0,0.510192208704159,0,0,0,0.0757776775520396,0.00618811750584779
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19428314247155,0,0,0,0,0,0,0,0,0.0141879235746366,0,0.0846830910968423,0,0.0770122066997031,0.368079275542444,0,0.0516636303482585,0,0,0,1.73472347597681e-18,0.125748802836412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.023191254361346,0,0,0,0,-0.0800643845331083,0,0,-0.238842986527106,0,0,0.0594721794123013,-0.0603178232297927,-0.00947484897303966,0,0,0,0,0,0,0.0604001043125799,0,0,0,0,0,0,0.380581848493134,0.0698842784278752,0.0553856537130164,0,0,0,0,0,0,0,0,0,0.407453101873592,0.217725618201344
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.064573533371214,0.1541553745764,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.221387110450075,0,0.085782844539208,0.303771272930298,0,0,0,0,0.0160027785929385,0,0,0,0,0,0,0,0,0,0.0244824699853824,0,0.0368192657679608,0.0997546281547881,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853993477302637,0.045108038216452,0,0,0.25802347124989,0,0,0.326750383873813,0,0,0,0.142666367011461,0,0,0,0,0,0.13402098139893,0,0,0,0,0,0,0,0,0.0232473835549676,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0210268454439888,0,0,0,0,0.0307805749613545,0,0,0,0.0287894998225873,0,0,0.17645799952222,0,0.180922331684231,0,0,0,0.0718351436506663,0,0,0.0768336870937155,0,0,0,0,0,0.0316146253758386,0,0,0.0729910381603182,0,0,0,0,0,0,0,0,0.2276847652744,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.205723201826869,0,0.0767077826787192,0,0,0,0,0,0.283136888560321,0,0,0,0,0,0,0.0323744385558553,0,0,0,0.213293104975857,0,0,0,0,0,0,0,0,0,0,0,0.0648727770496598,0,0,0,0,0,0,0,0,0,0.483799059125523,0.180221273667353
X601881.CH.EQUITY,0,-0.102903435109072,0,0,0,0,0,0,0,0,0,0,0,0.0140714666893626,0.3093295789663,0,0,0,0,-6.93889390390723e-18,0,0,0.233173275035958,0,0,0,0,0,0.0980606628012443,0,0,0,0.208762127780718,0.101331736398733,0,0.041442623553517,0,0,0,0,0,0,0,0,0,0,0,0.112195732830318,0.0512808511534569,0
X600919.CH.EQUITY,0,0,0,0,0.0379092148235437,0,0,0,0,0.0388872637077496,0,0,0,0,0,0,0,0.0791225766511147,0,0,0,0.197282505606475,0,0,0,0,0,0,0,0,0,0,0,0.205537530780006,0.228373733551967,0,0,0,0,0,0,0,0,0.127832258172465,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.108221819110393,0,0,0,0,0.0366719341912587,0,0,0,0,0,0,0,0,0,0,0,-0.163735410092671,0,0,0,0,0.085432647217153,0.0120114692792008,0,0,0,0,0,0.682195180165325,0,0,0,0,0,0,0,-0.0535731539624457,0.125015033411657,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,-0.0402219529264353,0,0,0,-0.0547053776408169,-6.93889390390723e-18,0,0,-0.0300442518765761,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0956619179031997,0,-0.0596297522187061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110820314636698,0.0436155330705832,0,0.272207998517857,0,0,0,0.43484443294496,0.0168464546789802,0,0,0,0.239197822240071
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612263636198935,0.0534112609250157,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0370468169877819,0,0,0,0,0.0481945952273553,0.0847053135695037,0,0.453910749229151,0,0,0,0.288858645084688,0,0,0,0.0775489867706767,0
