,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0,0.988588019490976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626312632928536,0,0,0,0,0,0,0,-0.0460773628166813,0,0,0.106509716103659,0.127175690151721,0,0,0,0,-0.103333008151719,0,0.195310360025409,0,0,-0.116306271635062,0,-0.0920182116898578,0,-0.126860392337406,0,0,0,0
X601288.CH.EQUITY,0.0630282169512007,0,0.0890229492409294,0.460809972480816,0,0,0,0,0,0.273416697708355,0,0,0,0,0,0.0387891500520197,0,0,0,0,0,0,-0.327879501326954,0,0,0,0,0.126151052821597,0,0,0,0,0,0,0,0,0,0.154407227352472,0.0130363449682248,0,0,0.0617220066889857,0,0,0,0,0,0,0,-0.0291387152282163
X601939.CH.EQUITY,0.464811028884994,0.00993201968215028,0,0,0,0,0,0,0,0,0,0,0.289059700097636,0,0,0,0.130093842064885,0,0.0164791499416582,0,0,0.0455356780931288,0,0,0,0,0,0.0213436331699102,0,0,0,0,0.0179542688863852,0.106794286418338,0,0,0,0,0,0,-0.066926088545726,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0438190038210332,0,3.46944695195361e-18,0.166902568082688,0.145944858778046,0,0,0,0,0.0731718884838466,0,0,0.0141160052001866,0,0,0,0.216985637747346,0,0,0.165976078713285,0,0,0,0,0,0,0,0,0.00201033942856482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163231117794726,0,0
X5.HK.EQUITY,0,0,0,0,0,0.05014158280597,0,0,0.305326387383281,0,0,0,-0.146575322778045,0,0.208993365206327,-0.385060110067791,0,0,0,0,0,0,1.38777878078145e-17,0,0.166257914166052,0,0,0,0.571187620581373,-0.0407652087478605,0.0734583518052472,0,0,0,0,0,0,0,0,0.0952367573756772,0,-0.136671244844633,0,3.46944695195361e-18,0,0.28257849911174,0,0,0.0431803283533263,0
X601658.CH.Equity,0,-0.0729120397510859,0,0,0,0,0,0,0,0.790399380141598,0,0,0,0,0,0.123021921178398,0.0506238119020565,0,0,0,0,0,-0.20649749097167,0.0303153089154505,0.148718189866615,0,-0.0413646631468388,0,0,0,0,0,0,-0.224580869804985,0,0,0,0.131926746127003,0,0.0363433386779003,0,0.127648095912558,0,0,0,0,0,0,0,0.213209477109627
X601328.CH.EQUITY,0.199881021592768,0.189384243239771,0,0.215757332220663,0,0,0,0,0.298179779722617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105506402594711,0,0,0.110916464691645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521789225761467,0,0
X601318.CH.EQUITY,-0.0345052086006361,0,0,0,0,0,0,0,0,0,0,0.000999542577775004,0,0.176004601205698,0,0,0.314249386407327,0,0,0,0,0,0.217541135819455,0,-3.46944695195361e-18,0.323653464089241,0.164854298626658,0,0,0,-0.016364920089215,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174782498318498,0,0,3.46944695195361e-18,0.050609149906353,0
X267.HK.EQUITY,0,0,0,0,0.54810293890742,0,0.052668513167628,0,0,-0.0178852131311974,0,0,0,0.209323882919183,0.27437683758422,0,0,0,0,-0.16893776896328,0,0,-0.014373680190088,0,0,0,0,0,-0.0431715437684769,0,0,0,0,0,0,0,0.0621138052003515,0,0,0,0,0,0,0,0,0,-0.0841483378470459,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.386507495263877,0,0,0.188363568304003,0,0,-0.0311715001995477,0,0,0,0,0.257099958077595,0,0,0.0832290654097929,0,0,0,0.171480920510797,0,-0.0949660709676321,0.0369644052195079,0,0,0,0,0.0576085819019584,0,0,0,-0.0532789978047053,0,0,0,0.0582796073273823,0,0,0,0,0,0,0,0,-0.00111337194806417,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.056577051267908,0,0,0,0,0,0.307455030663751,0.171970433403594,0,0,0.5999701662427,0,0,0,0,0,0.0692858317723545,0,0,0,0,0,0,0,0,0,0,-0.315097183452058,0,0,0,0.0330316314318607,0,0,0,0,0,0,0,0,0,0,0.195206873104867,0
X601998.CH.EQUITY,0,0,0,0.423207607781676,0,0,0,0,-0.021847449483815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851930467796915,0,0.0552165922869229,0,-0.139135035532789,0,0,0,0,0,0,-0.00399602935889508,0,0.0351590997482134,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.108888902974436,0,0,0,0,0.156924868998691,0,0,0,0,0,0.164681516035905,0.234606779714594,0,0,0,0,0,0,0,0,0,0.0168853774038295,0,0,0,0,0,0,0.0238220197466006,0,0,0,0,0,0,0,0,0,0,0.091450565043329,0.185631481573727,0.0511634753594214,0,0
X600016.CH.EQUITY,0.205261609002712,0,0,0,0.0202646470823077,0,0,0.131751319089324,0.100096756170051,0,-3.46944695195361e-18,0,0.0787378786748464,0,0,0,0,0,0,-0.0755901389463484,0,0,0,0,0.382735730199311,0.155945787589281,0,-0.215532768128745,0,0,0,0,0,0,0,0,0,0,0.117883391012553,0,0,0,0,0,0.0567164611655067,0,0,0,0,0
X601818.CH.EQUITY,0,0.140428768290166,0,0,0.115612793698232,0,0,0,0,0,0,0,0.0523070484738426,0,0,0,0.0988119288015723,0.332747413167702,0,0,0,0.0403565629531381,0,0.14823473259056,0,0,0,0,0,0,0,0,0.108002476730685,0,0.10241131093827,0,0,0,0.140689724107661,0,0,0,0,0,0,0,0,0,0,-0.0216875942631273
X601628.CH.EQUITY,0,0,0,0.030340079706592,-0.346337354234225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123684694149681,0,0,0,0,-0.128777654889362,0.362048185899608,0,0,0,0,-0.0596319748560635,0,0,0.0740789301710082,0,0,0,0,0.0947962336318232,0.397662258326571,0,0,0,0,0.146143607164685,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0671469249519936,0,0,0,0.38391647886643,0,0,0.0933117248954357,0,0.0501072023500158,0,0,0,0.047549263103384,0,0,0,0,0.126356968438495,0,0,0,0,0,0,0,0,0,0.0446069310160316,0,0,0,0,0,0,0,0,0,0,0,0.0632915335438448,0,0,0,-0.0119541533898748
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0971825525721409,0,0,0,0,0,0,0.0451019158856256,0,0.498277936739153,0.092640817569665,0,0,0,0,0.0487406792551514,0,0,0,0.0542907373926684,0,0.0872456650068107,0,0.0213077249329873,0,0,-0.151875210636662,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0122019494757555,0
X601169.CH.EQUITY,0,0,0,0.159591979628973,0,0,0,0,0.0242817670864411,0,0,0,0,0.0591866774375254,0,0,0,0.324295207110979,0,0.0765904029301641,0.203326760925308,0.047359323551603,0,0,0,0,0,0,0.0569207137569132,0,0,0,0,0.0735303380953622,0,0,0,0,0,0.0666174967703822,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.210484097814062,0.48151783446958,0,0,0,0,0,0,0,0,0,-0.0347312971383733,0,0,0,0,0,0,0,0.00468195937961388,0,0,0,0.60582649811504,0,0,0,0,0,0,0,-0.164988571214093,0.496588165763222,0,0,0,0,-0.124615420411793,0,-0.0596724054506462,0,0,0,0,0.0118468561134124
X600919.CH.EQUITY,0.0671418336003974,0,0,0.0084098350046154,0,0,0,0,0,0,0,0,0,0,0,-0.177855758297085,0,0,0.0444300563841429,0,0,0,0.089341538033077,0,0.31575738004299,0,0,0,0,0,0.0765628077999372,0.389858993476079,0,0,0,0,0,0,0,0.189727955985037,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.0400795795490659,0,0,0,0,0,0,0.0113297857051491,0.166043453847843,0,0,0.0831724760891219,0.276018213307305,0,0,0,0.00471256233414205,0,0.135445896334572,0,0,0,0,0,0,0.07255815403565,0.0111156589957382,0,0,0,0,0,0,0,-0.0301892068026713,0,0,0,0,0,0.20288551628872,1.38777878078145e-17,0,0
X1299.HK.EQUITY,-0.107553271682097,0,-0.0279592384917998,0,0,0,0,0.415562905269145,0,0,0,0,0,0,0,-0.0132525662934985,0,0.280471844568692,0,0.0852379076786159,0.138303505867072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273422960933337,0,0,0,0,0,0,0,0.174390472914408,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.281129369831831,0,0,0,0.2482750104668,0,0.224223991200286,0,0,0,0,0.177168962159252,0.0285291143596343,0,0.0431604117872902,0.0774395987060773,-0.0865540878740876,0,0,0,0,0,-0.14351388514271,0,0,0,0,0,0,0.0175225532958581,-0.0342522154097058,0,0,0.194859138042389,-0.00182253380878743,0,0,0,0,-0.114842880548872
