,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.0974861338636702,-0.214915553727382,0,0,0,0,0,-0.228588455733637,-0.0934519174756385,0,0,0,-0.224408264360848,-0.240217129534149,0,0.220615644299284,0,0.145441085822592,1.00127288464839,0,0,0,0,0,0,0,0,0,0.0347269150988413,0,0,0,0,0,0,0,0,0,0,0.0986443117992007,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0992783310479518,0,0.0817392706242216,0,0,0,0.602261340214324,0,0,0,0,0.295537327680355,0,0,0.10564432510914,-0.0402566496270619,0,0,0,0,0,0,0,0,0,0,-0.766304653073644,0,0,0,0,-0.0493245687802115,0,0,0.00109301303267759,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.213720791878203,0,0,0,0,0,0,0,-0.0981224622382315,0,-8.67361737988404e-19,0.137188855678676,0,0,0.256614086480185,0,0.171385918147509,0,0,0,0,0,0,0,0,0.032188860835757,0,0,-0.0870966682047174,0,0,0,0,0,0.145728754215257,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179426410505792,0,0,0,0,0.0323555953882298,0,0,0,0,0.0726598587088911,0,0,0,0,0,-0.132918444496392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.117560752583041,0,0,0,0,0,0,0,0,0,0,0,0,0.112163373205783,0,0.223658015366013,0,0,0,0,0,0.418621020462985,0,0,-0.309487576591829,0,0.0294093123796067,0,0.0436483120520331,0,0,0,0.0205633596516934,0.115993988973972,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.110425997830298,0,0,0,0,0,0,0,0,0,0,-0.102990631940983,0,0,0,0,0,0,0,0.186366831903529,-0.216848343047536,0.145237155277708,0,0,-0.264584781250844,0.609435636945596,0,0,0.162961262488637,0,-0.0601240904936666,-0.113991606330346,0,0,0,0,0,0,0,-0.282214510568499,0.0268161285228755,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.14683003969828,0,0,0.21808626723369,0,0.104852026030229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416679423964122,0.0260210777435675,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.279396163715891,0,0,0,0,0,0,0,0,0,0,0,0.266812184225543,0,0.149585139432064,0,0,0,0,0,-0.263597984163753,0,0,0,0,0,0,0.293402059524657,0,0,0,0,0,0,0.104090879329962,0,0,0,0.094877440004995,0,0,0
X600036.CH.EQUITY,0.00744417101218431,-4.33680868994202e-19,0,0,0,0,0.0723986990478754,0.0893815519548484,0,0.336625023513856,0,0,0,0,0,0,0.129490249992609,0,0,0,0,0,0,0.249811862377625,0,0.212360036324045,0.00536546836462718,0,0,0,0,0,0,0,0,0.191134579247468,0,0,0,0,-0.0033176589641163,0,0,0,0,0.0615442444300142,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0729881259691299,0,-0.0267292943829473,0.0508721484023993,0.386467011309854,0,0,0.0260311349075162,0.0690380235695199,0,0,0,-0.0839664230864872,0.213234699732618,0,0,-0.0490474776467587,0.227121353026247,0,0,0,0,0,0,0,0,0,0,0.0453011951019697,0,0,0,0,0,0,0,0,0,0.231372109111342,0,0,0
