,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601696.CH.Equity
X601328.CH.EQUITY,0.102367213779292,0,0,0.526845237428133,0,0,0,0,0,0,0,0,0.0568015830914406,0,0,0,0,0,0,0,0,0,0,0,0.15189181772244,0,0,0.0375339892334621,0,0,0,0,0,0,0,0,0,0,0.0199016630854143,0,0,0,0,0,0,0,0.0617408917082051,0,0,0
X601166.CH.EQUITY,0,0,0,0.0357964724933312,0,0.376347201726444,0,0,0,0,0,0,0,0.0495319472968882,0,0.0673274693178552,0,0,0,0,0,0,0,0,0.268979794880478,0,0,0,0,0,0,0,0,0,0,0,0.0202158002344652,0,0.0306179333532916,0,0,0,0,0,0,0,0,0,0.115323910743457,0
X388.HK.EQUITY,0,0,0.351408961881455,0,0,8.67361737988404e-19,0.0950560611054465,0,0,0,0,0,0,0,0,0,0.247133593161617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150721349968165,-0.155195010995397,0.0879091253461955,0,0,0,0,0,0,-0.138369828630124,0,-0.103324694291894,0.0383485093355257,0,0,0
X600000.CH.EQUITY,0.0130547471876629,0.121550610341152,0,0.0635961535181878,0.0410581041136116,0,0,0,0.145102636067267,0,0,0,0,0,0,0,0.0992278878130514,0.0573440676567023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783570107733891,0,0,0,0.0982093274610513,0,0,0,0,0,0,0.188308209308779,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.0159943029760824,0,0,0,0,0,0,0,0,0,0,0,0.279619244201347,0,0,0,0,0,0,0.0966024980877097,0.0927331262518293,0,0.0650042955636108,0,0,0,0,0.0566049861737298,0,0,0,0,0,0.312357301755646,0,0,0,0,0.0647000954310536,0,0,0,-0.0414556842314694
X000001.CH.EQUITY,0,0,0.35315840521622,0,0,0,0,0,0,0,0.073219160283285,0,0,0,0,0,0,0,0,0,0,0,-0.00725964146752563,0,0.0770870886454334,0.0272770542059839,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0117496408884761,0,0,0,0,0.171867414462672,0,0,0.266485056854505,0,0,0
X600016.CH.EQUITY,0.183137096802537,0,0,0.313705559744073,0.0857009190765041,0.0511610693811091,0,0,0,0,0.111159621300057,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0135632281231628,0,0,0,0,0,0,0,0,0,0.07811229458097,0,0,0.124485939165861,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.252189395088022,0,0,0,0,0,0,0,0.146014869887602,0,0,0,0,0.115928782274989,0,0,0,0.214957101233328,0.0398148533497444,0,0,0,0.146293587902768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476172836960319,0,0,0
X601601.CH.EQUITY,0.077886374305232,0,0.464085805467339,0.0264004002559542,0,0,0.164260004167881,0,0,-0.0495692182660406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945127078530777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0581798289150194,0,-0.0104790133213858,0.0229518980026324,0,0,0,0,0.407460161265293,0,0,0,0,0,0,0,0,0,0,-0.0857518466939786,0.216579828879809,0.131513204844151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120375395697603,0,0,0,0.0719961482423899,0.00676262990332807,0,0.145230264344727,-0.0778116839106056
X2388.HK.EQUITY,0,0,0,0,0,0,0.289714139251891,0,0.0897358903702772,0,-0.0394669376075205,0,0.148348519584902,0,0,0,-0.0194702423312267,0,0,0,0,0,0.422070852202177,0,0,0,0,0,0,0,0,0.0321332025099121,0,0,0,0,0,0,0.0488792630691771,0,0,0,0,0,0.143550978453252,0,0,0,0,0
X601998.CH.EQUITY,0,0.103466768138963,0,0,0.0442225575033934,0,0,0,0,0,0.147454066079419,0,0,0.0749814860046516,0,0,0,0,0,0,0,0,0,0,0.186152156802128,0,0,0,0,-0.0244447742513241,0,0,0,0,-0.00123908261086971,0.465145821924041,0,0,0,0,0,0,0,0,0,0,0,0.0364220225679455,0,0
X11.HK.EQUITY,0,0,0,0,-0.0858065603180124,0.146871586098097,0,0.337856707308802,0,0.0533817171588122,-0.0708453142377984,0,0,0,0,0,0,0,0.238701597577505,0,0.476494185962886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100139764115786,0,0,1.38777878078145e-17,-0.0827529141321123,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.243423018748596,0,-0.288098875935699,-0.0379483270055692,0,0,0,0,0,0.406526607012728,0,0.0684424236803984,0,0,0,0.118831984775944,0,0,0,0,0.371267137646941,0,0,0,0,0.0887344004109755,0,0,0,0.00225310333838105,0,0,0,0,0,0,0,0,0,0,0,0,0.10305356602186
X601818.CH.EQUITY,0.26083750691176,0,0,0.128151100443624,0,0,0,0,0,0,0.0127501285020276,0.35872348964676,0,0,0,0.0157967199384618,0,0,0,0,-0.0826465298580078,0.0382442791732749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356529585146992,0,0,0,0,0,0,0.0220987231717042,0,0.0931839008696874,0,0.0605275820475972
X002142.CH.EQUITY,0,0,0,0,0,0,0.0452204281920225,0,0.0434951213733697,0.100222465950733,0,0,0,0,0,0.341543813356266,0,0,0,0,0.0140366921916376,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.40402854441584,0,0,0,0,0,0,0,0,0,0,-0.0458843974645406,0,0,0,0,0,0.0363913175164774
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471543977183923,0,0.356799704314133,0.110578172999883,0,0.0911183755905807,0,0,0,0,0,0.363734152154097,0.0410226511807658,0,0,0.0271361683705919,0,0,0,0,-0.0268725566709437
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0684956156920401,0,0,0,0.138094931079724,0,0,0.0456542726152633,0,0.0919661332472537,0,0,0,0.118298591327387,0,0,0.0159985496239493,0,0,0,0,0,0,0,0.0884868763414118,0.119843187210916,0,0,0,0,0.156390290307724,0.228798615005139,0,0,0.104773903855908,0,0,0,0,0
X2882.TT.EQUITY,0.0314130901357204,0,0,0,-0.0562615824713725,0,0,0.0266698845842897,0,0,0,0,0,0,0,-0.0282980604567051,0,0,0,0,0,0,0,-0.0987937243270847,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.625705321823852,0,0,0,0,0,0,0,0.00792526361418908,0,0,0,0.211451816081282,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293661514608487,0,0,0,0.0335992561267073,0,0,0,0,0,0,0,0.214532690414554,0,0,0,0,0,0,0,0,0,0,0,-0.119434319557404,0,0.116611667221655,0,0,0,0,0.288559208923852,0,0,0,-0.00873915573161692
X601336.CH.EQUITY,0,0,0,0,0,0.336832572216001,0,0,0,0,0,0.0067101501487221,0,0,0,0.15663473094094,0,0,0.0222065687480951,0,0,0,0.0399469020836065,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0620306124205035,0,0,0,0,0,0.00994567657424445,0.236369499045327,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866392342576048,0,0,0,0,0,0,0.139892746842072,0,0,0,0,-0.0175975397601516,0,0.0531985761227184,0.030902225004915,0,0,0.222537627236187,0,-0.0859926291709576,0.0603190250020094,0,0,0,0,0,-0.0252649769642323,0.417301699837115,0.0961871347611391,0,0,0.0137458105509923,0.0465680892063666,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0642184799670537,0,0,0.15226829725074,0,0,0,0.0999087136731171,0,0,0,0,0,0.0972103230186848,0,0.201707000259457,0.174052237898884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066926984603551,0.118163526333942,0,0,0,0.0755689179227864,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.233177029126174,0,0.0967034457082161,0,0,0,0,0,0.0845993795090901,0,0,0,-0.328894171516623,0,-1.73472347597681e-18,0,0,0,0,0.119008096287285,0,0,0.130202706044035,0,0,0,0,0,0,0.107516312221854,0,0,0.223110145309307,0.0953029659592793,0,0,0,-0.048812299531175
X600999.CH.EQUITY,0,0,0,0,0.0416641600184867,0,0.117139948198779,0,0.104515846013675,0,0,0,0,0,0,0,0.0964513912273197,0,0,0,0,0,0,0,0,0,0.358062236472418,0.12917450448532,0,0,0,8.67361737988404e-19,0,0.14833617632812,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0520812039087201,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.152436386575271,0,0,0,0,0,0,0,0,0,0,0,0.105279550153273,0,0,0,0.0863139725141631,0,0.0251759271645967,0,0,0,0,0,0,0,0,0,0.0175580929010557,0.278518374039718,0,0,0.0318429716725975,0.0786193537858394,0,0,0,0,0.284215510978508,0,0.0401565920420287
X2881.TT.EQUITY,3.46944695195361e-18,0,0,-6.93889390390723e-18,0,0,0.104043616736238,0,0,0,-0.0527370112681482,1.0842021724855e-19,0,0,0,0,0,0,0,-0.111415661384335,0,0,-0.0162079402057164,0,0,0,0,0,0.621706740396031,0,0,0,-0.0188856020803579,0,0,0,0,0.257451015529039,0,0,0,0,0,0.0732814991081723,0,-0.0527697281777753,0,0,0.059159368872499,0
X2886.TT.EQUITY,0,0,0,-0.00455951116169154,0,0,0,0.0274918269610852,0,0.0149027365445853,-0.0794099059467383,0,0,0,0,0,0,0,0,0,0.0257622930022409,0,0,0,0,0,0,0,0,-0.04696286553951,0,0,0,0,0,0.0298549703613385,0.2141777069982,0,0,0,0,0.063644812672957,0,0,0,0,0.370828261504628,0,0.273122601035326,0
X600015.CH.EQUITY,0,0.140931011860341,0,0,0,0,0,-0.167840813714509,0,0,0.060602657354865,0.297096241655225,0,0,0,0,0,0,0,0,0,0,0,0,0.183567162065291,0.0349192052325016,0,0,0,0,0,0,0,0,0,0.321562603711706,0,0,0,0.0125826450979859,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0
X2891.TT.EQUITY,0,0,3.46944695195361e-18,0,0.00984559902928526,0,0,0,0.164000610475972,0,0,0,0,-0.0279806841442225,-0.0417230281003595,0,-0.116619225764068,0,0,0,0.0860524116020223,-0.033155606621497,0,0.0204326323411791,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0718826392138561,0.131020304005969,0.047322905174675,0.122803359159927,0,0,0,0,0,0,-0.0341821041156481,0,0,0.527239707257441,0
X000776.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.0192583791282123,0,0,0,0,0,0,0,0.250983855382495,0,0,0.22813304528593,0,0,0.00998282878127503,0,0,-1.0842021724855e-19,0,0,0.214131533030235,0,0,0,0,0.179203293242816,0,0,0,0,0,0,0,0,0,0.0312606707479712,0,0,0,0.05993984120315,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0612472765714454,0,-0.0765899888169873,0,0,0,0,0,0,0,0,0,0.219484249505031,0,0,0,0,0,0,0.185663234497825,0,0,0,0,0,0.0005209697130172,0,0.243873759134159,0,0,0,0,0,0,0,0,0,0,0.326119429000168,0,0,0,0
X601916.CH.Equity,0,0,0,0.384951674300011,0,0,0,-0.325224042281542,0,0.0125370082777042,0,0,0.255516441679055,0,0,0,0.27037874351509,0,0,0,0,0,-0.0420615610220923,-0.0423639752464532,0,0,0,0,-0.19676871796026,-0.178827254918122,0,0,0,0.226478125397914,0,0.290017846055048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915625329345671,0.187717626953738,0,0.287292413220224,0,0,0,0,0,0,0,0,0.157760395316116,0.0715819331278612,0,0,0,0,0,0,0.0985586190305569,0,0,0.168544993020087,0,-0.0210304037046359,1.38777878078145e-17,0,0,0,0.0426129622152745,0,0,-0.0315707689203569,0,0,0,-0.0534400262098059
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2098790045976,0,0,0,0,0,0.00340706495263751,0,0,0,0,0,0,0.136081676851651,0,0,0,0.380880189043025,0,0,0.0775685193747669,0.0645038877897219,0,0,0,0,0,0.129516994473149,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.0428897610987222,0,0,-0.145461516620604,-0.00849700218328776,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607812587882131,0.423498318906627,0,0,0,0.197563688131654,0,0,-0.0197277317005988,0,0,-0.0121683888865868,0,0.298889908248443,0,0,0.0513595886005819,0,0,0,0,-0.0740557204672785
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.178967509828833,0.0348601960843969,0.0350768785265532,0,0,0,0,0,0.302453771814422,0,0,0,0,0,0,0,-0.105278188681965,-0.0685383682791847,0.155971903761455,0,0,0,0,0,-0.0267450642946032,0,0,0,0,0,0,0,0.112009756924194,0,0,0,0,0,0.212653175442259,0,-0.00762669943728202,0.54942175907266,0
X600919.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.0694897897730921,0,0,0,0,0.111950853140819,0,0,0,0.00818007825349383,0,0,0,0.0674728541820528,0,0,0,0.111024295703369,0,0,0,0,0.00251708595679785,0,0,0,0,0,0,0,0.0736122839672891,0,0,0,0.0335604455612768,-0.081436124334669,0,0.110586414173485,0.0459815052560383,0.214193336245245,-2.16840434497101e-19,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739055843168095,0,0,0,-0.0348352403073203,0.018994148976929,0,0,0,0,0,0,0,0.092449519643114,0,0,0,0.0269032917164513,0,0,0,0.132642911336667,0.0171345672790972,0,0.258083389030694,0,0,-0.0823186667995158,0,0.0218427019641537,0,0.621193249487744,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373455638738577,0,0,0,0,0,-0.0582813199507722,0,-0.0384504732786275,0,0,0,0,0,0,0,0.0490817660799058,0.160788667219966,0.25821662393139,-0.0718602016293637,0,0.0869724366061441,0,0,0,-0.0134083853695347,-0.0117801915904602,0,0,0,-0.0248027114764429,0.172709303919944,0,0,0,-0.263173949212836,0
