,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.244240988222116,0,0,-1.38777878078145e-17,0,0,0,0,0.125267097494862,0,0,0,0,0.100861755129328,0,0,0,0.217543394592681,0.0417771290262449,0.110951425438707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551005436672052
X601601.CH.EQUITY,0.0460859460822106,0,0.524706510038452,0,0,0,0,0,0.095327652346051,-0.0746051493146702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124706098827544,0,0,0,0,0,0,0,0.170452869479241,0,0,0,0,0,0,-0.0509839693181089,0,0,0
X601998.CH.EQUITY,0,0.110759501273537,0,0,0.0485647147231674,0,0,8.67361737988404e-19,0,0,0.147120347678003,0,0,0.0899785885015885,0,0,0,0,0,0,0,0,0,0,0.169174727527794,0.0404746030920073,0,0,0,0,-0.0267347393637022,0,0,0.439636911652549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366223327473232,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0446980366395657,0,0,0,0,0,0,0.0020376741066152,0.46649937280743,0,0,0,0,0.0789826603639139,0,0,0,0,0,-0.104608818384512,0.223193143275457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843596348599536,0,0,0,8.67361737988404e-19,0.1596421559594,0,0.156441617092079,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.367473179055044,0,0.0669442944003683,0,-0.0474481915704679,0,0.116739339381097,0,0,0,0,0,0,0,0,0,0.374481002309442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466930936554828,0,0,0,0,0,0.154070681037857,-0.0145864882341656,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.0226218218019042,-0.0986841890921448,0,0,0.32263140465686,0,0,0,0,0,0,0,0,0,0,0.222719115642769,0,0,0.556023728691333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936300013861567,0,0,0
X267.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0.190990068215821,0.146368873121168,0,-0.113472874247241,-0.00842481396659773,-0.319530692847047,0,0,0,0,0.420165022147993,0,0.180392831414191,0,0,0,0.21872480350456,0,0,0.0851722576841695,0,0.260609898452865,0,0,-0.0542451889295237,0,0,0,0.00614649028942273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.172939377570923,0.132992362805658,0,0.0858290316068375,0,0,0,0,0,0,0,0.397357098784111,0,0,0,0,0,0,0,0,0,-0.0841931552567002,0,0,0,0.0582152827469141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062439731963528,0.0556449253871695,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.160161931692256,0,0,0.0940800167557384,-0.0267763361183269,0,0,0,0,0.305581786027053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279912690281977,0.427440037555236,0,0.0781326593613358,0,0,0,0,0,0,0,0,0,0,-0.0559295157565946,0,0,0,0.0226157376002196,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023052849811527,0,0,0,0,0,0,0,0,0,0,0,0.100985348018027,0.0787639533882343,0,0.154181046726305,0,0,0.0911559754662882,0,0,0,0,0.313675055604235,0.16673713175197,0.0281888767119394,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.074343359306898,0,0,0,0.314012803978267,0,0,0.139299919601138,0,0,0.0398467664324473,0,0,0.0767157713738759,0,0,0.0371128541726522,0,0,0,0,0,0,0.139843111494574,0,0.0656535458197457,0,0,0,0,0.0577887900444992,0.15465767818655,0,0,0.0371974786563625,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,-0.00618975506336829,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.034443463351701,0,0,0,0,0,0,0,-0.0756946080134878,0,0,0,0,0,0,0,0,0,0,0.614378350324047,0,0,0,0,0,0,0,0,0,0.00916939280230847,0,0,0,0.229253408674669,0
X601229.CH.EQUITY,0,0,0,0,0.102810289738456,0,0,0,0,0,-0.0980002294944093,0,0,0.134288529276746,0,0,0,0.108259221676887,0,0,0,0,0,0.0423038306938808,0,0.199717552604852,0.232851710144769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099605126682622,0,0,0,0,0.0926271654486471,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366458097605147,0,0,0,0,0,0,0,0,0,0,0,0.163796617732042,0,0,0,0,0,0,0,0,0,0.0507814132052141,0,0,0,0,0,0,0,0,0,0.271872891391724,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0224182118837349,0.109184189961433,0,0,0,0,0,0,0.229856854197044,0,0,0.352730175146176,0,0,0,0.0205924269251354,0,0,0.060267128274064,0,0,0,0,0,0,0.0938948080587336,0,0,0,0,0,0,0,0,0,0,0,0.196385305100716,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875140602847109,0,0,0,0,0,0,0,0.143167312839522,0,0,0,-0.0143726824066865,0,0.0486898117066099,0.0343686955248358,0,-0.086224776985832,0,0.208068900087991,0,0,0,0,0.0623801907451881,0,0,-0.0272981516708155,0.427270875365973,0.11409152506466,0,0,0.0310294643147455,0,0.0369462969536716,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0991826920884416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749347202899942,0,0,0,0,0,0,0,0,0,0,0,0,0.250930897342514,-0.014524347990223,0,0,0,0.188408356122204,0,0.0707396713749521,0.027462791183548,0.356960998020204,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.147573839458853,0,0,0,-0.0771135178353143,0,-0.011209790577105,0,0,0,0,0,0,0,-0.0770499695173274,0,-0.0274018586552005,0,0,-0.0177991423263001,0,0,0.58580709497947,0,0,0,0,0,0,0,0,0.274624492235569,0,0,0,0,0.061896202953259,0,0,0,-0.074017935386986,0,0.0677720224490268,0
X600999.CH.EQUITY,0,0,0,0,0.0452481808664523,0,0.0229667291255412,0,0.104733935604828,0,0,0,0,0,0,0,0.171114417223203,0,0,0,0,0.102514061152,0,0,0,0,0.391132193199879,0.0711593004952071,0,0,0,0,0,0,0,0,0.132421022559784,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0157090927041979,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.293050311078351,0,0.228376337505884,0,0,0,0,0,0,0.0158079126009594,0,0,-0.357829662191013,0,0,0,0,0,0,0,0.0427123736361138,0,0,0.110023639472266,0,0.0518720759161977,0,0,0,0.0959157047625611,0,0,0.196111991512638,0,0.138326383988452,0,0,0
X2886.TT.EQUITY,0,0,0,-0.106118033683138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393448202182462,0,0,0,0.170350525010018,0,0,0,0,-0.0346888590364776,0,0,0.0400755449903266,0.193298356613203,0,0.0147496873182949,0,0,0,0,0,0,0,0,0.222186914999189,0,0,0.244680774808122,0.100684721523049
X600015.CH.EQUITY,0,0.141075006116036,0,0,0,0,0,-0.164842541873269,0,0,0.0600256776052246,0.296954388555063,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.183395340010159,0.0342685791101367,0,0,0,0,0,0,0,0.321110470832638,0,0,0,0,0,0.0125454365211807,0,0,0,0,0,1.73472347597681e-18,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0859370115251442,0,0,0,0,0,-0.0619462056568551,0,-0.0498918307121991,0,0,0,-0.0209281799789874,0.0643829397534485,0,0,0,0,0,0,0.0315446331949635,-0.0384864957268034,0,0,0,0,0.0401193072121764,0,-0.00980997370690071,0,0.179120183147529,0,0,0,0,0,0,0,0,0,0.441356711905728,0.20008294723966
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240762931505629,0,0,0.209185800507955,0,0,0,0.0377484111405494,0,0,0,0,0.207105813419802,0,0,0,0,0,0.200012590030022,0,0,0,0.0674289691992134,0,0,0,0,0,0,0,0,0,0.0423840180373045,0,0,0
X002736.CH.EQUITY,0.0210038580719472,0,0,0,0,0,0,0.0456934361131537,0,-0.0941464230041097,0,0,0,0,0,0,0,0,0,0,0.164032409251879,0,0,0,0,0,0.130007427605702,0,0,0,0,0,0.0433083032052806,0,0,0.229487080852319,0,0,0,0,0,0,0,0,0,0,0.350229293565731,0,0,0.0481719172429087
X601009.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.177669343329255,0,0,0,0,0,0,0,0.0919392867852816,0,0.228649995607694,0,0.0499643002543255,0,0,0,0,0,0,0,0,0.10461950376815,0.0970885882189984,0,0,0,0,0,0,0,0.0210004352455116,0,-0.056113963277967,0,0,0,0,0,0.0282353641284974,0,0,0,0.137432948693647,0,0
X601916.CH.Equity,0,0,0,0.384230761668006,0,0,-0.132695645340015,-0.279346378108648,0,0.0418700155150219,0,0,0.250594573932531,0,0,0,0.208102073331721,0,0,0,0.0802171404407954,0,0,-0.127284000580413,0,0,0,0,-0.206660739098461,0,-0.190803984883663,0,0,0.307360687039042,0,0,0.215842152507155,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00660623411594702,0,0,0,0,0.339942658578097,0,0,0,0,-0.0897172137464809,0,0,0,0,0,0,0.0495599467263353,0.232010480971301,0,0,0,0.0266584973633715,0.0686251174969037,0.131556531896623,0,0.00850433087220571,0,0,0,0,0,0.178308952165524,0,0,0,0,0.057822922638378,0,0,0
X2884.TT.EQUITY,0,0,0,0,-0.0694561080611714,0,0,-0.00766999116258818,0,0.0482872184251104,0.0230707250826613,0,0,0,0,0.372307290600623,0,0,-0.0371092557940666,0,0,0,0,0,-0.133943700062547,0.1212004010872,0,0,0,0,0,0,0,0,0,0,0,0,0.14361899098864,0,0,0,0,0,0,0,0.0337122674980275,-0.101932681950365,0.314164628835493,0.37512492235584
X601236.CH.EQUITY,0,0,0,0,-0.117408834025344,0,-0.0769017190268226,0,0,0,0,0,0,0,0,0,0,0,0,0.0109122181810289,0,-0.0676289954858149,0,0,0,0,-3.46944695195361e-18,0,0,0,0.570425319202553,0,0,0,0,0,0.283294502316255,0,0,-0.0430258214054461,0,0.167388816796228,0,0,6.93889390390723e-18,0,0,0,0,0
X600919.CH.EQUITY,0,0.0781230986929017,0,-8.67361737988404e-19,0,0,0,0,0,0.11241305832938,0,0,0,0.00741407372747792,0,0,0,0,0,0.0415194023381042,0,0,0,0,0,0,0.170060605823302,0,0,0,0,0,0,0,0,0,0,0,0.041337172642416,0,0,0.0434100646996352,0.175645686808642,0.050685909514294,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,-0.0175777772739554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580677404570198,0.00394017429194141,0,0,0,0,0,0,0,0,0,0,0,0,0.128222124122974,0,0,0.0121912081858506,0,0.302538109053962,0,0,0,-0.0319837371783263,0.0555162626114244,0.490301070268301,0,0,0,0.163216117373298
X5880.TT.EQUITY,0,0,0.0106942345260163,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0523267240503582,0.0404905194640917,0,0,0,0,0,0,0,0,0,-0.0307677930059249,0,0.0114048419125232,0,0,0.162744371631843,0,0.462073810285414,0,0,0,0,0,0.214096203326919,0,0,0.0985852774541129,0
