,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600926.CH.EQUITY,X600918.CH.Equity,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY
X601166.CH.EQUITY,0,0,0.131124165436115,0,0,0,0,0,0,-0.226902853499718,0,0,0.436135180313036,0,0,0,0,0,0,0,0,-0.0524115619713938,0,0,0,0.278926255557403,0,-0.084386699934892,0,0.0152476139603221,0,0,0,0,0,0.123934388055546,0,0,0,0,0.0666583653644941,0.00487171759817292,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.0558848168062133,0,0.191764757313744,0.0318415655009288,0,0,0,0,0,0,0,0,0,-0.116717920140891,0,0,0,0.647085594901475,0,0.0758715783553023,0,-0.344579403983942,0,0,0,0,0,0.133870740762703,0,-0.00318491669445365,0,0,0,0,0,0,0,0,0,0,0.0698230646796935,0,0,0,0
X000001.CH.EQUITY,0,0.2390331450806,0.0342956149750667,0,0,0,0,0,0,-0.0049402820018323,0.419180720960484,-0.0177691416346227,0,0,0.0121754214783356,0,0,0,0.222019903941257,0,-0.0323486191482833,0,0,0,0.0800806398701386,0,0,0,0,0,0,0,0,0,-0.265906973293042,-0.146996862112391,0,0,0,0,0,0,0,0,0.213885028440716,0,0,0.0824043151494963,0,0
X601601.CH.EQUITY,0,0.379622987662915,0,0,0,0.0823802174493886,0,0.0348525031935499,0,0,0,0,0,0,0,0,0,0,0.0649262072261533,0,0,0.108981196183213,0,0,0,0,-0.0849823380763716,0,0,0,0,0.195199806431939,0,0.208374051023114,0,0,0,0.029909870063597,0,0,0,0,0.186895416958191,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0262748548186355,0,0,0.0162321469549024,0,0,0.199677021925031,0,0,0,-0.0441727161207075,0,0,0,0,0,0.31480150481888,0,0.102596588025602,0.048315080644112,0,0,0.0386760022616196,0,0.201475802413092,0.0202375058847669,-0.0459797975380812,0,0,0,0,0,0,0,0.086302328847862,0,0,0
X300059.CH.EQUITY,0,0.208497529855169,0,0,0,0,0,0,-0.0284935276591403,0.0802228222589425,0,-0.0769144120162402,0,0,0.33450721963537,0,0,-0.0319994710934233,0,0,0.0804850043492469,-0.0719939344193069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135309104047487,0,0,0,0,0.0451268972006741,0,0,0.215723693548667
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00830388076261004,0,0.0231690787575723,0.0472647978094167,0,0,0,0,0.152051718048522,0,0,0,0,0.103577919988805,-1.73472347597681e-18,0,0.0299061325712351,0,0,0,0,0.0346526743627391,0,0,0,0,0,0,0,0.320396767162978,0,0,0,0,0,0,0.0656689005817019,0,0.157987660791823,-0.104626533565827,0
X601328.CH.EQUITY,0.0889155902338445,0,0,0,0,0,0.16368000723862,0.0969219940250701,0,0,0,0.0204777270432993,0,0,0,0,0.138955366683153,0,0,0,0,0,0,0.143001070533666,0,0,0,0.0485548324195291,0,0,0.028496029154375,0,0.00823633394772668,0.147464410815139,0,0,0,0,0,0,0,0,0,0,0,0.0540774214756392,0,0,0.116956122683101,0
X601066.CH.EQUITY,0,-0.0269481649919201,0,0,0,0,0,0.17684366213246,0,0,0,-0.0319264473267667,0,0,0.0403168540061722,0,0,0,0,0,0,0,0.00627423243888566,0,0,0,0,0,0.307068248647152,0,0,0,0,0,0,0,0.191547392535911,-1.73472347597681e-18,0,0,0,0.135052187047325,0,0,0,0,0,0.110551269686372,0,0.195372157489029
X002142.CH.EQUITY,0,0,0.0396222329222575,-0.060607344420678,0,-0.0256760947756061,0,0,-0.0574721068984233,0,0.152896413398397,0,0.445713226818715,0,0,0,0,0,0,0,0.13055945623859,0,0,0,0,0,0,0,0,0.0285861538799567,0,0,0,0,0.0394449608275332,0,0,0,-0.0395239797438124,0,0.199691223540433,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0930675174266497,-1.73472347597681e-18,0,0,0,0.0974797611661929,0,0,0,0,0,-0.0200685881667855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107096791716752,0,0,0,0.0316876135353425,0,-0.0713486279521948,0,0,0.0608938678399173,0,0,0.0620758101513433,0,0,0,0.150774568163132,0.109079941394621,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.104576351212428,0,0,0.536778064906791,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0905707944587017,0,0,0.275256014725808,0,0.0492777647902637,0,0,0.00380826583537749,0,0,0,0,0,0,-0.0974915782915712,-0.0674036640861483,0,0,0,0,-0.0807534478078848,0,0,0.0573176997221708,0
X601998.CH.EQUITY,0,0,0.112199464150811,0,0.119474365976633,0.0721276441787864,0.323170180886336,0,0,0.0352870385528799,0,0,0,0,0,0,0.211116599837274,0.0913037959286957,0,0,0,0,0,0,-0.0217051099386737,0.0697190269548632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493242191419202,0.0532736433347797,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0939043080152172,0.00809508064560621,0.052581644348596,0,0,0,0,0,0,0.114289619866925,0,0,0,0,0,0,0.22741978947044,0,0,0,0,0,0,0.0887937547516297,0.0423687365497789,0,0,0,0,0,0,0,0,0,0,0,0,0.434158382116827,0,0,0,0,0,0,0,-0.0265121528433128,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0374057551205224,0.174153956751029,0.068313336384029,0,0,-0.036932336927727,0,0,0.117241845125371,-0.0890733301656764,0,-0.141713793181441,0,0,0.484903050209952,0,0,0,0,0,0,0.0432513255844283,0,0,0,0,0.0581219537451809,0,0,0,0,0.118102221059962,0,0,-0.188434285597331,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0878994623758645,0.133570338849624,0,0,1.38777878078145e-17,0,0,0.136289446438223,0,-0.033700209725575,0.330664699132624,0.158541901563625,0,0,0,0,0.0925516581863701,0,0,0.0794379970006063,0,0.197706642987892,0.297070508697948,0,-0.177388814136932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209770086753107,0.0692569069838267,-0.0424982771112332
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0315706238667905,0,0,0,0.248431912878429,0,0,0,-2.16840434497101e-19,-0.182620966480421,0,0,0,0,0,0,0.0102680761612992,0.154851745315692,0,0,0,0,0,0.0845688582334016,0,0,0,0,0,0,0.0101135199281691,-0.153955347769241,0,0,0,0,0.190030282316828,0,0.368869397378262
X267.HK.EQUITY,0.205993940619368,0,0.112969101075037,0,0,0.116513502284359,0,0,0,0,0,0,0,0.0977793204041977,0,0,0,0,0,0.279667005014144,-0.256634339883726,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0210624158175824,0,0,0,0,0,0,0,0,0,0.115270032381132,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,-0.00444855605319769,0,0.0712338523659046,0,0.0420630980830663,0.0347998554284994,0,0,0,0.303951477804973,0.0939660669983554,0,0,0,0,0,0,0,0,0.0618858852455736,0,0.0882942206624817,0,0,0,0.395449556340016,0,0,0,0.0248539270143192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0514028666246657,0,0,0.176164090364349,0,0,0,0,0,0,0,0,0.0642353788138809,0,0,0,0.107167156708931,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.058883298551733,-0.72729479036046,0.0222890307511065,0,0.127440915291151,0,0,0,0,0.0541979013282664,0.00386188628399706
X601211.CH.EQUITY,0,0,0,0,0,0.00300270619601217,0,0.111447163689085,0,0,0,0,0,0,0,0,0,0.206401327994781,0,0,0,0,0,0,0,0,0.0168822196974345,0,0.289178552842518,0,0,0,0,0,0.0363833035304003,0,0,0.0766408894256997,0,0,0,0.0560132233452864,0,0,0,0,0.236232807819178,0,0,0
X601336.CH.EQUITY,0,0.215709142662847,0.0596973250877702,0,0,0,0,0,0.12807507520203,0,0,0,0,0.293774414167095,0.235324183965304,0.0230371644374079,0,0,0,0,0,0,0,0,0,0,0.107787773064901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662556045557163,0.014198106867757,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507790715786042,0,0,0,0,0.0928888634779617,0,0,0,0.103230705760317,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0158166162926854,0,0,0,0.421370541268262,0,0,0,-0.0701531755615236,0,0,0.173017273520172,0,-0.0398803724055265,0,0,0,0.212272632682084,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.114530261360607,0,0.0620810130649286,0,0,0,0,0,0,0,0.0067489474298475,0,0.199837207844143,0,0.087681201978514,0,0,0,0,0,0,0,0,0,0,0.11573381000412,0,0,0.0827860725594672,0,0.0983020037281604,0,0,0,8.67361737988404e-19,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.115145311632487,0,0,0,0,0,0,-0.204625458224132,0,0,0,0.215290750439957,-0.0960251305387079,0,0,0,0,0.107049610939363,-0.0506493419399259,0,0,0,0,0,-0.0187354363487865,0,0,0,0,0,0,0,0,-0.186024487283648,-0.102171557395732,0,0,0,0.453887704296767,0,0.187418753394626
X2881.TT.EQUITY,0,0,0,0.111995058167668,0,0,0,0,0.288007214232703,0.210239727593694,0.0717211584406792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139335159517054,0,0,0,0,0,0,0,0.356914274522588,0,0,0,0,0,0,0,0,0,0.244034384787237,0,0,-0.00469899749229453,0,0,0,4.33680868994202e-19
X000166.CH.EQUITY,0,-0.0175940509739498,0,0,0,0.0811252057239789,0,0,0,-0.165555069059996,0,0,0,0,0.135289269924553,0,0,0,-0.0350889513193178,0,0,0,0,0,0.0659137249993744,0,0,0,0,0,0.51499966586329,0,0,0,0,0,0,0,0,0,0,0.27892523327069,0,-0.0832160535726257,0.0956147625512257,0,0.168417786167593,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0735867606186125,0,0,0,0.0727983046218268,0,0.155655809544689,0,0,0.153678769491727,0,0,0,0,0,0,0,0,0,0,0,0.112710579751537,0,0,0,6.93889390390723e-18,-5.42101086242752e-20,0.0931883422064974,0,0,0,0,0,0,-0.132037558672459,0,0,0.160947090388478,0,0,0
X601169.CH.EQUITY,0,0.0480660942898568,0.016455576920887,0.153709389467962,0,0,0,0,0.100691580082524,0,0,0,0,0,0,0,0,0,-0.0275541604588183,0,0.0392512572976195,0,-0.0148620614976588,0.727640492994696,0.0123443485394794,0,0,-0.0576386819860975,0,0,0,0,0,0,0,-0.174193658674309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.135808893665867,0,0.0140682576949403,0,0,0.0139476355469675,0,0,0,0,0.170485737676946,0,0,0,0,0.0560117975489819,0,0,0,0,0,0.0901051962528974,0,8.67361737988404e-19,0,0,0.0292966940574327,-0.0609453222318392,0,0,0.0325523051989656,0,0,0,0,0,0,0,0.224217293425143,0.475780520874787,0,0,0,0
X600926.CH.EQUITY,-0.0720286215572477,0,0.0352907498545016,0,0,0,0,0,0,0,0.583888322336356,0,0,0,0,0,0,-0.0579033173587544,0,0,0,-0.0932600142362975,0,0,-0.0469489608475198,0,0,0,0,0,0,0,0,0,0.197334792632542,0,0,0,0,0,0,0,0,0,0.0981711148307819,0,0,-0.0919895243414983,0,-0.0796103897821595
X600918.CH.Equity,0.0926992090473054,0.0483141839251347,0,0,0,0,0,0,0,-0.186277405944808,0,0,-0.143411756438631,0.0689262114908396,0,0,0,0,0.138375523066533,0,0,0,0,0,-0.063857382352542,0,0,0,0,0,0,0,0,0.0263065068474648,0.111449676314415,0,0,0.309769420355285,-0.0147113898579756,0,0.00300030042476754,0,0,0,0,0,0.198733815197916,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,-0.0362247113363209,0,0,-0.100165317523851,0,0,0,0.0255220993702849,0,0,0,0,0,0,0,0.0774485466158589,0,0,0,0,0,0,0,0,0,0,0.327811541775431,0,0,0.279375059489832,0,0,0,0.0934739123216649,0,0,0,0.197181475990212,0,0.0321400722341721,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0357521551058276,0,0,0,0,0,-0.0709537945566312,0,0,0,0,0,0,0,0.0440864874663226,0,0,0,0,0,0,0.0986866520383232,0,0,0.487621810966645,0,0,0.274031762201459,-0.0318769602502815,-0.0374579291653056,0,0,-0.0888004981031854,0,0.0761038896335198,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.105461723313958,0,0.0840370145770254,0,0.0844234730268262,0.00961175491392271,0,0,0,0.117908077368312,0,0,0.0327545350663886,0,0,0,0,0.0139288216876098,0,0.0334556749732655,0,0,0.112417411112249,0,0,0,0,0,0,-0.0996865130607536,0,0,0,0.0695037312552893,0,0,0.248015037450593,0,0,0,0,0,0.136859139232991,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.182270172113574,0.399259565844602,0,0,0,0.0998067196762819,0.0352849231102145,0,0.463791342923125,0,0,0,0,0.243438339600597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133801978073141,0,0,0,0,0,0,-0.078166370056466,0.00855758388372543,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,-0.0411499269266369,0,0,0,0,0,0,0,0,0.0440722062352044,0,0.219572213267432,0,0,0,0,0,0,0,-0.0422591539724766,0,0,0,0,0,0,0.387375012770256,0.0530156789410321,0,0,0.0146448478483035,0.0193720908596476,0.214684038203385,0,-0.0658246088389729,0,0,0.221656963830011,0,0.025054670472935,0,0,0,0,0,0
X601901.CH.EQUITY,0.185617277203368,0,0,0,0,0,0,0,0,-0.344625847702132,0,0.0889280297615169,0,0,0,0,0,0,0,-0.162020967210286,0,0,0,0,-0.0782464735365243,0,0,-0.266998380316965,0,0,0,0.266749584384896,0,0,0,-0.0448979520157735,0.404572447721453,0,0,-0.189414500483491,-0.0220315971863615,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0.273249565646562,-0.192254353326198,0,0.0298417832218049,0,0,-0.108850881242061,0.0389360128776313,0,0,-0.0221579508914481,0,0,0.253411249113282,0,0,-0.195125963875244,0,-0.119662589296151,0,0,0.0328422394529791,0,-0.0227667637826462,0,0,0.0315479288442031,0,0,0.336406626090663,0,0.19033532783976,0,0,0,0,0.234878980046327,0,0,0,0,-0.145195706632706,0,0
X601788.CH.EQUITY,0,0,0,0,0,0.0954380445239502,0,0,-0.0977423106294887,0,0,0,0,0,0,0.131611408880568,0,0,0,0,0,0,0,0,0,0,0.0368394737944183,0,0,0,0,0,0,0,0,0.0990548310065115,0.185923192978978,0,0,0,0,0,0.0141645844108356,0,0,0,0.43604984335878,0.0579054680068327,0,0
