,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0.155440927800124,0.0569662087474227,0,0,0.0643772064260553,0,0,0.208409737148463,0,-0.0443793827721814,0.249159586967505,0.0242524742519825,0,0,0,-0.0350012722767822,0.0651497571486204,0,0,0.0563487973629325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104945224569983,0,-0.0802870553430418,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.194055543124912,0,0,0,0,0,0,0,0,0,-0.0517467102219406,0,0,0.304592366579343,0,0,0.43471294555598,0,0,0.0723542986332691,0,0,0,0,-0.348608859139508,0,0,0,0,0,0,0,0,0,0,0.0528722142852821,0.396783441129943,0,0,0.00561360294323088,0
X600000.CH.EQUITY,0,0,0,0,0.0329134445570818,0,0.238949910599925,0,0,0,0.201857472057582,0,0,0.0205023764664402,0,0.185856677678636,0,0,0,0,0,0,0,0,0,0,0,0.177461962351965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123569086520509,0
X11.HK.EQUITY,0,0,0,0,0.164253976881235,0.00150003564759513,0,0,0,-0.13100805880734,0,0,0,0,0.384864096060523,0.113650064055975,0.531284432846923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321812999772472,0,0,0,-0.140295053856235,0,0.103122343676585,0,0,-0.0905280077775474,0,0,0,0,0.0777617486598778
X601601.CH.EQUITY,0,0.168351198003749,0,0,0,0,0.196851331178832,0,0,0,0,0,0,0,0,0,0,0.00978019100407425,0,0,0,0,0,0,0,0.152814677669402,0,0,0.0873996686486481,0,0,0,0,0,0,0,0.0596241755722259,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.0970341169775947,0.233688191616628,-0.243959098226993,0,0,0,0,-0.117415186971998,0,0,0.0973687456355566,0,0,0,0.358567958389164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353421546225356,0.0701290099141921,0,0.414496584786406,0.0347495619230693,0,0,0,0.0930552219436561,0,0.323600041186535,0,0,-0.16298658961116,-0.481585508230763
X267.HK.EQUITY,0,0,0,0.0885473753939688,0.652410700309262,-0.464114047036535,-0.0954445889894121,-0.380397674889373,0,0,0,0,0,0,0,0,0,0.015491320427817,0,0,0,0,0.121290152245797,0.0954819838459551,0,0,0,0,0,0,0,0,-0.215853417800606,0,0,0,0,0,0,0,0,0,0,0.216933973101663,0,0.375884078703769,0,0
X388.HK.EQUITY,0,6.93889390390723e-18,0,0,0.0869665436976752,0,0,0.0842907772710691,0,0,0,-0.0690891164257415,0.211041674894567,0,0.338617091979079,0.260374575997336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111486245238348,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0624502853865989,0,0,0,0,0,0.13535597807267,0.134510021154811,0,0.234304647394337,0,0.116708440551515,0,0,0,0,0,0,0,0.0125060753513791,0,0,0,0,0.0777755135884004,0,0.094432329005792,0.026777083958464,0.19733347532621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0460800789988706,0.0589017688896789,0,0,0,0,0,0.451012689538252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264810062132607,0,0,0,0,0,0.0467887690101076,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0593135141232573,0,0,0,0,0,0,0.0452792766250871,0.444457379170822,0,0.0881033342077926,0,0.0127281881914282,0,0,0,0,0.157132806942713,0.0534162079111083,0,0,0,0,0,0.135265888279204,0,0,0,0,0.0384141047107825,0,0
X000001.CH.EQUITY,0,0.144783950439066,0,0,0,0.0910370585471498,0,0,0.115215788180936,0,0,0,0,0,0,0,0,0.0223789788897906,0.0606261839532263,0,0,0,0,0,0,0.0369605087413236,0,0,0,0,0.204907522919656,0.102476703726924,0,0,0,0,0.0619841320876722,0,0,0,0,0,0,0.0479258051010139,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.160593739116511,0,0,0.359280510989203,0,0,0,-0.0119520252652053,0,0,0,0,0.349571817113514,0,0,0,0,-0.0236636273324536,0,0,0,0,0,0,0.0624109134197551,0,0,0,0,0,0,0.00940936757573618,0,0,0,0,0.101518896566403,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.44662598807363,4.33680868994202e-19,0,0,0,0.0596463430497104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344990052008,0,-2.71050543121376e-20,0,0,0,-0.0817550233998816,0,-4.33680868994202e-19,0.169580808691938,-0.137260221386984,0,0,0,-0.0332700662797054,0,0
X601688.CH.EQUITY,0,0,0,0.0194856086555586,-0.00893536706343737,0,0,0,0,0,0,-0.0286775553188437,0,0,0.0147372113972148,0,0,0,0,0,0.310006170217991,0,0,0,0,0.115040250422873,0,0,0,0,0.0327408259775637,0,0.0174657477334252,0.159949407836547,0,0,0.111093206774392,0,0,0,0,0,0.0357984999304608,0,0.184873293189,0,0.00235768719210337,0.0968975005619519
X601336.CH.EQUITY,0,0.0296866749999953,0,0,0,0,0,0.1041321560143,0.0200713740795158,0,0,0,0,0,0,0,0,0.178270393614819,0,0,0,0.410567922884109,0,0,0.0614780637762304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151954709618499,0,0.0972593659369572,0,0,0.00672081846042962,0,0
X601211.CH.EQUITY,0,0,0,0.123916733458042,0,0,0,0,0,0,0,0,0,-0.0234280067774456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135155640321293,0,0,0.0244287957700776,0,0,0,0.123909587657225,0.435999042696109,0,-6.93889390390723e-18,0,0,0,0,0,0.110845170201093,0,0,0.0868874997139878
X601229.CH.EQUITY,0.154657740048494,0,0,0,0,0,0,0,0,0.0293298284789504,0,0,0.389597879215276,0,0.0279288018065124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472824432488288,0,0.241978934883268,0,0.0334396170466996,0,0,0.088680573703374,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567280073491841,0,0,0,0,0,0.249326742728872,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0356234742620517,0,0,0.0969949650721126,0,0.10472213720798,0.217122001205948,0,0,0,0,0,0,0,0.0695346927588019,0,0,0
X601169.CH.EQUITY,0,0,0,0.308781477310444,0,0,0.146141014444181,0,0.0687451481625851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325582838657015,0,0,0,0.138031794175282,0.0164664555847483,0,0.0423414016445228,0,0,0.0920999797390589,0,0,0,0,0,0,0,-0.0858393757575347,0,0
X002142.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.0513679703337316,0,0,0.163266125617788,0,0,0,0,-0.00851760713151833,0,0,0,0,0,0,0,0.0262353883718311,0,0,0.0214167764606992,0,0,0.0998829955493549,0,0,0,3.46944695195361e-18,0,0,0,0,0.117675296419552,0,2.77555756156289e-17,0,0,0.0129927851682478,0,0.281023432977926,0.178440069391187,0,0,0
X600015.CH.EQUITY,0,0,0.450834203961378,0,0,0,0.246102376639805,0,0,0.0621901161652701,0,0,-0.212655288820982,0,0,0,0,0,0.0572490754308548,0.255841193095569,0,0,0.063797004022796,0.206337210090161,0.0539608934003692,0,0.00552774008793311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163741774291755,0
X2882.TT.EQUITY,0.298105744046753,0,0,0,0,0,0,-0.142515479568922,0,0,0,0,0,0,0.0148225284996549,0,-0.242186211084245,0,0,0,0,-0.270839079873209,0,0,0,0.0272786291436729,0,0,0,0.175673414886781,0,0,0,0,0.810542719967154,0,0,0,0,-0.0665694056765263,0,0,0,0,0,0,0.209220683120881,0
X000166.CH.EQUITY,0,0,0,0,0,0,-0.00533134012509429,0,-0.113449722109787,0,-1.73472347597681e-18,0,0,0.0354030667990115,0,0,0,-0.0120014806951922,0,0,0,0,0,0.0648090644184229,0,0,0.0755488508266044,0,0.0368466804788515,0,0,0,0,0,0,0.0597231804086517,0,0,0.517933684659495,-0.0260607583777389,0.00273679928345526,0,0,-0.0587864321885859,0.214537831422814,0,0,0.224645908570248
X2881.TT.EQUITY,0,0,0,0,0.152530742697704,-0.203402718890056,0,0,0,0,0,0,0,0,0,0,-0.0285538321700454,0,0,0,0,0,0,0.0546012864303902,0,0,0,0,0,0,0,0,0.82420820835402,0,0,0,0,0,0,0.0765217763350158,0.0316941360910698,0,0,0,0,0,0.0433685609392149,0
X002736.CH.EQUITY,0,-0.0723505403412396,0,0,0,0,0,0,0,0,0,0.14562230003609,0,0,0,0,0,0,0,0,0.225072422214222,0,0,-0.0424134812053898,0,0,0,0,0.292734971632224,0,0,0,0,0,0,0,0,0,0,0,0,0.0541968942508421,0.142070935950358,0.0588208562243141,0.00428126113705166,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102913898182858,0,0,0,0,0.40825644433952,0,0,0,0,0,0.260243555879542,0,0.0858890787528302,0,0,0,0,0.0864914242690126,0,0,0,0,0.13303892087941,0,0,0,0,0,0.0089032101680895,0,0,0
X2886.TT.EQUITY,0,3.46944695195361e-18,0,-0.198288670916559,0,0,0,0,0,0,0,0,0,0.308753896033812,0,0.0308297156520662,0,0,0,0,0,0,0,0,0,-0.064591492742574,0,0,0.0260013809720423,0,0,0,0.383682122027414,0,0,0,0,0,0,0,-0.115432958180717,0.109271004488675,0,0.0519791687322107,0,0,0.333288660339036,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0862074848204577,0,0.0688261083603743,0,0,0,0,0,0,0,0,0,0,0,0.0517641734131857,0,0,0.049204257476302,0.230191576143368,0,0,0,0.0484542489592321,0,0,0,0.0527489065489905,0.10770671282572,0,0,0.441577404995622,0,0,0,0.00720287151487157,0,0,0.105895179655804,0,0,0,0
X2891.TT.EQUITY,0,-0.139994984624374,0,0,0.0296824034543241,0.0704722326779472,0,0,0,0.14108255937081,0,0,0.0926241860283909,-6.93889390390723e-18,-0.204571969329266,-0.180040131193867,0.478574824589657,0,0,0,0,0,0.115121363325795,0,0,0,0,0,0,0,0,0,0,0,0.245411027633231,0,-0.271735265389037,0.164676864035493,0,0,0,0,0.0940756436683326,0,0,0.0406875561045294,0.0289765105660658,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0252701832350856,0,0.0504343134258829,0,0,0,0.0943041310284293,0,0,0.429039899514201,0,0,0,0.175820915411113,0.0839051888467487,0,-0.204875762897692,-0.171288920210446,0,0,0,0,0,0,0,0,0,0,-0.134864782855005,0,0,0.331095810460122,-0.0112588139647413,0,-0.0755274820039318,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0332753448844257,0,-0.163216343600479,0,0,0,0.146602688131921,0,0,0,0,0.345813045791227,0,0,0,0.140341847362063,0,0,0.0681334698497679,0,0,0,0,0,0,0.185284032256818,0.00646010917081886,0,0,0,0,0,0.269287822802539,-1.73472347597681e-18,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0101920460871503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14214477399901,0,0,0,0,0,0,0.0394723308867637,0,0,0,0,0.193694613256174,0,0,0,0.169294299603736,0,0,0.293007350982856
X601009.CH.EQUITY,0,0,0,0,0,0,0.179606315690204,-0.0542244122672283,0,0,0.281362327774657,0,0,0,0,0.216255200394568,0.167223264953365,0,0,0,0,0.101564202312583,0,-0.0124686115861665,0,0,0,0,0,0,0.0663887856939581,0,0,0,0,0,0,0,0,-0.0548475754387167,0,0.251026884799867,-0.0729884211549256,0,0,-0.0377556815143961,0,0
X600958.CH.EQUITY,0,0,0,0,0,0.00544814798824042,0,0,0,0,0,0,0,-0.0351450622511573,0,0,0,0,0,0,0.162271449541905,0,0,0,0.257590564140924,0,0.0744423680424656,0,0,0,0,0,0,0.390886455933716,0.0143124090039324,0.0605061689929913,0,0.0400713570578869,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,-0.015934582992209,0,0,0,-0.002870094113464,8.470329472543e-22,0,0,0,-0.0734405481171746,0,0,0,0,-0.0251897225884224,0,0,0,0,0,0,0,0,0.102348952670874,0.132886291674233,0,0,0,0,0,0.0520731012274964,0,0.0791495160967076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285725205824348,0
X2892.TT.EQUITY,0,0,0,0,-0.0235956819319559,0.293886790461285,0,0,0,0,0,-0.0843735420511242,0.23364372225406,0.0361443297669845,0,0,0,-0.241407000396889,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0987068490280858,0,0,0,0.116575947921525,0,0,0.151998808949408,0,0,0,-0.110754151035862,0,0,0,0.455358118284099,0,0
X601901.CH.EQUITY,0.0385950536268343,0,0,0,0,0,0,0,0,0,0,0,0,0.076657622392134,2.16840434497101e-19,-0.0626103704521948,0,0,0,0,0,0,0,0,0,0,0,0.107621478443999,0,0,0,0,0,0.183429720318355,0,0.0563032170968484,0,0,0,-0.0329014311688601,0.0543353548581635,0,0.145013801598278,0.021111411631836,0.349331802712366,0,-0.191241688949814,0
