,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X600926.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0.283072647944429,0,0,0,0,0,0,0,-0.0532684735558254,0,0,0.0103637427070266,0,0.264347608673665,0.0284320658155696,0,0,0.140436487475081,0,-0.0149163940165008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983124128043445,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0.299029573143076,0.0221533282431114,0,0,0,-0.0338228619051859,0,0,0,0,0.0235711566998337,0.085672043140985,0,0,0,0,0.157308670241882,0,-0.0831124951107742,0,0.0179802495414593,0.205492171343673,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0174944390291747,0,0,0,0,0,0,0,0.525833779157123,0,0,0.230662699483747,0.098268959135283,0,0,0,-0.0747568682201732,0,0,0,0,0,0,0,0,0.0981593870521803,0,0,0.0229754243807947,0,0,0,0,0.0864566355021032,0,0,0,0,0,0,-1.73472347597681e-18,0.0807398989511784,0
X000001.CH.EQUITY,0,0,0,0,0.215249360058131,0.124331723825138,0,-0.0828174461691391,0,0,0,0.382399662561972,0,0,0,0,0,0,0,-0.0116345304830202,0,0,0.216421032718843,0,0.106658625447636,0.0625094675348784,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0209184069402661,0,0,0,0,0,0.00681458873655394,0,0,0,-0.297835376538609,0.162040369785912,0,0,0
X601328.CH.EQUITY,0,0.17269551310035,0,0.141253212151467,0,0,0,0,0,0,0.0524718867676568,0,0,0,0,0,0,0.391036005530433,0.0641232318283065,0,0,0.0758820149947559,0,0,0,0,0,0,0,0.12354106687405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00475906240594422,0,0,0
X601066.CH.EQUITY,0,0,0.0412399548187698,0,0,0,0,0,0,0.031130293836862,0,0,0.50723617309307,0,-0.0112249507340766,0,-0.130475462920292,0,-0.059265924028599,0,0,0.0491932048125803,0,0,-0.00497560040794788,0,0,0,0,0,0,0,0.20143624860691,0,0,0,0,0.0720266165196905,-0.0353790628081753,0,0,0,0.0366263119230727,0,0,0,-0.00640839956391586,0,0,0
X601601.CH.EQUITY,0,0.237552503369908,0,0.137644267034498,0,0.119773969919616,0,0,0,0,0,0.217421967727347,0,0,0,0,0,0,0.343083485883004,0,0,0,0.0333461476719148,0,0,0.0638563281294733,0,0,0,0,0,0.0158149993202075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10794659548358,0,0.0025904105080222
X600000.CH.EQUITY,0,0.130379218073012,0,0,0,0,0,0,0,0,0,0.0541656923124231,0,0,0.454289711296881,0,0,0,0,0,0.00335630827087954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620252234694883,0,0.0129802878754212,0,0,0,0,0,0,0.0207342907904646,0.0742565582513533,0,0,0,0,0
X601319.CH.EQUITY,0,0.0610599422085712,0,0,0,0.00358019322009734,0,-0.072471718196,0.0298385777043918,0,-0.0471954792962937,0,0.0413373891140656,0.334010763264956,0.173304982332851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257480208045189,0,0,0,0,0.108190863604249,0,0,0,0,0,0,0,0,0,0.0268043525769435,0,0,-0.103050103277744
X300059.CH.EQUITY,0,0.0725292783555226,0,0,0,0.0454989100984935,0,0,0,0,0,0,0,0,-0.0737741414055174,0,0,0,0,0,0,0,0,0,0,0,0,0.0835136595667156,0,0,0,0,-0.0408084057240455,0,0,0,0,0.530110357731982,-0.00300386507798699,0,0.230814370321218,0,0,-0.0407832007152605,-0.0126085470618127,-8.67361737988404e-19,0,0,0,0
X601998.CH.EQUITY,0,0,0.129918321512423,0.104725791098867,0,0,0,0,0,0,0,0,0,0,0.266401412501983,0.153494122306346,0,0,0,0,0,0.0999785926951861,0,0,0,0,0,0,0,0,0,0,0,0.0380090257438084,0,0,0.164956276510977,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.19379313949153,0,0
X600016.CH.EQUITY,0,0,0.0762936377301209,0,0,0,0,0,0,0,-0.0741047737767312,0,0,0,0.123404714513531,0,0,0,0,0,0,0,0,0,0,0.0723751219366541,0,0.86405545249709,0,0.155494577103812,0,3.46944695195361e-18,0,0,0,0.00556236778587747,0.103881421598025,0,0,0,-0.228671063767978,0,0,0,0.121641749968817,0,0,0,-0.35336320810148,0
X002142.CH.EQUITY,0,0,0,0,0.39677281811054,0,0,-0.19828084907796,0,0,0,0,0,0.00344947321522313,0,0,0,0,0,0,0,0,0,-0.0619480254910132,0,0,0,0,0,0,-0.000985895657639084,0.334622439386634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896493300765075,0,0,0,0.0353300042793372
X2388.HK.EQUITY,0.0933805182874429,0,0.0507053912830746,0,-0.0891561245114065,0,0,0.170160129617502,0.151289488285955,0.0631927517205374,0,0,-0.265191342519078,0,0,0,0.166477731946068,0,0,0,0,0.00996038236179255,0,0,0,0.350378722024249,0,0,0,0,0.183523592941064,-0.310799603323079,0,0,0,0.158486645898512,-0.0396349034812115,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.0912238578376427,0,0,0,0,0.326769486964222,0,-0.270265095716602,0,0,0.0735029713405063,0,0,0,0,0,0,0,0,0,0.356090189753102,0,0,0,0,0,0,0.127362212554318,0,0,0,0,0,0,0,0,0,0,0,0.0413614000097204,0,0,0,0,0.0528304874236397,0,0.108290894339685
X601818.CH.EQUITY,0.0248098103110004,0.0851202318009553,0,0,0,0,0,0,0,0,0,0.264249974641979,0,0.0436585303418466,0,0,0.0428063293260121,0,0,0,0,0.00979969333962019,0,0,0,0,0,0.000698200157545805,0,0,0,0,0,0,0,0,0.104664947068004,0,0,0,0,0,0,0,0.142331066026184,0.0907259608200126,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.248662169448752,0,0.0159637992309689,0,0,0.00385972101244018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890650084147332,0,0,0,0.00229774554866684,0,0.224531363781331,0,0,0,0,0,0,0,0,0.0266136573769625,0,0.248411165583306,0,0,0.26708823291975,0
X601688.CH.EQUITY,0,0,-0.0351599064396119,0,-0.109228243165965,0,0,0,0,0,-0.0741441094408559,0,0,0,0,0,0,0,0,0.271672188183367,0,0.451154230931913,0,0,0,0,0.211750084847491,0,0.0846520499069309,0.17083898075383,0,0.0944853792250883,-0.103710179889479,0,0.0857082268372001,0,-0.0322089825093,0,0.00875816415713615,0,0,0,0.00079238672479707,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0481957306117458,0.0621759908127302,0,0,0,0,0,0.186175939815705,-0.0260990969975103,0,0,0.01683196241759,0,0,0.0890581419935024,0,0,0,0,0,0,0,0.385754217742305,0,0,0,0,-0.0871563996086088,0,0,0.0137431391575634,0,0,0,0,0,0,0,0,0,0,0,0,0.241847764907258,0
X601211.CH.EQUITY,0,0,0,0,0,0.122940219406785,0.0640004232936762,0,0,8.67361737988404e-19,0,0,0.176369529101405,0,0.113984707600396,0,0,0,0.0343040085740618,0,0,0,0,0,-0.21254939675397,0.114708800878483,0.0451739573313946,0.010866279697108,0,0,0,0,0,0.0632081369559734,0,0,0,0,0,0,0,0,0,0,0,0.130936313076846,0,0.206228494235766,0,0
X267.HK.EQUITY,0.0906577050905011,0,0,0,0,0,0,0.160833253348648,0.197587292370892,0.0236603268221012,0,0,0,0,0,0,0,0.0293446426115461,0,0,0,0,0,0,0.0062423236805508,0,-0.174373635247336,0,0,0,0,0.260889540248429,0,0,0,0,0,-0.144168447953592,0.142912292647819,0,0,0,0,0,0.19018165641909,0,0,0,-0.00711529659794395,0
X601336.CH.EQUITY,0,0,0,0,0,0.446382359894412,0,0,0,0,-0.0211017514574776,0,0,0,0,0,0.051830243818201,0,0,0,0,0,0,0,0,0,0,0,0.335037708669489,0,0.0619406966125594,0,0,0,0,-0.0349950441221128,0,0,0,0,0,0,0,0,0,0,0,0.178844540296669,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0315549450410886,0,0,0,0,0.211125952702154,0,0,0,0,0,0,0.0206225676220115,0,-0.0689625823369276,0,0,0,0,0,0,0,0,0.292553598158012,0,0,0,0,0,0,0,0,0,0.100257926709785,0,0,0,0,0.0683081702742922,0.0418243319895686
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.184119178429347,0,0,0,0,0,0,0,0,0,0,0,0.154007345079645,0,0,0.0527585140811042,0,0,0,0,0,0.0766702527958956,0.113304314568751,0,0,0.0797108632088327,0,0.0364747719909944,0,0,0,0,0.181976481359117,0.19379738362938,0.0181384235989941,0,0,0,0,0,0.252777924170452,0,0.00906122175204844
X000776.CH.EQUITY,0,0,0,0.034095330567676,0,0,0,0,0,-0.0134475201153287,0.0418455912701995,0.0480587284362802,0.0603187870627233,0,0,0,0,0.075618392438355,0,0,0,0,0,0,0,0,0,0,0.248916330382911,0.0670779658755016,0,6.93889390390723e-18,0,0.216990963853061,0,-0.0409250624357412,0,0.0112279580025871,0,0.083771911759822,0.0572909395156811,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.178812932631573,0,0,0,0,0.157402750222403,0,0,0.230652727282159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236610520474684,0.0546388929179508,0,-0.192543884274999,0,0,0,0,0,0,0.0689480958725778,0.704090770157694,0,0,0,0,0.239439462765563,0,0,-0.1497419589367,0,0.0195512100112651,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.132693140062642,0,0.180695348154108,0,0,0,0,-0.0342783411369615,0,0,0,0,0,0,0,0,0.123387025119172,0,0.129085996582102,0.0255179675991423,0,0,0,0,0,0,0,0,0,0,0.122740093183098,0,0,0,0,0.42676038929409,0.282946048790025,0,0,0,0
X600918.CH.Equity,0,0,0.0112493599467028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187052650106777,0,0,0,0,0,0,0.0324332606558957,0.0881226096170141,0,0.226799559751919,0,0,0,0,0.157790726715072,0,0,0,0,0,0,0,0,0,0,0.00816541375309134,0,0,0.184800208306946,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0589717214143609,-0.0366612922532955,0,0.0876509654647614,0,0,0,0,0,0,0,-0.0926524289379417,0,0,0,0.114598745161348,0,0,-0.0372115524160557,0,0,0,0,0.0866941217809019,0,0,0,0,0.370860909089146,0,0,0,0,0,0.0323008493028206,0,0.352015321826664,0.045710551544832,0,0,0,0,0
X601169.CH.EQUITY,0.00204462205849424,0,0,0,0,0,0,0,0,0,0.151202798775498,0,0,-0.0400488779966847,0.131560807746684,0,0,0,0,0,0.147364444239932,0,0,0,0,0,0,0,0,0,0,0,0,0.0296970718684014,0.127419479888011,0,0.258842606841418,0,-0.00567080746762815,0,0,0.205148798843779,0,0,0,0,-0.0348834196061049,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0243605617582614,0,0.0317756769117335,0.147402095430551,0,0,0,0,0,0,0,0,0,0.199290305612765,0,0,0,0,0,0,0,0,0.20209854114936,0,0,0,0,0,0,0.0477731680957894,0,0.139353664227595,0,0,0,0,0,0,0,0.145144287426326,0.108200709473441,0.181211904283925,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.27402591341857,0,0,0,0,0,0,0,0,0,0.130888813853612,0,0,0,0,0.0842277742370723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724653716040162,0,0,0.158765518721846,0,0,0,0,0.0549088176745879,0.0911080256252437,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.298458336765319,0,0,0,0,0.110717657329483,0,0,0,0.0429887079439217,0,0.425738340522533,0,0,0,0,0,0,0,0,0.158208275856203,0,0,0,-0.415582457217248,-0.0260670299393848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227425698207568,0,0,-0.123622880853158,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0756893745380467,0,0,-0.0148376907453154,0,0,0,0,0,0,0,0,0,0.156929631470031,0,-0.0366197133171796,0,0,0,0.0233392577782807,0.0579236549427273,0,0,0,0,0,0.0462271096821171,0,0.0493608409945064,0,-0.0435703916137433,0.0702649542101664,0,0,0.180685847375479,0,-0.0293547749904343,0,0.307553460765268,0,0,0,0,0,-0.0658293733922936,0.171960575306758
X601009.CH.EQUITY,0.398621361164518,0.0124198156243903,0,0,0.19512093320854,0,0,0,0,-0.151326172737572,0.0786492148927618,0,0,0,0,0,0.0955377190108764,0,0,0,0,0,0,0,0,0.270226229297349,0,0,0,0,0.0449394479470579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186471743401037,0,0
X601788.CH.EQUITY,8.67361737988404e-19,0,0,0,0,-0.0137333860686294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487038568801987,0,0,0,0,0,0.0176367056454561,0.324975781810033,0,0,0,0,0,0,0,0,-0.154773027235696,0.31393129162504,0,0,0,0.112553835073427,0,0,0,0.0411341547858147,0,-0.103473090393553,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.00248813925662338,0.236897751047786,-0.0792147337407925,0,0,0,0.23284233906672,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.156835431283443,0,0,0,0,0,0.0848053720495917,0,0,0,0,0,0,0.0227073591649478,0,0,0,0,0.19564107203068,0,-0.0207645836764175,0,0,0,0,-0.141008731509876,0,0
X601901.CH.EQUITY,0,0,-0.0604630924200505,0,-0.0697463976806264,0,0,0,0,0,0,0,0,-0.041580729460582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268719193090529,0,0,0,0.089667696455807,0.171660267453311,0.284472156153775,0,0,0,0,0,0,0.229648783755328,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,-0.167630688475377,0,-0.0374300370869825,0,0,0,0,0,0,0.0722400846023213,0,0,0,0.109106543392696,0,0,0.0227649239986034,0,-0.0616081526896891,0,0,0,0.0720453947475429,0.154769567399387,0,0,0,0.179948374897391,0,0,0,0.159602814981157,0,0.166163827030997,0,0,0,-0.134714407354538,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0.167297184755576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434278841960043,0,0,0,0,0,0,0,0,0,0.0644843622413421,0,0,0.0182441355546974,-0.0325634557672334,0,0.367408645365472,0,0,-0.0792136377617784,0,0.288951890021632,0,0,0,0,0.145622788219874,0
