,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.335846017183159,0,0,0.274486586364099,0,0,0,0,0.446591255233942,0,0,0,0,-0.320785064538167,0,0,0,0,0,0.226884410116021,0,0,0,0.226711142975036,0,-0.131648227970245,0,0,-0.0176125511507096,0,0,-0.0786701619366155,0,-0.0515107047711525,0,0,0,0,0,0,0,0,0.185523129109493
X600000.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0.308088792416636,0,-0.145267258613895,0.141590254726032,0,0,0,0.512726899257995,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0526390669597565,0,-0.0333965942062183,0,-0.15641710790242,0,0,0,0,0.0303361924303644,0.238825995319471,0,0,0,0,0,0,0,-0.0475962807448372,0.152198335023404,0.160542890144281,0,0,0.0193366168402476,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0368166949907186,-0.0324169682139885,0,0,0,0.254542376912936,0,0.12769036735935,0,0,0,0,0,0.143228851312472,0,0,0,0,0,0,0,0.0123920055448013,0,0.232997861752988,0,0,0,0.0731487277193693,0,0,0,0.132836012732383,0.0253271715486455,0.24873830681597,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.00130611669739847,0,0,0,-0.241202414183898,0.109531307878514,0,0.530926905014467,0,0,0.140151083011415,0,0,0,-0.1284015282983,0,0,0,0,0.243451051471024,0,0,0,0,0,0,0,0,0,0,0,0.0712969082939191,0,0.03875825210842,0,0,0,0,0,0,0,-0.13999237962778,0,0,0,0,0
X11.HK.EQUITY,0.0880618714882909,0,0,0.0345466096574311,0.0913898721077803,0.175034685791543,0,0.173424019387947,0,0,0.0581061496197176,0,-0.189589103097311,0,0,0,0,0,0.443085851472007,0,-0.0882738417297312,0,0,-0.107835583489066,0,0,0,0,0,0,-0.0357521490175342,0,0,0,0.0841472990099977,0,-0.148084736601527,0,0,0,-0.106021887626329,0,0,0.069285164630031,0.0460006340264053,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.157012940651113,0,0,0.0170648801991073,0,0,0,0,0,0,0,0.300109359998411,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113083672907256,0,0,0,0,0.155300760354984
X600030.CH.EQUITY,0.082517486610464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260621319209697,0,0.0285166255154215,0,0,0,0,0.246688990551901,0,0.0580945205055468,0,0,0,0,0,0,0.223811560611553,0,0,0,0,0,0,0.279823626504867,0,0,0.172106860586247,0,0,0
X388.HK.EQUITY,0,0,0,0.0168533966339646,0,0.031002771970159,0,0.589076565889829,0,0,0,0,0,0.135421735718263,0,0,0,0,0,0,0.00332105658211473,0,0,0,0,0,-0.431069125371322,0,0,0,-0.107837566393717,0,0,0,0.457957462292793,0,0,0,0,0.0526076889259289,0.0170497187052865,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.349793025843059,0,0,0,0,0,0,0,0,0,0.62577957471702,-0.11650672059172,0,0,0,0,0,0.00411397988793648,0,0,0,0,0,0,0,0,0,0,0,0,0.0392532897297283,0,0,0,0,0,0.129344945240755,0,0.209038331164766,0,0.0884802165821355,0,0.143127818320242,0
X600016.CH.EQUITY,0,0,0,0,0.0505533698571325,0.0871848692153099,0,0,0,0.105700264667275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343867467428604,0.048127120445222,0,0,0,0,0,0,0,0.141091170380871,0,0.0152922679024827,0,0,0,0,0.0353254026667653,0.184849770667125,0,0,0,-0.798657689965161,0
X000001.CH.EQUITY,0,0.20240406359865,0,0.194171071730326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131843638411772,0.068396074910832,0,0,0,0,0,0,0,0,0,0.126495630261218,0,0,0,0.0329767127518929,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.314551018715908,0,0,0,0,0,0,0,0.657893677322411,0,0,0,0,0,0,0,0,0,0,0,0.064697844140779,0,0,0,-0.120547578602001,0.134381809397062,-0.591611128407186,0,0,0.0907987637910526,0,0.0860257926483311,0,0,0,0,0,0,0,0,0,0,-0.0250061136705036,0
X601818.CH.EQUITY,0,0,0,0.40503285034364,0,0,0.480734947928088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223124727001753,0,0,-0.0340211474999375,0,0,0,0,0,0,-0.433096668778143,0,-0.00698394103415339,0,0,0,-0.0455609274477615,0.542926509980012,-0.333600945159044,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0107581984660252,0,0,0,0,0,0,0,-0.160016604282092,0,0,0,0,0,0,0,0,0,0,0.0823567624705411,0,0.557069415826274,-0.102044304714866,0,0.517333117797961,0.0349377068886213,0,0.111588212507232,0,0,0,0,0,-0.102535394758769
X601066.CH.EQUITY,-0.100088087204072,0,0,0,-0.21553382347715,0,-0.00555703387325058,0,0,0,0,0,0,0,0,-0.00435714978350597,0,-0.196877895943205,0,0,0,0,0.363942820639068,0,0,0,0,0,0,0,0,0,0,0,0.211220864481798,0,-0.170408560370544,0.0296317177570384,0,0,0,0,0,0.0370293696879656,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.115803470749862,0,0,0,0.126767755017346,0,0.00106156862961236,0.034261126972436,0,0,0,0,0.0413926467186247,0,0.071960155208073,0,0,0,0,0.0137825840745511,0,0,0.220201354535025,0,0,0,0.141849277612143,0,0,0.138628342440966,0.00388096250495717,0,0,0,0,0.0595316287916151
X600837.CH.EQUITY,0,0,0,0.00292118232570597,0,0,0,0,0,0,0,0,0.0994017515874515,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0266086867363451,0,0,0,0,0,0,0.19203801376716,0,0,0,0.357162834475187,0,0.187577624214434,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.118217182044764,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.217602727905094,0,0,0,0,0.122213996870053,0.318089610638691,0.026829400698172,0,0,0,0.113463468168943,0.0705659566199278,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.297711834181234,0,0,0,0,0,0.108670079415044,0,0.0706590859919284,0,0,0,0,-0.0930200537982067,0,0,0,0,0.237908783747362,0,0,0,0,0,0,0,0,0.04736346527704,0,0,0,0,0,0,0.110095073479027,-0.0226773368534726,0,0,0,0,-0.0376119572412366,-0.0603595600794179,0,0.0557864036112494,0,0
X601229.CH.EQUITY,0.466258173317367,0,0,0,0,0,-0.129523307932945,0,0,-0.0238876714536896,0,0,0,0.0450707236692483,0,0,0,0,0,0,0.234734344924342,0.0220307305579672,-0.00594654654324696,0,0.0772893552098317,0,0,0,0.0769014501049442,0,0,0,0,0,0,0,0.164452965994579,0,0,0,0,0,0,-0.140316328889221,0,0.174515722042249,0.180540155425923,0
X2882.TT.EQUITY,0.0329724262259829,0,0,0,0.194293955284184,0,0,-0.10030367675838,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0995378697526887,0,0.0406709053293154,0,0,0,0.0152227559299275,0,0,0,0,0.480790284488245,0,0,0,0,0,0.0381380840176846,0,0,0.0508743957289788,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.185161771450257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726156875660083,0,0,0,0,0,0,0.152634120901346,0.0838279161629087,0,0,0.139406050574258,0,-0.033751729484467,0,0,0,0,0.33121649466026,0,0
X600015.CH.EQUITY,0,0,0.00363452599884485,0,0.00633575902320708,0.0611919590167496,0,0,0,0,0,0.0966709203738234,0,0,0,0,0.027321291175245,0.142127708981401,0,0.231040014450275,0.0468762864409627,0,0,0,0,0,0,0,0,0,0,0,0,0.497249144683299,0,0,0,0,0,0,0,0,0,0,0.0447580817613413,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0377217439955441,0,0.0382977026871362,-0.0208217078073141,0,0,0,0,-0.474673388171652,0,0,0,0,0,0,0,0,0,0,0.105831009392226,0,0,0,0,0,0.0719765978324003,0,1.05986005280428,0,0,0,0,-0.0432259633791755,0,0,0.0860471800731857,0,0,-0.311125031822125,0,0,0,0.15711855129273
X600999.CH.EQUITY,0,0,0,0,0,-0.0155796642680251,0,0,-0.0789842015014819,0,0,0,0,0.149624380905694,0,0,0.213786804043231,0.123579694187888,0,0,0,0,0.0453486018866316,0,0,0.260564528588414,0,0,0,0,0,0,0.131570366164071,0,0,0,0,0.0884937909871276,-2.77555756156289e-17,0,0,0,0,0.123150200654633,0,0,0,0
X300059.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0.0359798369497502,0,0,0,0,0.0397215933919748,0,0,0,0,0,0,0,0,0.0701977505285586,0.0482094755574796,0,0,0,0.0670877794527189,0,0,0.190826670813023,0,0.185076443879621,0,0,0,0,0.0164286470491985,0,0,0,0,0.28537191342684,0,0,0,0.0269564033008839,0.0644055060266819,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0.19272312655306,0,0,0,-0.450525715274663,0,0,0.222517463284301,0,0,-0.0228954981703262,0,0,-0.0765449884537353,0,0,0,0,0.227501430212839,0.412768491206583,0,0.241640401505893,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.102174495232831,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.154013502204595,0.202311991999114,0,0,0,0.0370077040603116,0,0,0,0,0,0.0375709739506657,0,0,0,0,0.0625378933523688,0,0,0,0,0,0,0,0.113084867595287,0,0,0,0,0,0,0,0,0.0583912960487187,-0.0661704510056655,0.282838989780903,0,0
X000776.CH.EQUITY,0,0,-0.0831323198361198,0,0,0.0837054457855764,0,0,0.219685576389428,0,0,0,0.0675367875513154,0,0,0,0,0.0381979757500773,0.0331742110820138,0,0,0,0,0.429368286810144,-0.0515500057372135,0.0848621905420014,0,0,0,0,0,0.203661243435988,0,0,0.0477500423649298,0,0,0,0,0.0120378937011293,0,0,0,0,0,0,-0.0814927709545112,0
X2891.TT.EQUITY,0,0,0,0,0.195116295857841,0,0,0,0,0,0,0,0.111958620303137,-0.0283800769584963,0,0.180887954002336,0,0.181869787866421,0,0,0.490256027588665,0,0,0,0,0,0,0,0,0,0,-0.105849193688651,0,0,0,-0.70891899404593,0,0,0,0,0,-0.0713235682727516,0.114359847410712,0,0,0,0,0
X2886.TT.EQUITY,-0.182310998488945,0,0,0,0,0,0,0,0,0,0.0827287049002212,0,0,0.0209231693836615,0.101779231518409,0.0440988474280621,0,0,0,0,0,0,-0.0946213345356277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417900167081048,0,0,0,0,0,0,0,0,0,0.00458229665356118,0,0.824124770324346
X601881.CH.EQUITY,0.00827194808617308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133813485736301,0,0,0,0,0.0621713468968433,0,0.0778352484001993,0.289663981691765,0,0,0.0645482625978625,0.0253975578295669,0,0,0,0,0.350631476832138,0,0,-0.142706619921297,0,0,0,0,0,0,0,0,0,0,0.221888215081059,0,0
X600919.CH.EQUITY,0,0.282221603145501,0,0,0,0.140731139972745,0.420229528779405,0,-1.40670940070464,0,0,0,0,-0.0637242037978998,0,0.198228228450897,0,0,0.0950263263294869,0,-0.0400530225589194,0,0,0,0,0.420332928346143,0,0,0,0,0,0.0919163341654032,0,0,0.0707626702959098,0,0,0,0.272691768807296,0,0,0,0,-0.0111688465253344,0.152006251594057,0,0,0
X2884.TT.EQUITY,0,0.0778790732147378,-0.0228765155195515,0,0,0,0,0,0,0.0242912282444907,0,0,0,-0.0737906214416088,0,0,0,0,0,0,0,0,-0.138867980865878,0,0.27129342259603,0,0,0,0,0.131433828793692,0.224042151918805,0,0,-0.111895358376643,0.198872528148332,0,0,0,0.0353071767730963,0,0,-0.0647823815563286,0,0,-0.0939112206308942,0,0.187120252737088,0
X601009.CH.EQUITY,0,0.415458766985751,0.0261436403285861,0,0,0,0,0.105037273995435,0,0,0,0,0,0,0.237553927347351,0,0,0,0,0,0.271491504593871,0,0.496013424130319,0,0.221928234109149,0,-0.185686177230318,0,0,0,0,0,0,0,0,0,0,0,0,0.244681351521949,1.73472347597681e-18,0,0,-0.499663914694901,0,-0.0822594815855217,0,0
X600958.CH.EQUITY,0,0,0.0891534046265424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506632115507831,0,0,0,0.0874990136900134,0,0.173752289170625,0.0522786093736856,0.0550731413475086,0,-0.0502262178120104,0.136453959825693,0,0,0,0.377314958357024,-0.03239352753691,0.0274395390526963,0,-0.0468574628545232,0.0531543666870695,0.0745248170498818,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.0694835557521861,0,0,-0.0681080384357733,0.0523116155981789,0,0,0,0,0.16090501633644,0,0,-0.0227054097977185,0,0,0.120010589871755,0,0,0,0,0,0,0,0,0,0,0,0.0536735102393171,0,0,0,0.0511239036587077,0.203876744034377,0,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0.0202972621607126,0.0821561924705406,0,0,0,0,0,0,0,0.0826311594118312,0,0,0,0,0,0.0748615264637769,0,0,0,0.0391063836946024,0,0,0,0,0,0,0,0,0,0,0.0962728740259266,0,0,0,0,0,0,0.800887033486512,-0.0386281183268532,0,0,0,0,0,0
