,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X601901.CH.EQUITY
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.29880708622644,0,0.0312435398222752,0,0,0,0,0,0,0,0.271334503652978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804679673940925,0.104199179838694,0,0,0,0,0.18466185006016,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.049217343300034,0,0,0,0,0.0597004219586642,0,0,0,0,0,0,0,0.0132362477787651,0,0,0,0,0,0,0,0,0.477869654484172,0,0,0.0332050483736527,0,0.359967691948128,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0.278942834824428,0,0,0,0.0378434126296756,0.0757646219149963,0,0,0,0,0,0,0,0,0.0499261373011939,0,0.10376487137779,0,0.0174829874749307,0,0,0,0.00315795208356396,0,0,0,0,0,0,0.313741822931614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.159650137781687,0.293081867802722,0,0.29996249889016,0,0.116383035298771,0,0,0,0,0,0,0,0,0,0,0,0,0.621872180600768,0,0,0,0,0,0,0,-0.0613885710415831,0,0,0,0,0,-0.0264181698491706,0,0,0,0,0,0,0,-0.104676058380349,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.0576141316685672,0,-0.00751938729372717,0.03112041087264,0,0.169974103546704,0,0.0270488183259947,-0.0705261546922129,0,0.0506610161996567,0,0,0,0,0,0,0,0,0.185289273921712,0,0,0,0,0,0.0452358721299669,0,0,0,0,0.269758781444228,0,0,0,0,0,0,0,0,0,0.398220607611418,0,0,0,-0.08331206954047
X267.HK.EQUITY,0,0,0,0,0.196711098905641,0,0,0.0299146115848658,0,0,0,0,0,0.00535207623294144,0,0,0,0.0542140418353642,0,0,0,0,0.367104753303386,0.11147670439427,0,0,0.0501062688248207,0.126992684066947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.0903426961253954,-0.127416488694829,0,0,0,0,0,0,0.281556222070815,0,0,0,0,0,0.287676311272608,0,0,0,0,0,0,0,0.102848222868933,0,0.164556841520046,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0470014065168355,0,0.186470818733321,0,0.00217434057243189,0,0,0,0,0.0634751073334113
X601066.CH.EQUITY,0,0,0,-0.166394776228379,0,0.0521638766743064,0.169083024597544,0,0.075760011993377,0.0630233949796688,0,0,0,0,0,-0.0555723431599777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134935787120444,0,0,0.606372219118275,0,0,0,0,0,0,0.399855526840334,0.0969953469782906,0,0,-0.0686569168260131,0.141467037355302
X601818.CH.EQUITY,0,0,0,0.0486123984509729,0,0,0,0,0,0,0,0.405153049687115,0,0,0,0.0628743803546338,0,0,0,0,0.47272750570637,0,0,-0.0194924785324449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159959902549339,0,0,0,0,0,0,0,-0.0513738328053366
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26984082547385,0.209533446138436,0,0.13268073469616,0.00083551928993881,0.109947153903999,0,0,0,0,0,0,0,0.0569770228803587,0,0.0277177270627969,0,0.0539691286650342,0,0.068766055597715,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294315481408201,0,0,0.156279772989609,0,0,0,0,0.0692306106168111,0.10296060688522,0,0,0.310424474468676,0.217036229946892,0,0,0.130569163608983,0,0,0,0,0,0,0,0.0173930067001155
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.491057695949249,0,0,0,0,0,0.254163247459981,0,0,0,0,0,0.124690740060606,0.0459306044195886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06884810975161,0,0,0,0,-0.0150280473681634
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577815778971019,0.192106908338419,0,0,0.0368105863221063,0,0,0,0,0,0,0,0.333383507890683,0.138164185852515,0,0,0,0.176235520906842,0,0,0,0.0494315966346486,0,0,0.118502050949173,0,0,0,-6.93889390390723e-18,0,0.0148421404608684,0,0,-0.0655491999799328,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0171876713384359,0.192584400620243,0.0273489686197077,0,0.137823141694512,0,0,0,0,0,0,0,0,0,0.0527209964143197,-0.0138598444299146,0,0,0.0935064424217589,0,0,0,0,0,0,0,0.00684269163003213,0,0,0,0,-0.22187836135029,0,0,0,0,0,0,0,0.576191643929018,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.281435568332737,0,0,0,-0.0658291231689136,0,-0.0765405615416151,0,0,0,0,0,0,0,0,0,0,0,0.110444086756933,0,0,0,0,0.637673308642995,0,0,0,0,0,0.0829580462629957,0,-0.00525209416168309,0
X300059.CH.EQUITY,0,0,0,0,0,0.0776281465348612,0,0,0,0,0,0,0,0,0.047495052970711,0,0,0,0,0,0,0,0,0.167670777485989,0,0.41383637706737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209707405214068,0,0,0,0.156873065260893,0.048101584171627,0,0,0,-0.134255287082987,0
X601336.CH.EQUITY,0,0,0.0753417216674664,0,0,0,0,0,0,0,0,0,0,0,0,0.0669509410856042,0.0892555676189748,0,0.0647883946265614,-1.35525271560688e-20,0,0,0,0,0.0314982085141278,0,0.162050182041775,0,0,0,0,0,0,0,0,0.284112844174645,0,0,0,0,0,0,0,0,0,0.0914467936677205,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240670268972678,0,0,0,0,0,0,0,0,0,0,0,0.107197334317816,0,0,0.00918873546618364,0,0.0618944213838983,0,0,0,0.129059485571811,0,0,0.408169428756247,0.157741132402719,0,0,0,0,0.00638114683641684,0,0,0,0.0536595992905359,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0371125708156511,0,0.154804761560417,0,0,0,0,0,0,0,0.0480843160619113,0,0,0,0.359898066753736,0,0.112325375933921,0,0,0,0,0.109844478285038,0,0,0,0,0,0,0,0,0,0,0.132857668487034,0,0,0,0,0.0833488706029987
X601169.CH.EQUITY,0,0,0,0,0.0409039461582973,0.001391577392927,0,0,0,0,-2.16840434497101e-19,0,0.228789634713969,0,0,0,0.00845826329828613,0.0417438060220859,0,0,0,0,0,0,0.0151026733481567,0,0,0.0456406270602549,0,0,0,0,0.133809979449887,0,0,0,0.290689243447229,0.0774746918320223,0,0,0,0.109344299488913,0,0,0,0,0,0.0226785187150619,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.196226494514635,0,0,0.051432393538038,0,0,0.0919778002443321,0,0,0,0,0,0,0,0,0,0,0.289437960013137,0,0.324475232006371,0,0,0.126033688449662,0,0,0,0,0,0,0,0.162086740557474,0,0,0,0,0,0.040036172552089,0.0827645638767086,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820667775720733,0,0,0.0146622058521163,0,0,0,0,0,0.0848960555541197,0,0,0,0,0.354533811125038,0.0201597397460466,0,0.0751865577667968,0,0.225674468165215,0,0,0,0,0.148971605955545,0,0,0,0,0,0.00968034994641763,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0837672333410261,0,0,0,0,0,0,0,0,0.0506245095855959,0.0497302059605836,0,0,0,0,0.0905561195836901,0,0.240751944384906,0,0,0,0.142797645566205,0,0.11834564085187,0,3.46944695195361e-18,0.259113983314307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120555926762276,0
X2886.TT.EQUITY,0,0,0,0,0,-0.0493899602164201,0,0,-0.143521532582686,0.0340180076437101,0,0,0,0,0,0,0,0,-3.09847852869981e-05,0,0,-0.0618334755618124,0,0,-0.0674198360777597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572267210341046,0,0.230631189949367,0,-0.0136099502165577,0,0.344933759036043,0,-0.027247801366459,0
X2881.TT.EQUITY,0,0,0,0,0,0.0994863949561291,0,0.230792782736349,0,0,0,1.38777878078145e-17,0,-0.146251520342774,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0088516444898116,0,0,0.213254253367836,0,0,0,0,0,0,0,0,0.399678714950712,0,0,0.0981389976771617,0,0,0,0,0.110458305172166,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.029577321829706,0,0,0,0.181568426017939,0,0,0,0.238452151309546,0,0,0,0.225404366290185,0,0.0742444710679209,0,0.0912057688647942,0,0,0,0,0,0,0.165261975187614,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X2891.TT.EQUITY,0,0,0.140289196348302,0,0,0.0511519913779473,0,0,0,-0.0214505308002234,0,0,-0.664623165860531,0,0,0,0,0,0,0,0,0,0.113241589168263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637802480701654,0,0,0.382413551586001,0.0503044395376535,0,0,0,-0.0704726172841144,0,0.279436090110036,0,-0.0553119278954788,0
X601881.CH.EQUITY,0,-0.0451172413949942,0,0,0,0,0,0,0,0,0,0,0,0,0.264738081653233,0,0,0,0,0,0,0,0,0.0696115333303607,0,0,0,0,0,0,0,0.198024214068797,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0295753251866352,0,0.232393517989689,0,0,0,0.147429110198837,0.155299633923529
X601236.CH.EQUITY,0,0,0,-0.03363901666785,0,0,0,0,0.0421673342658733,0,0,0,0,0,0,0,0,0,0,-0.300079048231261,0,0,2.16840434497101e-19,0.0489603565148184,0,0,0,0,0,0,0,0.800427810503467,0,0,0.216844568967538,0,0,0,0,0,0,0,0,0.113000488337026,0,0,0,0,0.0353112186061568,-0.18434935730574
X600919.CH.EQUITY,0,0,0,0,0,0.00330078880186781,0,0,0.0812625087530271,0.0251468533704318,0,0,0,0,0,0,0,0,0,0,0.193706389348782,0,0.0451649757483231,0,0,0,0,0,0,0,0,0,0.144964164797891,0,0,0.145912040395284,0,0,0.125211091742708,0,0,0,0,0,0,0,0,0.198513450575627,0,0
X2884.TT.EQUITY,0,-0.537576006606301,0,0,0,-0.0207885384172658,0,0,0.286625312826269,0,0,0,0,0.0523791884358739,0,0.184495605243806,0,0,-0.0132196370288405,0,0,0,0,0,-0.164474665009407,0,0,0.408207979783328,0,0,0,0,0,0,0,0,0.106675839059058,0,0,0,0,0,0.659219650185879,0,0,-0.0487330886166117,0,0,0,0
X601009.CH.EQUITY,0.0529805869929129,0,0.013504515821577,0.00921553457106166,0,0,0,0,0,0,0,0,0.0409715576147385,0,0,0.110702533915387,0.354472298469441,0,0,0,0,0,0,0,0.076428433192311,6.93889390390723e-18,0.0502318110180932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199661673499932,0,0,0,0,0,0,0,0
X601696.CH.Equity,-0.225034055378032,0,0,0,0,0,0,0,-0.0950499003194089,0,0,0,0,0.00484408127223974,0,0.0239113195462051,0,0,0,0.151376160334379,-0.145411996200227,-0.0706570438497749,0,0.0523702276830905,0,0,0,0,0,0,0.144736468761387,0,0,0,-0.0205362017640702,0,0,0,0,0,0,0,0,0.254562130696541,0.0646466115411281,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0.172859253377775,-0.079869295278934,0,0,0,0.0977042687738633,0.750500505781256,-0.0689398344252414,0,0,0,0,0,0,0,0,0,0,0,-0.144767867366425,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.17619487448494,0.229033701390825,0,0,0,0,0,0,0,0,0,0,0.0265865390763385,0
