,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X002142.CH.EQUITY,0,0.0969827427729263,0.225168856762776,0,-0.0887743211927801,0.182662582089976,0.378126931979667,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0645941754819993,0,0,0,0,0,0,0.192634870131799,0,0,0,0,0,0.0112913302404677,0,-0.0864881896407725,0,0,0,0.0277604050569888,0,0,0,0,0,0,0,-0.196968648644438,0,-0.0653724624659553,0
X601066.CH.EQUITY,0,0,0,0,-0.144079498039254,0,0,0,0,0,0,0,0,0,-0.220975534945984,0,0,0,0,0,0,0,0.235163329695309,0,0,0,0.0381539151149956,0,0,0,0,0.0752918761408335,-0.0364214862695047,0.0944304897800993,0,0.0463604700972262,-0.271223070018378,0,0,0,-0.0120620771866966,0,0.00831325832979383,0,0.120073045186076,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.136035884686692,0,0,0,0,-0.358592840135985,0,-0.0618088163271541,0,0,0.200492527856093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24704279655078,0,0,0,0,0,0,0,0,0.052634835166103,0,0,0,-0.202542608496897,0,0,0
X600015.CH.EQUITY,0,0,0.0141020713771336,0,0,0,0,0,0,0,0,0,0.0919664935569847,0,0.0499448162963578,0,0,0,0.110978636442376,0.013761189368523,0.21500672370431,0,0.18422738913818,0,0,0,0,0,0,0.0481525367852841,0.447433400014272,0,0,0.0245283951702878,0,0.012237945781534,0,0,0,0,0,0,0,0.00581251688301325,0,0,0,0
X2882.TT.EQUITY,0.0244995525083212,0,0,0,0,0,0,0,-0.123018726080734,0,0,0.0740447927404806,0,0,0,0,0,0,0,0,0,-0.117835371999703,0,0.214521210917174,0,0,0,0.0202655848647323,-0.0263094653116123,0,0.153119673731965,0,0,0,0,0,1.09724983569163,0,0,0,0,0,-0.196564333197708,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0325592635462609,0.077988251881884,0,0,0,0,0,0,0,0.0262755029739021,0,0,0.0227923088097883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604072890372124,0.0682420050935692,0,0,0.305158645106214,0.450734638796606,0,0.148549456530544,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.0160049979476447,0,0,0.0360212310436522,0,0,0,0,0,0,0.0842428393605324,0,0,0,0,0.113066930264054,0.0741303556119906,0,0,0,0,0.23740033010488,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.117304485168854,0.307994337879784,0,4.33680868994202e-19
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925636011319362,0,0,0,0.0651154678375968,0,0.0675975599644515,0,0,0.45483880263441,0.00616499520646571,0,0,0.0864875783921585,0,0,0,0.0776719834034815,0.0957101818431638,0,0,0,0.195724832751684,0.0660317852485534,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.26393736488985,0,0,0,0,0,-0.231540152262959,-0.00218396797076345,0.0343643931514018,0,0,-0.152885370343533,-0.0245169513032039,0,0,0,0,0,0,0.622769377647065,0,0.0884988704313402,0,0.17106859647559,0,-0.168743437935016,0,0.622501192990071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0669715988334498,0.171445192103727,0,-3.46944695195361e-18,0,0.0131986899884937,0,0,-0.208946750604866,0,0,0,0,0,-0.18945384373682,0,0,0,0,0,0,0,0,0,0,0,-0.0826286022504546,0,0,0,0,0,0,0,0,0,0,0.33474870268928,0.450506785518663
X300059.CH.EQUITY,0,0,0,0,0.132769154598747,0,0,0.0162315731183197,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.066965632628267,0,0,0,0,0,0,0,0,0.23016514386014,0,0,0,0.0112629949138287,0,0.221674819211007,0,0,0,-0.00419480612548045,0,0,0,0,0,0,0,0.206674709679927,0,0
X000776.CH.EQUITY,0,0.0120828760813723,0,0,0,-0.00899252826956475,0,0,0,0,0,0,-0.182564313701739,0,0,0,0.084055051280242,0,0,0,0,0,0,0.361084005932345,0,0.297791061741062,0,0,0,0,0,0,0,0.18698273424213,0,0,0,-0.00168658364563725,0.170958610733612,0,0,0.0258786518947551,0,0.0366346274746306,0,0,-0.0481290437520938,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.125852408690898,0,0,0.0905844883125861,0,0,0,0.332832367004796,0,0.076752224181026,0,0,0,0.463396413858687,0,0,0,0,0.0657953293321545,0,0,-0.125431797012094,0.183807611185514,0,0,0,0,0,0.000480292683963615,0,-1.51707874559569,0,0,0,0.0810327120703873,0,0,0,0,0
X601881.CH.EQUITY,-0.0238204859577813,0,0,0,0,0,0,-0.0515407213958673,0,0,0,0,0,0,0,0,0,0,0.0234099811604181,0.0701471709913563,0,0,0.119194484804475,0,0,0,0,0.163219159229241,0,0.00634291175941846,0,0,0,0,0,0,-0.199586396245862,0.118553953835358,0,0.186018588112657,0,0,0,0,0,0.28963195518461,0.00617258655820261,0
X600919.CH.EQUITY,0,0,0,0.068802043677103,0,0,1.19087387502828,-0.0553855897111445,-0.23827794447579,0,0,-0.252008009721722,0,-0.0809589054477165,0,0,0.193769158151179,0.147735420569641,0,0,0,-0.158360697780834,0,0,0,0,0,0,-0.335122690000479,0.30394788542702,0,0,0,0,0,0.182061118666279,0,0,0,0,0,0,0,0,-0.143536430554302,0,0,0
X601009.CH.EQUITY,0,0,0.043514765851129,0,0,0,0,0,0.21307225458517,0,0.603004483374567,0,-0.0895830346164011,0.020299993914076,0.310062517447381,0,0.471878428667067,0.0616506676746162,0,-1.38777878078145e-17,0,0,0,0,0,-0.245928749114173,-0.491560592437699,0,0,0.470695609100312,0,0,0,0,0,0,0,0,0,0,0.136028783086728,0,0,0,-0.30558959136571,0,0,0
X2884.TT.EQUITY,0.23058276197038,0,0,0,0,0,0,0,0,0,0,0,-0.0680262421311483,0,0.0508465395752562,0,0,0,-0.110816517273209,0,0,0,0,0,0,0,0,0,0,0.0940074057054504,-0.170900816744521,0,0,0,0.18399729514096,0,0,0.324994913886378,0,0,0,-0.108952614261324,0,0,0,0,0.164294194258182,0.262667480274076
X600958.CH.EQUITY,0,0,0.0905931504088509,0,0,0,0,0,0.102182743854894,0,0,0,0,0,-0.102349716124218,0,0,-0.00651686095890594,0,0,0,0,0.0251336175593553,0,0,0,0,0.147805894488915,0.0645349215149919,0,0,0,0.0798778229630534,0.0241239620661966,0.126434021762451,0,0,0,0.350586502320602,0,0,0.0576515354962972,0,0,0,0,0,0
X2892.TT.EQUITY,0.00350432023924706,0,0,0,0,0.196465829322654,0,0,0,0,0,0.0238160321020918,0,0,0,-0.199192786026149,0,0,0.0246902953709816,0,0,0,0,0,0.177972440605992,0,0,-0.164586376258057,0,0,0.0244133277108527,0,0,0,0,0.0511818687568068,0,0.469568994619812,0,0,-0.0731643413540993,0,0,-0.167332419685171,0.129831573017941,0,0,0.285011665728045
X5880.TT.EQUITY,0,0,0,0,0,0,0,0.0285925170676624,0,0,0,0,0,0,0,0,0,-0.030095510684115,0,0,0,0.21154586017393,0.0290232437186331,0,0,0,-0.139608411759332,0,0,0,0,0,0,0,0,0,0.195746280956621,0.161346068665154,0,0,0.153555277381127,0,0,0.0376232522277544,0.22824373241618,0,0.377352948267802,0
