,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY,X601696.CH.Equity
X600837.CH.EQUITY,0,7.67771282952218e-06,0,0,0,0.0170276240364971,0,0,0,0,0,0.0410518597825953,0,0,0,0.175007090901535,0,0,0,0,0,0,0,0,0,0,0,0.168448201609711,0,0,0,0,0,0,0,0,0,0,0,0.133550958532677,0.0633916581710651,0,0.0990781994959598,0,-0.386385641918575,0,0,0,0.212923703578906,0
X267.HK.EQUITY,0.159392488152973,0.219484389656829,0,0,0,0.0254092456734364,0.0642911760701073,0.290421734019385,0,0,0,0,0,0,0.188313531810882,0,0,0,-0.792151980648795,0,0,0,0,0,0.15199336268869,0,0,0.176690184779843,0,0,0,0,0,0,0,0.144429638991007,0,0,0,0,0,0.0195226747944746,0,0,0.0700002381825151,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.125077632787784,0,-0.0101635974435952,0,0.0429926882834305,0,0,0,0,0,0,0,0,0,0,0,0.0906028211026265,0.0728317139175265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367991364805408,0,0,-0.0445231702478637,0.164563708349946,0,0.193538176390278,0.0940185520959531,0,0,0.12708496135688,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.347521355686394,0.261869502175256,0,0,0,0,0,0,0,0,0,0,0.0224348947435066,0,0,0,0,0,0.0902623193092231,0,0,0,0,0,-0.127994970157787,0,0.371738400406943,0,0,0,0,0,0,0,0,0,0,0,0.183472451106111,0,0.220540681169397,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166900590038078,0,0,0,0,0,0.148185322408748,0,0,0,0,0.00191594881542368,0,0,0.00931103852528479,0,0.148416923634124,0.133042890273084,0,0,0.117580739766657,0,0.0293189040225592,0,0,0,0,0,0,0.242683090404979,0,0,0.0885786177916691,0,0,0.0500126995338024,0
X600918.CH.Equity,0.110956781827925,0,0,0,0,0,0,0,0,-0.0488994956537748,0,-0.0185332645310948,0,1.38777878078145e-17,0,0,0,0.0146581132939224,0,0,0,-0.054512636119593,-0.0673776803246391,0,0,0,0.229903670933984,0,0.137982770656117,0.161291862824471,0,0.000435055831597019,0,0,0,0,0,0,0,-0.0298854364723624,0,0,0,0,0,0,0,0,0,0.367112514089648
X601229.CH.EQUITY,0,0.0602072968345137,0,0,0,0,-0.0668973623901511,0,0.171721197763452,-0.0427824332365442,0,0.112144196801334,0,0,0,0,0,0,0,0,0,0,0,0,0.102757254871737,0,0,0,0.181082197441582,-0.176812359552918,0,0,0,0,0,0,0,0,0,0.0867060050116957,0,0,0,0,0,0,0.403298112070268,0,0.469379697839731,0
X2881.TT.EQUITY,0,0,0.281240140056634,0.201652905722792,0,0,0,0,0.0533232512985746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462490358395968,0,0,0,0,0,0.287994141159455,0.3195103230191,0,0,0,0,0,0,0,0,0.164940768787132,0,0.0498159517453756,0,-0.273433528551315,-0.129718321675061,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0505637753640332,0,0,0,0,0,0,0,0.177239744808191,0,0.491707270336438,0,0,0,0,0,0,0,0,0,0.205433344559179,0,0,-0.00919972699775269,0,0,0,0,-0.0446126839288432,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0923434095270651,0.128537814735821,0,0.270671790668098,0,0,0,0,0,0,0,0.0586486655257883,0,0,0,0,0,0,0,0,0,0.691434380776299,0.0626099152867146,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147031993563972,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0
X600015.CH.EQUITY,0,0,0.0716462170651517,0.0950669835788394,0,0,0,0.0764131104184489,0,0,0,0.178988597301587,0,0,0,0,0,0,0.0815251202714146,0.0830425135314237,0,0,0,0,0.036941890492814,0,0,0.00468567460323137,0,0,0.0627780330148379,0,-0.0955921488764898,0,0.0324952940627204,0,0,0,0,0,0,0,0,0,0,0,0.276593178722035,0,0,0.151594509282381
X2886.TT.EQUITY,0,0.0599918148055731,0,0,0.0484932429236247,0.0738823639933242,0,0,0,-0.155175244446296,0,-0.0593270878135041,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0751690528445648,0,0,0,0,0.0536951996771152,0,0,0,0,0,0.171595655757705,0.0677860140903512,0,0,0,0,0,0,0,0,0,0.418922021673189,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0462380782875193,0,0,0,0,0,0,0,0.0798693302665052,0,0,0,0,0,0,0,0,-0.0264948168903985,0,0,0,0,0,0.0666879858162868,0.238943593978071,0,0,0,0.0921811184269951,0.311935997654032,0.149216425650964,0,0.00526138606848955,0.0979592328506081,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0113873943986129,0,0,0,0,0,0,0.148510581060738,0,0,0,0,0,0,0.0408164142607411,0,0,-0.0845335871691979,0,-0.0615633598859867,0,0.0490482797785398,0.0642025886542477,0.0250418208839806,0,0,-0.149053017596929,0,0.447608657944414,-0.0257985689229585,0,0.0916994270615014,0.283381311673527,0,0,-0.306971443506941,0,0.0816546066888519,0,0,0
X600926.CH.EQUITY,0,0,-0.045927866522879,0,0,0,0.2469339424786,0,0,0.147811510690642,0,0,0.370594448916387,0.106835548820761,0.0164449156368586,0,0,0,0,0,0,0,0,-0.0677076880905076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364891330117222,0,0,0,0,0,0,0,0,-0.0279202487407171,0,0
X600919.CH.EQUITY,0,0.00904532469409281,0.0403558249805734,0,0,0,0,0,0.16215670624006,0,0,0,0,0,0,0.179356238178988,0,0,0,0,0,0,0,0,0,0,0,0.290396128412029,0.568425217522694,0,0,-0.176698539369761,0,0,0,0,0,0,0,0,0,0,-0.423234321645621,0,0,0,0.430723823595425,0,0,0
X601009.CH.EQUITY,0,0.105395844963631,0,0.0423891366031946,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0295500461292866,0,0,0,0.0723938200198579,0,0,0,0,0,0,0,0.018848159642126,0,0,0.25987886051099,0.0670046979714292,0,0,0.361020954924496,0.0130947532237561,0,0.0609571332250124,0,0,0,0.00107042977777797,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.117810560581425,0.0595588500744199,0,0.0987224970544385,-0.0520860937942214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486215057881797,0,0,0.156810716829324,0,0,0,0.0444433859374762,0,0,0,0,0,0,0.452663437418333,0.0710054327979234,0,0,0.107255756708183,0,0,0.10915399505163,0.0017535391913943,0.0727474031586592,0,-0.0476089484026252,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0840735133963185,0,-0.0953499535157672,0,0,0,0.449763566410279,-0.117461345663768,0,0,0.245656067884103,0,0,0,0,0,0,0,0,0.108117106209836,0,0,0,0.0215928101802079,0,0,0,0,0,0.310533745815615,0,0,0,0,0,0.0856945364049243,0,0,0,0,0,0,0.0727012446336644
X601696.CH.Equity,0,0,0,0,0,0.0749414034625177,0,0,0,0,0,-0.0718184331668312,-0.0385838234718786,0,-0.147587600329942,0,0.0989070024298316,0,0,0.210342296979936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268720070132511,0,0.247692413450791,0.588150706596895,0,0,-0.0546063992555618,0,0,0,0,0,0.179117344877242,0,0,-0.0337421755324956,0.0326480627470233,0
