,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X5880.TT.EQUITY,X601901.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.665540437539844,0,0,0,0,0,0.0274924543655358,0,0.0462403506475398,0,0,0,0,0,0,0,0,0,0.228683969581906,0,0,0,0,0,0,0,0,0.000486866115050233,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0657175668121041,0,0,0,0.334762553475365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650558246397153,0,0.155371839917011,0,0,0,0,0,0.00273431995057619,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343209631286431,0.0507336039076932,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.158722096904234,0,0,0,0.0226053189816115,0,0,0,0,0,0,0.0411732747646921,0,0,0,0,0,0,0,0,0.0299725668717137,0,0.22926975314048,0,0.359232039559284,0,0.0617694772408026,0,0,0,0,0,0,0,0.090571319368321,-6.93889390390723e-18,0.058742582955422,0,0,0
X388.HK.EQUITY,0,0,0,0.102193721635318,0.0803484758715808,0,0,0.160636814110655,0,0,0,0,0,0,0.250982023802556,0,0,-0.0878801288149966,0.355062062740105,0,0,0,0,0,0,0,0,0,0,0.0796469508339983,0,0,0,0,0,0,0,0,0,0.032192379380705,0,0,0,0,0,0,0,0,0.0771687412382789,0.104790163418991
X000001.CH.EQUITY,0,0,0,0,0,0,0.120308292477353,0,0,0,0,0.0650933115370729,0.0324117995900807,0.102907317347407,0,0,0,0.11601731998661,0,0,0,0.105645782972449,0,0,0.24872310309207,0,0.152192335573246,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13494545789011,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.407102915116088,0,0,0,0,0,0,0,0,0,0,0.317537109100444,0,0,0,0,0,0,0.030670970092456,0,0.154744655093731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.108858161495745,0,0,0.163928492015297,0,0.0994912565728688,0.131187158291112,0,0,0,0,0.0183036609838955,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0226059273751353,0,0,0,0,0,0,0,0,0,-0.153308768691419,0,0,0,0.505786246304387,0,0,0.0662168150684852,0,0,0.0985401028949494
X601319.CH.EQUITY,0,0,0.0528979624295971,0,0,0,0,0,0,0,0,0,0,0,0.118608281035806,0,0,0,0,0,0,0,0,0.158446395648692,0,0,0,0,0,0,0,0.261582512319885,0,0,0,0,0,0,0,0,0,0.29545322847954,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.038131619443068,0,0.156959529587847,0,0,0,0,0,0.0194971297502233,0,0.0185593885386068,0,0,0.514345983329481,0,0,0,0,0,0,0.100438252219725,0,0,0,0,0,0,0,0.0451518325025047,0,0,0,0,0,0,0.13751243238064,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125574503023037,0,0.498778563401765,0.0520350365274683,0,0,0,0,0,0,0,0.119159734991486,0,0,0,0,0,0,0,0,0.00524376909510791,0,0,0,0.0107070384067494
X600016.CH.EQUITY,0,0,0.072870008646593,0,0,0,0,0,0,0,0.483854973777942,0,0.0681842827858473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0596706550638923,0,0,0,0,0,0,0,0.0764254981687243,0,0,0.230376803033,0,0,0,0
X601998.CH.EQUITY,0,0,0.0635717825592838,0,0,0.135381727615862,0,0,0,0,0.183631384991691,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0383102998551628,0.152801083949711,0,0,0,0.104787348961093,0,0,0.0877674020998654,0,0,0.211918212307596,0,0,0,0,0,0,0,0.189920160008132,0,0,0,0,0,0,-0.0985476798351659
X267.HK.EQUITY,0,-1.73472347597681e-18,0,0,0.391770460263806,0,0,0.0872735949690134,0,0,0.246475555707423,0,0,0,0,0.0862847607152711,0,0,0.0285888304626956,0,0.0488493893404367,0,0,-0.0539709888006769,0,1.73472347597681e-18,0,0,0,0.00349385648139946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111229220160027,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0436223649488724,-0.173885178253666,0,0,0,0,0,0,0.0197694666113006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381048112736289,0,0,0,-4.33680868994202e-19,0.783199910319756,0,-0.0692096236561006,0,0,0,-0.196658048894778,0,0,0.209529218671308
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.0391170437366444,0,0,0,0.237494991546722,0,0.234768253863162,0,0,0,0,0,0,0.0693882587677168,0,0,0,0,0,0,0,-0.196421968799333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324570128037362,0.0905651281626093,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171267100561629,0.217629079129214,0,0,0,0,0,0,0.212887717481215,0,0,0.114793481032346,0,0,0,0,-6.93889390390723e-18,0.0741387870821838,0,0,0,0.152658423820096,0,0,0,0,0,0,0.0974442723603869,0,0
X002142.CH.EQUITY,0,0.378149724934637,0,0,0,0,0.369392928589517,0,0,-8.67361737988404e-19,0,0,0,0.107315290744109,0,0,0,0,0,0,0,0,0,0,0,-0.071378575418404,0,0,0,-0.0229240198874987,0,0.483662227817093,0,-0.0551967991566986,0,0,0,0,-0.0229919092384189,0,0,0,0,-0.0527922977918546,0,0,-0.18824053072434,0,-0.110602976714179,-0.164144958296745
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405514846859592,0,0,0,0,0.144560036771371,0,0,0,0,0,0,0.012324030855551,0,0,0.219562726758972,0,0,0,0.0646673134703378,0,0.145645352399203,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.103956351271716,0.021793723379939,0,0.0276715978995188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235133028670182,0,0.142694733263527,0,0,0,0,0,0,0,0,0.201038650333394,0,0,0,0.113619956365478,0,0,0.132104605451664,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,3.46944695195361e-18,0,3.92218293481484e-05,0,0,0,3.46944695195361e-18,0.352121144326209,0,0,0,0.132544429350102,0,0.0211898631654957,0.0698332065547059,0,0,-0.163942363263138,0,0,0,0,0,0,0,0,0,0,0,0.280790449693118,0,0,0,0,0.120181954472745,0,0,0,0,0,0.147378487247446,0,0,0,-0.0155380934196588,0
X601229.CH.EQUITY,0,0,0.157531971376048,0,0,0,0,0,0,0.0167441223912481,0,0.408964771156486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253295547910126,0,0,0,0,0,0,0.082318253822838,0,0,0,0,0,0,0,0,0,0,0,0,0.0195053862850027,0,0
X601336.CH.EQUITY,0,0.0236495678773505,0,0,0,0,0,0,0,0,0.0620628596544788,0,0,0,0,0,0.0318665887917543,0,0,0,0,0,0,0,0,0,0.0752683773106087,0,0,0,0,0,0,0,0.173972575133843,0,0.192640589794517,0,0,0.167631955637153,0,0,0,0,0,0.136857511270447,0,0.0755936241081393,0,0
X601169.CH.EQUITY,0.151236966980634,0,0,0,0,0,0,0,0,0,0.340090137377102,0,0.152635853595882,0,0.00979690886725108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998987507106138,0,0,0,0,0,0.0994459966620645,0,0,0,0,0,0.136087329059604,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.0481020783550385,0,0,0,0,0,0.12008360122193,0.0481914437151548,-0.0714058073613958,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209604929857186,0,0,0.210343275385707,0,0,0.224517028368682,0,0,0,0,0,0,0,0.16027734170116,0,0,0,0,0.0925564937572432,0,0.10542432158626,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0514054433511946,0,0,0,0,0,0.0121135487004502,0,0,0,0.376182755016689,0,0,0,0.0120037360821066,0,0.0448855629889399,0,0,0.112052045918712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135350795442174,0.0592515651893075,0,0,0.0226516303712162,0,0.127690870458016,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00355202712630357,0,0,0,0,0,0,0,0,0,0.181365855292844,0,0,0,0.0349079643847391,0,0,0,0.256100130427125,0.0934708728003538,0,0,0,0,0,0,0,0.0106700745892488,0,0,0.0144159282985833,0.292366990929452,0,0.0908312574565506,0,-0.0100880609987935,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0.0711218640147317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677072736856225,0,0.0974441312062377,0,0,0.441084125324312,0,0,0,0.0850963733501074,0,0,0.23741903821483,0,0,0,-6.93889390390723e-18,0,0.049281004704742,0,0.0782214256781786,-0.0298773732304342,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.575145544583157,0,0,0,0,-0.104169688853804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133916403179378,0.0986068622221852,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.176978979592279,0,0,0,0,-0.131234078269824,0.102277553246154,-6.93889390390723e-18,0,0,0.296354130970104,0
X2886.TT.EQUITY,0.0905510149137897,0,0,0,0.153760760249307,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.148896534793311,0,0,0,0,-0.0610113715393083,0,0,-0.0565101221505969,0,-0.0637662429612823,0,0,0,0,0,0,0.171222739595961,0,-0.412257011311555,0,0.242843962737489,0,0,0,0,0.411884207739747,0,0.366954631629094,-0.0947308873831788,0,-0.373864479315305,0.113391205183399,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114261946291194,0,0,0,-3.46944695195361e-18,0,0,0,0.0264273080135609,0,0,0,0.0914348887944588,0.582644124713825,0,0,0.0926286299212077,0,-0.0880164230970762,0,0,0,0.0187886666637152,0,0,0.0897939798978128,0,0,0.0543390967531181,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0793322670300497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153958414034289,0,0,0,0,0.0978219667305832,0,0,0,0,0,0,0.236940285349957,0.13444906670303,0,0,0,0,0,0,0.0397616410369842,0,0.321431120525034,0,0.0912585263968863,0,0.0157945115000692
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0359388569281669,0,-0.0191823150573448,0,0,0,0,0,0,0,0.00556613033318411,0,0.216458133693364,0,0,0,0.114279015888194,0,0,0.0443713802223396,1.38777878078145e-17,0,0,0.181537140251856,0,0,0,0,0,0.420287090748341,0,0,0,0,0,0.0393875623399004,0,0,0,0.0421541241387735,0,0,0
X601916.CH.Equity,-0.0980553932635693,0,0,-0.0178398767668521,0,0,-0.259382663353229,0,0,0.0479995418312591,0,0,0,0,0,0,0,0,0.0895240100691903,0,0,0.795992173778447,0,0.064399458193712,0,0,0.038694100198689,0,0,0,0,0,0,0.0999514334086909,0.177564226326627,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.288811784188132,0,0,0,0,-0.0754161502681921,0,0.264540995345714,0,-0.0962497526019619,0,0.0472772975348858,0,0,0,0.553755240787129,0,0,0,0.138359750735387,0,0.0777758596598439,0,0,0,0,0,0,0,-0.336199590321739,0,0,0,0,0,0,0,0,0,0,-0.139294085366372,0,0,0,0,-6.93889390390723e-18
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.11047954217527,0,0,0,0,0,0,-0.0790864561323375,0,0,0,0,0,0,-0.153023280118519,0.0296665409257752,0.280416421014757,0,0,0,0,0,0,0,0,0,0,0,0,0.12748678765039,0.507745439883941,0.0987950042984527,0,0,0,0,0,0,0.125088087223956,0,0,0
X600919.CH.EQUITY,0,0,0.129300865566334,0,0,0,0,0,0,0,0.505890516615648,0.0869269433406853,0.0435067717962761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150522100428575,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417521488903697,0,0,0,0,0.14063788953458,0,0,0,0.0771535248632925,0,0,0,0,0,0,0.048697830101243,-0.20368830551612,0,0,0.598420487623804,0
X601009.CH.EQUITY,0,0,0,0.0216308331352917,0,0,0,0,0,0,0,0.00478195728649582,0,0.103768929848064,0,0,0,0,0,0,0,0,0,0,0.226140033767899,0,0,0,0,0,0.0809459904273983,0,0.326400480705962,0,0.149194442983885,0,0,0.0208654410976278,0,0,0.0518743922033359,0,0,0,0.00976095222829203,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0206417344115669,0,0,0,0.159540330015841,0,0,0,0,0,0,0,0,0.0607704551764586,-0.0332282041376722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02567133128776,0,0.589620712464231,0,0.0889716332408734,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.124117905769204,0,0,0,0,0,0,0,0,0,0,-0.118514937907947,0,0.998752947589709,0,0,0,0.113500107585628,0,0,-0.055407914823439,0,0,0,0,0,0,0,-0.181970607284627,0,0,0,0,0.0646677932073,0,0,0,0,0,0,0,-0.0735671711957951,0.279065891378507,0
