,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601696.CH.Equity
X601601.CH.EQUITY,0,0.199018117981428,0,0,0.0397749012458305,0.0363067460344908,0,0,0.122673694971756,0,-0.164182718132068,0,0.0575894293721434,0,0,0,0,0,0.305983292315886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899200778009556,0,0,0,0,0,0,0,0.22011936769237,0.0687396102086583,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.141776880792784,0,0,0,0,0.294880661986062,0,0,0,0,0.127899670532851,0,0,0,0,0,0,0,0,0,0.149597776621965,0,0.019941895534163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.194991636365177,0,0,0,0,0,0,0,0,0,0,0,0.443772854452559,0,0,0,0,0,0,0,0.0826429191744274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115653709984284,0
X601066.CH.EQUITY,0,0,0.0667139150944622,-0.094822556895484,0,0,0,0,0,0,0,0,-0.0204676579243228,0.374627449047659,0,0,0,0,0,0,-0.204914126083888,0,-0.0560289169494952,0.185117852668107,0,0,0,0,0,0,0,0,0.0391423839292395,0,0,0,0,0,0,0,0,0.0421094548013795,0,0,-0.0136569500391954,0,0,0.227450278183362,0,0
X601319.CH.EQUITY,0,0.227361158647622,0,0,0,0,0,0,0.0260124159043407,0,0,0,0,0,0,0,0,0,0,0.139034973991576,0,0,0,0,0,0,0,0.161680587810612,0,0.040517358465774,0,0,0,0,0.146449706778839,0,0,0,0,0.0641296912426781,0.0528176060363284,0,0,0,0,0.119889482951107,0.054921385666548,0,0,0
X300059.CH.EQUITY,0,0.0180458105178163,0,-0.0220253340266157,0,0.0869958706872801,0,0,0,0,0.0731670965775588,0.0748879283425791,0.10824090092154,0,0,0,0,0.1441773954669,0,0,-0.0432897994782793,-0.0852822267939838,0,0,0,0,0,0,0,0,0,0,0,0,0.219638935883906,0.273920380685528,0,0.264086935084488,0,0,0,0,0,6.93889390390723e-18,0,-0.145578438549881,0,0,0,0.0395875908244383
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0503867976579892,0.685937568260762,0,0.00936952404349322,0,0,0,0,0,0,0,0,0,0,0,0.260045366948856,0,-0.00173484718655667,0,0,0,0.060075283680229,0,0,0.164973711143527,0,-0.138747707012066,0,0,0,0,0,0,-0.0390222635495971,0,0.0567053195665019,0,0,0,0,0,0.16364617517547,0
X600016.CH.EQUITY,0,0,0,0,0,0.0718236266494452,0,0,0,0,0,0,0,0,0,0.0549886438612576,0,0,0,0,0,0,0,0.0468677717907364,0,0.0861018399918635,0,0,0.0618427021459692,0,0,0.123979773148257,0,0,0,0,0,0,0,0.47905961344786,0,-0.310903883917358,-0.118859551346154,0,0,0.434829953669289,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,-0.0739258347225887,0.426888379733988,0,0.133567066328074,0.170431038929677,0.0245533138082831,0,0.0554712349142564,0,0,-0.00899636340631473,0,0,0,0,0,0,0,0,0,-0.267929922952712,0,0,0,0,0,3.46944695195361e-18,0,-0.112901119284276,0,0,0,0.136911914975057,0,-0.0297851914550155,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.078463241456124,0.0689060856600346,0.480760865899228,0,0.155857047084956,0.0707882529921775,0,-0.0350935539715799,0,0,0,0,0,0,0.0569912993779898,0.212991388282397,0,0,0,0,0,0,0,0.385533519893844,0,0,0,0,0,0,0,0,0,0,0,0,0.0579363750601287,0,0,0,0,0.0584838623962629,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.150609234904586,0,0,0,0,0,0.0550077560390199,-0.0514590261744721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179453586299395,0.198712148306252,0,0,0,-0.0673068066960568,0,0,0,0,0,0,0,0,0,0,0,-0.00852397916159171,0.130156243603915,0,0,0,0,0.0698594564413721
X601818.CH.EQUITY,-0.0294244504097682,0.155120482520035,0,0,0,0,0,0,0,0.296805408810251,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307126141999032,0.247689207586425,0.291308558470623,0,0,0,0,0,0,0,0.124025498125086,0.0907798199549756,0,0,0.0149751065622791,0,0.0865572724334047,0,0,0,0,0,0,0,0,0,0.0186924500597092,-0.137405580418363
X600999.CH.EQUITY,0,0,0,0.174615172148236,0,0,0,0.172650541058104,-0.00279838738425597,0,0,0,0,0,0,0.025727265280127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704199911698161,0,0,0,0,0,0,-0.104694703539456,0,0,0.0346510802947993,0,0,0,0,0,0.317894186606923,0.0228371911685293,0
X601336.CH.EQUITY,0,0,0,0,0,0.693364916054467,0,0,0,0,0,-0.0383457901966597,0,0,0,0,0,0,0.261999398662755,0,0,0,0,0,0.018266683924371,0,0,0,2.16840434497101e-19,0,0,0.134704817964951,0,-0.044788913742442,0,0,-0.0991866672642849,0,0,0,0,0,0,0,0.0205635184228744,0,0,0,0,0.0785207635566154
X601688.CH.EQUITY,0,0,0,-0.09084276578836,0,0.04488368085005,0,-0.0923864461403749,0,0,0,0,0,0.375688091632273,0.0715687587325962,0,-0.0573387297900898,0,0,0,0,0,0.0530657563141484,0,0,0,0,0.177373681705581,0,0.33065066474232,0,0,0,0,0,0,-0.00535493412838192,0,0,0,0,0,-0.0558483127651115,0,-0.0604237064072235,0.280232042609634,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0302260720021208,0,0,0.0594905706401241,0,0,0,0,0,0,0.378699480910333,0,0,0.223110437518275,0,0.00806443036335211,0,0,0,0,0.0447228346391814,0,0,0,0,0.226613920744954,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00357684673607337,0,0,0,0
X600837.CH.EQUITY,0,0.0397689879675506,0,0.080131622648715,0,0.124311020630288,0.0506106193968982,0,0,0,0,0,0,0,0,0.212770040181093,0,0,0,0,0,0,0,0,0,0,0,0.0724945936137497,0.0196959007262711,0,0,0,0,0,0,0,0,0,0,0.0937875121795199,0.0848402339653625,0.0454783788420173,0,0,-0.497393925745824,0,0,0.248533998859412,0,0
X267.HK.EQUITY,0.152870610136028,0.245938536707084,0,0,0,0.0530316561882612,0.0419114197023234,0.3098062787601,0,0,0,0,0,0,0.17877101613179,0,0,0,-0.796006910664758,0,0,0,0,0,0.147919142711855,0,0,0.170405302571128,0,0,0,0,0,0,0,0.132395528110108,0,0,0,0,0,0.0229499687790746,0,0,0.052879000596119,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.3324012996066,0,0.236960025513932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107163647303833,0,0,0.188007101980318,0,0,0,-0.185751253972203,0.260877551001109,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.12546428954269,0.190352113761117,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.165825897115385,0,0,0,0,0,0.041791739172493,0,0,0,0,0.0600795050556799,0,0,0.061488685160576,0.0324646161428981,0,0,0,0,0,0,0,0,0,0.0082955171707164,0,0,0,0,0,0,0.39563964802934,0,-0.065369252426864,0,0.11320435264382,0.184795866867719,0.0931047622384925,0,0,0,0.171808606000093,0
X000166.CH.EQUITY,0,0,0,0,0,0.0259152457050325,0,0,0,0,0,0,0,0.105884134099249,0,0.0599010851270413,0,0,0,0.174385146480295,0,0,0,0,0.022870590487541,0,0,0,0,0.190138715862561,0.0679482891177654,0,0.0607082720990623,0,0,0.0246688332595331,0,0.00997182865825894,0,0,0,0.266269093567548,0,0,0,0.0338983688093294,0,0.0679116808586166,0,0
X600918.CH.Equity,0.109860598708599,0,0,0,0,0,0,0,0,0,-0.0280726140159798,-0.019856539612974,0,1.38777878078145e-17,0,0,0,0,-0.00190580315687735,0,0,-0.0527430091075379,-0.0318679401385754,0,0,0,0.218800403398893,0,0.140722127262245,0.186149090388134,0,0.00923179221919919,0,0,0,0,0,0,0,-0.0281365610324539,0,0,0,0,0,0,0,0,0,0.362220483119388
X601229.CH.EQUITY,0,0,0,0,0,-0.0805335550757538,-0.0981378798254889,0,0.166584314310112,0,-0.0964597938146434,0,0,0,0,0,0,0,0,0,0,0,0,0.0610608065922423,0.0304103001156902,0,0,0,0,-0.104168300180889,0,0,0,0,0,0,0,0,0,0.0766948620121945,0,0,0,0,0,0.11358478384661,0.192306541068217,0.688620879255275,0,0
X000776.CH.EQUITY,0,0,-0.0418374782457572,0,0,0,0,0,0,0,0.0141465884497172,0,0,0,0,0,0,0.117018682519047,0,0.468798676761516,0.0205030318591314,0,0,0,0,0,0,0,0,0.114789711766748,0,0,0.0468664916486211,-0.018078929814375,0,0,0,0,-0.0126086376535613,0,0,0.245580216072933,0,0,0,0,0,0,-0.0467588881364746,0
X2881.TT.EQUITY,0,0,0.0688004624781625,0,0,0,-0.0431734261630408,0,0,-1.73472347597681e-18,0.106402680945515,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147959866830706,0,0,0.041427612547409,0,0,0,0.0102244417731038,0,0.623349194739599,0,0,0,0,0,0,0,0.105118790566489,0.304216941090933,0,0,0,-0.174378830321623,0,0,0
X601169.CH.EQUITY,0,0.0865034158779673,0.098279267677173,0.344897257043691,0,0,0,0,0,0,0,0,0.0551869129944953,0,0,0,0,0,0.00839995973165891,0,0,0.651020921282055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104852192911328,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0319454217696609,0,0,0,0,0.146368417066651,0,0,0,0.195602589879012,0,0.17975631612197,0,0,0,0,0,0,0,0,0,0,0.0277052126689162,0,0,0.0608697487671839,0,0,0.0244753409035251,0,0,-0.0336640153811475,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.308727674271694,0,0,0.10897055326115
X601881.CH.EQUITY,0,0,0,0,0,0,-0.0423237513304503,0,0,0,0,0,0,0.249964076995339,0,0,0,0,0,0,0,0,-0.0117741123669819,0,0.0672529481795902,0,0,0,0.0859274765753695,0.100836642759452,0,0,0,0,0.461919347495844,0.0776007682402621,0,0,0.00651993697272399,-0.0980032305678512,0,0,0,0.0796525460394953,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0678929280741088,0,0.0608030666907566,0,0,0.0798936078627794,-0.0149028652337019,0,0,-0.148570506331403,-0.0459049390549061,0,0,0,0,0,0,0,0,0.0713622562083804,0,0,0,0,0,0.0824963300133685,0,0,0,0,0,0.0517841497165295,0.158176390180498,0,0,0,0,0,0,0,0,0,0.405467600291976,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0.101658893831235,0,0,0,0,0,0,0,0,0,0,-0.0238296195002435,0,0,0,0,0,0,0,0.0160022011906932,0,0,0,-0.033957830106882,0,-0.0289836217778953,0,0.027825005628411,0.129031387591887,0,0.0714682609075295,0,0,0,-0.0917530365641838,0.438205952266617,0,0.190074793560572,0,0.260509401429273,0,-0.265291715950392,0,0.0584601469272887,0,0,-0.141795894190607
X600926.CH.EQUITY,0,0,0,0,0,0.255062206033645,0,0,0,0,0.164748455385445,0,0.363254963846751,0.0608296886581158,0.012955507119812,0,0,0,0,0,0,0,-0.054847371040868,0,0,0,0,0,0,0,0,0,0.02390826553748,0,0,0,0,-0.0258128147427037,0,0,6.93889390390723e-18,0,0,1.73472347597681e-18,0,0,0,0,-0.0362140788787908,0
X600919.CH.EQUITY,0,0.0304959465360637,0.0544801605904044,0,0,0,0,0,0.141069750133916,0,0,0,0,0,0,0.137359931499772,0,0,0,0,0,0,0,0,0.0434249738127546,0,0,0.28641062612629,0.543216219773943,0,0,-0.149861496784254,0,0,0,0,0,0,0,0,0,-0.38690997294038,0,-6.93889390390723e-18,0,0,0.39376289427219,0,0,0
X601009.CH.EQUITY,0,0.226821293053747,0,0,0.115861825069754,0.0663113551197748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326978226393768,0,0,0,0,0,0.220631575297358,0.028835063182805,0,0,-0.207273488651231,0,0,0,0,0,0,0.157189107247655,0,0.0160555237090714,0,0.332509164170185,0,3.46944695195361e-18,0,0,0,0,0,0.0446854491273979,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.133077854477507,0,0.0472123044380072,0,0,0,0.326973689440682,-0.0650624548998893,0,0,0.270698323264047,0,0,0,0,0.0329071359248573,0,0,0,0.218627928021134,0,0,0,0.045818256574123,0,0,0,0,0,0.295955661356477,0,0,0,0,0,0,0,0.00785059609761114,0,0,0,0,0.0802334789055647
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0227423959059365,0,0,0.212341841933058,0,0,0,0,0,0,0,0,0,0,0,-0.0204346023393823,0,0,0,0.136850234922875,0,0,0,0,0,0,0,0,0,0,0.0085811887554003,0.502901856064208,0,0,0,0.0708508673934122,0,1.73472347597681e-18,0.0353293123384866,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0.0601484041519052,0,0,0,0,-0.0623132759401961,0,0,-0.159088460980113,0,0.0794978749273785,0,0,0.229859221748566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390106662508027,0.269120735243787,0.601243036471978,0,-0.0574610035647789,0,0,0,3.46944695195361e-18,0,0,0.194123591070307,0,0,0.00420676817180842,0,0
