,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601236.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.322467391648873,0,0,0,0,0,0,0,0,0.0197620389029031,0,0,0,0,0,0,0.0989800096894411,0,0.266147472968191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372472989258355,0,0,0,0,0.0444235347692087,0,0,0,0.246807523554107,0
X601328.CH.EQUITY,0,0,0,0,0.0281947221130137,0,0,0,0,0,0,0,0.60534134311419,0,0,0,0,0,0,0.0261901638417115,0.152878794262612,0,0,0,0,0,0,0,0,0,0.158845762860665,0.00586465774362225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190372418753149,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0784550695730873,0.347089696900518,0,0,0.135451465473459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211911144832819,0,0,0,0.145826248126449,0.124575256617217,0,0,0.00906360097013914,0,0,0,0.053533288939421,0,0,0,0.0922587389584727,0,0.0416778112103454,0
X388.HK.EQUITY,0,0,0,0.0680450923210584,0.0102091451906247,0,0,0.133722971406938,0,0,0,0,0,0,0.2327783469854,0,0,-0.121792493475397,0,0.452698221192939,0,0,0,0,0,0,0,0.00237569705741726,0,0.118989215705262,0,0,0,0,0,0,0,0.0905660538766346,0,0,0,0,0,0,0.0353193164533159,0,0.0873212612731955,-0.0326379026013553,0,0.0726150360995005
X000001.CH.EQUITY,0,0.0427259851524915,0,0,0,0,0.0679378078206819,0,0,0,0.232371765539579,0,0,0.122504622286775,0,0,0,0.103407915665618,0,0,0,0.207286649082849,0,0,0,0,0,0.193157401463596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766279406632447,0,0.0171801851562703,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.131627227724455,0,0,0,0,0.129620166826614,0.175013756334371,0,0.133968585427249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102993291023966,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.343238494515979,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.267456102408535,0,0,0,0,0,0,0,0,0,0,0,0.534323905888915,0,0,0,0,0,0.0200652784243902,0.0643496454305595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131307170773477,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0781479287715542,0,0,0,0,0,0,0,0,0,0,0,0.0457568044214166,0,0,0,0,0,0,0,0,0.130165901102694,0,0,0,0,0,0,0.0879745183554061,0,0,0,0,0,0,0,0,0,0,0.53052944950141,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100345790394756,0.533930551852506,0,0,0,0,0,0,0.015255782472541,0.113541028582314,0,0,0,0,0,0.032579589146207,0,0,0.0108873688596755,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0731847999671701,0,0,0,0,0,0,0.027677405301549,0.0881758002768669,0,0,0,0.54067055654638,0,0,0,0,0,0.0776543562218987,0,0,0,0,0,0,0.00612215026185678,0.0343187253014197,0,0,0,0,0,0,0,0.106747302263823,0,0,0,0,0,0.0570634059537204,0,0.000471634362841702,0,0,0
X600016.CH.EQUITY,0,0.0331553880510455,0.00997075069822833,0,0,0,0,0,0,0,0,0.402973795530829,0.113525791080842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390178357037157,0,0,0.302753030426057,0,0,0,0
X601998.CH.EQUITY,0,0,0.0102869548834461,0,0,0.179705863996255,0,0,0,0,0,0.0592107381715672,0,0,0,0,0,0,0,0,0,0,0,0,0.118621366639402,0,0,0,0.1165677631354,0,0,0.132440755187663,0,0,0,0.245814145791038,0,0,0,0,0,0.0629705850734666,0.14015332371911,0,0,0,0,0,0,-0.0660589100845952
X267.HK.EQUITY,0,0,0,0,0.337228799988711,0.0496504269430798,0,0,0.0188081514592562,0,0,0.247360417500597,0,0,0,0,0.114405685140667,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.149113725359213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508644634791622,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115089822703254,0,0,0,0,0,0,0,-0.136972526257174,-0.0140625318470134,0,0,-0.0805957714421413,0.45438219013266,0,0,0,0,0,0,0.343919605264469,0,0.283755140111844
X601818.CH.EQUITY,0,0,1.73472347597681e-18,0.050239762784062,0,0,0,0,0,0,0,0.224020533306981,0,0,0.10285853581053,0,0,0,0,0,0,0.153190513020307,0,0,0,0,0,0.0127364599074049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366153814435521,-0.0588605992560214
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0861926898606361,0,0,0,0,0,0,0,0,0,0.124934105750299,0,0,0,0,0,0.261542779215211,0,-5.42101086242752e-20,0,0.221971933661626,0,0,0,0.0640845766819958,0,0,0,0,0,0.0898684804395587,0,0,0.00417096403926783,0,0,0,0,0.0147777694678572,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0107557413935102,0,0,0.0273190869690094,0,0,0,0,0.363757175918264,0,0,0,0,0,0,0,0,0,0,0,0.308987594044307,0.156327084185566,0,0,0,0,0,0,0,0.093545568527181,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.229221718758588,0,0,0,0,0.361849426816578,0,0,0,0,0,0,0.0170573834304555,0,0,0,0,0,0,0,0,0,-0.0560991083045773,0,0,0,0,0,0,0,0.541797519428746,0,0,0,0,0,0,0,0,0,0,0,-0.0667293684774816,-0.0363719300887504,0,-0.272079204072211,0,0,-0.125822556867681
X600837.CH.EQUITY,0,0,0.114262543923353,0.0315897489753244,0,0,0,0,0,0,0,-1.73472347597681e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.22296882149413,0.100035309088221,0,0,0,0,0,0,0.0189607431011252,0.245936830675691,0,0,0,0,0,0.118971234890671,0,0,0.100661871397938,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.10799497029485,0,0,0,0,0,0,0,0,0.214821543647805,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431880158924794,0,0,0,0,0,0,0,0.180963760067294,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.156739447943641,0,0,0,0,0,0,0.0280439658246534,0.405024387642778,0,0,0,0,0.0170030462272854,0,0,0,0,0.000660573355503256,0,0,0,0,0,0.293319893067777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617614577935513,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0344792121147911,0,0,0,0.0524173504300347,0,0.0118492881631194,0,0,0,0,0,0,0,0,0,0.0903876056729765,0,0,1.73472347597681e-18,0,0,0.0329390230864262,0.156563410021252,0.235448536492288,0,0.186129313963771,0,0,0,0,0,0,0,0.146928491680717,0,0,0.00942385323771765,0
X600999.CH.EQUITY,0,0,0,0.0125336155571493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257642534521813,0,0.216217831596916,0,0,0,0,0,0.0522679671339765,-3.46944695195361e-18,0,0,0,0,0.315061538841976,-6.93889390390723e-18,0.0738287987788339,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.149868094351538,0,0,0,0,0,0,0,0,0,0,0.304368924324744,0.14499147833794,0,0.055453302232009,0,0,0,0,0,0,0,0,0,0,0,0.0471970233044272,0,0,0,0.0199150031965784,0,0,0,0,0,0,0,0,0,0.175304664714128,0.0514356836627538,0.0561904196166113,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0977652947605702,0,0,0,0,0,0.0892918192935265,0,0,0,0,0,0,0.0203103018932788,0.0770430340265553,0,0.397652427696033,0,0.0375644489506713,0,0.122971124740925,0,0,0,0,0.0280032879991226,0,0,0,0,0,0.0871729416172395,0,0,0,0.0924450521606493,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.399741962327443,0,0,0.0412168475437469,0,0,0,0.0340319627123865,-1.38777878078145e-17,0.114727530276017,0,0,0,0,0,0,0,0,0,0,0,0.0560910634773771,0,0,0,0,0,0,0,0.0998348030635777,0.0525336584407795,0,0,0.0477234046270654,0,0,0.107547803895028,0
X2881.TT.EQUITY,0,0.0651909541144398,0,0,0,0,0,0.0602000888766723,0,-0.070028802053365,0,0,0,0,0,0,0,0,0,0,0,0,0.018728424908925,0,0,-0.149809160591982,0,0.158673404528817,0,0.392506334332871,0,0,0,0,0,0,0,0,0.174413174399408,0,0,0,0.127484578510596,-0.0152712809351085,0.0773575408083876,0.0688713106949552,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115691217858046,0,0,0,0,0.000373585773594916,0,0,0.0937509044338704,0,0.328920983685299,0,0,0,0,0,0,0,-0.046883236034901,0,0.0447191051202996,0,0.236898109385573,0,0,0.0664147717000981,0,0,0.0333350012497694,0,0,0.0176264104701912
X2891.TT.EQUITY,0,0,0.539852826226692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786867879832937,0,0,0,0,0,0,0,0,-0.0360909176898359,0,0,0,0,0,0,0.139271851146979,0,0,0,-0.058206677826724,0.298377610233164,0,0.0117783749323235,-0.134983943036719,0,0
X2886.TT.EQUITY,0.213474528751256,0,0,0,0.243618403178291,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.110240867329559,0,0,0,0,-0.0319511820761465,0,0,0,0,-0.111794207440893,0,0,0,0,0,0,0,0,0,0.284522774689172,0,0.442354937495895,-0.306608959153142,0,-0.278913067666001,-0.0581026497074838,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0671487910229554,0.0110241395080703,0,0,0,0,0,0,0,0,0.119010157930773,0,0,0,-0.0529120317562537,0.0872832044411189,0,0,0,0,0.129155857504574,0,0,0,0.225789624134529,0,0.0469989496965379,0,0,0.00609473222424369,0,0,0,0,0,0,0,0.238827593020677,0,0.105747317737622,0.110082693527611,0.0465409103958246
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0215372157472805,0,0,0,0,0,0,0,0.00664721029109525,0.279811259255795,0,0,0,0,0.107859010350646,0,0,0,0.0689324417844817,0,0,0.0591320579580097,0,0,0,0.4303924480307,0,0,0,0,0,0,0,0.0432107354125245,0,0,0,0.0519934257581987,0,0,0
X601916.CH.Equity,-0.202255657662951,0,0,0,0,0,-0.398106273171327,0,0,0,0,0,0,0,0.201539881751195,0,0,0,0,0,0,0.745293944246092,0,0.0940223696447437,0,0,0,0,0,0,0,0,0,0,0,0.243468178725115,0.228761329739915,0,-0.00836482218828472,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.116689939791581,0,0,0,0,0,0.306350215749346,0,0,0,0,0,0,0,0.500262390138528,0,0,0,0,0.0811324543716637,0,0,0,-0.00287463651209428,0,0,0,0,0,0,0,0,-0.445039655373663,0,0,0,0,0,0,0,-0.00555690727430525,0,0,0.25603564657282,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0466443908675179,0,0,0,0.154914340843495,0,0,0,0,0,0,0,0,-0.0308246375836606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545469227702714,-8.67361737988404e-19,0,0.473086442161146,0,0.0984054527628484,0,0,0,0,0.32004052146782,0,0,0
X600919.CH.EQUITY,0,0,0.461720094378068,0,0,0,0,0,0,0.121516676510677,0,0.0216881029372367,0.347572498295857,0,0,0,0,0,0,0,0,0,0,-0.0373104102229286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107896164234918,0,0,0,0,0,0,0
X2892.TT.EQUITY,0.0295294393286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.186694624551443,0,0,0,0.247903454571668,0,0.0278207423630718,0,0.0277716621150479,0,0,0,0.26645449619552,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.119480662711848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571021647864501,0,0,0,0,0,0,0,0,0.0575878571799497,0,0,0,0,0,0.129010501640388,0,0,0,-0.107647797947956,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0578037991999047,0,0.0385202331221671,0,0,0.067258047012146,0,0,0.0148386870063757,0,0,0,0,0,0,0,0.207012730145143,0,0,0,0,0,0.0994927536245384,0,0,0.374699370094207,0,0.114199964302914,0,0,0.0585893027439239,0,0.0550052233331888,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.111017130443243,0,0.0689763219925293,0,0,0,0,0,-0.15209071510337,0,0,0,0.198838081823911,0,0,0,0,0,0,0,-2.77555756156289e-17,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0364871134192129,0,0.168570538732948,0,0,0.46083097158374,0,0,0,0,0,0,0.308691648435299,0,0
