,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.531999038223815,0,0.0732312089510944,0,0.0439887464735252,0.0915811423280964,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0125488773167655,0,0,0,0,0,0,0.237576620952724,0.0915121981469938,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.320643083221058,0.0254392009488559,0,0,0,0,0,0,0,0,0.0884604520874748,0,0,0,0,0,0.00293805487795866,0.189188896700224,0,0,0,0,0,0,0.102787864349977,0,0,0,0,0,0,0,0,0.035987063879554,0,0,0,0,0,0,0,0,0,0,0.145288719339455,0,0,0
X601288.CH.EQUITY,0,0.269321516665371,0,0.483827933447647,0,0,0.0555249622509338,0,0,0,0.17724156376569,0,0.0298845597972612,1.73472347597681e-18,0,0,-0.066626436669104,0,0,0.0054347329508859,0,0,0,0,-0.0353268147471337,0,0.00922544168971081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238507787483177,0,0,0,-0.0404442159937393,0,0,0
X601988.CH.EQUITY,0.100633503569551,0,0.193507583330199,0,0,0.0917123308149577,0,0.452821345078319,0,-0.149237701902993,0,-0.0464307717455811,0,0.068746477230349,0,0,0,0,0,0,0,0,0,0.0836398082193507,0,0,0,0,-0.266278470983757,-0.0218318965469461,0,0.219874720211437,0,0.0219910420662912,0,0,0,-0.0416802472214369,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0137892116530988,0,0.154907600699292,0,0,-0.0191469688902706,0,0,0.26689468174588,0,-0.0367093942566659,0,0,0,0,0,0,0.212717139860631,0,0,0,0,-0.0941715123524884,0,0.0799694260787089,0,0,0.136560030086583,0,0,0,0,0,0,0,-0.00328437518340303,0,-0.0423960155993664,-0.111430818707006,0,0,0,0,0.0300156022058833,0,0,0
X601658.CH.Equity,0,0,0,0.139197316014585,0.0897257554648262,0,0,0,0,0,0,0,0.0757250951533581,0,0,0,0,0,0,0.00270594235561498,0,0,0,0.254661829149791,0,0.13642059570233,0,0,0,-0.0266702327768636,0,0,0.11931261507588,0,0,0,0,0,0,0,0,0,0,0,-0.115733603112932,-0.0763839137887326,0,-0.0068864489404935,0.345964893471297,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0357916924480565,0,0,-0.0547506145584487,0,0,0,0,0,0,0,0,0.307643912839539,0,0.0719923380329923,0.021713893505973,0,0,0,0,0,0,0,0.251667781413248,0,0,0,0,0,0,0,0,0.0839297611682759,0.0915840340433195,0,0,0.00121610679546144,0,0
X601328.CH.EQUITY,0,0,0,0.327958516770358,0,0,0,0,0.0159914318198243,0,0,0.00997145458219628,0,0,0,0,0,0,0.487575104664425,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0389164955714098,0,0,0,0,0,0,0,0,0,0,0,0.0297157912878996,0,0,0.00174902745395766,0,0,-1.73472347597681e-18
X600036.CH.EQUITY,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.223007487028354,0,0.000391414744440245,0,0.145086969720684,0,0,0.246503792001701,0,0,0,0,0.118243874476157,0,0,0,0,0.0630255269638415,0,0.00497483524489757,0,0,0,0,0,0,0.0481685181303594,0,0,0,0,0,0,0,0,0,0,0.0652467938291769,0,0.13424540172817,0.00114224987976358
X601166.CH.EQUITY,0,0,0,0,0.107090524800853,0.252298725413874,0,0,0.368988684358864,0,0,0,0,0.00706012777927703,0,0.147494269472306,0,0,0,0,-0.11259258406184,-0.0775284242818866,0,0,0,0,0,0,0,0,0,0,0.220764980346905,0,0,0,0,0,0,0.123447760257383,0,0,0,0,0,0,0.0589037862813718,0,0.0120209094687291,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0382768147664025,0,0.140571893563647,0,0.31794652435594,0,0.168788510265862,0.0701210028225333,0,0.135906320185537,0,0,0,0,0,0.00715035698635574,0,0,0,0,0,0.0165861305551593,0,0,0,0,0.0595050282969554,0,0,0,0,0.155421140073902,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.16727602836461,0,-0.114013976953929,0,0,0,0,0,0,0.245382539155873,0,0,0,0,0,0.0304969915919528,0.141120329775265,0,0,0,0.112906805625234,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029994615590716,0,0.117496590771213,0.153396920841793,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.215575804491875,0,0,0,0,0,0,0,0,0,0,0.0529240665936007,0,0.069586873778768,0.137321535132785,0.343722861060104,0,0,0,0.0978694194908122,0,0,0,0.0207960848803586,0,0,0.0653395372260011,0,0,0,0.0879621183019885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.122206076341939,0,0.0882532201211584,0.309693031950828,0.101823938635477,0,0.0515310252508772,0,0.0862733865529343,0,0.30287824361712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224731875026498,0,-0.0891668753815288,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,1.73472347597681e-18,0,0,0,0,0.134680883969747,0,0,0,0,0.0769083124031285,0.0603798290326323,0.160217950614277,0,0,0.0859637006844787,0,0.0501751021004659,0,0,0,0,0,0.154349307112947,0,0,0,0,0,0,0,0,-0.0328799858602061,0.198340495521993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114308885861716,0
X000001.CH.EQUITY,-0.0281382150487739,0,0,-1.73472347597681e-18,0,0,0.126220987372416,0,0.342847762185511,0.128756450125602,0.28249618258313,-0.0354237621620129,0,0,0,0,0,0,0,0,0,0.0245367614271857,0,0,-0.208311138913254,0,0.0341845822556787,0,0,-0.0311887090846588,0,0,0,0,0,0,0,0,0,0,0,0,0.0421830409742298,-0.134632172178437,0,0.0766213381857097,0,0,0,-8.67361737988404e-19
X601628.CH.EQUITY,0,0,-0.0882267035135233,0,0.190639277367162,-0.0244170066085682,0,0,0,0,0,0,0.139356532621565,0,0,0,0,0,0,0,0,0,0,-0.0312186947277781,0,0,0,0,0,0,0.176241424794717,0,0,0,0.343410345278739,0,0,0,0,0,0,0,0,-0.0387537204104116,0.425542379731996,0,0.0303334003665013,0,0,0
X600015.CH.EQUITY,0,-0.109387540104919,0,0,0,0,0,0,0,0,0.291928366541184,0.0327033832387289,0.0969746173691503,0,0.219916396557811,0,0,0,0.0919264996354721,0,0,0,0.0250576380019895,0.00193587470317474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758419362738785,0,0,0,0,0.0511877996786831,-6.93889390390723e-18,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0365413561865336,0.187501134857935,0,0,0.358710804743964,0,0.132377851130132,0,0,0,0,0,0,0.00150550525073571,0.0659591648233166,-0.114402787884691,0,0.106128223223512,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.226694311817636,0,0,0,0,0,0.0713815524711865,-0.0225414309712821,0.0368269426762724,0.0340406589096605,0,0.0315176382812668,0,0,0,0,0
X1299.HK.EQUITY,0.110436832034783,0.351597791543953,0,-0.500217045653709,0.0832858000029874,0.0466962160847332,0,0,-0.0963336052139764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775601891470344,0,0,0.180522845704036,0,0,0.125439809471924,0,0,0,0,0,0.0322563478174434,0,0,-0.134037452190974,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.275258227664464,0,0,0,0,0,0,0,0,0,0,-0.00122420068885406,-0.0476540567265412,0,0,0.222122129303557,0,0,0,0.0014689125453503,0,0.0856746618318008,0,0.462605370215104,0,0,0,0,0,0,0,-0.0545684042286909,0,0,0,0,0,0,0,0,0,0,-0.0317900654658032,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.14093326713602,0,-8.67361737988404e-19,0,0,0,0,0.015813807952839,0,0.288418738665657,0.159948234611381,0,0,0,0.0169822064775885,0,0,0.0352264634904352,0.0477573161833779,0,0.0915923158274512,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.116438055928844,0,0,0,0,0,0.0736565777345502,0
X600919.CH.EQUITY,0,0,0.0422626804336738,0,0,0.258181721870705,0,0.0782423060644846,0.0101458212565524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12455482756472,0.14721476236334,0,0,0,0,0,-0.0145133893498334,0,0,0,0,-0.0827959042471204,0,0,0,0,0,0,0,0.358493641302156,0
X601916.CH.Equity,0.0531057470791159,0,0,0.0181913859094662,0,0.184943196670121,0.145143393163513,0,0,0,0,0,0,0,0,0,0,0.0978240737117917,0,0,0,0,0,0,0,0,0,0,0.0807415716368824,0,0,0,0,0,0,0,0,0,0,0,-0.0357346369356111,0,0.140628942412427,0,0,0,0,0.0287029054610385,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.207426134254559,0,0,0.105352419606832,0,0,0,-4.33680868994202e-19,0.0677649465045031,0,0.099192828368121,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.11798979007259,0,0,0,0,0,0,0.20210854315594,0,0.0575596648955093,0,0,0.0145299127862514,0,0.0875662196173653,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.00551646156582103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193696047237958,0.410501261721962,0,0,0,0,0,0,0,0.054207402044127,0.158500975973228,0.122693773132403,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.0170030366652078,-0.160670162535884,0,-0.0804147236166432,0,0,0,0.668713720412332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910309181525728,0,0,-0.115967483769072,0,0,0,0,0.052643921498244,0,0,0.0330441984474667,0,0,0.0662150765538212,0,0,0,0,0,0,0,-0.136508201596384,0,0,0
X11.HK.EQUITY,0,0,0,0.0837684908745001,0.200134373065404,0,0,0.0164771818117039,0.174312032794087,0.149596695916095,0,0,0,0.164004477364736,0,0,0,0,0,0.111409068053926,0,0,-0.342801895093637,0,0.0295775986186772,0,0,0,-0.194018392817467,-0.0280930479351111,0,0,0,0.0220982692568209,0,0.0733433848291009,0.167056587254054,0,0,0,-0.0467419166008698,0,0,0.09620863200639,0,0,0.0264916384897217,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105132869992158,0,0,0,0,0,0,0.0712509096327216,0,0,0,0,0.177991167242506,0.107854122585962,0,0.0500464481146519,0,0,0,0,0.176977119191135,0,0,0,0,0,0,0,0,0,0,0,0,0.00181806009634047,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,-0.154454162567909,0,-0.00590133457494341,-0.125939747903983,0,0,0.0597229294571252,0,0,0.168617857898241,0,0,0,0,0.107104082272893,0,0,0.0589606167529327,0,0,0,0,0,0.143681384183786,0,0,0,0,0,0,0,0,0,0,0.5289809322493,0,0.239114601126994,0,0,0,0,0,0,0,0,0,0,0.0110705085624433
X2881.TT.EQUITY,0,0,0,0,0.0432707044137073,0,0,0,0,0,0,0.108275965440263,0,0,-0.0764615061214373,0,0.0248315264155766,0,0,0.0922297052635285,0.108338238188119,0,0,0,0,0.00729779786245174,0,0,0,0.125479178109683,0,0,0,0,0,0,0.0222035380690778,-3.46944695195361e-18,0.34032862511971,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.143876593930513,0.00973041654992231,0,0,0,0,0,0,0,-0.107798250514725,0.206327271367466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586023054365462,0,0,0.126463180973901,0,0,0,0,0,0,0,0,0,0,0.0172192478620822,0,0,0.248060544969261,0,0
