,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0844547049185585,0,-0.139893630662567,0.0656611370517905,0.824554138744138,0,0,0,0,0.11714185492024,0.0820718986532624,0,0,0.0649660014341943,0.0206194044641871,0,0,0,0,0,-0.0662100018451442,0,0,0,0,0,0,0,0,0,0.00171142410863454,0,-0.144553450370576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.1256441152763,0,0,0.0648126099169886,0,0,0,0,0,0,0,0,0,-0.0353228425353703,0,0,0,0,0,0,0.00559807709599265,0.899609320423245,0,0,0,0,-0.198260705172335,0.0310118108917704,0,0,0,0,0,0,-0.0695355827171178,0,0.00834675062673411,0,0,0,0,-0.0746957526179606,1.73472347597681e-18,0,0.103917744369979,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.542144101089623,-0.0947599277051768,0.0335528665994253,0,0,0,0,0.0250409129234267,0,0,0,0,0,0,0,0.290470362286648,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,-0.000587412616421053,0.0153183342971796,0,0,0,0,0,0.0903469643113501,0,0,0,0,0,0,0,0,0,0.0363667421586629,0,0
X601988.CH.EQUITY,0,0,0.192332941329183,0,0,0.0266752095955112,0,0,0,0,0,0,0.0249709924074496,0,0,0,0,0,0.783393301934135,0,0,0,0.00333863445884347,0.0120409603226488,0,0,0,0.0253595909239184,0,0,0,0,-0.0755425268717997,0,0,-0.0413761519524156,0,0,0,0.0163290746188957,0,0,0,-0.0120715571403614,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404624774486919,0,0,0.137829089861882,0,-0.134842353837659,0,0.0452182781905726,0,0,0.121285703469263,0.032389543971904,0.147332062651732,0,0,0,0,0.123352090853442,0,0,0,0,0,0,1.73472347597681e-18,0,0.19746762214054,0,0,0,0
X601658.CH.Equity,0.372900509306645,0,0,0,0,0,0,0.146342354133447,0.050849426071178,0,0,0,0,0,0,0,0.398741425749719,0,0,0,0,0,0,0.240511605441663,0,0,0,0,0,0,-0.0705408713281427,0,-0.08434388850282,0,0,0,0.0721493666545523,0,0.0396095073154486,0,0.0240033125227419,-0.0677335950176109,0,0,0,0,0,-0.163143920856166,0,0
X601328.CH.EQUITY,0.929655679453353,0,-0.181157779138518,0,0,0.0350280941538445,0,0,0,0,0,0,0.00599530040189079,-0.0342538054444703,0,0,0.157300105389255,-0.0107903302027901,0,0,0,0,0,0.149071792731313,0,0,0,0,0,0,0,0,-0.0337703995626116,0.0174040020412343,0,0,-0.0714739816557556,0.0568921264836192,0,-0.195223030453481,0,0.120794179485109,0.102702075516538,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.00534475628103395,-1.73472347597681e-18,0,0.11736142558037,0,0,0,0,0.159568705699674,1.73472347597681e-18,0.00683361653163211,0.0753260781865641,0,0.0833132527786148,0.109755072930991,0,0,0,0,0,0.0791797683240018,0,0,0,0,0,0.23968011337092,-1.73472347597681e-18,0,0,0.026579242563547,0,0,0.144582170587762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.188673814980738,0,0,0,0,0,0,0,0,0,0,0.324869894742514,0,0.143201794708902,0,0,0,0,0,0.224084636007874,0,0,0.0287588586610291,0,0,0,0,0,0,0,0,0.0279897033248208,0,0,0,0,0.0282873118631756,0,0,0,0,0,0.021109411054794,0,0
X267.HK.EQUITY,0,0,0,-0.227724400694807,0,0,0,0,0,0,1.03923334888529,0,0,0,0.0126845028837654,0,0,0,0,0,0,0,0,-0.152480699731888,0,0,0,0.0317050911039872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044345034222406,0,-0.107091386505482,0,0,0,0,0,0.107077679268262
X601166.CH.EQUITY,0,0,0.0233697812547617,0,0,0.217717919771177,0,0.147572035729791,0,0.406479972923771,0,0,0,0,0,0,0.151231209722988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110175075235699,0,0,0,0,0,0,0,0,0,0,-0.0750789155656121,0,-0.134289426215407,0,0.22802056725975,0,0,0,0
X600000.CH.EQUITY,0,0,0.0276489735644336,0,0,0.362483734526333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242574014351975,0,0.186535689813765,0,0,0.0255942056573471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0541447207445585,0,0,0.0635348879877196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408178008320109,0.0613509104330706,0,0,0,0,0,0,-0.0472376313222145,0,0,0,0,0,0,0,0.404427841597744,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474954112525844,0,0,0.0251840403196714,0,0,0,0,0,0,0,-0.0136733799040135,0,0,0,0,0,0,0,0,-0.224016380331813,-0.53149142891235,0.364992982793478,0.266026222896441,0,0,0,0,0,0.28070945212918,0,0.182957910548682,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.125349250692282,0,0,0,0.0938715638881091,0,0,0,0,0,0.0438324050191115,0,0,0,0,0,0,0,0.000369767457047455,0,0,0,0.0493524331800334,0,-0.125728384970836,0,0,0,0.860136629085496,0,0,0,0,0.0210831399868526,0.00717980116382502,0,0.0234980720565401,0,0,0,0,0,0,0.0155258224326034,-0.0112771445096011
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.51355745469349,0,-0.00109201640544667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339608126030685,0,0,0,0,0,0,0,0,0,0,0,0,0.259169621195496,0,0,0,0.111588590372018,0,0,0,0,0,0,0,0,0.141330458304983,0
X000001.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0.206614519828981,0.254766204070212,0,0,3.46944695195361e-18,0,0,0,0.219956337608851,0,0,0,0,0.128855589483796,0,0.0242507975979946,0.240958429528819,0,0,0,0,0.0970599302581809,0.0733118437213714,0,0,0,0,0,0,0,0,0,-0.147188769495624,0,0,0,-0.284282493782247,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.134287065864944,0,0,0,0,0.0895944743048035,0.0132372278350216,0,0,0.344149296360852,0,0,0,0,0.266579699445834,0,0,0,0,0.0264008177594001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824655523383105,-0.00982657870418046,0,-0.514190395092089,0,0,0
