,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0,0.0398608966413169,0,0.0357617170531607,0.131474960740254,0,0,0,0,0,0.177282973202444,0,0.0846743400297515,0,0,0,0.179054632279114,-0.181072627925445,0.168062716004283,0.0273419606006615,0,0,0.014990537592585,0,0,0,0,0,0,0,0.229774621830125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0573484034744231,0,0,0,0.0574522410436948,0.142180616499045,0,0,0,0.224142782470887,0,0.137653998206873,0,-0.023722457382314,0,-0.109233402982207,0,0,0.218046156505115,0,0,0.134630440690333,0.0295418897829605,0,0,0,0,0,0,0,0.0120154637136407,0,-0.131567269299606,0.0406057482024183,0,0.116231468320193,0,0,0,0,0,0,0,0,0.0760549161853537,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-0.034969061708071,0,0,0,0,0,0,0,0,0,0,0,-0.117332065565889,0,0,0.261728545793401,0,-0.325834929730908,0,0.266503859755062,0.168578151643833,0,0,0,0,0,-0.0426920363726985,0.181015423579244,0.273004308245583,0,0,0,0,0,0,0,0,0.0723232548790557,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.173088446868083,0,0,0.174230310439153,0,0,0,0,0,0.0246384617689439,0,0,0,0,0,0.104415442901504,0,0.0521597693115596,0,0,0,0,0,-0.0834901603402025,0,0,0,0.138205640233968,0,0,0,0.0364936705750957,0,0.198605764815248,0.221867554475784,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.0936990264252677,0,0,0,0.11810894944427,0,0.120389105941228,0,0,0.184183114158319,0.13212100296639,0,0,0.359955858554178,0,0.0413397863799663,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.225703691581334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.325314584338683,0,0,0,0.103408798614232,0,0,0,0.206964343575406,0,0,0,0,-0.0403723788236172,0,0,-0.0449826979968566,-0.102935658536096,0,0,0.309261726257517,0,-0.188045505200369,0,0,0,0,0,-0.117837390826516,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0183314622013752
X388.HK.EQUITY,0,-0.22723636709896,0,0,0,0,0.155702391820199,0,0.68867938410343,0,0,0,0,0,0.188687312062058,0,0,0,-0.0778113751954801,0,0,0,0,0.0285823456550567,0,0,0,-0.242402423016719,0,0,0,0,0,0,0,0.306865734533523,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.321534572868889,0,0,0,0,0,0,0,0,0.103494475459071,0.0153615834656709,0,0.027125941746844,0,0,0,0,0,0,0.093518744261986,0.121892532406293,0,0,0,0,-0.202211674342347,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,-0.121702565679949,0,0,0,0.098966717021763,0.210761007187376,0.0290676317246441,0.0155620639545653,0,0,0,0,0,0.0953907360282155,0.588372333571935,0,0,0,0,0,-0.049046210371437,0.0331941034721639,0,-0.0558226171144512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145999832072839,0.180891720397848,0.123873987029618
X600016.CH.EQUITY,0,0.123226865385865,0,0,0,0,0,0,0,0,0.365167862511825,0.0176151906029577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031347470896788,0.0222678683991847,0,0,0.257562188537862,0.0285445152472462,0,0.105010138920006,0,0,0,0,0,0.0378170523014612,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.0319062252531928,0,0.0540708348803838,0.128358653281388,0,0,-0.122807740018475,-0.0291067285480871,0,0,0.652318510446204,0,0,-0.0446597241864802,0,0,0,0,0,0,0,0,0,0,0,0,0.324485874916121,0,0,0,0,0,0.0756913008909044,0.147862653708502,0,0,0,0.115306181740162,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107560972066012,0,0,0,0.0594391027462665,0,0,0.0107513640260051,0,0,0,0,0.0531474035543586,0.311457305655048,0,0,0.0138746819712479,0,0,0,0,0.0243165192674542,0.0686736415371857,0,0,0,0,0.0746007329766618,0.192611522822515,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0358357442380365,0,0,0,0.203839777619834,0,0.137133981502916,0,0,-0.244986329771504,0.30304118920419,0,0,0,0,0,-0.215443369365057,0,-0.0368232541453525,0,0,0,0,-0.105889857406656,0,0.188906447011559,0,0,0,0,0,0,0,0,-0.022606800231761,0.134505968973564,0,0.109577235810871,0.122360865558947,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.206879512803645,0.00957038284654496,0,0,0.0574857095789655,0,0,0.172917930660702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683181198653073,0,0,0,0,0,0,0.064128953878224,0,0,0,0,0,0,-0.0369295215818894,0.0387587779017996,0,0,0.00241580827421699
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0344807758737878,0,0,0,0,0,0,0,-0.166945371119128,0,0,0,0,0,0,0.0825057489472796,0.105068086115443,0,-0.0327090759344449,0,0,0,0,0,0,0.191260729059659,0,0.131983650645773,0,0.267007507217232,0,0,0,0,0.183688263316284,-0.0977152223021037
X601688.CH.EQUITY,0,0,0,0,0.0463980208250375,0,0,-0.223499354535299,0,0,0,0,0,0,0,0,-0.123150904187557,-0.391629577205861,0,0,0,0.666402074812328,0,0,0,0,0.0698087759120431,0,0,0,0.0127515782798934,0,0,0,0,0,0,0.0682506559209231,0,0,0,0.330324274100255,0,0.0861877301680403,0,0,0,0
X601211.CH.EQUITY,-0.00990292354481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032088595406116,0,0,0,0,0.00823683533869487,0,0,0.128484737442974,0,0,0.0574190879029963,0,0,0,0,0.426810761450409,0,0,0.0547744953078406,0,0.0779362319583449,0.340922585602478,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117131736661535,0,-0.0196013920988973,0,0,0.0533135888182354,0,0,0,0,0,0.0701756705401705,0.326379357785383,0,0.134767421850124,-0.162147909766341,0.0140414736353348,0,0.0188494724785452,0,0.256032212859454,0,0,0,0,0,0
X601229.CH.EQUITY,0.265483567499808,0,0.127961921563435,0,0,0,0,0,0,0,0,0,0.269326381793979,0,0,0,0,0,0,0.089332232731184,0,0,0,0.0204840146520147,0.240301399661388,0,0,0,0,0,0,0,0,0,0,0,-0.105780995727481,0,0,0,0,0,0,0,0,-0.236630310423133,0,0.0985720952671282
X601336.CH.EQUITY,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0577682374726045,0.0227195621990989,0,0,0,0.104671893690101,0,0,0,0,-0.00199493488864528,0,0.202604201795077,0,0,0.274141626015626,-3.46944695195361e-18,0,0,0,0,0,0.155957297532374,0,0.0568759688324577,0.397723616303814,0.324626091958924,0,0,0,0,0,0,0,0,0,0,0,0,-0.158510230799002
X2882.TT.EQUITY,-0.100549947477729,0,0,0,0.0443607080340696,0,0,0,0,0,0,0,0,0,0,0,0,0.102349464973162,0,0,0,0,0,0,0.0214194074623636,0,0.0470979194160013,0,0.00474950764060542,0,0,0,0,0,0.314902916403064,0,0,0,0,0,0,0,0,0.0348085228697854,0,0,0.060743094205493,0.000996305412952477
X601169.CH.EQUITY,-0.0888193426264265,0.0869708306701149,0,0,0,0,0,0,0,0,0.271116115434636,0.166619292094447,0,0,0,0,0,0,0.127195336083136,0,0,0,0.0264356146220292,0.0533634917882529,-0.0223155191938589,0,0,0.0728776597743908,0,0,0,0,0.482041765746956,0,0,0,0,0,0.124003387608762,0,0,0,0,0,0,0,0,-0.0520025217832865
X600015.CH.EQUITY,0,0,0,0,0.0111272853202059,0,0,0,0,0,0,0,0.0141482668925814,0,0,0,0,0,0,0,0,0.0297497022548447,0.395925408546818,0,0,0,0,0.0242494181115541,0,0.0596185950293909,0,0.264903306120511,0,0,0.0794320911156767,0.126893437698675,0,0,0,0,0,0.0385810116569699,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0799290451936054,0,0,0,0,0.0032966961810486,0,0,0,0.122026987789511,0.0505512892657353,0,0,-0.0464502811672931,0,0,0,0,0,0.0121406816139806,0,0,0,0,0,0.126598394512244,0.0159648397965713,0.615961516055066,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0127433695421801
X2881.TT.EQUITY,0.231487712192286,0,0,0,0,0,0,-0.0498221461868312,0,0,0,0,-0.20159507624038,0,0,0.133422127226508,0,0,0,0,0,0,0,0,0,-0.0724452511072856,0,0,-0.15469891859954,0.126220543852134,0.687795387546528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207873488634908,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.053991309101316,0,0,0,0,-0.116691864521368,0,0,0,0,0.186985041648678,0,0,-0.217808751326984,0,0.0480837149221447,0,0,0,0,0,-0.00167685873281985,0.438679140525854,0.140837837531167,0,0,0,0,0.0972586571750793,0,0,0,0.131878524445294,0,0,0,0,0,0,0,0,0,0,-0.0399547206698734
X2891.TT.EQUITY,0,0,0.160752929932599,0,0,0,0,0,0,0,0,0,0.0181031859820465,0,0,0,0.0327163249425559,0,0,0,0,0,0,0.0757552504211277,-0.087102734170958,0,0,0,0.180327262913946,0,0.0614758226822508,0.161125784923847,0,0,0,0,0,0,0.0837346509620365,0,0,0,0,0.0516342206153401,0.0562044553958022,0,0.552339722314516,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.20236129973598,0,0,0,0,0,0,0.0251371087853547,0,0.0294551393613527,0,0,0,0,0.0793756555074855,-0.127598994191015,0.104557023206009,0,0.0882458292260027,0,0,0,0,0,0.37366692598078,0,0.118278224950138,0.0357974155871845,0,-0.0811839065833747,0,0,0,-0.0243128001303718,-0.0335979949709742,-0.0878943916217805,0.0320441637109002,0,0
X2886.TT.EQUITY,-0.074539382356036,-0.0847075838301695,0,0,0,0,0,0.06483818167772,0,0,0,0,-0.13884400581139,0,0,0,0.112125102162187,0,0.143437079028565,0,0,0,-0.123638625683914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767070975666247,0.0473455891684351
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0208154763348537,0,0,0,0.0120907153381031,0,0,0,0,0,0,0,0.166647066616076,0,0,0.183163262344825,0.0536143789562648,0,0.0504536943434884,0,0.206025553037663,0,0,0,0,0,0,0,0,0,0,0.290030055822522,0,0,0,0,-0.0661155248466697,0,0
X000776.CH.EQUITY,0,0,0,0.0563300451255275,0,0,0,0,0,0,0,0,0,0.203054562317969,0,0,0.0419933059210334,0,0,0,-6.93889390390723e-18,0.315590646231755,0.00132694223894534,0,0,0,0.0250333920124042,0,0,0,0,0,0,0.0859771559052528,0,0,0,0,0,0.224184883333487,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.110269584151812,0,0,0,0,0,0.0901473574241181,0,0,0,0,0.0659886839724464,0,0,0.387224679920744,0,0,0.0638073043631669,0.0729092710596366,0.0221220050674767,0.145521942124942,0,0,0,0,0,0,0,0,0,0,0,0,0.0171911837635294,0,0,0,-0.0277798329523332,0,0,0
X600919.CH.EQUITY,0.129904524126202,0.0425886231424292,0,0,0,0.0561910511728597,0,0,0,0,0.244943311394873,0,0,0,0,0,0,0,0,0,0,0,0,0.0155101303296234,0,0,0,0,0,0,-0.0367680116077958,0.181325261443601,0,0,0,0,0,0,0,0,0,0,0,0,0.0380662214113107,-0.0413242507339518,-0.0231651121800322,0
X2884.TT.EQUITY,0,0,0,0.15441618980655,0,0,0,0.0344511957025356,0,0,0,0.0870280511483276,0,0,-0.11819775254574,-0.244053677511429,0,0,0,0,0,0,0,0,0,-0.0199912427884152,0,0,0,0,0.193228252796226,0,0,0,0,0,0.122298422467903,0,0.0292070545617146,0,0.0385938963991398,0,0,0,0,0,0,0.137467820615879
X601009.CH.EQUITY,0.183446317424776,0,0,0,0,0,0,-0.062168247856895,0,0,0,0,0.141021289219148,0,0,0.184515654309656,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0411655767034282,0,-3.46944695195361e-18,0,0.0400969196687611,-0.129812189493388,0,0,0,0,0,0,0.567305937724464,0,0,-0.0127612880974221,0.0920736704690684,0.0772935655883818
X601077.CH.Equity,0,0,0,0,0,0,0,-0.35535191768102,0,-0.0816456815573955,0,0.159970263170005,0.224296468721969,0,0,0,0,0,0.188968624926786,0,0,0,0,0,0,0,0,0,0,0,0.0523980750982349,0,0,0,4.33680868994202e-19,0.0612451540858597,-0.0701284941280811,0.128003755516859,0,0,0,0,-0.31288155379049,-0.0416508654232753,0,0,0,0
X2892.TT.EQUITY,0,0,0,-0.0807188531487796,0.0187669470275583,-0.0076787295672662,0,0,0,0,0,0,0,0.267753721982618,0.0387412135387891,0,0,0,0.169382796060872,0,0.254912693668743,0,0,0,0,0,0,0,0,0,0.0469501059536597,0,-0.159792137942632,0,-0.00190922678891912,0,0,0,0.530008282781632,-0.0988839896374358,0,0,0,0.202398072681246,0,0,0,0
X5880.TT.EQUITY,-0.0808947147912199,4.33680868994202e-19,0,0,0,0,0,0,0,0.430176086138796,0,0,0,0,0,0,-0.147059824362613,0,0.169029225547757,0,0,0,-0.254394952976499,0,0,0,0,0,0.0857260795651437,0,0,0,0,0,0.21446149940287,0.0550864820429791,0,0,0.172601992506768,0,0,0,0,0.106594500177086,0,0,0,0
