,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.479409111531207,0.501433773079364,0,0,0,0,0,0,0.065478505870609,0,0.104610121846598,0,0,0.0392835965177404,0,0,0,0,0,0.0268915642214589,0,0,0,0,-0.0609454174867672,0,0,0.0693213093407518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898948575791404
X601288.CH.EQUITY,4.33680868994202e-19,0,0.698132097115147,0.208989358788088,0,0,0.0900130685056545,0,-0.0778205615845448,0,0,0,0,0,0,0,0,0,-0.0410173012086745,0,0.144824588486886,0,-0.148247412350014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322112811633014,0.0276824169400761,0,0,0.0458520687165802,0,0
X601939.CH.EQUITY,0.141630595814955,0.318162453081126,0,0.167886443788227,-0.0799206330943904,0.0900096030985559,0,0,0,0,0,0,0,0.0490782463648747,0.14933505309691,0,0,0.0793005787751592,0,0,-0.0614406103784778,0,-0.0219203364381372,0,0,0,0,0,0,0,0,0,0,0,0,0.149964899186501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-3.46944695195361e-18,0.543402853122987,0.0169316939268801,0,0,0,0,0,0,0.184793255703209,0,0,0,0,0,0,0,0,0,0,0.108881633169987,0,-0.252694937535459,0,-0.131307229407087,0,-0.0185506042761774,0.142306808273315,0,0,0.205620659347395,0,0,0,-0.221635170895372,0.189028378399624,0,0,0,0,0,0,0,0.0539708466879684,0,0.105470143012801,0,-0.0375529169840544,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187366228549415,0.313731942172297,0,0,0,0,0,0,0.106689929451057,0.687762277765125,0,0,0,0,0,0,0,0,0,0.310864309418554,0,0,0,0,0,0,0,0,0.161932901514784,0,0
X601658.CH.Equity,0,0,0.026573838037594,0,0,0,0.154288262335187,0,0,0,0,0,0,0,0,0.00870786987940334,0.271793501845132,0,0.0547135056202865,0.209724825253802,0,0,0,0,2.16840434497101e-19,0.0374099017471707,0,0,0,0.0807590742129035,0,0,0.0188588529677102,0,0,0.0349358966931964,0,0,0,0,0,0,0,0,0,0,0,0,0.00388381480180352,0.0225897409744842
X601328.CH.EQUITY,0,0.263707724861921,0,0,0,0,0,0,0,0.0356552971071599,0,0,0,0,0,0,0,0,0,0,0.00786627579757902,0.24690249140121,0,0,0.135809691467876,0,0,0,0,0.219402679481129,0,0,0,0,0,0,0.0395936805133221,0,0,0,0,0,0,-0.219085864739746,0.141760051668539,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215512938531026,0.358996044427146,0,0,0,0,0,0.0677548779442689,0,0,0.0688821459749174,0,0,0.145252514227109,0,0,0.111013888167828,0.206468461257579,0,0,0,0,-0.00107207908304888,0,0,0.00808835174709094,0.0600093634453751,0,0,-0.0183956182626933,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0478437810196761,0,0,0.059493094430818,0.0187100606257389,0,0.318811888355611,0,0,0,0.190678345434283,1.73472347597681e-18,0.0770804769610065,0,0,0,0,0,0,0,0,0,0,0,0,0.124507488502943,0,0,0,0,0,0,0,0.0989107635285508,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0.0176320908825356,0.073498937530793,0.0788528489370688,0.0396140270648127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10624033907979,0,0,0,0,0.124698494097422,0.129704933260808,-0.171013766411632,0.106118631462647,0.156683966635181,0,0,0,0,0.0185987789533198,0,0,0.317522312712928,0,0,0
X601166.CH.EQUITY,0,0,0,0.117635005028979,0,0,0.0980592218345118,0,0.224725062523807,0,0,0,0,0,0,0,0.187806916675492,0,0,0,0,0,0,0,0,0,0,0.0378194837331259,0,0,0,0,0.0149309895420464,0.0966354026274449,0,0,0,0,0,0.0733244001577743,0,0,0,0,0,0,0,0,0.0676117541002005,0
X601998.CH.EQUITY,0.0889916450796631,0,0.0191919357483822,0,0,0,0,0,0.015535484734915,0,0.219291245975947,0,0,0,0,0,0,0,0,0,0,0,0,0.120412793540946,0.323621360428608,0,0,0,0.126851430833502,0.0702185545745855,0.0382407104526236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104164863033815
X600000.CH.EQUITY,0,0,0.124885773680578,0.110733777376238,0,0,6.93889390390723e-18,0,0,0.0329285686892412,0,0,0,0,0.0660747060494193,0,0,0,0,0.130313530862713,0,0.444542473961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116151604184068,0,0,0,0.0531159203511418,0,0,0.0541562776096166,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196428931550049,0,0,0,0,0,0,0.251473289976166,0,0,0,0,0,0,0,0,0,0,0.0788750769050535,0.363007914205453,0,0,0,0,0,0,0.0269455654170776,0,0,0.0465166884944386,0,0.0502966957549002,0
X601818.CH.EQUITY,0,0,0.0260572829941787,0,0.0997372434075913,0,0,0,0,0,0,0.00438091001805043,0.0367924424602189,0.423844761320227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380796584827169,0,0,0,0,0,0,0,0,0.024844888136975,0,0,0,0.0730751256372862,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0460388411663083,0.0910444850325939,0,0,0,0,0,0,0,0,0,0,0,0,0.324383715799303,0,0,0,0,0.193177858607021,0,0.175667961261248,0,0,0,0,0,0,0.389667395171711,0,0,0,0,0,0.151302758093339,0,0,0,0,0.0211690464241843,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.199253959093189,0,0,0.256533678825808,0,0.111457765828092,0,0,0,0,0,0,0,0,0,0,0,0.0573546425115154,0,0,0.0160548391699136,0,0,0,0,0,0,0.303902941659668,0,0,0,0,0,0,0.0198284729399532,0,0,0,0.0266137804569904,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0293970861084578,0,0,0,0,-0.0963941312337874,0,0,0.131659346410499,0.0212177994223084,0,0.0441312731936495,0,0,0.215428565598716,0,0,0,0,0,0,0,0,0,0,0,0,0.540585426124914,0,0,0,0,0,0,0.0244704921454924,0,0,0,0,0,0,0.107903701705562,0,0,0,-0.0858672093558255
X601169.CH.EQUITY,0,0,0,0,-0.111350754267312,0,0,0,0,0,0,0,0,0.199648040130406,0.294536299845994,0,0,0.0099202640423904,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.32450299465258,0,0,0,0.0556558811770149,0,0.0466480350882311,0,0,0,0,0,-0.109576968393824,0,0.112109272496169,0,0,0,0
X600919.CH.EQUITY,0.0699199286240302,0,0,0,0,0,0.340071706469937,0,0,0,0,0,0.0291616502963093,0,0,0,0,0.0475211044095908,0,0,0,0,0,0,0,0,0,0.0649674492511226,0,0.386391539202422,-0.188768183662763,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0117128109276776,0,0,0
X2388.HK.EQUITY,0.0852550660067123,0,0.202446240555945,0.0751281336746223,0.274179083119566,0,0,0,-0.000102220094305377,0,0,0,0,0.184119866824706,0.257682716367269,0,0,0,-0.00921112416906867,0,0,0,0,0,0.211262419470187,0,0.311790912667141,0,0,0,0,0,0,0,0,-0.698379469862803,0,0,0,0,-0.359662693462807,0,0,0,0,0,0,0,0,-0.15138325137147
X601229.CH.EQUITY,0.00469134422083992,0,0,0,0.0794821341852125,0,0,0,0,0,0,0,0.372178190853352,-1.73472347597681e-18,0.0574028135001545,0,0,0.0571476477006598,0.232268138743602,0,0.053400036994806,0,0,0,0.0159093617489784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117239572253978,0,0,0,0.0974760813861181,0,0,0
X1299.HK.EQUITY,0,0,0,-0.16307166808833,0,0,0,0,0,0,0,0,0,0,0,0.121015549044525,0.00837199448078973,0,0,0,-0.0312759186663322,0,0,0.0226849654570318,0,0.200421931657818,0.109110306003973,0,0.475967027725228,0,0.0259363079668093,0.160377333437834,0,0,0,0,0,0,-0.0466403926485842,0,0,0,0,-0.234452299047243,0,0,-0.0354086988621148,0,0,0
X002142.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.00104788984779329,0,0,0,0.0485264557033028,0,0,0.0563629023561198,0,0,0,0.00029865550532311,0,0,0,0,-0.101318511345728,0,0,0,0,0,0,0,0.0555304297361289,0.261674429794114,0.032083195781148,0,0.190258984919264,0,0,0.160186184624255,0,0,0,-0.0481745780383383,0,0,0,0.00835423210176655,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,-0.132699411361283,-0.124006393041317,0,0,0,0,-0.0187019995555507,0,0.541245267088386,0,0,0,0,0,0,0,0,0.0829700833880282,0,0,0,0,0,0,0,0,0.36103501730569,0,0,0,0,0,0,0,-0.00294891712569669,-0.174642317877906,-0.0623488371149431,0,0,0,0,-0.0088515764340313,0,0.245703802859622,0,0,0
X601601.CH.EQUITY,0,0.0260148701023413,0,0,0,0.153017557988103,0,0.039056582125897,0,0,0,-0.101409998467476,0,0.244726352492259,0,0.266453994150671,0,-0.0635101423741115,0,0,-0.122276559424018,0,0,0,0,0,0,0,0,0,0,0,0.200559768325069,0.182395425623124,0,0,0,0,0,0,0.101589173944546,0,0,-0.13537356351928,0,0,0,0,0,0.0145222698885915
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230563970912354,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850688834980352,-0.00103237154683303,0,0,0,0.52450046985734,0,0,0.184020734252116,0.253140924897723,0,0,0,0,0,-0.0693742998160117
X601009.CH.EQUITY,0,0,0,0,0.0441593439106202,0,0,0,0,0,0.525530321146423,0,0,-0.427961319375889,0,0,0,0,0,0.601528748364219,-6.93889390390723e-18,0,0,0,0,0,-0.239327169319709,0,0,0.0360340587837629,0.152181743328957,0.0503302441897686,0,0,0,0,0,0.184974948046132,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.0581678881928258,0,0,0,0.216734528623484,0,0,3.46944695195361e-18,0,0.164716628164295,0,0,0,0.148075212711816,0,0,0,0,0,0,0.373415495325683,0,0.103061407357121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576973385608838,0,-0.136578892539622
X600926.CH.EQUITY,0.0530251358371864,0.0407135856834574,0,0,0,0,0.198252790047662,0,0,0,0,0,0,0,0,0,0,0,0,0.333087644827897,0,0,0,0,0,0,-0.123571805933576,0,0,0,0,0,0,0,0,0.175236026119062,0,0,0,-0.0651455244303948,0,0,0,-0.0898372634951519,0,0,0,0.133206094236177,0,0
X601319.CH.EQUITY,0,0,0,0,0.207513094812686,0,0.0974775965824725,0,0,0,0.325472009709575,0,0,0,0,0,0,0,0,0,-0.118049747975652,0,0,0.0065589825789166,0,0.0666503020703455,0,0.0470382509050277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200376346788313,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0.0139684438813475,0,0.174128526344121,0,3.46944695195361e-18,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0292842939006064,0.481550285029167,0,0,0.151405611808782,0.00140654346318,0,0,0,0,0.17073267526725,0,0,0.0338020286303329,0,0,0,-0.0406545372137237,-0.116145857419804,0,0,0,0,0,0,0,0,-0.0517364905155599,0.0288376192549299,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0466153494797376,0,0.349581994339575,0,-0.269929008839041,0,0.046360378432776,0,0,0.0295159667828541,0.308013440950372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349933059199342,0,0,0,0,0,0,0,0,0,0,0,0,0.464862696664807,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.231363842640931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0673260942245175,0,0.175651872143964,0,0,0,0,0,0,0,0,0,0.279712754396513,0,0,0,0,0.11083844102059,0,0
