,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,8.67361737988404e-19,0.0427327860403978,0.410769570331318,0,0,0,0,0,0,0,0,0,0,0,0,0.0116625021431584,0,0,0,0.169039497491509,0.0486564349594512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0768284389492733,0,0,0,0,0,0.272964852542814,0,0,0,0,0,0,0,0.0771376923726923,0,0,0.0166122569984689,0.0715293044487717,0.0256001615169581,0,0,0,0,0,0.00767243735026389,0,0,0.149351160793081,0,0,0.00965329346894873,0,0,0.0135037003603319,0,0,0,0,0,0,0,0.177492743155781,0,0.00207670005643931,0,0.116185470355743,0
X601319.CH.EQUITY,0,0.0386992060287385,0,0,0,0,0,0,0.488650510540441,0,0,0,0,0,0,0,0.204944282145269,0.0776319869038954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060904222696218,0,0,0,0,0.148277766906905,0,0.0343030979054531,0.160249334108816,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.259919820867106,0,0,0,0.0490676320513163,0,0,0,0.0696134053054892,0,0,0,0,0,0,0,0,0,0.0307480733889333,0,0,0,0,0,0.0173833272316157,0,0,0.219548051208224,0,0,0,-0.0086827959020542,0,0,-0.104452598166825,0,-0.0356621211767474,0.0926620146590417,0.194021671234862,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.290129825160292,0.084230628303132,0,0.527224024739436,0,0,0,0,0.346516518443008,0,0,0,0,0,0,0,0,0.107380779088229,0,0,0.111365427637103,0,0,0,0,0,0,-0.138889126473391,0,0,-0.0677664266848763,0,0,0,0.105475170618976,0,0,-0.0479378922978325,0,0,0,0,0
X11.HK.EQUITY,0.244296372947513,0,0,0,0.336069119875803,0,-0.0188946409586204,0.26514238938114,-0.0753910810470772,0,0,0,-0.0286711537720309,0,0,0,0,0,0,0,0,0.310739727359525,-0.315719638796509,0,0.0214958328119445,3.46944695195361e-18,0,0,0,0,0,0,-0.180656433853456,0,0,0,0,0,0,-0.0958716341323212,3.46944695195361e-18,0,0,0.0688151295430805,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.534001710549972,0,0,0,0,0,0.148408248978653,0.049899041619992,0,0,0.0115854015481579,0,0,0,0,0,-0.00576183190088105,0,0,0,-0.420777515678794,0,0,0,0,-0.0534026572051127,0,0.436699305236167,0,0,0,0,0.0136542257395561,0.0574591440010049,0,0,0,0,-0.0286505311409842,0,0
X601998.CH.EQUITY,0,0,0,0,0.14350728426388,0,0,0,0,0,0,0.63559719199145,0.122089620243295,0,0,0,0,0,0,0,0,0.123157567494402,0,0,0,-0.148577637069212,0,0,0.0878666852163068,0,0,0,-0.124383681279232,0,0,0,0.0193522914641605,0.0227896785758223,0,0,0,0,0,0,-0.0913958291126212,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.166219326014291,0.0159020899101999,0,0,0.0374298049244598,0,0,0,0,0.038122492651148,0.27571149920201,0,0,0,0,0,0,0,0,-0.0334957102053495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334644426667327,0.133804821996411,-0.0045622620980084,0,0,0.176988866702452,0
X600016.CH.EQUITY,0,0,0,0,0,0.443557577051332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159456511887109,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.011237308066608,0,0,0,0.167783800443691,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0360882148082139,0,0,0,0,0.342712188834243,0.0411464984005589,0,2.00125349466689e-05,0,0,0,0,0.138787527337189,0,0,0,0,0,0,0.175434645019271,-0.0231954283252237,0.107261934473028,0.0252671548748085,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.420675732357414,0.12494563351627,0,0,0,0,0,0,0,0,0,0.467495255251344,0,0,-0.136670199205432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224388218230581,0,0,-0.09884752125744,0,0.135312019841537,0,0,0.180623572781623,0,0.147160498168503,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.193811099850288,0,0.0343604404843609,0,0,0,-0.0366969468176473,0,0.110569606682939,0,0,0,-0.0784377251587402,0,0.223687767951483,0,0,0,0,0,0,-0.0218938757894985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454524191253034,-0.00501290150400486,0,0,0,0.035078549437236,0.0485556478222472
X601066.CH.EQUITY,0,0,-0.109550979253624,0,0,0,0,0,-0.0827795486013731,0.0693778271420222,0,0,0,0,0,0,0,0,0,0,0,-0.0403071740910569,0,0,0.331223191797298,0,0,0,0,0,0,0.053519074589283,0,0,0,0,0,0,0,0,0,0.329698985939813,0.0194344391674909,-0.0483025014005585,-0.00474564336123776,0,0.0357743195548772,0
X601688.CH.EQUITY,0.0161460761604422,0,0,-0.0412496247509442,0,0,0,0,0,0.129770190198198,0.0212948150218233,0,0,0,0,0.0455008170417175,0,0,0,0,0,0,-0.242159308493429,0.0382828895708806,0,0,0,0,0,0,0,0.155092338251718,0,0,0.0480870508603562,-0.0907612262015826,0.235455017776631,0,0.654479059998819,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.148561715171756,0.308841542838222,0,0,0,0,0,0.0176359273793946,0.0657406607887695,0,0,0,0.223997584381171,0,0,0,0,-0.142199161872423,0,0,0,0,0,0,0,0,0,0.067222893245036,0,0,0,0,0,0,0.1048523490483,0,0,0,0,0,-0.0737487408584298,-0.13684692322939,0.0580582998133768,-0.0320616984268615,0.0906529214363898,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0629039438209656,0,0,0,-0.000935377581160281,0,0,0,0,0,-6.7762635780344e-21,0.160847065986741,0,0,0,0,0,0,0.0554880422619334,0,0,0,0,0.0283632212341909,0,0.5185075231153,0,0,0,0,0,0.039101153524967,0.209030027896176,0,-0.0452196360825067,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146244738992856,0,-0.0587002410977551,0.37201035868617,0,0,0,0,0,0,0,0,0,0.245371384422118,0.134230395827228,0,0,-0.172223197941015,0,0,0,0,0.0677235937417381,0,0
X601229.CH.EQUITY,0.0828183238652936,0,0,0,0,0,-0.0275649805193543,-0.0843904006174543,0,0,0,0.0713755994412546,0,0.210991208555192,0.101649859642709,0.1088077510503,0,0.112950515690287,0,0,0,0,0,0,0,0.310973705075118,0,0,0,0,0,0,0,0,0,0.233917886259001,0,0,0,0,0,0,0.00609885819796971,0.0656919343140383,-0.000214331279765855,0,0,0
X601336.CH.EQUITY,0,0,0,0.152024140907508,0,0,0.13570212598587,0,0,0.0290044420328697,0,0,0,0,0,0,0,0,0,0,0,0.0579174111360523,0,0.0532484973444279,0.0895600707839389,0,0.108773280836763,0,0,0,0,0,0.187396180453497,0.199163508809209,0,0.116761246454788,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.230583706895251
X600015.CH.EQUITY,0.136882595213501,0.0367039826715923,0,0.0141329221278238,0.0341093194336241,0,0,0.0465867254361317,0,0,0,0.0853329330545895,0,0,0,0.0308327173951397,0.00148088602852758,0,0,0,0,0,0,0,0,0,0,0,0.0334717914283309,0,0,0.453342935117859,0,0,0.0877052988257854,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.258584449665541,0,0,0,0,0,-0.220162293751745,0,0,0,0,0,0,0.073567945849371,0.0310308731411262,0.190202738208072,0,0,0,0,0,0,1.03760363017395,0,0.094641740504425,0,0,0,0,-0.0582739366323028,0,0,0.0242459016813157,0,0,0,-0.189315524058736,0,0.136953457549562,-0.0746820434179928
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125422902886211,0,-0.107834128394712,-0.0190714857334794,0,-0.130421121855264,0,0,0,0,0,0,0,0,0,0,0.160876178376786,0,0.0147885133592124,0,0,0.21719473981818,0.176944008413933,0,0,0,0,0.114821910939551,0,0.10760771863496,-0.00810999516668057,0,0,0,0.144759181168094
X000166.CH.EQUITY,0.00408902891634696,0,0,0,0,0,0,0,0,0,0,0,0.117159718285428,0,0.0452017447872108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112351518876697,0,0,0,0,0.168573228078908,0,0.105943966376497,0,0.133953993438127,0,-0.0186840597290853,0,0,0,0,0.365573456007815,0,-0.0348313551986879
X600999.CH.EQUITY,0,0,0,0,0.0453863044676559,-0.127206743438146,0.0133186055927644,0,-0.0583982261403065,0,0,0,0,0,0.142792856795462,0,0.0659745550581286,0,0,0,0.277694798665139,0,0,-0.0761385891988108,0,0,0.341498158715443,0.0941106585561612,0,0,0.0655333164154268,0,0,0,0,0,0,0.0517816251713042,0,0,0,0.0742043696754878,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.255183473865386,0,0,0,0,0,-0.197522103396196,0,0,0,-0.310716690763592,0.0963782874051562,0,-0.0244239045902232,0,0,0,0,0,0,0.324415435745858,0.197229192574078,0.359442170858804,0,0,0,0,0,0,-0.225980256387968,0,0,0,0,0,0,0,0,0,0,-0.0583413529607505
X300059.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0.175940437900254,0,0,0,0,0.160406358911598,0,-0.204729326128396,0,0,0.0291626125583289,0,0,0,0,0,0,0,0,0,0.14609217021511,0.120506436491897,0,0,0,0.0240369501644392,0.165961854022692,0,0,0,0,0.0354114697804001,-0.0155686109195326,-0.0178404185106508,0.250235007170678,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.158576254731435,0,0.15614967045148,0,0,0,0,0,0.0924312745721512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.137021848264324,0,0,0,0,0,0,0,0,-0.073467132278299,0.0961094552194055,0.33034422820893,0.0141559551446699,0
X000776.CH.EQUITY,0,0,0,0,0,0.0298862601813012,0,0,0,0,0,0,0.259073619265511,0,0,0,0,0,0,0,0,0,0,-0.0717025373753976,0.448619883654645,-0.0157010931260219,0,0.102113099292589,-0.0749218265690407,0,0,0,0,0.0692919072177345,0.126353050333084,0,0,0,0,0,0,0,0,0,0,-0.00376255766187955,0,0
X2891.TT.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159040761019379,0,0,0,0,0,0,0,0,0.276779670544151,0,0,0.0566591868317432,0,0,0,0.0373710747644246,0,0,0,-0.543529041097974,0,0,0,0,0,0.2602372019407,0,0,0,0.0117308052640783,0.597772717113129
X2886.TT.EQUITY,-0.0506136158647224,0,0,0,0,0,0,0,0,0,0,0,0,-0.175136417978896,0.0356147885915221,0,0.105238301227418,0,0.0743088694787348,0,0,0,0,0,0,0,0,0,0,0,-0.00638731579676679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157765837342805,0.83373180191599,0.094377554868144
X601881.CH.EQUITY,0,0,0.0216193453561393,0,0,0,0,0,0.0126565180310971,0,0,0,0.0372766969283146,0,0,0,0,0.0398283912193247,0.0541302268268243,0.141092485971885,0.283786063401515,0,0,0.0221677967784681,0,-0.118126587923192,0,0.060938560469735,0,0,0.0506248494988933,0,0,0.0989007946259242,0,0.0303652472176397,0.344778727483116,0,0,0,0,0,-0.0436474696809707,0,0,0,-0.0422224086073675,0
X600919.CH.EQUITY,0,0.255842353645619,0,0,0,0.15300405901762,0.297586816234998,0,-1.18044433185492,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.148750873322046,0,0,0.180493340047847,0,0,0,0,0.0805266234144936,0,0,0,0,0,0.0251985582879974,0.16212055425469,0.327571293609759,0,0,0,0.0155795596727115,0,0,0,0,0.105370762014334,0,0,0,0
X601009.CH.EQUITY,0.0266393500148027,0.315634166371381,0,0,0,0,0,0,0,0,0,0,0,0.487908707188846,0,0.0617114047527115,0,0,0,0,0,0,0.216364991287781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282841880407707,0,0,0.040365417193944,0.12951539088166,0,0,0,-0.305848886926876,0,0,0.100680855320802
X2884.TT.EQUITY,0,0.0333240431469095,0,0,-0.116147074030695,0,0,0,0,0,0,0.130644027423167,0,0,0,-0.0572812101595534,0,0,0,0,1.38777878078145e-17,0,0,0,0.187995373311914,0.104416250318892,0,0,0,-0.0757617625136538,0,0,0.12346813722382,0,0.0441011883671188,0,0,0.0815994832278709,0,0,0.16304445974571,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0.116365969478175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132514247081389,0,0.018328278769846,0.089809329681237,0.191032916551185,0,0,0,0,-0.0364984852408857,0.107786587721671,0,0,0.402938773568947,0,0,-0.00617322406396149,0.0230896578869231,0.117345409750664,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.168842165912047,0,0,0.0622236754349666,0,0,0,0,0,0.154978430136746,0,-0.0806427988983524,0,-0.046863313198672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789226751608169,0.71083647355082,0,0,0,0.016181369789492,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.147329726039776,0,0,0,0,0,0,-0.0379199524221918,0,0.221537666742205,0,0,0,-0.390945886399345,0,0,0,0,0,0.27860213315673,0,0,0,0.142543794082504,0,0,0.252983606909679,0,-0.0819537026673344,0,-0.00690935662870661,0.344130172917712,0,0,0,0,0,0,0
