,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601166.CH.EQUITY,0.125338266123836,0,0,0.259201381818443,0,0,0,0,0,0,0,0,0.279551431326487,0,0,0,0.0993889136064578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893178570390886,0,0,0,0,0,0,0,0,0,0,0,0.114593630950821,-0.0751040278166313,0,-0.00848710982959622,0
X601319.CH.EQUITY,0,0,0,0,-0.0835359215682458,0,0,-0.00170604167402745,3.46944695195361e-18,-0.0420783086822024,0,0,0,0.454383412104325,0,0,0,0,0.109080965972338,0.2393691417087,0,0,0,0,0.182134783725146,0,0,0,0,0,0,0,0.0946512528873346,0,0,0,-0.0197611664666078,0,0.108069601502332,0,0.025586900039267,0.0231114089939717,0,0,0,0,-0.165989933699463,0
X600000.CH.EQUITY,0,0,0.0533963988768334,0,0.00682312544670944,0.0419842386403514,0.233668713260522,0,0,0,0.571074693920473,0,0,0,0,0,0,0,0.0762803870054452,0,0.0147876415112266,0,0,0,0,0,0,0.0174795068774853,0,0,0,0,0,-0.0168610609314057,0,0,0,0,0.258130973065191,0,0,-0.202471467603153,0,0,0,-0.11900732726253,0.0559466197153842,0
X601601.CH.EQUITY,0,0.115765733761631,0,0,0,0,0.0125119902110887,0,0.583318917772434,0,0,0.031181757669434,0,0,0,0,0,-0.0498105591160777,0.0391804406750739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303034514289586,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.340845001408003,0,0.263985876469681,0,0,0,0,0,0,0.106663334949901,0,0,0.0727784844406714,0,0,0,0,0,0,0,0.00596423775044998,0,0,0,0,-0.191050189323221,0,0,0.364502128120766,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0662364197406263,0.0243359797019591,0,0.0465245438964688,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00582689060241376,0,0,0,0.00222211670419121,0,0,0.729702343307802,0,0,0,0,0,0,0,0.0621323515478303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292966897508511,0,0,0,0,0,0,0.00302656133704839
X2388.HK.EQUITY,0,0.418827957167183,0,-0.250082487937702,0.130540235732912,-0.30495070901235,0,0,0,0,0,0,0,0,0,0.305433026142752,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280762935016537,0,0,0,-0.0300698992867339,0,0,-0.0166168788151421,0,0,0,0,0,0.228058184313469,0.454135279092466,0,0,-0.0487796733053444,0
X267.HK.EQUITY,0,0,0,0,0.019699002027483,0,0,0,0,0.0807145874188285,0,0,0,0,0,0,0,0,0.0712507984851549,0,0,0,0,0,0,0,0,0.151330160622275,-0.0994799667556747,0,0,0,0.0366302911807034,-0.377303359316587,-0.132369657395833,0,0,0,0,0,0.0235987288940228,0.008719130464523,0.160915376789593,-0.169341956284499,0,0,0.391254321575166,0
X601998.CH.EQUITY,0,0,0,0,0.0511985528384652,0,0,0,0,0,0.19679759561364,0.150475270299749,0.0258311658176231,0,0,0,0,0.282207023606318,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0480721724504665,0,0,0.0157273674313818,0,1.38777878078145e-17,0,0,0,0,0.214103104286292,0,0,0,0,0,0,-0.0667327867879662,0,0,0
X600030.CH.EQUITY,0.0339998936675999,0,0,0,0,0.00291010608125755,0,0,0.047972527404577,0,0,0,0,0,0,0,0,0,0,0,0,0.0392628382632687,0,0.179112104196017,0,0.0269019919363858,0.45656869681878,0,0,0,0,0.0268940760650535,-4.33680868994202e-19,0,0,0,0,0,0,0.20675609179292,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.117146119916251,0,0,0,0,0,0.023215022954052,0.13406231386468,0,0,0,0,0,0.00317632887449319,0,0,0,0.217209578692641,0,0,0,0,0,0.0413355963320418,0,0,0.163398336662943,0,0,0,0,0,0,0,0,0,0.0861646760200661,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.121144670822766,0,0,0,0.120229981517148,0,0,0.127105974363659,0,0.0813157366779697,0,0,0,0,0.0214977380449987,0,0,0,0.12240986087932,0,0,0,0,0,0.133445016418072,0,0,0.0479847590450716,0,0,0,0,0,0.0492478899756055,0,0,0,0,0,0,0,0,0.0426068773090738,0,0,0,0.0449990792458901
X601818.CH.EQUITY,0,0,0,0.242595599657449,0,0,0.145015396176485,0,0,0,0,-0.0602041535768414,0.0319812196907088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503135477430369,0,0,0,0,0,0,0,0,0,0,0,0.43404849191777,0,0,0,0,0,0.0326653604272486
X601688.CH.EQUITY,0.00309337265948187,0,0,0,0,0,0,0,0,0,0,0.00757227908442163,0,0,0.134422394988405,0,0,0,0,0,0,0,-0.0729026759147701,0,0,0,0,0,0,0,0.0701432611568194,0,0.238346863361551,0,0,0,-0.0589089749564917,0.246492572721996,0,0.137313113622802,0,0.237522513738048,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.100304959025305,0,0,0.236719411707348,0,0,0,0.0322294068998732,0,0,0,0.110474705062473,0,0,0,0,0,0.164030087347953,0,0,0.146527214733321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123518903738607,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293964313842438,0.0333246218659832,0,0.0295790422761434,0,0,0,0,0,0,0,0,0,0,0.00726054679744851,0,0.186535469106826,0,0,0,0.251202494113474,0,0.0599666597692385,0.0124811444388499,0,0,0.136294940370594,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.174078041631264,0,0,0,0,0,0,0,0,0,0,0.117050304144988,0,0,0,0,0,0,0,0,0,0.0751990726486485,0,0,0.275299501548525,0,0,0,0,0.030412476695884,0,0.163665182725087,0,0.117755919827631,0,0,0,0,0,0
X601229.CH.EQUITY,0.425360584920408,0.230583626433508,0,0,0,0,0,0,0,0,0.126244010512354,0,0.0430415875483755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186204123806191,0.0674996950618611,0,0.00272838392326156,0,0,0,0.153853005277192,0.158109742315027,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.111733568590949,0.237210756506237,0,0,0.0637655359044703,0.175326807523973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13215136283475,0,0,0.241185718390993,0,0,0,0,0,0,0,0,-0.0879175676512246,0,0,0.01004727042893,0,0,0,0,0,0,0,-0.138969459922338,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0837527997500291,0,-0.0297469614958262,0,0,0,0,0,0,0,-0.111835204038085,0,-0.10236600049596,0,0,0,0,0,0.244173631692682,0,0,0,0,0.136447477093926,0,0,0.0556493500519792,0,0,-0.0564857466634838,0,0,-0.267317152503425,0.0265873981603787,0,0,-0.0734369815269002,0,0.0489345642508124,0,0.136980039390234,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.221522856308368,0,0,0,0,-0.167522228386956,0.0597401560177167,-0.204333311672283,0,0,0.253621798585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4862693631451,0,0,0,0,0,-0.0932312142089583,0.0196646616798306,0,0.118233847496797,0,0,0,-0.188801734821105,0,0,0
X600015.CH.EQUITY,0,0,0.153265087492146,0,-0.124131843094063,0,0,0,0,0,0.0700271226851256,0,0,0.00736638551588568,0,0,0,0,0,0.380786773823683,0,0,0.104387410604142,0,0.0538285602635593,0,0,0.0822779654306,0,0,0.387549674190949,0,0,0,0,0,0,0,-0.00304770015333692,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0274192090253395,0.0663100384599009,0,0,0,0,0,0,0,0,0,0,0.0188421988123191,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0513858793521673,0.0473865757332428,0,0.301116819520106,0,0.481770821845341,0,0.127832272214769,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234353442848901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207633568056951,0,0,0,0,0,1.08901331168328,0,0,0,0,0,-0.136717642038685,0,0,0.055481125175965,0,0
X002736.CH.EQUITY,0,0,0.023521647723794,0,0,0.0400409400104689,0,0,0,0,0.0682115356629242,0,0.069619774336009,0,0,0,0,0.217286877824773,0.0464370895556651,0,0,0,0,0.0714848671192174,0,0,0,0,0.0104198677364216,0,0,0,8.67361737988404e-19,0.0377288104982437,0,0,0,0,0,0,0,0,0,0,0.100957104387496,0.35149864845901,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495852369030204,0,0,0.061656460324989,0,0,0,0,0,0.430302492340847,0.068858634732026,0,0,0.032252684114543,0,0,0,0,0.184368822959618,0,0,0.200957194672009,0,0.0211115536523187,0,0,0,-1.0842021724855e-19,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.276066550755815,0,0.0849663546217307,0,0,0,-0.101949553964345,-0.0482097617697848,0.157039721087446,0,0,-0.356043753823976,0,0,0,0,0,0,0,0.354977469897975,0,0,0.175541641796533,0.247207042524508,0,-0.208334309099872,0,0,0.600899718742262,0,0,0,0,0,0,0,0,0,-0.00958064649973578,0,0,0,0
X300059.CH.EQUITY,-0.0577867432616218,0,0,0,0.103116329280137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282047485865651,0,0,0,0,0,0,0,0.15241988050066,0,0,0,0,0,0.345822339732278,0,0,0.0122952189850062,0,0,0,0,0,0,0,0,-0.0436760012083064,0.315941210335048,0,0
X2886.TT.EQUITY,-0.0728407738505411,0,0,0,0,0,-0.0484617125880728,0,0,-0.255921351028764,0.272509292554286,0,0.0151675737326405,0,0.169113800513481,0,0,-0.131779416056493,0,0,0,0,0,-0.233482191568131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695573266572493,0,0,0.383493741320812,0.168409044457553
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.0110816427340143,0,0,0,-0.0939619732338921,0,0,0,0.0616442234569663,0,0,0,0,0,0,0.308555625333506,0.0696312149011189,0.041199294920909,0,0,0,0,0,0,0.489300361878489,0,0,1.38777878078145e-17,0,0,-0.085570404766478,0,0,0,0,0.0231318363161119,0,0.116200841015487,0,0.00450626052537744
X2891.TT.EQUITY,0,0,0,0,0.112448513336296,0,0,0,0.183960156529386,0,0,0,0,0,0,0.212995903286194,0,0.111588850199032,0,0,0,0.13016234742997,0,0,0,0,0,0.146277930278437,0,-0.0889486676306315,0.230409666115356,0,0,0,0,0,0.0484467425116926,-1.26809018843228,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,-0.0334074804591725,0,0,0,0,0,0,-0.0823916628658054,0,0,0,0,0,0,0,0,0,0.0299191248215934,0.00887732995471227,0,0.0312340738330508,0,0.13267057866537,0,0,0,0.00267370594133209,0,0,0,0,0,0.134431098347555,0,0,0,-0.144667211002756,0,0,0,0,0,0,0,0,0.399089157795396,0,0
X600919.CH.EQUITY,0,0,0,0.108866392701567,0,0,0.988729250299942,-0.0334056846493403,-0.157825515152571,0,0,-1.73472347597681e-18,0,-0.176878229557248,0,0,0.293878116582134,0.150355931423005,0,0,0,-0.138929388452351,0,0,0,0,0,0,-0.3490938567381,0.336599965163621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0.217750846509809,0,0.786065875049604,0,-0.10787448694818,0,0.0483722794465092,0,0.17191312858191,0,0,0,0,0,0,0,0,0,0,-0.280002487818421,0,0.1114768540051,0,0,0,0,0,0,0,0,0,0.0542239008805813,0,0,0,0,-0.0524862296547306,0,-0.26873513586612,0
X2884.TT.EQUITY,0.114288557679785,0,0,0,0,0,0,0,0,-0.00464767379474419,0,0,0,0,0.0468673849605585,0,-0.0649831379476443,0,0,0,0,0,0,0,0,0,0,-0.20730636564974,0,0.10133325444145,-0.0992418463986868,0,0,0,0.156947927516233,0,0.0506918487669632,0,0.367409394791236,0,0,0,0,0,0,0,0.108404435662909,0.348598302208818
X600958.CH.EQUITY,0,0,0.0976765418600945,0,0,0,0,0,0.0884850882714246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201676498097008,0,0,0,0.172902014949557,0,0,0,0,0,0,0,0.0811610448426858,0,0,0.470081425814309,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,-0.0228073511390262,0,0,-0.0204158676839999,0,0.14671034716381,0,0,0,-0.0366659042340072,0,0,0,0,0,-0.265923512742793,0,0,0.0543963617263967,0,0,0,0,0,0.0955742232105293,0,0,0,0,0,0.00150119772424968,0,0,0,0,0,0.0451902598052582,0,0.324047020966549,0,-0.0475749606328348,0,0,0,0.181665807605602,0,0,0.411631433891638
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245239787991138,0,0,0,0,0,-0.175432202635957,0,0,0,0.0547906260566244,0,0,0,0,0.200110043551615,0,0.165154718818231,0,0.0747125651904026,0,0.030693041814808,0.0821560396446952,0.362761368508711,0,0.323419161768231,0
