,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2884.TT.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0.0498535596338778,0,0.0468399565667627,0.371285111467744,0,0,0,0,0,0.0434411289046951,0,0,0,0,0,0.101646886703082,0.00444308458326537,0,0.177478141905348,0,0,0,0,0,0,0,0,0.0343445673330462,0,0.0498961156007214,0,0,0,0,0,0.073598097222034,0.0471528683516534,0,0,0,0,0.0856132202382178,0,0,0,0
X600000.CH.EQUITY,0,0.246124304570359,0,0,0,0.0919091755797611,0.151852268172266,0,-0.10080922137599,0,0.238409167822653,0,0,0.0313316926707551,0,0,0,0,0,0,0.188059863972782,0,0.0692476852817826,0,0,0,0,0,0,0,0,0,0,0,0,-0.157096117456102,0.0863440893695833,0.0493647542146179,0,0,0,0,0.039002471109718,0,-1.73472347597681e-18,0,0,0
X601319.CH.EQUITY,0,0,-0.0173919700787924,0,0,0,0,0,0.205962007189502,0,0,0,0,0,0,0,0,0,0,0,0.0300147264839746,0,0.045320301670632,0,0.134352422661731,0,0,0,0,0,0,0,0,0,0.0895857520578883,0,0,0,0,0.393329225900217,0.0169759696320401,0,0.210433248376798,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0936672676729307,0,0,0,0.265457510818918,0,-0.372641381796593,0,0.329065307623135,0.179263380293964,0,0,0,0,0,-0.046766140531439,0,0,0.0482224824264048,0.235423423858188,0,0,0,0,0,0.104038499195406,0,0,0.008274126231696
X601601.CH.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0.236629269636413,0.0102814448462463,0,0,0,0.477796279989241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359476165622131,0,0,0,-0.138015299350736,0,0,0,0.313757681910734,0,0,0,0,0,-0.0897233139274708,0,0,0
X11.HK.EQUITY,0.404883388719996,0,0,0,0.0851186560370671,0,0,0.328499005995208,0,6.93889390390723e-18,0,0,-0.047347677949268,0,0,0,-0.0318943088372434,0,0,0.272885989684029,0,0,-0.153077630177723,-0.137310202139622,0,0.13161682109879,0,0,-0.0880091231083196,0,-0.0255322649078321,0,0,0,0,0,0,0,-0.00358753347206896,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0686063436446878,0.557895254960457,0,0,0,0,0,0,0.0963977881078064,0,0,0.0904781274228669,-0.0261018517904974,0,0,0,0,0,0,0,0,-0.478717286587688,0,0,0,0,0,0,0,0,0,0.467287468481497,0,0,0.0115582131851318,0,0,0,0,-1.38777878078145e-17,0,0
X601998.CH.EQUITY,0,0,0,0,0.0923097976935742,0,0,0,0,0,0.0604277919471499,0,0,0,0,0.0645502385400781,0,0,0,0.058106313195691,0.203826833054328,0,0.212461554025043,0,-0.0348297942730208,0,0,0,0,0,0,-1.73472347597681e-18,0.0997640895411659,0,0,0,0,-0.145378025841094,0,0,0,0,0,0.0811052868492319,0,0.0300652679626722,0.0105705534653894,0
X267.HK.EQUITY,0,0,0,0,0,0,0.247234246708862,0.0124082684888248,0.0609400073852893,0,0,0,0,0,-0.0442538299523186,0.214041975659008,0.186492197459456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615477270721107,0,0,0,0.0362826150980816,0,0,-0.0526741146598678,0,0,0.157877796837314,0.0862440671501672
X2388.HK.EQUITY,0,0,0,-2.16840434497101e-19,0,0,0,0.214514956959644,0.0142320111811646,0,0,-0.0297801970210617,0,0,0,0.468761155959617,0,0,-0.00524638328314558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232523481703946,0,0,0,0.179283222465398,0,0.271905129767738,0,0,0,0,0
X600016.CH.EQUITY,0.0157570725138621,0,0,0,-0.0406269335750807,0.17233924828017,0,0,0,0,0.221082213140541,0.00792420475927053,0,0,0,0,-0.0645195826689274,0,0,0,0,0,0,0.0378764072705974,0,0,0,0,0.0845574016063446,0.158655153310564,0,0,0.288801514354223,0,0,0,0,0,0.114839105877482,0,0,0,0,0,0,0,0,0.214509400587327
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0867991335450357,0,0.00409349844694207,0,0,0,0.121899237133041,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.254713942667258,0,0,0,0.0125445793268202,0,0,0.0845655478902895,0.101481188962006,0,0,0.0356298142548367,0,0,0,0.341683262145953,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,-0.122468468579463,0,0,0,0,-0.0818456852653477,0,0,0,0.295793738535825,0,0,0,-0.218628186696861,0.382477612856184,0,0,0,0,0,0,0,-0.0832235576215916,0,0,0.055520590669021,0,-0.0838958337256913,0,0.159082161862078,0,0,0,0,0,0,0,0,-0.0105246589864215,0,-4.33680868994202e-19,0.0737427635212276,0,0,0
X002142.CH.EQUITY,0.0155481709594084,0.0718536286334592,0,0,0,0.155208138871318,0.0420664951420878,0,0,0.0670558677626381,0,0,0,0.216668562923723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123531817106448,0,0,0,0.02348565508626,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690985072775038,0,0,0,0,0,-0.131503068850658,0,-2.16840434497101e-19,0,0,0,0,0,0.122975022796122,0.0881429672644217,0,-0.11760065391669,0,0,0,0,0.0154232504086994,0.141372648262592,0,0,0,0,0.210739657508819,0,0,0,0,0.118431454870427,0
X601688.CH.EQUITY,0,0,0,0,0.277934492312645,0,0.113799429094041,0,-0.0183944090411348,0,0,0,0,0,0,0.0494326289054695,0,-0.582141819618028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527490212761892,0.485213686879046,0,0.441541041771954,0,0,0,0.195077855082208,0,0
X601211.CH.EQUITY,-0.0570468661306417,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606929744376718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120136764981689,0,0,0.0524066500040614,0,0,0,0,0.1600136287735,0,0.319734176676688,0,0,0.0460261511055574,0.208598431812901,0,0,4.33680868994202e-19,0,0,0.197905656300025
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509420648278827,0,0,0,0,0,0,0,0.0311814988208201,0.125172911546182,0,0.297508671413267,0,0.117992720350659,-0.1819743011317,0,-0.0496053213197698,0.236127488949299,0,0,0,0,0,0.126637495211982
X601229.CH.EQUITY,0,0,0.317922036418453,0,0,0,0,-0.0639708270191642,-0.121683936557766,0,0,0,0,0.187414861604879,0,0,0,0,0,0,0.216472137303721,0,0,0,0.00514362161444804,0,0,0,0,0,-0.0684453067730522,0,0,0,0,0.0320099027573263,0,0,0,0,0,0,0.0282762525112416,0.051373121351486,-0.251673618176307,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0276315994658209,-0.0587948327209975,0,0.254205848660331,0,0,0,0,0,0,0,0,-0.112020176883636,0.149030257254311,0,0,0,0,0.11237904306819,0,0,0,0,0,0.165920463447672,0,1.73472347597681e-18,0.278496409133199,0.242157384169232,0,0,0,0,0,0.00950845947519449,0,0,0,0,0,0,0.153369633519848
X2882.TT.EQUITY,-0.175715635704763,0,0,-0.0504457470695429,0.0159881006098429,0,0,0,0,0,0,0,0,0,0,0,0,0.182425342454404,0,0,0,0,0,0,0,0,0,0,0.0725560166077616,0.024935492598896,0,0.0179126805511769,0,0,0.292758047247191,0,0,0.0963991153290428,0.00822213053204012,0,0,0,0,-4.33680868994202e-19,0,0.0574667017939301,0,0
X601169.CH.EQUITY,-0.186567088610052,0,0,0,0.0473322559407998,0.113197354936721,0,0,-1.73472347597681e-18,0,0.176858942960156,0.148297815102811,0,0,0,0,0,0,0,0,0.330526525485527,0,0.0857057065726055,0.0146927423266531,-0.0627875252627896,0.0274492594946227,0,0,0,0,0,0,0.42411775680535,0,0,0,0,0,0.0461503433945003,0,0.155450297842135,-0.0509524255706272,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0168333447168868,0,0.219172446527176,0,0,0,0,0,0,0,0,0.0291471739930175,0,0.0304930376825543,0,0,0,-5.42101086242752e-20,0.0133186707562521,0,0.405108612894471,0,0,0,0,0.0332181557908784,0,0.123694119660608,0,0.265736645883565,0,0,0.0306038890418388,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340031780116259,0,0,0,0,0,0,0,0,0,0,0,0,0.0524458055534924,0,0,0,0,0,0,0.269219115249893,0.0886200681886289,0,0.280572124042401,-0.0107002924443482,0,0,0,0,0,0,0.272171660375708
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.130065688241191,0,0,0,0,-0.275358839812596,0,0.13967698690909,0,0,0,0,0,0,0,-0.0742392496276621,0,0,0,0,-0.0505989212963183,0.176242173978929,0.690744579224059,0,0,0,0,0,0,0,0.0184243056105542,0,0,0,0,0.122627829839711,0.0833035502904564,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0435778474424086,0,0,0,0,0,0.0817393414885189,0,0,0.313709452903319,0,0,0.114901280384072,0,0,0.000569464400310547,0,0,0.00629895981482445,0,0,0,0,0,0,0.248503104681691,0,0,0,0.149180115197485,0,-0.0257772720804726,-0.0837145890038572,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.23945831778027,0,0.115388536888681,0,0,0,0,0,0,0.0674637634413786,0,0.0922088561931005,0,0,0.0304690657223827,0,0.0562656622358275,0,0,0,-0.159166964003103,0,0.0693722922915379,0,0.063734988734392,0,0,0,0.184547065214058,0,0,0,0,0.0206660798533628,-0.1043891565456,0,0.0453495607402285,0,0.2122895164292
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0809260912328101,0,0.00506765022678306,0,0,0.0294545978184089,0,0,0,0,0,0.0336414685549616,0,0,1.73472347597681e-18,0,0,0.377984527700491,0.208144566794763,0,0,0,0,0.179805285531946,0,0,0,0,0,0.148223094908071,0,0,0,-0.0705464420884562,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459613059857823,0,0,0.0618974840286763,0,0,0,0,0,0,0.0273714456435505,-0.0362790899613741,0,0,0,0.260283441716719,0,0,0.148603475664854,0,0,0,0,0,0,0,0,0,0,0,0.223175636200057,0,0.0947390256821466,0.424826597404965,0
X000776.CH.EQUITY,0,0,0,0,0,0.0117079514385103,0,0,0.00201903651211088,0,0,0,0.139067114505289,0,0,0,0.0486984701176965,0.0129455961395819,0,0,0,0,0,0,-0.02265902761933,0.380168338654455,0,0.0286836439091941,0,0,-0.018614178421565,0,0,0.135646001811424,0,0.255988249813417,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.129148764580043,-0.0275346194687687,0,0,0,0,0,0,0.138526402590335,0.0320106098600474,0,0,0,-0.145465951571535,0,0,0,0,0.10019745852239,0,0,0,-0.134110152547993,0,0,0,0,0,0,0,0.0519541298205834,0,0,-0.0310673081698069,0,0,0,0,-0.0576489142426212,0,0,0,0,0,0,0,0.844239788436368,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.154673458409513,0,0,0,0,0,0,0.00237207762589562,0,0,0.0237685494960734,0,0,0.386128223778724,0,0,0.139664890953903,0.0870067838032163,0,0.166713306326037,-0.0342274634251856,0,0,0,0,0,0,0,0,0,0,0.0314372388671337,0,0,0,-0.00762419659356427,0,0,0,0
X600919.CH.EQUITY,0.181519102445449,0,0,0,0,0.322552960640109,0,0,0,0,0,0,0,0,0,0,-0.0768076552249588,0,0,0,0,0,0.0872143567725329,0,0,0,0,0,0,-0.0982025339972279,0,0.223291018224194,0,0,0,0,0.132656564656805,0,0,0,0,0,0,0,-0.00936479029375788,0,0,0
X601009.CH.EQUITY,0.140518989302346,0,0.124664609509857,0,0,0,0,0.286594642181916,0,0.145514869186689,0,-0.0756493661139023,0,0.432718635044165,0,0,0,0,0,0,0,0,0.223429704179965,0,0,0,0,0,0,0,0,0,0,0,0.174450490055166,0,0,0,0,0,0,0,0,0,-0.0715368863649984,-0.23750164318516,0,-0.0630015506963578
X601077.CH.Equity,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.351784532548142,-0.166603253084402,0,0,0.0477705513200042,0.079106360955918,0,0,0,0,0.283509267839874,0.0174365140378804,0,0,0,0,0.106393449520891,0,0,0,0,0.104309457796919,0.0183412070585491,-0.209792369443544,0,0.0183708138882329,0,0,0.188148591531048,0.0856721827366321,0,0,0,-0.156029174335815,-0.0202902103571515,0,0,-0.235793862961313,0,0
X2884.TT.EQUITY,0,0.110717810771012,0,0,0,0,0,0,0,0,0,0.00799214459090855,0,0,-0.0312833273474192,-0.085960874761794,0,0,0,0,0,0,0,0.193708483037041,0,0.0803110723798849,0,0,0,-0.152974192592028,0,0,0,0,0.109050839956867,0,0.156287290778186,0,0,0.208774077467483,0.125180994759885,-6.93889390390723e-18,0,-0.0729182454421703,0,0,0,0
X2892.TT.EQUITY,0,0,0,-0.0631589640370862,0,-0.0380598898535429,0,0,0,0,0,0,0.362094810611761,0,0,0.0746966476714069,0,0,0.0922005360193207,0.210133052414778,0,0,0,0,-0.00335958541570177,0,0,0,0,0,0.0485148573359687,0,-0.0374860586684627,0,0,0,0,0,0,0,0.550152910016667,-0.195156537427287,0,0,0,0.197313119458474,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0.0259567039917791,0,0,0,0,0.0683280009269681,0,0,0,0,0.0718476126403031,0,0,0,0,0.0413307998592661,0.162496114131741,0.0321812254956232,0.223952675432796,0.160820030528538,0,0,0,0,0,0.230087488404606,0,0.053894433837757,0,0,0,0,0,0.0975179213517987,0,0,0,0,-0.0779973261780238,0
