,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601077.CH.Equity,X601009.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X600016.CH.EQUITY,0,0,0,0,0,0.232604863748256,0,0,0,0,0.043783112820403,0,0.149018097468091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111856568146679,0.0255889823436364,0,0,0.411773174957637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102693964485936
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0858508079054933,0,0.0122630589618948,0,0,0,0.119457989793542,0,0.00376296184455203,0,0,0,0,0,0,0,0.252584250417636,0,0,0,0,0,0,0.0740171046004687,0.106586840313717,0.0418682282921894,0,0,0,0,0,0.338945961625232,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0717976658444555,0,0,0,0.23299948338398,0.181268342281635,0,0,0,-0.257622515319531,0.357886177023212,0,0,0,0,0,-0.163127743497751,0,-0.0363318856142904,0,0,0.0837012630146465,0,-0.103599503208592,0,0.113134805150615,0,0,0,0,0,0,0,0,-0.0260548237964826,0.0515328741728405,0,0.116941485455455,0.101714865310301,0,0
X002142.CH.EQUITY,0,0.154254262093982,0,0,0,0.0725662084013948,0,0,0,0.0897436769285988,0,0,0,0.213476684103042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218457978470767,0.0534703301114796,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830047860887447,1.73472347597681e-18,0,0,0,0.0106653934949019,-0.0301679979647119,0,0,0,0,0,0,0,0,0.0485939606549194,0,-0.170570328969736,0,0,0,0,0,0.0825957238695408,0.182798655491324,-0.0268381308712434,0,0,0.245100116294653,0,0,0,0,0.0801951923856018,0
X601688.CH.EQUITY,0,0,0,0,0,0.142531710937208,0.0386227149450975,-0.265595271477632,0,0,0,0,0,0,0,0,0,-0.470887713705915,0,0,0,0.164047744966138,0,0,0,0,0,0.0939971859708807,0,0,0,0,0,0,0,0,0,0,0,0,0.343682116112182,0.466726651312803,0,0.0302308424700097,0,0,0,0
X601211.CH.EQUITY,-0.0273862872692701,0,0,0,0,0,0,0,0,-0.0288995652764604,0,0,0,-0.0332484095897192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992839119760253,0,0,0.067763973436003,0,0,0,0,0.293042993848149,0.137935305022238,0,-0.0257449578179377,0.0609382364688834,0.0884979358167631,0.213743616692018,0,0,1.0842021724855e-19,-0.0170336193554321,0,0.173416440122009
X600837.CH.EQUITY,0,0,0,0,0,0,0.0208773194541767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217612396315668,0,0,0,0,0,0,0.343995276370604,0,0,0,0,-0.0804946358696334,-0.142145197987698,0,0.258151881550747,0,0,0,-0.03640345180662,0,0
X601229.CH.EQUITY,0.0743426025271222,0,0.131920291365921,0,0,0,0,0,0,0,0,0,0,0.190244656572713,0,0,0,0,0,0,0.0350974513352481,0,0,0.0340634866366767,0.186122100106588,0,0,0,0,0,-0.0996295380227752,0,0,0,0,0,0.102668942557037,0,0,0,0,0,0.0496334538170097,0,-0.208838287850073,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0285662752554446,0,-0.0614656247987501,0.258262508681162,0,0,0,0,0,0,0,0,-0.116969928159144,0.156213024952703,0,0,0,0,0.115656725004704,0,0,0,0,0,0.172304857513487,0,0,0.289718981437344,0.252021528865974,0,0,0,0,0.00977958481009272,0,0,0,0,0,0,0,0.158070973291784
X2882.TT.EQUITY,-0.119157918745532,0,0,0,0.0541354404783424,0,0,0,0,0,0,0,0,0,0,0,0,0.129391663484381,0,0,0,0,0,0,0.0587277355236021,0,0,0,0,0.00639587418056032,0,0,0,0,0.327630574394395,0,0,0,-8.67361737988404e-19,0,0.0275604475450149,0,0,0.0397342986371516,0,0,0.0143738874497051,0
X601169.CH.EQUITY,-0.0806871704610649,0.00226083809182055,0,0,0.0521754455531969,0.20320059239958,0,0,0,0,0.116467989467504,0.175349537972226,0,0,0,0,0,0,0,0,0,0,0.0269920285913384,0,0,0.014451291686281,0,0,0,0,0,0,0.557006569413727,0,0,0,0,0,0.0887636751021363,0.0951744482808358,0,0,0,0,0,0,0.0801221509493174,0
X600015.CH.EQUITY,0,0,0.00817140501385988,0,0.201582711003136,0,0,0,0,0,0,0,0,0,0,0.02895993136884,0,0,0,0,0,0,0.352904836103912,0,0,0,0,0,0.0408085544071021,0.163957975993136,0,0.287573514446263,0,0,0.0250759985827637,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0298592676764114,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0044201475040958,0,0,0,0,0,0.0072843549569121,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0415074059134002,0,0,0,0,0,0.0510144484731253,0,0.382092782104459,0,-0.0167961326380609,0.283555145338245,0,0,-0.0328435723394764,0,0,0,0.257333638614328
X2881.TT.EQUITY,0.0520542799002968,0,0,0,0,0,0,-0.0405240489466532,0,0,0,0,0,-0.273307970759327,-0.0165814592490757,0.0668319008708151,0,0,0,0,0,0,0,0,0,0,0,0,-0.113363073003814,0.0886523794372978,0.714517465692418,0,0,-0.113007876751402,0,0,0,0,0,0,0,0,0,0,0.140535799130906,0.259626517527956,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.159084377688022,0,0.0343988292795581,0,0,0.298240063278611,0,0,-0.0322836593165815,0,0,0.0830420055053542,0,0,-0.0574467184493524,0,0,0.508712723256205,0.0642556789188707,0.0116236685420473,0,0,0,0,0,0,0,0,0,0.0888775757863903,0,0,0,-0.0394650384516886,0,0,0,-0.0286900709961394,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0.0675609523323367,0,0,0,0,0,0,0.0191084605245137,0,0,0.0501284463436143,0,0,0.261003282917952,-0.023741045820753,0,0.166868074052973,0,0,0,0.0398523901552247,0,0,0,0,0,0,0.0631785325465045,0,0,0,0,0.215966094794045,0.134475721946551,0,0,-0.0599543520781196,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.249925901572757,0,0.0544114779418582,0,0,0,0,0,0,0.115227928300854,0,0,0,0,0,0,0.0234849973403826,0,0,0,-0.250286266220494,0,0.121845965066166,0,0.329664422701266,0,0.273013788353016,0,0,0,0,0,0.0500485208862515,0.0556867694919677,0.00431421878242315,0,-0.17616487539924,0,0
X2891.TT.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0720737524981174,0,0,0.0914977154846543,0,0,0,0,0,0,0.0113265247349593,-0.0255699517477911,0,0,0,0.255271981458227,0,0,0.128877405120436,0,0,0,0,0,0,0,0,0,0,0,0.111543136598274,0,0.257545554010892,0.348825610064198,0
X2886.TT.EQUITY,-0.112497380514226,0,0,0,0,0,0,0,0,0,0,0,0,-0.215682222062794,0,0,0,0,0.130435695614909,0,0,0,-0.0612386270077112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77576315203485,0
X000776.CH.EQUITY,0,0,0,0.088486751829152,0,0,0,0,0.0444491987505647,0,0,0,0.165571289610408,0,0,0,0.00229712162693268,0.00192927482899526,0,0,0,0.293035172277995,0.0255268262648483,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.190085310526503,0,0,0.203850588999546,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0.0606084796189215,0,0,0,0,0.00924311622222466,0.11596143769111,0,-0.068231405926381,0,0,-1.73472347597681e-18,0,0,0,0,0,0.05399369561675,0,0,0.341691738618212,0,0,0.0917180459953888,0.148730579127071,0,0.120368852398905,0,0,0,0,0,0.118747923776797,0,0,0,0,0,0,0,0,0,0,0,-0.029584566075024,0,0
X600919.CH.EQUITY,0.259815140515127,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282901649866285,0,0,0,0,0,0.0325738125201311,0,0,0,0,0,-6.93889390390723e-18,-0.0925676386693613,0,0.532676186101399,0,0,0,0,0,0.0585393527914252,0,0,0,0,0,0,-0.029440155375658,1.0842021724855e-19,0,0
X2884.TT.EQUITY,0,0.100317731260273,0,0.120417558239142,0,0.00760990258453179,-0.0413054057122159,0,0,0,0,0,0,0.0117028952228395,-0.192468512850637,-0.140460082890579,0,0,0,0,0,0,0,0,0.0298944607684611,0,0,0,0,0,0.127143876985398,0,0,0,0.187222620595565,0,0,0.242792923977026,0,0.114020043122286,0,0,0,0,0,0,0.11640390202198,0
X601077.CH.Equity,0,0,0,0,0,0,0,-0.325027717462744,0,-0.161067071894847,0,0.389862314991331,0,0.127257474090164,0,0,0,0,0,0.114507973614557,0,0,0,-0.0295396738981415,0.172517208503265,0,0,0,0,0,0.0071714457660292,-0.297269388639842,0,0,0,0.105081395049623,0,0,0.0833003727044783,0,0.0597804302548884,0,-0.121537911653166,-0.167888209175732,0,0,0,0
X601009.CH.EQUITY,0.214178908690158,0,0.265290236174129,0,0,0,0,0,0,0,0,0,0,0.377754083083538,0,0,0,0,0,0,0,0,0.0384013679093217,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0455404712981809,0,0,0,0,0,-0.0569078821225998,0,0.0354081856311203,0
X2892.TT.EQUITY,0,0,0,-0.182018914891879,0.106343443595683,0,0,0,0,0,0,0,0.350091342140512,0,0,0.0681745774397065,0,0,0.0154636254774078,0.226232288258722,0,0,0,0,0,0,0,0,-0.00492763405557496,0,0.0315105187730091,0,0,0,0,0,0,0,0,0.560007771619913,0,-0.233496880033187,0,0.171346047223255,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657164774137292,0,0,0,0,0.165245257938032,0,0,0,0,0,0,0.367601617987484,0.0669549440428026,0.110986184581204,0,0,0,0,0,0.199028638390937,0,0,0,0,0,0,0,0.170411343938677,0.0130132962018973,0,0,0,-0.0625072610166056,0
