,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X601696.CH.Equity
X601658.CH.Equity,0,0,0.0956922163008671,0,0,0,-0.124967050563661,0,0,0.483927948766726,0,-1.73472347597681e-18,0,0,0,0.138497098325878,0,-0.00351590126278415,0,0,0,0,0,0.0570968709379689,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.024143957850584,0,0,0,0,0,0,0,0.353528459975054,0,0,-0.0274326861271856,0,0
X388.HK.EQUITY,0,0,0,-0.102872563485226,-0.285687119452849,-0.0239394431709832,0.163768222862058,0,-0.0134874472425343,0,0,0,0.0746288349242161,0,-0.0252029388020811,0,0,0,0,0.471551771797723,0,0,0,0,0,0,0,0,0,0,0,-0.00550628055742746,4.33680868994202e-19,0,0.157107155253887,0,0.0794279600228109,0,0,0,0,0,0,0,0,-0.0611650041710707,0,0.288433337377479,0,0
X000001.CH.EQUITY,-0.0156768781567143,0,0,0,0.322803435010362,0,0,0,0,0.297734534893839,0,0.142325944838428,0,0,0,0,0,0,0,0,0,0.206145854731664,0,0,0.0237150144547492,0,0,0,0.148804699092063,0,0,-0.154654814293641,0,0,0,0,0,0,0,0,0,0,0,0.354628100632822,0,-0.0646148751417779,-0.122117256390758,0.0641150272810482,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0209673901455487,0,0.0256815356533255,0,0,0,0,0,0.36430628607051,0.0646132923769405,0,0,0,0.0172879981802572,0,0,0,0,0,1.38777878078145e-17,0.310889093372906,0,0,0,0,0,0,0.071954006511797,0.0109269856524264,0,0,0,0.136956206826028,0,0,0,0,0,0,0,0.10821716223283
X601601.CH.EQUITY,0,0.280947898697254,0.140980954105318,0,0,0,0,0,0.0285034929607204,0.0744355022267984,0,0,0,0,0,0,0,0,0.347857937732216,0,0,0,0,0.0544146562026062,0,0,0,0,0.00237033063244871,0,0,0.08298063410045,0,0,0,0,0,0,0,0,0.0016793149633789,0,0,0,0,0,0,-0.14626655261251,0,0
X601328.CH.EQUITY,0,0.0777517829860441,0,0,0,0,0,0,0,0,0,0,0,0,0.0806150298214525,0,0.244416070693556,0,0,0,0,0,0.33850988283008,0,0,0,0,0,0,0,0.00542955263036742,0.0229591525334412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0875829391609688,0,0,0.0927548126136546,0,0,0,0,0,0,0,0,0,0,0.439664842565028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027347623504257,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00352717991884903,0,0,0,0
X601066.CH.EQUITY,0,0,0.141889042044713,0,0,0.0520040480130716,0,0,0,-0.0476386113820835,0,0,0,0.193630696225115,0,0,0,0,0,0,0.0467896008041123,0,0,0,-0.153237574509047,0,0,0.153462303118347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21470660321136,-0.00636920892445826,0,0,0,0.162125490549196,0.0877072187088107,0,-4.33680868994202e-19
X601319.CH.EQUITY,0,0.00550656355011037,0,0,0,0,0,0,0,0,0,0,0.0876169560812765,0,0,0,0.0456436621779184,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.318104814890155,0.10093650378047,0,0,0,0,0,0,0,0.396148278697062,0,0,0,0,0,0.00832530237058189,0.0459624531880077,0,0.119198818217518,0,0,0
X300059.CH.EQUITY,0,0.00631521048085749,0,0,0,0.0408512147939507,0,0,0,0,0,0.103235126579774,0,3.46944695195361e-18,0,0,0,0.0253026108952986,0,0,0,0,0,0,0,0,0.00803583297352542,0,0,0.0828918374917022,0,0,0,0,0,0,0.272552420177221,0,0,0,0,0.3463700746195,0,0,0,0,0,8.67361737988404e-19,0.0296198347291872,0.223381130524929
X601998.CH.EQUITY,0,0,0,0.264650583225012,0,0,0.23803021142033,0.299688789835004,0,0,0,0,0,0,0,0,0,0.0436090570463125,0,0,0,0,0,0,0,0.530556719260541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499905816915837,0,0
X002142.CH.EQUITY,0,0,0,0,0.312630993828534,0,0,0,0,0,0,-0.0158645497778094,0.0197114080639965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135093383926457,0,0,0,0,0,-0.0333773187148368,0,0,0.0487994160598167,0,0,0.00153463392333683,0,0,0.224936916028639,0,-0.066054264082005,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0470804333675188,0,0,0.0893215749677148,0,0.375739141771089,0,0.0406362116087596,0,0,0,0,0,0,0,0.088146143159435,0,0.570578449647297,0,0.154297318027287,0,0,0,0,0,0,0,0,0,0,0,-0.285449006804873,0,0,0.101564941919477,0,0,0,-0.269977706397954,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.340680205337037,0,0.205754725188,0.158392842891062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109849413751938,-0.24357157538915,0,0,0.151660745328995,0,0,0,-0.0406531753317193,0,0,0,0,0,-0.192276709774593,0,0.081500480543221,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.115953936789181,0.648925023257401,0,0,0,0.0349729230629836,0,0,0,0,0,0,0,0,-0.0153438352259788,0,0.270389351495143,0,0,0,0,0,0,0,0.0656399108535905,0,0,-0.0524486606453798,0,0.160966443355209,0,0,0,-0.140840401468673,0,0.0675642984975854,0,0,0,0,0.0698375264838745,0,0
X601818.CH.EQUITY,-0.15746305422983,0,0,0,0,0,0,0,0,0.409362354796203,0,0,0,0,0.10171403603977,0,0,0,0,0,0.375686046791036,0.0874815036217577,0.0621650213033666,0,0,0,0,0.00696668638642506,0,0,0,0,0.240284163848398,0,0.0642674349520554,0,0,0.1465377797384,0,0.0896920958515566,0,0,0,0,0,0,0,0,0,-0.295589877435591
X600999.CH.EQUITY,0,0,0,0,0,0,0.0369207014225822,0,0,0,0,0.0103369965939692,0,0,0,0,-0.137728940529414,0.0342644060102183,0,0,0,0,0,0,0,0,0,0,0,-0.0368353273672438,0,0,0,0,0,3.46944695195361e-18,0.32497466822893,0,0,0,0,0.023953730667373,0,0.0983261749919704,0,0,0.263871486718211,0,0.255696665971581,0
X601688.CH.EQUITY,0,0,0,0,-0.123942215140548,0,0,0,0,0,0,0,0,0.345885707990207,0,0,-0.0220851075923068,0,0,0,0,0,0.30083870387185,0.0403182463406543,0,0,0,0,0.155787131084538,0.299013819651761,0,0,0,0,0,0,0,-0.00620199861219345,0,-0.112483007127629,0,0,-0.084600098845066,0,0,0,0,8.67361737988404e-19,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.736171038074152,0,0,0,0,-0.0450086988503907,0,0,0,0.0437490677371626,0,0,0,0.156715982665667,0,0,0,0,0,0,0,0,0,0,0,0,0.149214076133431,0,0,-0.065028728843871,0,0,-0.0579687927940603,0,0,0,0,0,0.0645743091077497,-0.0529661012020838,0,0,0.137813079525781,0,-6.93889390390723e-18
X601211.CH.EQUITY,0,0,0,0,0.0703257342800245,0,0.051012987114076,0,0,0,0,0,0.0276185890829101,0.273802242584604,0.0766923180868555,0,0.107222903559599,0,0,0,0,0,0.112933741644143,0,0,0.0285863864799205,0,0.096412532853749,0,0,0,0,0,0.0603167287855549,0,0.0461355622492833,0,0,0,0,0,0,0,0,0.0249189694002336,0,0,0.112381751702663,0.0201072649227347,0
X600837.CH.EQUITY,0,0.0967343430224098,0,0,0,0,0.0462130100266447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113410653959684,0,0,0,0,0,0,0,0,0,0,0,0.263393667459008,-1.73472347597681e-18,0.109658989097614,0,0,0.063946855338821,0,0,0,0.202744933322835,0.0924032929507754,0,0.0621345481038808,3.46944695195361e-18
X267.HK.EQUITY,0,0,0,0,0,0,0.152565630271429,0,0.179530130017505,0,-0.0850507805359101,0.0197607234070808,0,0,0,0.326872294392009,0,0,0,0,0,0,0,0,0.055317853469502,0,-0.0657507408009192,0,0.0123799433194415,0,0,0,0,0,0,0,0,0,0,0.157002692230545,0,0,0,0,0.14231862875687,0,0,0,-0.0721822515132219,0
X002736.CH.EQUITY,0,0,0,0.0277113341215743,0,0,0,0,-0.361129941078663,0,0.0819188056626589,0.0798024589691818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109928890754649,0,0,0,0,0,0,0,0.301919210952279,0,0.186782230387526,0,0,0,0,0,0,0,0,0.113842243905423,0,0,0.345035538112381,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524332077758787,0,0,0,0,0,0,0,0.136706509288223,0,0.152668420383425,0,0,0.17057417729645,0,0,0,0,0,0.212280247170419,-0.0378288766498149,0,0.185620097523298,0,0,0,0,0,0.0924177887592685,0.192035969563923,0
X2882.TT.EQUITY,0,0,0,0,0.0813463615268592,0,0,0,0.0339298933564061,0,0,0.0765941152597191,0,0,0,0,0,0,0,0,0,0.0241624870666846,0,0.0864687112841951,0.0761389827949378,0,0,-0.0562336046914952,0,0.0462022043298419,0,0.0188444524849142,0,0,0,0,0,0,0,0.210324084796453,0,0,0.269495045707437,0,0,0.360796485502773,0,0,0,0
X600918.CH.Equity,0,0,0,0.0361526564773475,0,0,0,0,0,0,0,0.0012509005529434,0,0.082291417439815,0,0,0,0,0,0,0,0,0.052059086120031,-0.0356890875143032,0,0,0,0,0,0.243041183676043,0,0,0,0,0.0155904160996024,0,0,0,0,0,0,0,0,0,0.0611877146605351,0,0,0,0.178739826172206,0.291590979215262
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0585630253863906,0,0,0,0,0,0.206502573082272,0,0.478189290843635,0,0,0,0,0,0,0,0,0,0.144124631948644,0.0608125743934289,0,0,0,0,0,0,0,0,-0.0343508438186832,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0979325513577928,0,0,0.0517748253361604,0.03885035588741,0,-0.102333346050524,0,0,0,0,0,0,0.0598921966837186,0,0.0762054080963478,0,0,0,0,0.00472700731686898,0,0,0,0,0,0,0,0,-0.0706552545871298,0,0,0,0,0,0,0,0,0.0127768945192004,0.416360821908046,0,0.586604546612861,-0.0739260282124758,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0899630973872226,0,0,0,0,0.0270567749817607,0.0604605535820225,0,0,0,0.147974661999058,0,0,0,0,0,0.0260652857124936,0,0,0,0,0,0,0.0524047536656065,0,0,0,0.246091159704605,0,0,0.10808354045273,3.46944695195361e-18,0,0,0,0,0,0,0,0.00245691992149467
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0563862140935235,0,-0.0143021603203891,0.0194376141431154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251606740569538,0,0,0,0,0,0,0,0.0705841667170476,0,0.0899531328539574,0.47702191568104,0,0,0,0
X600015.CH.EQUITY,0,0.244028590941502,0.0112645197422855,0,0,0,0,0.101618021357183,0,0.161647610641372,0,0,0,0.211141973417701,0.0356715024141866,0,0,0,0,0,0,0.197843224858232,0,0,0,0,0,0,0,0,0,0.0095442942522801,0,0,0,0,0,0,0,0,0,0.0807957720374972,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0303998937908681,0,0,0,0,0,0,0,0.196687900859102,0,0,0,0.268962064130154,0,0.331959123591104,0,0.0380893539244047,0,0,0,0,0,0,0.000452679744742464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555429278786426,0,0
X2886.TT.EQUITY,0,0.0448538413539616,0,0,0.0508232171330314,0,0,0,0,0,0,-0.143466673116782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106963025794543,0,0,0.178279543032865,0,0,0,0,0,0,0,0,0,0,0.386981444768938,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.140220766988181,-0.0330658940891762,0,0,0.0159694126157102,0.120468038389473,0.0513195446334547,0,0.279038758721901,0,0,0,0,0,-0.172773505667601,0,0.288096705764888,0,0,0,0.103005610208433,0,0,0,0,0,-0.0095250674093694,0,0,0,0,0,0,0,0,0.144377350062856,0,-0.0796616321833498,0,0,0,-0.0805668350104861,-0.0373462175896369,0,0
X601009.CH.EQUITY,0,0.0908475289611479,0,0,0.013615109833329,0.0907526287574785,0,0.115312090787383,0,0,0.00303646064513563,-0.261834835611277,0,0,0,0.404082127927616,0,0,0,0,0,0,0,0,0.0227051645843026,0,0,0,0,0,0,0,0.197604644934658,0,0,0,0,0,0,0.0982469476815994,0,0,0,0,0,0,0.236383645362914,-0.174732889396184,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0344488684778819,0,0,0,0,0,0,0,-0.156295661322811,0.100808026655782,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.240650463617169,0.128981465690475,0,0,0.197946067158638,-0.0908709192453832,-6.4255739986458e-06,0,0,0.0973507966631122,0,0,0.289074203353522,0,0,0,0,0,-0.0271566198787592,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584644070195048,0,0,0.187678657078032,0,0,0,0,0,0,0,0,0.106961021977999,0,0,0,0,0,0,0,0,0,0,0.236538502137585,0,0,0,0,0,-0.107945736225985,0.00340945503286664,0,0,0,0,0.565655267604616
X601901.CH.EQUITY,0,0,-0.0417248508807405,0,-0.0837640026382445,0,0,0,0,0,0,0,-0.0120411848064819,0,0,0,0,0,0,0,0.0626739365003075,-0.0804942562080883,0,0,0,0,0,0.221330000406763,0.0479998367316912,0,0,0,0.189063614619883,0.206995395314918,0,0.0929714286426863,0,0,0,0,0,0.199019304205476,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.137971061532045,0,0,0,0,0,-0.069585550970036,-0.138077848676379,0,0,0,0,0,0,0,0,0,0,0.014106124038809,0,0,0,0,-0.0390296987847532,0,0,0,0,0.215004221513633,0,0,0,0.359654117030929,0,0,0.0349810436518562,0,0,0,0,0,0,0,0,-0.249803600383079,0,0,0,-1.38777878078145e-17
X601696.CH.Equity,0,0,0,0,0,0,0.0122887816041373,0,0,0,0,0.0888588829708947,0,-3.46944695195361e-18,0,0,0,0,0,0.311518502736854,0,0.124096795443616,0,0,0,0,0,0,0.170536768367991,0,0,0,0,0,0,0.185900948795435,0,0,0,0,0,0.0274756120862604,0,0,0,0,0.149558595802843,0.101194413745675,0.0908772701469526,0
