,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601601.CH.EQUITY,0,0,-0.0222514325927633,0,0,0,0.279887228308286,0,0,0.156837264766306,-0.0339292053588823,0,0,4.33680868994202e-19,0.106271919369948,0,0.166446848459231,0,0,0,0,0,0,0,0,0,0,0.106036752676709,0,0,0,0,0,0,0.104728277783565,0,0,0,0,0,0,0.0817962273547283,0,0,0,0,0,0,0,0.0710656930139765
X002142.CH.EQUITY,0,0.0604722540327234,-0.115747527314816,0,0,0,0,0,0.283635921576111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123150449276811,0,0,0,0,0,0,0.28119591131587,0,0,0.129411748972602,0,0,0.0674200012168893,0,0,0,0,0,0,0,-0.191630909408402,0,0,0
X11.HK.EQUITY,0,0,0,0.0692015514474862,0.0851068826998463,0,0,0.202155149913914,0.0944985929401918,0.117140262415477,0,0.0580652978381116,0,0,0,0,0,0,0,0.199364954573993,0,0,-0.213392400687858,0,0,0,0,0,-0.100276236854229,0,0,0,0,0.0443354601513425,0,0.146938194532643,0.219386750987369,0,0,0,0,0.00365182631069944,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.104513985168209,0,0,0.0034572520714609,0,0,0,0.0654448877673963,0,0,0,0,0.194035726663753,0.0997333964440165,0,0,0.0405534028046694,0,0,0,0.175574788682713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,-0.148176989494043,0,0,-0.0549610131585781,0,0,0.109389067445169,0,0,0.150417669879555,0,0,0,0,0.0990194179779124,0,0,0.0347731648372754,0,0,0,0,0.0649197603587493,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.430503262019402,0,0.269185704971115,0,0,0,0,0,0,0,0,0,0,0.100668524659633
X2881.TT.EQUITY,0,0,0,0,0.0281518687923336,0,0,0,0,0,0,0.104696230595787,0,0,0,0,0.0150146781865601,0,0,0.092499956075819,0,0,0,0,0.210150705544629,0,0,0,0,0,0,0,0,0,0,0,0.10802700821726,0,0,0.145281014277162,0,0.176029359177895,0,0,0.147098971598999,0,0,0,0,0
X601319.CH.EQUITY,0.00143416578282946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688881585441549,0.346645530720262,0,0,0,0.0264615205903109,0.0620574739571991,0,0,0,0,0,0,0,0,-0.125440402065278,0,0,0.164753626640954,0,0,0,0,0,0,0,-0.0209285475014977,0,0,0,0.0481239885211175,0,-3.46944695195361e-18,0,0
X600926.CH.EQUITY,-0.00647845235013879,-0.041875123884774,0,0,0,0.0324261560892472,0,0,0,0.503372294304722,0,0,0,0,0,1.73472347597681e-18,0,-0.0574651998307035,-0.126750420712845,0,0,0,0,0,0,0,0.220325160370722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180159510499532,0,0,0,0.0536195064178661,0,0,-0.0238045339888482
X601077.CH.Equity,0,0,0,0,0,0,0,0.0328508896759643,0,-0.107864210717044,-0.218034783478456,0.0990207546393235,0.127083135566916,0,0,0,0,0,0.567411112596322,0,0,0,0.027337032268819,0.121801117551865,0,0,0,-0.204391227775867,0,0,0,0.273698027549198,0,0,0,0,0,0,0,0,0,0,0,0.203948660688246,0,0.0577501788078889,0.0936559913124594,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.204829860843013,0,0.102361828376099,0,0,-0.0102736536601956,0,0,0,0,0.357994301463695,0,0,0.0686155848933833,0,0,0,0,0.0578395352523778,0.247733091792653,0,0,0,0.0414156261975153,0.0275252255026403,0,0.116727097260005,0,0,0,0,0.0635558164136931,0,0,0,0,0,0,0.10086439671341,0,0,0,0,0
X600030.CH.EQUITY,0.289458354427051,0,0,0,-0.219611252407604,0.0247340173820513,-0.0950536410181261,0,0,0,0,-0.251173763510092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847806978012583,0,0,0,0,0,0,-0.126928247926399,0,0,0,0,0,0,0,0,0,0,0.298408633441475,0,0,0.286885900326922,0,0
X5880.TT.EQUITY,0,0,0,0.122256293269258,0,0,0,0,0,0,0,0,0.0436199610385228,0,0,0,0,0,0,0,0,0,0,0.0707408086439967,0,0,0,0,0,0.00826462963973326,0.0559781569885872,0,0,0.0497776515563704,0,0,0,0.157151794777495,0,0,0,0,0,0.340119389230649,0,0,0,0,0,0.346340503354403
X2886.TT.EQUITY,0,0,0,0,0,-0.0254526462124792,0,0,0,0,0,0,0,0,0,-0.0584137799062582,0,0,0,0,0,0,0,0,0.351795524601954,0,0,0.208767682675246,0,0,0.189492525691117,0,0,0,0,0,0.0703541969012299,0,0.0822364254998336,0.137052168861997,0.0525046434031102,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184274383309485,0,0,0,-0.00964671224745051,0,0,0,0,0,-0.0207242964514295,0,0,0,0,0,0.0629329467785465,0.148038337014281,0,0,0,0,0,0.342804309017891,0.140636197874125,0,0.196470008949829,0,0,0,0,0.00316851977968259,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0682084269731328,0,0,0,0,0,0,0,0,0.0680760576653813,0,0,-0.0664359010252459,0,0,0.377261133053757,0,0,0,0,0,0,0,0,0,0,-0.0126785083676791,0,0.00582673376359877,0.121634066624487,0,0,0.205141594135444,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.0685398779870473,0,0,0,0,-0.0332015352432738,-0.121030112917354,0,0,0,0,0,0,0,0,0,0,0,0,0.281958888576538,0,0,0,0,0.143198157763799,0,0,0,0,0,-0.0866958926116811,0.134529362439727,0.0707923479827477,0,0.158213067593686,0,0,0,0.0605832026242177,0,0,0,0,0,0.102660626117251
X2880.TT.EQUITY,0,0,-0.0746015334137705,0,0,0,0,0,0,0,0,0,0,0,0,-0.159746149649514,0,0,0,0.00397706426232181,0,0,0,0,0,0,0,0.175790076274692,0,0.0394269615120196,0,0,0,0,0,0,0.156432416379057,0.0114490674189165,0,0.348240981017159,0,0,0,0.0655441551939996,0,0,0,0,0,0.161934487887405
X601577.CH.EQUITY,-0.0842494214601915,0,0,0,0,0.203295878564207,0.0678897046184022,0,0,0,0.168890345619391,0,0,0,0,0.0664542617375893,0,0,0,0,0.00612470702384988,0.184619116812157,0,0,0,0,0.0279858039940652,0,0,-0.03624654057141,0,0,0.174031612249157,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0675048883521653,0
X2884.TT.EQUITY,0,0,0,0,0,0,0.127345780718394,0,0,0,-0.0309983867269902,0.0314304213172014,0,0,0,-0.105317052885904,0,0,0,0,0.119105847694727,0,0,0,0,0,0,0.0273639574966666,0,0.113085227033749,0,0,0,0.0802912676601634,0,0,0.29226000530776,0.0487647704576616,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0611804631564162,0,0,0,0,0,0,0,0,0.0219790627402038,0,0,0,-0.0534553786278472,0,0,0,0,0,0,0,0,0,0,0.138509323756763,0,0,0,0,0.283179611594711,0,0,0.0552737686472362,0,0,0,-0.0878554049325997,0,0,0,0,0.575975893302979,0,0
X600837.CH.EQUITY,0,0,0.792750696401962,0,0,0,0,0,0.110360119083856,0,0,0,0,0,0,0,0,0,0,-0.105983219229312,0,0,0,-0.021588652300162,0,0,0,0,0,-0.0311052921004076,0,0,0,0,0,0.0726448351398883,0,0,0,0,-0.42566772205121,0,0,0,0.229576104240958,0,0,0.201707930185004,0,0
X601838.CH.EQUITY,0,0,0,0,0,0,0,0,0.215472643428226,0.253368939198232,0,0,0,0,0,0,0.023326224200335,0,0,0,0,0,0,-0.0909501301559558,0,0,0,0,-0.168641029954127,0,0,0,0.27588409226779,0.251556234817157,0,0,0,0,0,0,0,0,0.0597806939680779,-0.0263683459312244,0,0,0,-0.117044406906306,0.148082833394218,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.102482768569175,0,0,0,0,0,0,0,0,0,0,0,0.0780324916291519,0,0,-0.0414432858567494,0,0,0,0,0,0,0,0,0,0.00318113789982265,0,0,0,0.148067847656189,0,0,0,0,-0.0302305846057207,0,0,0,0.491462919277928,0.142787638530489,0,0,0,0
X601997.CH.EQUITY,0,0,0.0396314234926909,0,0,0.0561042245591601,0,0,0,0.143724421890848,0,0,0,0,0.194611300911129,0,0,0,0,0,0,0.161108750051292,0,0,0,0,0,0,0,0,0,0,0,0.258254032928938,0,0,0,0,0,0,0,0,0.0924568013475643,0,0,0,0.0747708666381142,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0.00194550958504972,0,0,0,0,0,0,0,0,0,0,-0.180266019895328,0,0,0,0,0,0,0,0,0.0991819814212117,0,0,0.211098975050945,0,0.0426280097279442,0,0,0,0,0,0.291542513161934,0,0,0,0.13263130196178,0.192243281842891,0,0.177348130160334,0,0,0,0,0,0
