,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.368031499639243,0.258691412845914,0,0.036370385368455,0,0,0,-0.0778971323814939,0.0195001523805364,-0.0426161305753376,0,0.107437159040165,0,0,0,0,0,0,0,0,0,0.202760390902939,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0895602640365237,0,0,0.151237278760873,0,0.0160465873367427,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.162324402607133,0,0,0.0216659701457677,0,0.0552082876304585,0,0,0,0.195505063015943,0,0,0,0,0,0,0,0,0.268744507853308,0,0,0,0,0,0.0184780734294245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.24292473215496,0,0.164018904526286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254215052039037,0,0,0,0.0735813632150603,0,0,0.0255948966663881,0,0,0.0627320535719771,0,0,0,0,0,0,0,0,0.0485853849308793,0,0.0619889784555019,0,0,0,0.00431607530203219,0,0,0.0534015355444826,0,-0.138863608967686,0
X601988.CH.EQUITY,0.189453587102487,0.0765876875284078,0.333117547941495,0,0,0,0,0,0.0626088965118342,0,0,0,0.115912055024618,0,0,0.0479224985728487,0,0,8.67361737988404e-19,0,0,0,0,0.076181606581525,0,0,0,0,0,0,0,0,0,0,0.0568224910520772,0,0,0,0,0,0,0,0,0,0.0776293307864677,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.189475499488019,0,0,0,0,0,-0.0154413608435876,0,0,0.187714800780804,0.0163441615539874,-0.0920773577340002,0,0,0,0.0764043352516638,0,-0.0349050208695586,0,0.404066994121855,0,0,0,-0.121166655002468,0.318584084815902,0,0,0,0,0.242410697334128,0,0,0,0.153339401418364,-0.207111228982,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0769914775674783,0,0,0.31429802165653,0,0,0,0,0,0.117750787306654,0,0,0,0,0.282686148483613,0,0,0.0270626627238784,0,0,0,0,0,0,0,0.0730355685802519,0,0.0428228620043256,0,0,0,0,0.21620958569816,0,-0.103501447462243,0,0,0,0,0
X601328.CH.EQUITY,0.0197772041262345,0,0,0,0,0,0,0,0,0,0,0.0457853344271343,0.139933278383833,0,0.147311221247959,0,0,0,0.200128222243485,0,0,0,0,0.0224016502417446,0,0,0,0,0,0,0,0.0839884573045699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185788913017925,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0192673414886839,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.066451406383161,0.238301545572634,0,0.0580111371872214,0,0,0.10617366405836,0,0,0.0671553831912006,0,0,0.00921485215562163,0,0,0,0,0,0.206149347430463,0,0,0,0,0,0,0,0,0,0,0.0351450248512425,0,0,0.0621906860735724
X600036.CH.EQUITY,0,0,0,0,0,0.0625167219732788,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.384469247481193,0,0,0,0,0,0,0,0.0594657329693175,-0.101110132423608,0,0,0,-0.0412875542660211,0,0,0,0,0.09415694690369,0,0,0,0,0,0,0,0.310549966427501,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.143900839825378,0,0,0,0,0,0.210477259016751,0,0.0348365883683189,0,0,0,0.165073358204524,0,0,0,0,0.171777354969245,0,-0.036231880429765,0,0,0,0,0,0,0,-0.357313054155867,0,0,0,0,0.14965581549719,0,0,0,0.00278780773748771,0,0.0589673898175404,0
