,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601901.CH.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X601788.CH.EQUITY,X2884.TT.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131556611536001,0,0,0.0184185934390549,0,0,0,0,0,0.0881525564176643,0.227110158079859,0.0587938438864612,0,0,0,0,0,0,0.165618590298059,0,0.0171970855774779,0,0.0203794766658478,0,0,0,0,0,0,0,0.334303339344431,0.0122354049340866,0
X601601.CH.EQUITY,0,0.53937004629565,0.00705483317805775,0,0,0,0,0.0994900782919326,0,0,0,0,0.134508648662215,0,0,0,0,0,0,0.0345399602283212,0,0,0,0,0.0919432688189697,0,0.0575243355412718,0,0.0814086054186323,0,-0.106412881647045,0,-0.0682035547815869,0,0,0,0,0,0,0,0,0,0,0,0,-0.11309087726611,0,0.221460640680006,0,1.0842021724855e-19
X601328.CH.EQUITY,0,0,0.0383040724572579,0,0,0,0,0.0219501948388323,0,0,0,0.164879301526579,0,0,0,0,0.235033488424033,0,0,0,0.159078852028067,0,0,0,0,0,0,0,0,0.0879855138894584,0,0.120205098187447,0,0,0,0.0533207844818885,0,0,0,0,0.0611718186487571,0,0,0.0565156692247117,0,0,0,0,0,0.0531814047777408
X600000.CH.EQUITY,0,0,0,0.107065492823525,0,0,0,0,0,0,3.46944695195361e-18,0.0154657824608818,0,0,0,0.515785437399471,0,0,0,0,0,0.042425494557534,0,0,0,0,0,0,0,0,0,0.0160999641165203,0.0430988876277133,0,0,0,0,0.0164120203016175,0,0,0,0,0,0,0,0,0.0338772550125257,0,0,0
X601066.CH.EQUITY,0,0,0.0963691893961395,0,0,0,0.00354042384974625,0,0,0,0,0,0,0.235253432862775,0,0,0,0,0,0,0,0.0924055774573347,-0.139569949386389,0,0,0,0,0,0,0,0,0,0,0,0.0508103011703092,0.0730399173122444,0,0,0,0,0,0,0,0,0,0.244614550546847,0,0,0.250274221658921,0
X300059.CH.EQUITY,0,0,0,-0.0303753768529453,0,0,0,0,0,0.0738112801207516,0,0.0371296767156826,0,0,0.0963750460453739,0,0,0.230014840910339,0,0,0,0,-0.0947882494126754,0,0,0,0,0,0,0,0,0,0,0,0.0315041638969787,0.450433889470018,0.207184655638328,0,0,0,0,0,0,0,0,-0.0436981738323027,0,0,0,0
X601319.CH.EQUITY,0,0.241071146324088,0.0916537082747695,0,0,0,0,0,0,0,0,0,0,0.130181215459982,0,0,0,0,0,0,0,0.0101153991900607,0,0,0,0,0,0.108041656059007,0.0804254610319279,0,0,0,0,0,0,0.0272395682479992,0.10686171642845,0,0,0.021636294858813,0.148385782123996,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.132295368163407,0,0,0,0,0,0,0,0,-0.00404505449291676,0,0,0,0.163481346665139,0,0,0,0,0,0.0940475866069844,-0.00132310176244168,0,0,0.00960139312144995,0,0.497188540938691,0.119474835312414,0,0,0,0,0,0,0,0,0,0,0.475974032971809,0,-0.528182491809679,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.345816007248925,0.104721732154296,0,0.0568843044239328,0,0.0165227788358702,0,0,0,0,0,0,0.232638281320964,0.203392074318491,0,0,0,0,0,0,0,0.166141640611425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195823601480924,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.144049641330824,0.690948350268951,0.00105700221210967,0,-0.0790470755490987,0,0,0,0,0,0,0,0,0,0,0,-0.0140225610567659,0.117431862908876,0,0,0,0,0,0,0.178482772343842,0,0,0,0,0,0,0,0,-0.173598001470949,0,0.0406435043013097,-0.124009397424888,0,0.0862392716531845,0,0,0,0.100251404730824
X002142.CH.EQUITY,0,-0.0337654283985792,0,0.17801272620028,0,0,0,0,0,-0.0529215615167022,0.0363358960159563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192890927924756,0,0.198005116838222,0,0,-0.0512180204884985,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.123100096703694,0,0,0.0461656093810615,0,0.00649400186901854
X2388.HK.EQUITY,0,0,0,0.147441746772377,0,0,0,0,0.107221758374013,0,0,0,0,0,0,0,-0.0610114804024266,0,0,0,0,-0.0252196442234557,0.350700646693423,0,0,0,0,0,0,0,0,0.131722429268215,0,0,-0.223196394367979,0,0,0.131588609679762,0,0,0,0,-0.0583662915365832,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.340717207044368,0,0,0,-0.13056528791727,0,-0.136063002744043,0,0,0.163793484950993,0.0257870346162335,0,0,0,0,0,0,0,0,0,0.325581363789404,0,0.13036243484211,-0.0464140556083421,0,0,0,0,0,0,0,0.00463953355265858,0.172326883992877,0,0,-0.00259075563215655,0.123877313061205,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.107393849256525,0,0.132180395889895
X600999.CH.EQUITY,0,0,0,0.150237615066777,0,0,0,0,0,0.0402555182069967,0,-0.0742870393371937,-0.0600415339346125,0,0,0,0,0.064763290435312,0,0,0,0,0,0,0,0,0,0.314467637468772,0,0,0,0.102418262325262,0.185467264502225,0,0.0149438655989744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780625094974795,0
X601688.CH.EQUITY,0,0,0,-0.0289927850420093,0,-0.00589350397376859,0.1094352791943,0,0,0,0,-0.0585786541363776,0,0.358127510431166,0,0,0,0,0,0,0.283170042642761,0,0,0,0,0,0,0,0.0140119235168849,0.41223909919386,0,0,0,0,0,0,0,0,0,0,0,0,-0.109463152465956,0,-0.0674660711262902,0,0,0,0,-0.0138609722667481
X601336.CH.EQUITY,0,0,0,0,0,0.0237078584635118,0.52837055851713,0,0,0.158775827001501,0,-0.142017916905004,0.0512321297024586,0.0800651566521568,0.0289882739801208,0,0,0,0,0,0,0,0,0.0437717891062737,0,0,0,0,0,0,0,0,-0.0770583235664184,-0.0966830788578929,0,0,0,0,0,0,0.115989979614823,0,0,0,0,0,0,0.202649928297149,0,0
X601211.CH.EQUITY,0,0,0,0.0930542361634788,0,0.00963441911486587,0,0,0,0,0,0,0,0,0,0.151356738911722,0.0398431726345464,0,0,0,0,0,0,0,0,0,0.0246415976632068,0.411312364189639,0,0,0,0,0,0.0253667385645009,0.0600750293150382,0,0.0698843762097866,0,0,0,0,0.0867324970354937,0,0,0,-3.46944695195361e-18,0,0.0309264239067485,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.070916584889204,0,0,0,0,0,0.00419464212829499,0,0,0,0.0484008430814234,0,0,0,0,0,0,0,0,0,0,0,0,0.0232289966293465,0,0,0,0,0,0,0,0,0,0,0.30141527606643,0.0905879422177131,0.24671952566111,0,0.0244004599471161,-0.238084996463142,0,0,0,0.0694607669746975,0.016694716424566
X267.HK.EQUITY,0.195526774201486,0.0175180987519913,0,0,0,0,0.0298063943360907,0,0,0,0,0,0,0,0,0,0,0,0,-0.202741612732601,0,0,0.177897076850042,0.200533834149731,0,0,0.225497581399515,0,0,0,0.0945436338424224,0,0,0,0.159012225413081,0,0,0,0,0,-0.0666014991845031,0,0.0276766585211928,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0181713446766082,0.202032866898329,0,0,0,0,0,0,0,0,0,0,0,0,-0.131876960280612,0,-0.158667516550433,0,0.218257376865094,0,0,0.0719399015384544,0,0,0,-0.115119865237314,0.160752890352897,0.143101543658164,0,0,0,0,0,0,0,0,0.0807780289584717,0.115852869668333,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.128165434360456,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0714639114372662,0,0,0,0,0,0,0.116390952451485,0,0,0,0,0,0,0,0,0.0157957408987358,0,0,0,0,0,0,0.442941662966286,0,0,0,0.221760073508063,0,0,0,0,0,0,0.0464902722252747
X600918.CH.Equity,0.0894238858550447,0,0,0,0,0,0,0,-0.0235246417421335,0,0,-0.0330411795271086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088790038862652,0.11949809624459,6.93889390390723e-18,0.181528266352162,0,0.0375067452917468,0,0,0,0,0,0,0,0,0,0.0773317963961435,0,0,0,0,0,0.356999287806013,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0198707077716681,0,0,0,0,0,0,0.119745538456626,0,0.0541114837301236,0,0,0.187938442234607,0,0,0,0,0.0234377604771179,0,0,0,0,0,0.230358794286316,0.111300651156118,0,0.0269799983418902,0,0,0,0,0,0,0,0,0.266657061541445,0,0,0,0,0.0322963357091821,0,0.0526268286521132,0
X000776.CH.EQUITY,0,0,-0.0375997894632396,0,0,0,0,0,0,0.0647649414408713,0,0,0,0,0,0,0,0.0862839374145758,0.451933962610241,0,0,0,0,-0.0154465510999834,-0.046583653148968,0,0,0,0,0.293685864893695,0,-0.00859165840451452,0,-0.0200833980477921,0,0,0,0,-0.0606380162281946,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0270695075636945,0,0,0,0,-0.00651256946751663,0,0.158260967667412,0,0,0.127822355983547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493029858710445,0,0,0,0,0.130344508563281,-0.0386314254844051,0.439498582856549,0,0.473041626050264,0
X2881.TT.EQUITY,0,0,0.00230350735167858,0,0,-0.154962214233813,0,0,0.199372703631534,0,0.0796518432493872,4.33680868994202e-19,0,0,0,-0.0630912613793014,0,0.108034970987919,0,0,0,0,0,-0.0685326981431109,0,0.0406032377248074,0,0,0,0,0,0.398978211751855,0,0.573496142902674,0,0,0,0,0,0,0,0,0,0.0341040672403605,0,0,-0.124257775960574,0,0,0
X601169.CH.EQUITY,0,0,0.0746355221437781,0.320045375551756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189942765485317,0.611564554739259,0,0,0,0.0480334497673759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812576355045012,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0477874676275405,0,0,0,0,0.132344074908048,0,0,0,0.183211131404898,0,0.171617201953465,0,0,0,0,0,0,0,0,0,0.0212555525425833,0,0,0,0,0.0767239026824595,0,0.0202943669456106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310657658754485,0.104114439876433,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476834135963072,0,0,0,0,0,0,-0.0334638713982526,0,0,0.0384919237337908,0,0,0,0,0.160457750217138,0.0677954379040329,0,0,0,0,0.306973865095713,0.380031050485885,0,0,0.0463973422373022,0,0,0,0,0,0,0.162817946347434,0,0,0.0280906546194428,0
X2886.TT.EQUITY,0,0.0885509512666045,0,0,0,0.109614621178376,0,0,0,-0.157321726011784,0,-0.0818310298275901,0.0831529189046322,0,0,0,0,0,0,0,0,0,0.031874667490473,0,0,0,0,0,0,0,0,0,0.0600004956093092,0.20578955604954,0,0.0210903229498963,0,0,0,0,0,0,0,0.423281649661938,0,0.0220420516288757,0,0.0643460387021886,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0794404293294736,0,0.180561112087546,0,0,0,0,0,0,0,0,0,-0.0793553874784209,0,0,0.220243840256214,0,0,0,0,0,0,0,0,0.043304281509486,0,0,0.08130849757396,-0.0931428997938999,0,0,0,0.478149195369782,0,0,0,0,0,-0.282859297571552,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.0198254169149231,0,0,0.03919066747339,0,0,0.242791226195451,0,0,0,0.24368159578898,0,0,0,0,0,0,0.106192871879523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126656007945603,0,0,3.46944695195361e-18,0,0,-0.234682432752396,0,0,0,0.000598472841971381,0,-0.0603855490335554
X601901.CH.EQUITY,-1.73472347597681e-18,0,0,-0.170891938013794,0,0,0.0669225486736429,0,0,0,0,0.0260607986474229,-0.0318877944165881,0,0,0,0,0,0,0,0,0.11215444857543,0,0,-0.0124571475948422,0,0,0,0,0.138890058666418,0,0,0.13062550080559,0,0,0.228633348680754,0,0,0,0,0,0.000822701878740632,0,0,0,0,0,0,0.114809885591276,0
X601009.CH.EQUITY,0.104170680055664,0,0,0,0.0890236206071076,0,0.135972327777637,0,-0.00933414769922287,0,0,0,0,0,0.00981936621459259,0,0,0,0,0.0647293926363616,0,0,0,0,0,0.193487610957282,0,0,0,-0.18416172126711,0,0,0,0,0,0,0,0.22120716219381,0.0348892441777119,0,0.351585340389328,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120325729404388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13085189208668,0.489327689269711,0.35973614437831,0,0,0,0,0,0,0,0,0.0352967062064316,0,0,0,0.0117346594302272,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.077820528500674,0,0,0,0,0,0.480765874033738,-0.0364061923283902,0,0,0.295881035821553,0,0,0,0,0,0,0,0,0.0128622169765766,0,0,0,0.00916954658107062,0,0,0,0,0,0,0.286486108917271,0,0,0,0,0,0,0,0,0,0.124173041942891,0,0
X2884.TT.EQUITY,0,0,0,0,0.0618342176530447,0,-0.028487743563317,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122479515086479,-0.073743622884504,0,0.0103737910107033,0,-0.190892727244468,0,0,0,0,0.217267477316919,0,0,0.31854768726272,0,0,0,0,0,0,0,0,0,0.1289052881223,-0.030078618622555,-0.140511287604867,0
