,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY
X002142.CH.EQUITY,0,0,0,-0.0678544375971368,0,-0.0561369985385889,0,-0.0578274577004725,0,0,0.0910543986852546,-0.00560021725635289,0.581064551362838,0,0,0,0,0,0.0179576787525878,0,0,0,0.151899459067382,0,0,0,0,-0.0238663904325098,0,0,0,0,0,0,0,0,0,0,0,-0.0176855229659801,0,0,0.180963444193477,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.15402120824461,0.0687398703990038,0,0.502963168781755,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.077810149485656,0,0.256668740176353,0,0,0,0,0,0,0,0,0,0,0,0,-0.128274356873225,0,-0.0691495111373081,0,0,-0.0512776667531393,0,0,0,0.0151364601976919
X601998.CH.EQUITY,0.326818102400301,0,0.023532399117025,0,0.293598475425494,0,0,0.0928451460159142,0,0,0,0,0,0,0,0,0,0.0191942001509896,0,0.0470390057482197,0,0,0,0.0596472751509578,0,0,0.0914990063826012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271715428993742,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.181722758536179,0,0,0,0,0,0.238921343957298,0.0293652147522128,0,0,0,0,0,0,0,0.116903397477194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441458894074549,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.0327943191413025,0,0,0,0,0,0,0,-0.283834503645152,0,0.102010287683045,0,0.128799909559693,0,0,0.111952100640408,0,0,0,0,0,0,0,0,0.0402359883738585,0,0,0,0,0.125888024385305,0,0,0,0,0,0.134337249195774,0,0,0,0,0,0,0,0,0,0.300435152135063,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.168143661554217,0.0985901352608447,0,0.0380971215141725,0,0,0,0,0,-0.099690581036645,-0.126495956796576,0,0,0.488450179683588,0,0,0,0,0,0,0.132965714474825,0,0,-0.0506366475608247,0,0.0161504374291953,0.0275175754033149,0,0,0,-0.146096747596491,0.158890496452009,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.00458888949009883,0.115065149636599,0,0,0,0,0,0,0,0,0.182942684606997,0,0,0,0.0647515779878789,0,0,0.117866605964481,0,0,0.197728834734971,0,0.205175965071842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0850419276688532,0,0,0.265519106797287
X267.HK.EQUITY,0.236192525209967,0,0,0,0,0.164575141892089,0.00246494275956018,0,0,0,0,0,0,0,0.00383031936327563,0,0,0,0,-0.133354686936597,0.113732209172096,0.152680690739124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779952842449202
X601688.CH.EQUITY,0,0,0,0,0,0,0.147311420609012,0,0,0,0,0,0,0.239476372485151,0,0.120159822168834,0,0,0,0,0,0,0,0,0.117355633645591,0.0101828669203436,0,0,0,0,0.31890542754088,0.0716367818958541,0,0,0,0,0.000499058646740693,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.00124288292543887,0,0,0,0.188775619614967,0,0,0,0,0,0,0,0,0,0,0,0,0.0878192882271399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426288834451538,0,0.0701014518103495,0,-0.777397092919086,0.214817348511318,0,0,0,0,0.0330920511548371,0.0120005884410308
X601211.CH.EQUITY,0,0.0988025651717804,0,0,0,0,0.00964809244846922,0,0,0,0,0,0,0,0.00315507094333312,0,0.246106700813077,0,0,0,0,0,0,0,0,0,0,0,0.134882471723248,0,0,0,0.179050337164452,0,0,0.0311498042124989,-8.67361737988404e-19,0,0.061235558795426,0,0,0,0,0,0.136650074411257,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.5250904414431,0,0,0.0834249821754717,0.136079761871163,0,0,0,0.201122244765135,0,0,0,0,0,-0.0349547002775958,0,0,0,0.0610004749703508,0,0,0,0.0702632641834227,0,0,0,0,0,0,0,0,0.0735064722551797,0.0684779471218005,0,0,0,0,0,0,0,0,0.0522981353878699,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0914451051407389,0,0,0,0.0351975671909285,0,0,0,0,0.24326617378304,0.072124254419159,0,-0.383922561462926,0,0,0,0,0,-0.0714011670978428,0,0,0.36509638587016,0,0,-0.129525981768645,0,0,0.0109509754717493,0,0.123626464978347,0,0,0,0,0,0,0,-3.46944695195361e-18,0.192676931016715,0.0287903917167508,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.0455611909779053,0,0,-0.0681644365998192,0,0,0,0,0,0.0469555479323739,0,0,0,0,0.102463504755584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391149303213525,0,0,0,0.275783322847566,0,0,0,0,0,0,0,0.137271906692346
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.103330046695981,0,0,0.0611041622188439,0,0,0.0988461944532671,0,3.46944695195361e-18,0,0,0,0.197052885320944,0,0,0.0871856259489076,0,0,0,0,0,0,0,0,0,0.103091102704858,0,0.133278450035136,0,0.0928610698358997,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0731594043527257,0,0,0,0,0,0.256757985637624,0,-0.0176862249192787,0.186640963625112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215931914885506,0,0,0,0,0,0,-0.100843490878716,0.186210255581394,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0976263763237911,0,0,0,-0.242103552127844,0,0,0,0,0,0.108497899044721,0,0.0177107232130292,-0.0381166979439532,0.00113828475931153,0,0,0,0,0,0.061520501385944,0,0,0,0,0.562671038722421,0,0,0,0,0,0,0,0.272558506848962,0,0,0,0,-0.145511980395548,0.146930186812482,0,0.0857528801198268,0,0,0.00773837877707732
X2881.TT.EQUITY,0,0,0,0.301226851884967,0.14784610076771,0,0,0,0.176110242974028,0,0,0,0,0,0,0,0,0,0,0,-0.0719824829952777,0,0,0,0,0,0,0.0614266754983946,0,0,0,0,0,0.40978634704984,0,0,0,0,0,0,0,0.219235700314789,-0.00357822625891752,0,0,-0.231693284037972,-0.0132285969102871,0,0,0
X600918.CH.Equity,0.0950555607037825,0,0.0348567534787505,0,0,0,0,0,0,0,0,0,0,0.00343104195011813,0,0,0,0,0.128596359024992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892678001807908,0,0.0192659066931191,0,0.249467074146059,0,0,0,0,0,0.0262497682662318,0,0.122265786148901,0,0,0,0,0
X601169.CH.EQUITY,0,0.091336591798473,0.0624650228573702,0.150718086806994,0,0,0,0,0.00249313900946136,0,0,0,0,0,0,0,0,0.0375716186591923,-0.0265975439392333,0.0315901244287891,0,0,0,0.667874308751943,0,0.146190442364574,0,0,0,0,0,0,0,0,0,0,0,-0.243553941688351,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.00373523141210354,0.19831132530867,0.0911583341727433,0,0,0,0,0,0,0,0,0.0593548082721048,0,0,0,0.0321716197581118,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739801716537595,0,0.0888205650445907,0,0,0.0429351491794096,0,0,0,0,0,0.472444195584449,0.245455229874824,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.00854587025828327,0,0,0,-0.131270625566978,0,0,0,0,0,0,0,0,0,0,0,0.046115220673791,0,0,0,0,0,0,0,0,0,0,0,0.325333830054689,0,0,0,0.161192088349541,0,0,0.0322039231443702,0,0,0.296963673033283,0,0,0,0,0.0746750802469725,0
X600926.CH.EQUITY,0,0,0.0228608588151667,0,0,-1.73472347597681e-18,0,0,0,0,0.595028641018198,0.0197668822233915,0,0,0,0,-0.063757161203076,0,0,0,0,-0.100411295881783,0,0,0,-0.079060049674541,0,0,0,0,-0.0553707526401851,0,0.148697677864989,0,0,0,0,0,0,0,0,-0.0152834975649651,0,0,0,0,0,-0.0560737150473179,-0.000305281054916085,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.040635389368017,0,0,0,0,-0.0656977618350585,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0488133388900577,0,0,0,0,0,0,0.0986303233482002,0,0,0,0.504281792562257,0,-0.0332953071208304,-0.0269364264752577,0.21684985968962,0,0,0,0.0700522238805113,-0.0810695370066711,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,-0.055014719218927,-0.00642403768454402,0,0,0,0,0,0,0,0,0,0.225350798939796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377807447829769,0.0163730168394841,0,0,0,0.153101045585203,0.121267293090806,0,0.263861935619912,-0.0863820884117133,0,0,0,0.0688244354633782,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.248422396441709,0.335608338282122,0,0,0,0,0,0,0.46471312543026,0,0,0,0,0,0.203862943409459,0,0,0,0,0,0,0,0.114422175539047,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875681431923211,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0356692517766181,0,0,0.168381181876928,0.0161755629054832,0,0,0,0.0251551460402276,0,0,0,0,0,0,0.2181064697533,0,0,0,0.0692060960950608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212449042202416,0,0,0,0,0,0,0.139961060389345,0,0,0,0,0.204630435678919,0,0,0,0
X601901.CH.EQUITY,0.356055659725023,0,0,0,0,0.0365580203683354,0,0,0,0,0,0,0,0,0,0,0,-0.310145982644772,0,0,0,0,0,0,0,-0.0758185588903256,0,-0.0520356332441661,0,0,0,0.000336057275441701,0,0,0,0,0.323584975957414,0,0.400203972600763,0,-0.121759665339359,0,0,0,0,0.0203486788015245,0,0,-0.197014765539068,0
X601788.CH.EQUITY,0,0.223990445519302,-0.100507986942769,0,0,0.0456631371832123,-0.174960683194015,0,-0.0986010662668176,0,0,0,0,0,0,0.0495376222199211,0,0,0,0,0,0,0,0,0.0751627209483808,0,0,0,0,0,0.186259580500903,0,0,0,0,0,0.00952726709326351,0,0.147295839375867,0,0,0.16410963367356,0,0,0.257144938155547,0,0,0.0189539070276086,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.110084252034385,0,0,0,-0.0139646765971588,-0.0437530580709377,0,0,0,0,-0.206093180027717,0,0,0.0739794698357473,0.00370407286566131,-0.0385133080474984,0,0,-0.0142499823675618,0,0,0,0,0,-0.238235599925444,0,0,0,0.139559709830184,0,0.369364780562822,0,0,0,0.157625754034602,0,0,0,0,0.345386331283563,0,0,0
