,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY
X601658.CH.Equity,0,0.0706800676718145,0.320205384263709,0.015109012429096,0,0,0,0,-0.0647012469382082,0,0,0,0,0,0.0614469316495876,0,0.0115386165148764,0,0,0,0,0,0,0,0,0.036892444068769,0,0,0,0,0.0417394046432942,0,0,0,0,0.0814536989073864,0.0870171843682502,0,0,0,0,0,0,0,0.192152765964131,0,0,0.00579506695397122,0,0
X600030.CH.EQUITY,0,0,0,0,0.0352019798333225,0,0,-0.0459665503442684,0,0.106566628912381,0,0,0,0.336709830036992,0,0.00899328465433555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192154819117362,0.0290551920889731,0.121940480361078,0,0,0.216013964271822,0,0,0,0.112224838719022,0,-0.0115507480202935,0,0,0,-0.0266578702614943,0,0
X601166.CH.EQUITY,0,0,0.0124350976790227,0,0,0.0567053030121611,0.228645406462763,0,0,0,0,0,0,0,0,0,0.0605210754947465,0.00185485809721258,0,0.0784264088627791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280724011863623,0,0.355649881481202,0,0,0.0951666454896844,0,0,0,0,0,0,0.0189622636562231,0.136800224195526
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0139009989914616,0,0.0157467170931324,0,0.582418089705561,0,0,0,0,0,-0.0593048757056587,-0.00221251481821855,0,0,0,0,0,0,-0.068143570120533,0,0.0849193708044146,0,0.32990377753388,0,0.0587283590333852,0.0117857594827331,0,0.0534430044659066,-0.0230008742897734,-1.0842021724855e-19,0,0,-0.0403890520080857,0,0,0,0.0860250745415805,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.29600917044656,0,-0.20486696209462,0,0.0563011476159766,0,0.0208369199215201,0,0,0,0,0.0304880890855206,0,0.111254334642996,0,0,0,0.1857626796054,0,0,0.134667594165881,0,0,0,0,0,0,0.273259068387949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121213220842432,0,0
X601328.CH.EQUITY,0.0444039798083116,0,0,0.208730107176788,0,0,0.00122248999057306,0,0,0,0,0.0410199391609418,0,0,0,0,0.0650167458137123,0,0,0.374557486971497,0,0,0,0,0,0.0380883908890641,0,0,0,0,0,0,0.0435484290676422,0,0,0.0806683684225953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.036394033807603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217971234382537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210994954044822,0.423946455734364,0,0,0,0,0,0,0,0.495169748352401,0
X601601.CH.EQUITY,0,0.255852066949873,0,0,0.254562776282622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222012733321339,0,0,0.137828958155534,0.0206278055907897,0,0,0,0,0,0.104981732770604,0,0,0,0,0,0,0.0331574710777251,0,-0.0936532912467272,0,0,0,0,0,0.0279467415975603,0,0,0,0.0802293226287902,0,0.100673513513638
X601319.CH.EQUITY,0,0.136242190353272,0,0,0.00972810912540632,0,0,-0.000698145849395751,0.0250387461640194,0,0,0,0,0,0.118789630658577,0,0,0.139203361505112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222137404801017,0,0,0,0,0,0,0,0,-0.111715044983866,-0.129232464362967,0,0.291415975583664,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275795836599437,0.110872366236613,0,0.192656625857799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189056255879046,0,0,0,0,0,0.622471997770396,0,-0.270597988907712,0,0.0367838478279434
X601998.CH.EQUITY,0.203140091906374,0,0,0,0,0,0,0.0112695180249684,0,-0.0392943123484883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104468897915307,0,0,0,0,0,0,0,0,0,0,0,0.320110055359735,-0.0724761714932595,0.493806131431435,0,0.113202970119359,0,-0.0281987291917181,0.00310603309149632,0.0129239539042679,-0.0685873585870715,0,0,0,0
X300059.CH.EQUITY,-0.00511794480635222,0.0386550419216611,0,0,0,0,0,0,0,0.255632484975611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141753697002618,0,0,0.181285275398442,0,0,0,0,0,0,0.244760786836858,0.168896087151627,0,0,0,0.0120055592571399,0.0081372239347161,0,0,-0.178823295771085,0.0427728221062946,-0.0031104240211945,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.276917623197383,0,-0.219271829715665,0,0,0,0,0,0,0,0,0,0,0,0.143189384470144,0,0,0,-0.0990162054323317,0,0.168823151995077,0,0,0.300495351877169,0,0,-0.0142687051669468,0.0754215862229974,-0.168161633783251,0,0,0,0,0,0,0,0,0.111263496548279,0.293621777740407,0.0374690030032009,0.0444043151704034,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.178955009985316,0,0,0,0,-0.097016715530994,0,0,0.156944598803001,0,0,0,0,-0.350038757303552,0,0,0,0,0,0.101709176121785,-0.180723750630491,0,0,0.3605431021509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210672906802672,0,0.0568332501999749,0,0.449749763304242
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.330966203478482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247021921557795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236207526000943,0,0,-0.0121216957554711,0.0982777962800563,0,0
X601818.CH.EQUITY,0,0.0460535252667859,0.00443483866142311,0.137382477152968,0,0,0,0,0,0,0.0194546292457057,0,0.0884209264407458,0,0,0,0.0480928578176416,0.112264279301418,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036285588729431,0,0,0,0,0.0438187332197794,0.0114497663470275,0,0,0,0,0,0.160442590378632,0.0626665847387118
X601688.CH.EQUITY,0.17813236303947,0,-0.0912996444586098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333085111787803,0,0,0,0,0,0,0.0458195376599272,0.319606413598494,0,0,0,0.240965904660744,0,0.0593418206409854,0.0754291637203567,0,0,0,0,0,-0.0434375941195261,0.0292720212087723,0,-0.00865256345678484,0,0,0,0
X600999.CH.EQUITY,0,-0.24557219038274,0,0,0,0,0,0,-0.00640317131181624,-0.041280565944121,0,0,0,0,0,0,0,0,0,0,0,0.0425222743278684,-0.0725879105958389,0,0,0,0,0,-0.0234078715683327,0.265177619059329,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.238417208429802,-0.0156168641357892,0,0,0,0,0,0.408519046779941
X601336.CH.EQUITY,0,0,0,0,0.149667659620495,0,0,0,0.00671220274647357,0,0,0,0,0,0,0,0,0.242628376172577,0,0,0,0.187453375111354,0,0,0,0,0.0490325224896499,0,0,0,0,0.176581442794034,0.0445130511185436,0.157081405675223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.229683731343383,0,0,0,0,0,0.077708252177132,0,0,0,0.00408653595669879,0,0,0,0,0.429399217334801,0,0,0,0,0,-0.0184567925784153,0,0,0.0081634655753687,0,0.0174275624717861,0,0,0,0.136046071716843,0,0,0,-0.0406466142285279,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0497676415800348,0.0777095653278347,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.233078657056702,0,0,0.0791965610396029,0,0,-0.127452851119335,0,0.23627563112665,0.107276895278114,0,0,0,0,0.0716973772435777,0,0,0,0,0,0,0,0,0.0221494082708663,0.0276124050536655,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.0305468646090732,0.143526177618438,0.0359387458573268,0,0,0.0965281693810943,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.248660688958141,0,0,0,0.260327225713576,0,0,0,0.0755190956005849,0,0,0,-0.324694507551265,-0.132519781227644,0,0,0,0,0,0,0.20898501738051,0,0,0.146974501770686,0,0
X002736.CH.EQUITY,0,0,0,0,0.00504856069492382,0,0,0,0,0,0,0.128722278141019,0,0.116385472928109,-6.93889390390723e-18,0.0774109966345172,0,0,0,0,0,0,0.0431027067128469,0,-0.00851835789857419,0,0,0.156680928323259,0,0,0,0,0,0.303268261506715,0,0,0,0,0.106611816579747,0,0,0,0,0,0,0,0,0.0699454670197323,0,0
X000166.CH.EQUITY,0,0,0.0387492181084487,0,-1.73472347597681e-18,0,0,0.0950393851382782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365526313023102,0,0.0426471587309388,0,0,0.16174443348181,0.207630525587041,0,0.0257620250168911,0,0,0,0.128177298582305,0.116792460556234,0,0,0,0.140138834709073,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0395287134211494,0,0.17145680529282,0,0.0659946476248272,0,0.0781431385078152,0,0,0,0,0,0,0,0,0,0,0.0543978282773709,-0.281751720553543,0,0,0,0,0,0,0.158923620389839,0,0,0,0,0.180154026463682,0,0.716674625914864,0,0,-0.12185173153827,0,0,0.0765281391984245,0,0,0,0
X601229.CH.EQUITY,0.252577639294115,0,0,0,0,0.524834873898018,0,0,0.42523592452442,-0.0715873512110181,0.0866685065951047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137012450665946,0,0.211444069646091,0,0,0,0.0736649025579536,0,0,0,0,0,0,0,0,0,0,-0.275788401480484,0,0,0,0,0,-0.111477177686974,0,0
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429980213575381,0.162660506168366,0.1153530282813,0,0,0,0,0,0.119123196223332,0.0212291063275198,0,0.139736114448163,0,0,0,0.104797050673816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447188636840655,0,0,0,0,0,0,0.294109523312724,0,-0.032238520778677,0,0.354336087424089,0,0,0,0,0,0,0,0,0.0629080958008209,0,0,0,0.351808695361228,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.521317661976807,0,-0.0395540253334896,0,0,0,0.228496003430652,0,0,0,-0.0269345579895749,0,0,0,0.226612266099759,0.0290821055541587,0,0,0,0,0,-0.111453256192365,0,0,0,0,0.101203117075258,0,0,0,0,0,0,0,0,0,-0.00981137914631789,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0602326474760517,-0.0430102783386699,0,0,0,-0.0573002195242161,0,0,0,0,0,-0.197650237175327,0,0,0,0,0,0,-0.160026686915759,0,0,0,0,0,0,0.225163448545126,0.101244611785771,0.529850140921744,0,0,0,0,0,0,0,0,-0.0522161817448686,0.0271262555421161,0.279538597416554,0.0122359147997982,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0227547343458439,0,0,0,0,0,0,0,0.0521639264113598,0.0572783881813633,0,0.154426915464799,0,0.3437070584672,0,0,0,0,0,0,0,0,0,0.0475401355080811,0.0658955732592914,0,0,0,0,0.0440541915400457,0,0,0,0,0,0,0,0.148551085601074,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0673279291405881,0,0,0,0.0407946427632322,0.0469051772306444,0,0,0,0,0,0,0,0.141390540938032,0.0874751580882251,0,0,0,0,0.110083274731684,0,0.0184869955260388,0,0,0,0,0.487347233063823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615994802983006
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.1170758350267,0,0.0854977383504648,0,0,-0.0897977396201624,0,0.10725474014519,0,0,0,0,0,0,0,0,0,0,0,0.142992622035583,0,-0.00545584653499988,0,-0.155131015869483,0,0.11766511459229,0,0,0,0.588499724219948,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.11355356732118,0,0,0,0,0,0,0,0.0126892090644934,0,0,0,0.677628185921121,0.164594596582118,0,0,0,0,0,0,0,0.314628866897879,0,0.0847768086905666,0,0,0,0,-0.461428975200753,-0.245534875015302,0,0,0,0,0,0,0,0,0,0,0,0.114117779936163,0,0,0,0,0.0765737692454699,0,-0.19914301604808
X601009.CH.EQUITY,0,0.080678109322552,0,0,0,0.049457408015872,0.056030049633961,0,0,0,0.066913574091729,0,0,0,0,0,0.0577894018870761,0.128870728952826,0.151674956676892,0,0,0,0.134887767846231,0,0,0,0,0,0,0,0.159961186753728,0.235732283273102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879342833274193,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0116897429391413,0.0435324452901421,0,0,-0.319809092404478,0,0,0,0,0,0,0,0,0.958375718128091,-0.361523009874909,0,0.0144509706221309,0,0.108843366609965,0,-0.00129977780447128,0,0,0,0,0,0,0,0,0,0,0,0,0.344727605124254,0,0,0,0.115910298989539,0,0,0,0.160376418258142,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,-0.0343758338685386,0,0,0,0.148485255930151,0,0,0,0,0,0,0,0,0.226535806848458,0,0,0,0,0,0,0.0238994463846779,0,0,-0.0312771170163069,0,0,0,-0.0402659199894662,0,0.323394545793648,0.111710546199765,0.030408923301514,0,0.175577329823179,0.0198063185254874,0,0,0.0549434334314537,0,-0.138539558167631,0,0
X2884.TT.EQUITY,0,0.10613004690788,0,0,0,0,0,0,0.0266704166874971,0.133287826694368,0,0,0,-0.0775692369471324,0,0,0,0,0,0,0,0,0.204701645805164,0.0542059816600499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208920430749857,0,-0.0602720587760496,0,0,0,0.6011790702613,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.111191470381517,0,0,0,0,0,0,0,0,0,0.00769560708690056,0,0.0249395946279143,0.306009018796267,0,0,0,0,0,0,0,0,-0.0253697190737522,0,0,0,0,0,0,-0.0826409711713539,0.185701289180172,0,0,0,-0.0129530284740626,0,0,0,0,0.237269106241909,0,-0.052995499593511,0.127225657688258,0,0.0474750530106132
X600926.CH.EQUITY,0,0,0,0,-0.205939431350549,0,0,-0.134623921218359,0,0.106483660483415,0,0,0,0.100249161721996,0,0,0,0,0,0,0,0,0.0443020957244607,0,0,0.447974176717549,0,0,0.198536213560494,0,0,0,0,0,0.156017739411902,0,0,0,0,0,0,0.0681430210165534,-0.186507006462476,0,0,0,0,0,0.228074223217509,0
