,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.216609091023171,0,0,0,0,0,0,0,0,0,0,0,0,0.325064827463907,0,0,0.535319250348762,0,0,0,0,0,0,0,-0.227213782864569,0,-0.0374076736072255,0,0,0,0,0,0,0,0.0235250326494606,0.0857119993696392,0.287991287878748,0,0.0481739580064924,0,0
X2388.HK.EQUITY,0,0,0,0,0.311047166409386,-0.337345164719286,0,2.77555756156289e-17,0,0,0,0.160736694755102,0,0,0,0,0.271023898863836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37935012106443,0,0,-1.0842021724855e-19,0,0,0,0,0.424352947018,0,-0.42587226638051,0,-0.160051628320794
X601601.CH.EQUITY,0.188097587140629,0.111629715113331,0,0,0,0,0.148625604615422,0,0,0,0,0,0,0,0,0,0.0148040614765255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224696634399959,0,-3.46944695195361e-18,0,0,0.0709857352368238,0,0,0,0,0,0,0.0651908386482365
X388.HK.EQUITY,0,0,0,0,0.00333542241220007,0,0,0.276689742020797,0,0,0,0,0.222525711190292,-0.0939086903464795,0.225629619390399,0.306403440035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164559329142076,0,0,0,0.0964492574447813,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.054851109613064,0,-0.144350430542355,0,0,0,0,0,0,0,0.0614655881273115,0,0.289636912844054,0,0,0,0,0,0,0.176446346774957,0,0,-0.564499850492095,0,0,0,0,0,0,-0.120289864225673,0,0,0,0,0,0.280333704796236,0,0,0,0.311895448070467,0,0.371370713709929,0.360389107112361,0
X601998.CH.EQUITY,0,0,0,0.128297257045029,0,0.00925667840409839,0,0,0,0.410906076857688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228299427756323,0,0,0,0,0,0,0,0.0514202581528365,0,0,0,0,0.00722698713228621,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0801467365768041,0.105396417078761,0,0.238862107973364,0,0,0.109267099076819,0,0.0523232414683359,0.0459493487370699,0,0,0.0344589331713013,0.00936724949541816,0,0,0,0,0.040692352735849,-0.0128085591462357,0.152890389529419,0.0472113907893422,0.162188712516267,0,0,0,0,0,0,0,0.0299946785599184,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.0264231952546281,0,0,0,0.0100496791710753,0,0,0,0,0,0.0254839669821309,0,0,0,0,0,0.0865739314721249,0.450380340044333,0.181568564637484,0,0,0.00498710251880842,0,0,0,0.0478240620868242,0,0,0,0,0,0,0,0.159738939946053,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0482083740248003,0,0,0,0,0,0,0.114377839542618,0,0,0,0,0,0,0.0818117325807996,0,0,0,0,0,0,0,0,0,0,0.25228310539116,0,0,0,0.264607818526779,0,0,0,0,0,0,0.0219591030490857,0,0,0,0,0,0.00294633555004081,0,0,0,0
X601818.CH.EQUITY,0,0,0.015939544691051,0,0,0,0.238801628796341,0,0,0.317352761769428,0,0,0,0,0,0,0,0,0,0.297974264502169,0,0,0,-0.032653982845138,0,0,0,0,0,0,0.0295448719987233,0,0,0,0,0,0,0,0.00195826785243116,0,8.67361737988404e-19,0,0.123761955718989,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.242428336019991,0,0,0,0,0.0489068066513809,0,0,0,0,0,0.482231634167734,0,0,0,0.134989648958471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255627760993906,0,0,0,0,0.12403872937414,0,-0.150981138847813,-0.0228258849174654,0.0339970533067937,-0.0117958906229443,0,0,0,0,-0.162405457812302,0.103813453662939
X601688.CH.EQUITY,0,0,0,0.0529266558281093,-0.00418289251526764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211595536725429,0,0,0,0,0,0.089181822145404,0,0,0,0,0,0.159330137655198,0.0196041257098877,0,0.237877871409943,0,0.0345894669229055,0,0,0,0,0.0737768434060223,0,0.0588306810158568,0.0962822648463735,0,0.0105522166312919
X601211.CH.EQUITY,0,0,0,0.0492881356914191,0,0,0,0,0,0,0,0,0,0,0,0.0370551939619763,0,0,0,0,0,0,0,0,0,0,0,0,0.226486140973611,0,0,0.0566737991411183,0.106684172640565,0,0.103415428987148,0.340905730987483,0,6.93889390390723e-18,0,-0.0334632233774146,0,0.0141522218878074,0,0,0,0.133659802952186,0,0.0913035439525766
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0979380815898876,0.138732479457964,0,0,0,0,0,0,0,0.1000302619252,0,0,0,0,0.429578625241282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189267191938402,0,0.115590427212169,0,0,0,0,0
X601229.CH.EQUITY,0.18446285123148,0.033340569239796,0,0,0,0,0.0785118007125594,0,0,0.0716431029107376,0,0,0.20817900974362,0,0,0.0334483687369094,0,0,0,0,0,0,0,0,0,0.0428292847118114,0,0,0,0,0,0.192497221388403,0,0,0,0.163469866365535,0,0,0,0.087233192956594,0,0,0,0,0,-8.67361737988404e-19,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516931739020999,0,0,0,0,0.257244104617915,0,0,0,0,0,0,0,0,0,0.036558357884066,0,0.109355257893092,0,0.106158125685943,0.233375134269534,0,0,0,0,0,0,0,0,0.0645131307122852,0,0,0
X601169.CH.EQUITY,0,0,0,0.187964459632082,0,0,0.162767708786202,0,0.0663394676843337,0.0888929479052844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266655951716477,0,0,0,0.174095895315317,0,0.00665212150034288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.0193973294272552,0.0518410561566883,0,0,0,0,0,0,0,0,-0.00321305104185734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102173262230999,0,0.0336046753082116,0,0,0.131078004653816,0,0,0,0.199245456950457,0,0,0,0,0,0,0,0.43922808451621,0,0,0.0273645175192844,0
X600015.CH.EQUITY,0.0187476787725652,0,0,0,0,0,0.241894079372697,0,0,0.0260353457757082,0,0,0,0,0,0,0,0,0.385932137417381,0,0,0,0,0.307926865292643,0.124985842303798,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507329382273171,0,0,0,0,0,0,0,0,-0.068859667597209
X000166.CH.EQUITY,0,0,0,0,0,0,-0.0181298875603062,0,-0.0926794405135602,0,0,0.0246668553949989,0,0,0,0,0,-0.0224592243771225,0,0,0,0,0,0.0486850558447648,0.120812948935454,0.217616611699819,0,0,0,0,0,0,0,0,0.0862304941227291,0,0,0.426474559715978,0,-0.0101390000135499,0,0,0,-0.0556326541637633,0.0856675187606787,0.198041521186794,6.93889390390723e-18,0
X2882.TT.EQUITY,0.0372214576474634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143314371109371,0,-0.287955634114316,0,0,0,-0.0931288950004445,0,0,0,0,0,0,0,0,0,0,0,0,0.0412527546198855,0,0.884634561470291,0,0,-0.129082860779071,0,0,0,0,0,0,0,0.304353866585518
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0546929784830517,0,0,0,0,0,0.0899267274052107,0,0,0,0,0,0,0.131130368638086,0,0,-0.0586634330721873,0,0.0416949546058155,0,0,0.276570040117025,0,0,0,0,0,0,0,0,0,0,0.0190043804752579,0.106133983871566,0,0.0399221454582101,0.0950685427152909,0.354077004247847,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402204535052271,0,0,0,0,0.261282652628196,0,0,0.0763254834970873,0,0,0,0.0835766419747284,0,0,0,0,0.132793880071871,0,0,0,-1.73472347597681e-18,0,0,0.0122376288446698,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0797195177386806,-0.162545003749144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919752835208897,0,0,0,0,0,0,0,0,0,0.897307294232439,0,0,0,0,0,0.0572326985138975,0.00470017984379163,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0610901712112822,0,0.0498292288924775,0,0,0,0,0,0,0,0,0,0,0,0.0940671792544646,0,0,0.0530422347936807,0.198187211503391,0,0,0,0.045560300705124,0,0,0,0.0982544431080085,0.0447315037926506,0,0.436132539333734,0,0,-0.00220005028055955,0,0,0,0,0.0941870633322397,0,0,0,0
X2886.TT.EQUITY,0,-0.244690849936286,0,-0.113483126717602,0,0,0,0,0,1.73472347597681e-18,0,0.193880354089862,0.224935661905355,-0.0243811169430656,0.00756783215330484,0,0.209074624461684,0,0,0,0,0,0,0,0,0,-0.0228416911734327,0,0,0,0,0,0,0,0.134171989654002,0.0036980691365813,0.25730033874069,0,0,0,-0.36321461223022,0,0,0,0,0,0,0.337840246716959
X2891.TT.EQUITY,0,-0.209919866034937,0,0,0,0,0,0,0,0,0,0,0.205549683333855,0,-0.185074320547252,0,0,0.520348977110066,0,0,0,0,0.0488267693861429,0,0,0,0,0,0,0,0,0,0,0,0,-0.229985715463667,0.192150242903676,0,0.232183550030408,0,0,0,0.136180340886904,-0.00530325734892276,0,0,0.0353922413074358,0
X300059.CH.EQUITY,0,0,0,0,-0.0429489385735316,0,0,0,0,0,0,0.222362761598864,0,0,0,0,0.159418431531931,0,0,0,0.354975863832057,0,0,0,0,0,0,0,-0.0365477539588266,0,0,0,0,0,0,0,0,0,-0.0413974406905346,-0.155244828147491,0,0,0.323467564094912,0,0,0,-0.0711423439749816,0
X600919.CH.EQUITY,0,0,0,0,-0.0174017655120436,0,0,0,0,0,0,-0.118352742453689,0,0.0617144849171428,-4.33680868994202e-19,0,0.183526532861725,0,0.0636913215366955,0,0,0,0.2993419614293,0,0,0.186403029256875,0,0,0,0,0,0,0,-0.0728335794485159,0,0.162431612927983,0,0,-4.33680868994202e-19,0,0,0,0,0.246943989805191,-3.46944695195361e-18,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.025760554426138,0,0,0.0268235575424603,0,0,-0.0267267450828229,0,0,0,0,0.0269470654778336,0,0,0,0,0,0.183834991472874,0,0,0,0,0,0.0355852120831102,0,0,0,0,0.00975482533169793,0.194108174747735,0,0,0,0.0656552082687295,0.40043174056906,0,0
X601009.CH.EQUITY,0,0.0729512443414613,0.0583218555481551,0,0,0,0,-0.0651082040337652,0,0,0.132219804301538,0,0,0,0.0400032060057417,0,0,0.100413069254493,0,0,0,0,0,0,0,0,0,0,0,0,0.071603077292964,0,0,0,0,0,0,0,0,-0.123081469566931,0,0.605333851695786,0,0,0,0,-0.0783998483687228,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398677758499481,0.683646858606126,0,0,-2.16840434497101e-19,0,0,0,0,0.106672431902262,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.105188180344075,0,0,-0.107382298460253,0,0,0,0,0,0,0,0,0,0,0.227076363489055,0,0.0408753078220908,0,0,0,0,0.107443625052027,0,3.46944695195361e-18,0.16346381710467,0,0,0,-0.102323888476131,0.0899633746980941,0.0665177477254071,0.154540082112098,0.0667904559582634,0.114076000086358,0,0,-0.136721313722994
X2884.TT.EQUITY,0,0,0,0,0.0263395372320877,0,0,0,0.0717777096364887,-0.0173022237903456,-0.0838631167516862,0,0,0,0,0,0,0,0,0,0,0,0,0.123761379412225,0.0369665546499808,0,0,0,0,0,0,0,0,0.0767463527184735,0,0,0,0,0,-0.0235365317093614,0,0,0,0,0,0,0,0.441204222812565
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.279884942802299,4.33680868994202e-19,0,0,0,-0.388778289781574,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.29982292016806,0,0,0,0,0,0,0,0.290946891562001,0,0.248962070557832,-0.15191091272907,0.148671855151618,0,0,0,0.194626713861796,0
