,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0274783893192604,0.759224436064788,0,0.0780450025107966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198449231502739,0,0,0,0,-0.249961703163358,0,-0.187191352441362,0,0.00498319897307196,0,0.113618626476089,0,0,0,0,-0.0819107030795147,0,0.0192694164472878,0.0262156575977656,0,-0.0837124399644471,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0351287750049442,0,0.141707886204285,0.272915436893723,-0.0906986247893759,0,0,0,0,0,0,0,0,0,0,0,0.159399487960829,0,0,0,0,0,-0.293328861040775,0,0,0,-0.169943937607692,0,0,0,0,0,0,0,0,0,0,0.156022964409009,0,0,0,0,0,0,0,0,0,0,-0.0149966717615559,0
X601939.CH.EQUITY,0.307908502244431,0.283428528508187,0,0,0,0.0612794214839596,0,0,-1.73472347597681e-18,0,0,0,0,0.0135011295049017,0,0,0,0,0,0,0.0695531738279205,0,-0.0219539791659851,0,0,0,0,0,0,0,0,0,0,0.280587621299236,0,0,0.0192770871896586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354184823665182
X601988.CH.EQUITY,0.23332882628711,0.073523570211345,0,0,0,0.128083292177982,0.039690002192743,0,0,0,0,0.202524489459907,0.099487077027965,0,0,0,0,0,0,0,0,0,-0.225273877412514,0,0,0,0,0.0564913711889095,0.0729069528833228,0,0.0507557541225701,0,0,0,0,0.0576194368249244,0.0529151627740775,0,0,0,0,-0.0152983493931431,0.0446278474639469,0,0,0,0,0.0346824217206453,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0324994110508213,0,0,0.330097902183009,0,0,0,0,0,0.209369074444856,-0.390751610747773,0,0,0,0,-0.117077705190741,0,0.070518260420197,0,0.221868525649694,0,0,0,0,0.449762516364922,0.142606039827552,0,0,-0.0897865804374386,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.135073018244067,0.261065018362189,0,0,0,0.0699350910325125
X601658.CH.Equity,0,-0.0579531770938262,0,0,0.0331799350476198,0,0,0,0,0.849170288175695,0,0,0,-0.0368658419608287,0,0.0199867817786101,2.77555756156289e-17,0,0,0,0,0,-0.224735498770857,0.0780830384174078,0,0,0,0,0,0,0,0.110823424184967,0,-0.107408547225123,0,0,0,0.22655662881842,0,0.032298387578685,0,0,0,0,0,0,0,0,0.0639471004701895,0
X601328.CH.EQUITY,0.11139964143717,0.0645679981859971,0.192971527993885,0.292404823167325,0,0,0,0,0.203967670373472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157286478222246,0,0.130424717111123,0,0,0,0,0.0755001621835891,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.303338377939172,0,0.123193989790423,0,0.0278457162146443,0,0.091675501621084,0.180909542579654,-1.73472347597681e-18,0,0,0,0.0377089705916254,0.252166165208783,0.0833721109310833,0,0,0.137754564513348,0,0.0705766996595555,0,0,0,0,0,0.00252086748348492,0,-0.0197117470740577,0,0,0,0,0,0,0,-0.141062182113235,0,0,-1.73472347597681e-18,0,0
X267.HK.EQUITY,0.231916978015028,0,0,0.093259684821844,0.497032054831261,0,0.0549103845593136,0,0,0,0,0,0,0,0.208882690789425,0,0,0,0,0,0,0.0687872852905287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,-0.0155290279343019,0,0.252811373612167,0,0,0.187153925907689,0,0,-0.144495251833236,0,0,0,0,0.456639281592696,0,0,0.0434090828979129,0,0,0,0.0830735414161719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101509564450859,0,0,0,0,0,-0.0256470471140215,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121059905562423,0,0,0.303738089051876,0,0,0,0,0,0,0.19664074434296,0,0,0,0,0,0,0,0.0609415170586283,0.171571709878748,-0.227777611776691,0,0,0,0.179325186999494,0,0,0,0,0,0,0.0283547333893051,0,0.257108035715346,0,0,0
X601998.CH.EQUITY,0,0,0.00158298765262063,0.268467504602425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349802352497346,0,0,0.00202102696567785,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.197957392048316,0,0,0,0.166340950325268,0,0,0,0,0,-0.0148499939281451,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.188803567950243,0,0.0797338300671773,0.0677683298576535,0,0.0111274685379474,0.112013221168534,0,0,0.115481450356152,0.0220354529225981,0,0,0,0.0193028545035581,0.0779547579755464,0,0.0533863578630291,0,-0.0348211734383113,0,0.118103696540439,0,0,0,0,0.124219428215034,0,0,0,0.00293293662296395,0,0,0,0,0,0,0,-0.0159583707241844,0.124363416056384,0,0,0,0,0,0,0,0.214390882918591,0,0
X600016.CH.EQUITY,0.122150821922533,0,0,0,0.100391423950467,0,0,0.0805339546737609,0,0,0.0794441479739177,0,0,0,0.214000567941376,0,0,0,0.0533647771227631,-0.162030608703138,0,0,0,0,0.347956774396236,0.219632094155044,0.0453672614694188,-0.339651516090282,0,0,0,0,0,0,0,0,0,0,0.0858877422958279,0,0,0.108820799833554,0,-0.121615749767513,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.32838053776781,0,0,0.0905578102670042,0.0636784528150486,0,0,0,0,0,0.144732557958084,0,0,0,0,0.0436696456986518,0.376899674432109,0,0,0,0,0,0.0683364551406471,0,0,0,0,0,0,0,0,0,0,0.0602216212234572,0,0,0,0,0,0.0672559731210285,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.376644913351221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641236278519062,0,0.0779264533666953,0,0,0,0.278447501704615,0,0,0,0,-0.0520641582546068,0,0,0.0992335299390896,0,0,0,-0.0276379197257808,0,0.266667243433219,0,0,0,0,0.16919438580492,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0622593928606513,0,0,0,0.465504670244352,0.0389396429960928,0,0,0,0.0127314283668006,0,0,0.163905937220967,0.0617306482194464,0,0,0,0,0,0,0,0,0.00674583738365098,0,0,0,0.0145694618876833,0.0236346200592612,0,0,0.0145502519400391,0,0,0,0,0,0,0.0273546105533615,0,0,0.0173395174575717,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0747151561159567,0,0,0,0,0.143180485216322,0,0,0,0,0.324835387414745,0.0901375967994542,0.0747316049139807,0,0,0,0.0386912951340366,0,0,0,0.0750311630753438,0,0.0906351015674801,0,0.0633577435808663,0,0,-0.181754039105292,0,0,0,0,0,0,0,0,0.0317964955366919,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432169835744473,0,0,0,0.353705866877561,0,0.129002575234263,0.0171449449536405,0,0,0,0,0.0721999467824972,-0.0541662310403202,0,0,0.0388123870935731,0,0,0,0,0,0,0,0,0,0.113222219831589,0,0,0,0,0,0.0541694356051915,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.272738603980683,0.294388827463323,0,0,0,0,0,0,0,0,0,-0.0469101767474098,0,0,0,0,0,0,0.137856069041741,0.0294029995429892,0,0,0,0,0.524229517633314,0,0,0,0,0,0,-0.131715357182525,0.371191534352397,0,0,0,0,0,0,-0.0486374928408533,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.161895876144946,0,0,-0.0551034966828433,-0.0662185179734057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288263671382161,-0.00534484592169766,0,0,0,0,0,0,0.31205471722022,0,0,0.0644197547650851,0,0,0,0.25080027903543,0,0,0
X601229.CH.EQUITY,0.0427003718847768,0,0,0,0,0,0,0.12303678835291,0.0216059397257658,0,0,0.133577289336562,0.303116403811119,0.0312285492459332,0,0,0,0,0,0,0,0,0,0,0.279375338631546,0,0,-0.0165421666566049,0,0.127594211234019,0,0,0,0,0,0,0,-0.00116576852794799,0,0,-0.0129854864450235,0,0,0,0,0,0,0.083786028372485,0,0
X1299.HK.EQUITY,-0.119596690081851,-0.0899887529751882,0,0,0,0,0,0.349811934782776,0,0,0,0,0,0,0,0,0,0.200261771626459,0,0.103056926889764,0.138395600365831,0,0,0,0,0.154764807473663,0,0,0,0,0,0,0,0,0,0,0,0,-0.179674146212608,0,0,0,0,0,0,0,0.109911657844671,0,0,0
X002142.CH.EQUITY,0.0446822401761045,0,0,0,0,0.0256489410586336,0,0,0,0,0.400490849945704,0.102069333381522,0.0902002358034759,0,0,0,0,0.218332547408359,0,0,0,0.0440558368685299,0,0,0,0,0,0,0,0.029845952396959,0,0,0,0,0,0,0,0,0,0.103857060279463,0,0,0,0,0,0,0,0,-0.0453578072965427,0
X601916.CH.Equity,-0.092172865821856,0,0,0,0.329205953264385,0,-0.0368237767476774,0,0,0,0,0.120213078204877,0,0.439509867475118,0,0,0,0,0,0,0,0,0,0,0,0.182393142339914,0,0,0,0,0,0,0,0,0.0821071894367283,0,0.21979100283713,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,-0.0622628596630441,-0.0323304482727249,0,0,0,0,0,0.050000167935973,0,0.101196399752261,0,0,0,0.1354490503759,0,0.0647681207764603,0,0,0.02968298650652,0,0,0,0,0.0740989233628938,0.110974769094455,0,-0.0705031655571499,0,0.0432445152797728,0,0,0,0.392217446771718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.295947816999224,0,0.0593267118695478,0,-3.46944695195361e-18,0,0,-0.31998287317584,0,0,0,-0.100456421950705,0.102345177138017,0,0,0,0,0,0,0,0,0,0,0.416436416354596,0.125634709999998,-0.126985008757613,0,0,0,0,0,0,-0.0129003437212621,-3.46944695195361e-18,0.00919118881455556,0,0,0.691658551315775,0,0,0,-0.107047491079563,0
X601009.CH.EQUITY,0,0,0.0291020067630022,0,0,-0.000581790041163027,0,0,-0.0920754751525277,0,0,0,0,-0.240698983069309,0,0,0,0,0,0,0,0,0,0,0,0,-0.246157794848825,0,0,0,0,0.424482255103935,0.135984274017812,0.193121610916675,0,0,0,0,0,0,0,0.0106299000035351,0.370911081628156,0,0,0,0.215060821612963,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0224236266859378,0,0,0,0,0,0,0.182483293481866,0,0,0,0.128677577430136,0,0,0,0.0612894256863006,0,0,0.285454187261017,0.0483138651913096,0,0,0,0,0,0,0.141204026662531,0,0,0,0,8.67361737988404e-19,0.0875532166820569,0,0,0,0,0.0651977953701468,0
X11.HK.EQUITY,0.120032829279451,0,0,-0.0872805339082054,0.364986439882967,0,0,0,0,-0.0197535899563323,0,0,0,0,0,0.229314198460917,0,0,0,0.443002698011601,-0.0422292572387253,0.163239177138699,0,0.091008795720584,0,-0.00968273451495344,0,0,0.148933637455727,0,0,0,0.00742644490631434,0,0,0,0,-0.16342871539185,0,0,0,0,0,0,0,0,-0.0497430132578719,0,0,0
X2881.TT.EQUITY,0,0,-0.101167449676929,0,0.167224453072187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128440688532257,0,0,0,-0.138186584719106,0,0.307169678723123,0,0.302125088966666,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.17457259230723,0,0.0105462157962175,0.0428411887888446,0,0,0,0.232657852304065,0
X600926.CH.EQUITY,0.0808599284739114,0,0,0.00739684766534186,0,0.0469002374010355,0.162295538024313,0,-0.0853861450012661,0,0,0.0235177117597099,0,0,0,0,0,0,0,0,0.484388664248396,0,0,0.212334102483597,0.00776975667747071,0,-0.0635832315551881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,-0.0239791131863402,0,0,0,0,0.123328291685783,0,0,0,0,0,0,0,0,0,0,0,0,0.103911581859391,0,0,0,0.191511432342907,-0.0131867950237465,0.209437738406485,0.0762794345141588,0.00924198499025383,0,0,0,0.270000745752103,0,0,0,0,0,0,0,0.340874691438697,0,0,0,0.0750499838251038,1.38777878078145e-17,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0.0258392169943444,0,0,0,0.126977691637164,0,0,0,0,0,0.165145917455344,0,0,0.206304405708001,0,0,0,0,0,0.137054347435434,0,0,0,0,0.0280100092722936,0,0,0,0,0,0,0,0,0.0241161436013641,0,0,0,0,0,0.209403330514206,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0705006666674388,0,0,0.329006774373378,0,0,0,0,0,0,0,0,0.0563460137312809,0.153103663995421,0,0,0,0,0.0635941390353483,0,0,0.251658540222838,0,0,0.0113712267404446,0,0,-0.232075139713874,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0308514154263088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753257934369905,0,0,0.228248436527949,0,-0.0326150978504165,0,0,-0.0800566244051464,0,0,0,-0.0319948001318064,0,0.425778592814279,0.240741077826693,0.0552604885732493,0,0
X5880.TT.EQUITY,0,0,0.106231691717918,0,-0.0101469787323298,0,0,0,0,0,0,0,0,0,0,0,0,-0.412874717520697,0,0,0.107801387903937,0,0,0,0.069514729295213,0,0,0,0,-0.0207428456336831,-0.0185682435880242,0,0,0,0.296599100573425,0,0,0,0.170347666775009,0,0,0.0851441475287145,0.231682637298881,0,0,0,0,0,0.195867329245673,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.164680283185806,0,0,0,0,0,-0.0905194707290602,0,0.0156194741199222,0,0.291570864897909,0,0.058523097043172,0,0,-0.28123797263383,0,-0.0574097681117534,0,0.249185078452044,-0.0641596407449094,0,0,0,0,0,0,0,0,0,0,-0.015925360335178,0.0662698895242812,0.41978494035242,0.38783891880151,0,0,0,0,0,0.13968387250116
X2892.TT.EQUITY,0,0,0,0,0,0.125336125206841,0.0226954742350396,0,0,0,0,0,0,0.121821113916397,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519759026251193,0,0,-0.137904816683741,0,-0.0891884785267569,0,0,0,0,0.226743808605379,0,0,0.11495101293668,0,0.253482508140476,0.118246829452272,0.0711334533380671,0,0,0,0,0
X601838.CH.EQUITY,0.311230944487181,0,0.0377698402270172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247022615711736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851310621138863,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0.0683635268900789,0,0,-0.0555151373411457,0,0,0,0,0,0,0,0,0,0,0.0231214032987038,-0.0474122678896989,0.0884801088337711,0,0,0,0.266878174069806,0,0,0,0,0,0,0,0,0,0,0,0,0.00313324569959834,0.046135924801677,0,0.367730054729163,0,0,0,0,0
