,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY
X601688.CH.EQUITY,0,0,0,0,-0.102542196827516,0.0280540865998933,0,0,0,0,0,0,0,0.308801653489225,0,0,-0.0345135683537611,0,0,0,0,0.340745295855091,0,0,0,0,0,0,0.115981595838604,0.392540667395953,0,0,0,0,0,0,0,0,-0.128894009483013,0,0,0,-0.0276715904980677,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.737461693846849,0,0,0,0,0,-0.0654835459283326,0,0,0.0449148098537611,0,0,0,0.136557747956008,0,0,0,0,0,0,0,0,0,0,0,0,0.13850579978681,0,0,-0.05671796764606,-0.0946128126950243,0,0,0,0,0.0391229083187217,0,0,0,0.0653081938567756,0,0,0,0.105342021280531,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.101507282612657,0,0,0,0.0073042259930326,0,0,0.305859094511045,0,0,0.184389496861521,0.00288889214339937,0,0,0,0.0464900017652377,0,0,0,0.044193268814723,0,0.243722987465598,0,0,0,0,0,0.0133104469901348,0,0,0,0,0,-8.67361737988404e-19,0,0.0564752475648356,0,0,0,0,0,0,0.0488198414047007,0
X600837.CH.EQUITY,0,0.0294082251085116,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226866870715394,0.114814333087727,0,0,0,0,0,0.0994123311314703,0,0.121191050276712,0,0,0.0785239472717463,0,0.0808460311661228,0,0.075114948806529,-0.24184106013907,0,0.133750039574991,0.123744289609499,0,0
X267.HK.EQUITY,0.307582747161572,0.331689538277149,0,0,0,0,0.00541729826543609,0,0,0,0,0,0,0,0.0954934534681933,0,0,0,-0.513006042578008,0,0,0,0,0,0.18651304770125,0,0,0,0.170400813544025,0,0,0,0,0,0,0,0,0,0,0,0,0.0156011262484464,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.12433765593779,0,0,0,0.138175908135754,0,0,0,0,0,0,0,0,0,0,0,-0.161855396818795,0,0,0,0.176871379815069,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.167332872869787,0,0,0.0388217675888459,0,0,0,0,0.186367066570069,4.33680868994202e-19,0,0.4385993138697,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0208681518711873,0,0,0,0,0,0,0,0.160752135913953,0,0,0,0,0,0,0,0.0585956592618256,0,0,0.112021848682223,0,0.116120674590669,0,0,0,0.0865240365507835,0.056878553177221,-0.0743188207640666,0.207578821171816,0,0.135845693829884,0,0,0,0,0,0.225397405821833,0.0441811873792475,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.141690837255704,0,0,0,0.0507322759612714,0,0.00255351472315607,0,0,2.16840434497101e-19,0,0,0,0,0.0478893431525951,0.108698283115037,0,0,0,0,0,0,0,0.0156730797017447,0.0275684808465378,-6.93889390390723e-18,0,0,0,0,0.0130775032662127,0,0.441337943196259,0,-0.172306729714722,0,0.15512268633339,0.111763353787415,0.117944354709606,0,0,0,0,0.159361392027153
X601229.CH.EQUITY,0,0,0,0,0,-0.0492469379393086,0,0,0.104359359453831,0.00262383566867748,-0.169334092179087,0,0,0,0,0,0,0,0.0298567062037498,0,0,0,0,0,0,0,0,0.109405051839877,0,0,0,0,0,0,-0.061191007210943,0,0,-0.0322102232641698,0,0.153136191369911,0,0,0,0,0.0535214663667424,0.476060511388685,0.421869762299288,0,-0.0830084063642123,0
X000776.CH.EQUITY,0,0,-0.0206983180488322,0,0,0,0,0,0,0,0.0190166790564724,0,0,0,0,0,0,0.0883000148361754,0,0.393574850043508,0,0,0,0,0,0,0,0,0,0.223044674184746,0,0,0.056683652786878,0,-0.0503615750127114,0,0,0,0,0,0,0.202794737579869,0,0,0,0,0,0,0,-0.0703777509118564
X600918.CH.Equity,0.0203989994449616,0,0,0,0,0,0,0,0,0,0,0,0,0.290951423762627,0,0,0,0,0,0,0,0,0,0,0,0,0.27261448398914,0.0362638516001481,0,0.124528554619625,0,0,0.0100966946836143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125648679911071,0.163646888502873,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0195626613935748,-0.0583454855631716,0,0,0.0767414003427172,0,0,0,0,0,0,0,0,0,0,0.0236316014462437,0,0,-0.0282216351690008,0,0,0,0,0,0,0,0.226029970176696,0,0.00752369214415751,0,0,0,0,0,0.244524291447385,0.249033604481316,0,0,0,0,0,0.0888357613481528
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205203832141996,0.0624638700557189,0,0,0.00252762266888218,0,0,0,0.0327139164029824,0,0.0862522693048258,0,0.0815777238119164,0,0,0,0,0,0.0949065889344957,0,0.221925519488685,0,0,0,0,0.0538024925097612,0,0,0,0,8.67361737988404e-19,0.00603338454785906,0,0,0
X600015.CH.EQUITY,0.0745282453367117,0,0.134272491482026,0,0,0,0,0.0959022394798947,0,0,0,0.0959132764416021,0,0.145242788607839,0,0,0,0,0.157745128498425,0,0,0,0,0,0.0662198714327529,0,0,0,0,0,0.0429614858248368,0,0,0.0388698956606385,0,0,0,0,0,0,0,0,0,0,0,0.272261609504973,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0294153786890905,-0.0383297332691989,0,0,0,0.041999376667147,0,0,0.383212485346486,0,0,0,0.0567827584265651,0,0,0,0,-0.0427972520790044,0.0472978030767366,0,0,0,0.0541155460393859,0,0,0,0.0761928416977253,0,0.199990581835321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878098832171798,0,0
X2886.TT.EQUITY,0,0.0776661031700917,0,0,0.0455835319390292,0,0,0,0,0,-0.164022326848356,-0.0789321299962236,0,0,0,2.16840434497101e-19,0,0,0,0,0.103451612328781,0,0,0,0,0,0.0144914087958586,0,0,0.0305225177559203,0,0,0.00533268607817889,0,0.207940512019008,0,0,0.0617326688633645,0,0,0,0,0,0.398346428551813,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0821725206001673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231565294147029,0,0,0,0.0296929373084202,0,0,-0.0748111885353991,0,0,0,0.194031361327826,0.145994070674026,0,0,0.137254013830722,0,0,0,0.221063643644458,0,0,0,0.242689978197604,0,-0.00578468466895775,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.188449786846283,-0.0479529544546846,0,0,0,0.0203312410211983,0,0.202670022532816,0.106251319377979,0.0605853443039119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0190436408628931,0,0,0,0,0,0,0,-0.0385045173357413
X601009.CH.EQUITY,0,0.113661794587174,0,0.135046900037023,0,0.033804620139324,0,0,0,0,0,0,0,0,0,0,0,0,0.234367854146405,0.132982930651455,0,0,0,0,0,0.340941744896281,0,0,0,-0.218168190604689,0,0,0,0,0,0.118646108872962,0,0,0,0,0.197579738743873,0,0,0.027984049165676,0,0,0,0,-0.0894788851361367,0.0773482758243299
X601788.CH.EQUITY,0,0,0,-0.247553519655285,0,0,0,-0.0567074125167288,0,0,0,0,0,0.239288956542117,0,0,0,0.0461905978273896,0,0.0350745026085428,0,0,0,0,0,0,0.358537291129218,0,0,0,0,0,0,0,0,0.371763363081291,0,0.105937225636751,0,0,0,0.0350632855807179,0,0,0,0,0,0.080432443227063,0,0
X600958.CH.EQUITY,0,0.068082645282935,0,0,0,0,0,-0.229498175607989,-0.048042056845887,0,0,0,0,0,0,0,0,0,0.0550501207606891,0.00535399990400349,-0.136883614641914,0,0,0,0,0,0,0,0,0.322345743508166,0,0,0,0.330567455376238,0,0,0,0,0,0,0,0,0,-0.111814012025132,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,-0.0289508824381083,0,0,0,0,0,0,0,-0.038531220991129,0,0,0,0,0,0,0,0,0,0,0.0424641497224443,-0.131917470814333,0,0,0.192254824488375,0.0121672612345963,0.131560271363645,0,0,0.200593473458262,0.220082134479178,-0.00928305176504916,0,0,0,0,0,0,0.17949901742824,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,-0.014263602342176,0,0.078238029875713,0,0,0.173590469716566,-0.0275006474998752,0,0,0,0,0,0,0,0,0,0,-0.0317755122390433,0,0,0,0.0873683475483132,0,0,0,0,0,0,0,0,0,0,0,0.493846854033776,0,0,0,0.141088632187456,0,0,0,0,0.116478515949335,0,0
