,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601066.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600928.CH.EQUITY,X600958.CH.EQUITY,X000627.CH.EQUITY,X300059.CH.EQUITY
X601628.CH.EQUITY,0,0,-0.300843082517114,0,0.133034188864645,-0.14642557236029,0.00156068776235579,0,0.0289913110202615,0,0,0.113006232814095,0.219280172046414,0,0,0,0.0475020734023152,0.137557426146755,0,0,0,0,0,0,0,0,0,0,0.159306469226724,0,0,-0.132820122864656,0.209161875722633,0,0,0,0.0779300962097622,0,0.126416184247996,0,0,0.199651427806303,0,0,0,0,0,0.112255519722409,0.0969995209931034,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.275354910684824,0.100625551158906,0.18664739703482,0,0,0,0,0,0,0,0,-0.0556176570817892,-0.0361588361951021,0,0.188521773888045,0,-0.0207486020268701,0.10712049488895,0,-0.150763250468617,0,0.0557189376794041,0,0,0,0,0,0,0,0,0,0.111601474462758,0,0.251577113496511,0,0,0,-0.338077949835652,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0393818144069878,0,0,0,0,0,0.205656913215386,0,0,0,0.153381141565851,0,0.101291845175741,0,0,0.119095032184739,0,0,0,0,0,0,0,0,0.0327157888256407,0,-0.0217004730760629,0,0.0871851941250972,0,0,0,0,0,0,-0.140777470539759,0,0,0.0760152828336754,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.028709862124774,0,0,0,0.257901243730217,0.145176847261109,0.127131701924164,0,0,0,0.187874408819692,0,0,0,0,0.032829341015094,0.0803504309270555,0.122957937654153,0,0,0,0,0,0,0.108270278979813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809142475098972,0,0.0393693831038412,0,0,0
X1299.HK.EQUITY,0,0.194458406378997,0,-0.01607405611013,0.333145930771151,0,0,0,0,0,0.167378296996204,0.170181926830054,0,0,-0.364640258102441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389195449559989,-0.049236299266917,0,0,-0.0895650229811659,0,0.157310364846389,0,0,0,0,0,0.109047407624909,0,0,0,0,0.252105821848546
X2388.HK.EQUITY,-0.0316439999080669,0,0,1.73472347597681e-18,0.360526782636556,0,0,0,0,0,0,0,0,0.47800133100145,-0.154529157295961,0,-0.0967678177332702,-0.0389670501032774,0,-0.00286018636928599,0,0,0,0.239575118645277,0,0,0,0,0,0,0,0,0.0749233016219839,0,0,0,0,0,0,0,-0.0250566977544482,0,0,0,-0.110432563836187,-0.178575478656062,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.0511393238237105,0.012666209630143,0,1.73472347597681e-18,0,0.0872879346448063,0,0.0958493162003363,0,0.093678940253242,0,0,0.0902647443839857,0,0,0,0,0,0,0,0,0.0947563431488073,0,0,0,0,0,0,0,0,0,0,0,0.272410787579627,0,0,-1.0842021724855e-19,0,0,0,0,0.138895160333502,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.127404031827312,0,0.0772931010307338,0,0,0,0,0,0,0.0867833389168696,0,0,0,0,0,0.000879279754345726,0,0,0,0,0.00581140965558707,0,0,0,0,0,0,0,0,0,0,0,0.387356235130989,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.117533825502601,0,0,0,0,0,0,0,0.0799060996932472,0,0,0.148624766928677,0,0,0,0,0,0.0553194541890916,0,0,0,0,0,0.0412869313305554,0.115039976982367,0.0751431614805901,0,0.142436164555283,0.0939368887559703,0,0,0,0,0,0,0,0,0,0,0,-0.0354731253035356,0,0,0.113865334133671,0
X601601.CH.EQUITY,0,0,0,0,0,0,-0.286396660041406,0.649940866957122,0,0.278615708743569,0,0.179666487261953,0,0.112147075635351,0,0.203474892994996,0,-0.0383069575175785,0,0,0,0,0,-0.125995284667241,0,0,0,0.0249292876802528,0,0,0,0,0,0,0,0,-0.0719171826356739,0,0,0,0,0,0,0,0,0,-0.0450492764513288,-0.106661788546162,0,0.0376654688575859
X002142.CH.EQUITY,0,0.0199168129039767,0,0,0,0,0,0.131044525283107,0.156945312819796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433050679637931,0,0.628954901475413,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.27824132854416,0,0,0,0,0,0,0,0.153677688699105
X601009.CH.EQUITY,0,0.0166741929831676,0,0,-0.0448796383106805,0.0172437534280534,0,0,0,0.143185494513828,0,0,0.126027032397716,0,0,0,0,0,0,0.15565759214261,0,0.102791340742434,0,0,0.0673955288396526,0,0,0,-0.120536221150377,0,0,0,0,0,0,0,0,0.115203488636841,0.299449131345217,0,0.0757667834254278,0,0,0,0,0,0,0,0.0265419378320957,0
X11.HK.EQUITY,0,0,0,0.0614347533302608,0,0,0,0,0.100428469031217,0.17083793804632,0,0.133536960166576,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.113207394333054,-0.166901423172252,0.135789732616305,0,-0.0919548764982156,0,0,0,0.0499531049416973,0.0842317783289075,0,0,-4.33680868994202e-19,0,0,0,0,-0.13536096460743,0,0,0.358021054494148,0,0,-0.0463887361689327,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.0074936843337047,0,0.147271716158248,0,0,0,0,0,0,0.198838308596761,-0.181395231192071,0,0,0,0.1157275056716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674674607367485,0,0,0,0,0,0.0728369722931297,0,0,0.192839812181852,0.166461886360518,0,0.0923120989746923,0,0.0809458304413232,0
X600926.CH.EQUITY,0,0,-0.0344161262495189,0,0,0,0,0,0,0,0,0,0,0,0,0.0643850911814182,0.212461753640616,0,0,0,0,0,0,0,0,0.337764853945566,0,0,0,0,0,0,0,0.322245865560778,0.0481207593801882,0,0,0,0,0,0,0,0,0,0,0.0664588201913173,0,0,0,0
X601077.CH.Equity,0,0,0,0,0.138356053328261,0,0,0,0,0,-0.308398012805343,0,0,0,0,0,0,0,0.241171182185307,0,0.0592183883444201,0,0,0,0.0919809721539905,0,0,0,0,0,0,-0.0618388173251002,0,0,0,0,0.129540639287898,-0.0201512384650356,0,0,0,-0.0731535188556966,0,0,0.525491645205969,-0.0771933677293131,0,0.335246371369917,0,0
X600030.CH.EQUITY,0,-1.73472347597681e-18,0,0,0.0219996618030283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437048331304953,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0417828605779468,0,0,0,0,0.0477531798035299,0,0.262497364800394,0,0.0736764451287845,0.250888371167658,0.0809591460719407,0,0,0,0,0,0,0,0.476709228937452
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.254419459339983,0,0,-0.0482843318377006,-0.0365403408642113,0,0,0,0.350723989573433,0,0,0,0.0171302165746025,0,0,0,0.268547053535332,0.225545795154054,0.182000684959838,0,0,0,0,-0.0202604859636907,0,0,-0.276804161849083,0,0,0,0.108069977491321,0,0,0,0,0.00740206358706291,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,-0.168955376101506,0,0,0,0,0.146061497390921,0,0,0,0,0,-0.0485577459824701,0.108767925214219,0,0,0,0,-0.0219355601177851,0.27820604315217,0,0,0,0,0,0,0.131759448847634,0,0,0,0,0,0.514803273495556,0,-0.312048482938719,0.150414954508229,-0.0289907194451355,0,0,0,0,0,0,0,-0.0633824044532819,0,-0.020610752872937
X601838.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0310242090656558,0,0.131230307583344,0,0,0,0,0,-0.0291656542375129,0,0,0,0.115850671692099,0,0.127824006674528,0,0,0,0.167556036673292,0,0,0,0,0,0,0,0,0,0,0.223211143569166,0.149388487002236,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0633039653208781,0,0.0107077472306697,0,0,0,0,0,0,0.598907398683202,0,-0.0528467962231934,0,0,0,0,0.0840004929970661,-0.0485853398487729,0,0,0,-0.0405857410159456,0,0,0,0,0,0,0,0,-0.357274889447804,0,0,0,0,0,0.361132466006291,0,0.397188398311429,0,0,0.176731528079013,0,0,0.0205602408162119,0
X600837.CH.EQUITY,0,0,0.144743648173295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200951462182825,0,0,0,0,0,0,0,0,0,0.263540116148207,0,0,0.0176780820598514,0,0,0,0,0,0.0497719305862682,0.0226362588859833,0.0631305668221425,0.0610200436553116,0.0199862670187811,0,0,0,0.357613161043846,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0821496987263507,0,0,0,0,0,0,0,0,0,0,0,0,0.0347970975900321,0,0,-0.000526558746322842,0,0,0,0.0526529004291352,0,0,0,0,0,0,0,0,0.181208590119264,0,0,0.15119126240748,0,0.0293382935876482,0,0.252102580032155,0.00124011749916594,0,0,0,0,0.103781586329212,0
X601997.CH.EQUITY,0,0,0,0.0722367629646737,0,0.363313307787552,0.0118277343882947,0,0,0,0.151172506471366,0,0.151778475083177,0,0,0,0,0,0,0.111680979297807,0,0.189121378833361,0,0.0527464753077993,0,0,0.0697799821831985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,-0.225033319239615,0,0,0.0501164336208131,0,0,0,0,-0.221570297894671,0,0,0,0,0,0.167873801545445,-0.0179783467454933,0,-0.147256110691585,0,0,-0.000616278890090059,0,0,0,0,0,0,0,0,0,0,0,0,0.25101734432718,0,0,0,0,0,0.146404692851728,0,0.100346057040466,0,0.221816561637907,0,0.375206040620028,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,-0.135905910135624,0,0,0,0,-0.313661960268478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145591120125125,0,0.236705988715699,0,0.0533919215836038,0,0,0,0.123541259330554,0.428231975060791,0,0,0,-0.169325442736886,0,0,0,0.307281614606843,0.103862487383636,0,0,0,0.239468679399798,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0921072042977271,0,0,0,0,0,0,0,-0.198677505653895,0,0.0441978624622216,0,0,0,0,0,0,0,0,0,0,0.105793034267682,0,0.0625224879453979,0,0,0.137642981396598,0,0,0,0,0,-0.0878858445270432,0.349354353893535,0.43103059394113,0,0.165053682970261,0,0,0.0513765906671622,0,0,0,0
X000776.CH.EQUITY,-0.0534219524896614,-0.0446563844761173,0,0,0,-0.0685474860592012,0.0478434872846709,0,0,0,-0.0399998169120798,-0.0361946824665869,0,0,0,0.168694418609202,0,0,0,0,0,0,0,0,0,0,0,0.0976601394815007,0,0,0.107560878217546,0.0155885793917842,0,-0.0236944771262051,0.206962694477655,0.0429230764663388,0,0.0635163788106212,0,0.209024273955799,0,0,0,0.351982751372959,0,0,0,0,0.084352989407749,0
X601881.CH.EQUITY,0,0,-0.015070635261336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468015493310094,0,0,0,0,0.022931329546368,0,-0.0470819888043977,0.287504632779095,0,0,0,0,0,0,0.367332387901273,0,0,0,0,0.0809304973863088,0.0143757861295233,0.287004997046364,0,0,0.0309125623857795,0,0.0048125721925646,0,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0623982520426733,0,0.0617021683730749,0,0,0,0,0,0,0,0.141104996294389,0,0,0,0,0,0,0,-0.0950274132511412,0.137911371217049,0,0.224276108196403,0,0,0,0,0,0,0,0,0,0,-0.263801466513373,0,0.181370874715382,0,0,0.44274560190384,0,0,0
X002736.CH.EQUITY,0.161252252287029,0.0585220057450287,0,0,0,0,0,0,0,-0.22938201752637,0,0,0,0,0,0,0,-0.505106002074405,0,0,0,0,0.287931139675938,-0.143291079049991,0,0,0,0,0,0.118926832850074,0,0,0,0,0.235680382272946,0,0,0,0,0,0,0,0,0.243834071519943,0,0,0.119520105375725,0,0.40144066966916,0
X600928.CH.EQUITY,0.232387396135255,0,0,0.160324986596921,-0.123209296188644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109868670482573,0,0.00837800884441145,0,0,0,0.284152482781103,0.16234254585307,0,0,0,0,0,0,0,-0.0748096909744599,0.0129806392886379,0,0,0,0,0,0.245746341578293,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,-0.206964828793326,0,-0.0149379917266474,0,0,0,-0.357117114870637,0,0,0,0.481603770294484,0,0.328521375277357,0,0,0,0,0.13926459731788,0,0,0,-0.0159341577537629,0,0,0,0,0,0,0.138111346263911,0,0,0,0,0,0,0,0.308181774981544,0.071248420431102,0,0,0.0555387794228613,0,0,0,0,0,0
X000627.CH.EQUITY,0,0,0,0,0,-0.107986424772465,0,-0.0531009537707856,0,0,0,0,0,0,0,0,0,0,0,-0.0987825217418979,0,0,0,0,-0.028848300551852,0,0.215022995270641,0,0,0.068491450755455,0.0858837885829974,0,0,0,-0.0300786458982514,0,0,-0.0291870744707504,0,0,0.0449930636353876,0,0,0.185207948709426,0,0.386397645869269,0,0,0,0
X300059.CH.EQUITY,0.0483486081306463,0,0,0,-0.700550210121965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405466788209572,0,0,0,0,0,0.420406526353627,0,0,-0.13714838872296,0,0,0.35236186086622,0,0,-0.210406576077664,0,0,0,0,0,0,0,-0.120098608284742,0,0,0,0,0,0,0
