,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.0348671940690618,0,-0.0683999997944263,0,0,0,-0.141673410286961,0,0,0,0,-0.153135916826365,-0.264117490365982,0,0.0929253854505416,0,0.0713662908958962,0.806691614613967,0,0.0313565584471231,0,0,0,0,0.168856546495707,0,0,0.183459173996824,0,0,0,0,0,0,0.161982425776374,0,0,-0.413218173333374,0,0,0,0,8.67361737988404e-19,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0467664357609248,-0.0698706983468723,0,0,0,0,0,0,0,0,0.0215401858494052,0.250135936239693,0,0.0427932108336619,0,0,0.0419416585965224,0,0,0.00203612045877885,0,0,-0.0427906617314037,0,0,0.0118934871885318,0,0.0130950645267461,0,0,0,-0.270303235278869,0,0,0,0,-0.261863824462607,0,0,0.128813000127633,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0752640115813046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541797121988318,0,0,0,0.171841144605919,0,0,0.160466372914643,0,0.0533610659359642,0,0,0,0,0,0,0,-0.0294680041621283,0,0,0.0918566952063663,0,0,0,0.125774047253403,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.0511820971283031,0,0,0,0,0,-0.109218254503308,0,-0.0249330810025621,0,0,0,0.295402057929295,0,0,0,0,0.116209436446955,0,0,0,0.239529244000414,0,0.171432142108957,0.162902400059798,0,0,0,-0.316827440076617,0,0,0,0,0,0,0,0,-0.226424053381141,-0.145646426924552,0.137413382803792,0,0,0,0
X5.HK.EQUITY,0,0.00576510150398902,0,0,0,0,0,0,0,0,0,-0.0818191352420911,0,0,0,0,0,0,-0.129563524769112,0.189767566340268,0.257543397799148,0,0.186905591388306,0,0.0972320688936743,0,0.0410609704232616,0,0,0.585826069986838,0,-0.0751887677175793,0,0.0778221137413062,0,0,0.103444841500998,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998840096862706,0.333419168940336,0,0,0,-0.270602949085664,0,0,0.0867507924940739,0,0,-0.0847153021016055,0,0,0.016461800293139,0.0217650996707164,0,0,0,0,0,0,0,0,0,0,-0.137753431358675,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.114662003560017,0,0,0,0.0871980869839066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25641426379901,0.0233572873606255,0,0.01213347809616,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.377379104184087,0.174621246833354,0.0735787478659869,0,0,0,0,0,0,0,0,0,0.0764080123496774,0,0,0,0,0,0.111602117403581,0,0,0,0,0,0.0858150441320881,0,0,0.161911152112767,0,0.0244656079798053,0,0,0,0,0.101534751576382,0,0,0,0.0342933983998882,0,0,0
X600036.CH.EQUITY,0,0.306177807677797,0,0,0,0,0.0618137126406442,0.280093816815662,0,0,-0.0434938872696011,0,-0.0519783401258838,0,0,0.0957368171082932,0.222969981272972,0,0,0,0.0669835774380649,0,0,0.0920497252556892,0,0.0905991913800813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213005562562408,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.103029172650428,0,0.0538610299130775,0.228784641277872,0,0,0,0,0,0,0,0.0714179374761272,0,0,0,0,0.174940097066478,0.0660423036870326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706804181016658,0,0,0,0,0.200175032219457,0,0,0
