,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X2886.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0.0296999594328113,0,0,0.0878898602023405,0.0305073839707062,0,0,0,0.0543104341087279,0,0.300362918784556,0,0,0,0,-0.119314288732034,0.186627548861386,0.0871630972896885,0,0.0605173332404211,0,0,0,0,0,0,0,0,0,0.0178766551625917,0.166875903700432,0,0,-0.0547533720758311,0,0,0,0,0,0.0301381605083148,0,0,0.0944330565521294,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0.129191587691205,-0.0188141645128202,0,0,0.396414243715508,0,0.0622399204811287,-0.0493289807905994,-0.0196985353634182,0,0,0,0.0543768997131771,0,0,0,0.195527718917228,0,0,0,0,0,0,0,0,0,0,0,0.020170920336127,0,0.257567954103031,0,0,0,0,0,0,0,0,0,0.06527526618256,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304027920968584,0,-0.21086978532577,0,0.0867290696043973,0.216633933674038,0,0,0,0,0,0,0.278237768184868,0.24457239304982,0,0,0,0,0,0.0700931237842488,0,0,0,0.0214591847876826,0.0247383283416211,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.0736826157133166,0,0.187686424155168,0.238105996621479,0,0,0.146449955534997,0,0.194653030439232,0,0.0526749363105197,0,0,0,0,0,0,0,0,0,0,0,0.194979663550118,0,0,0,0,-0.206199287041291,-0.0861072812017734,0,0,0,0.128332603486542,0,0,0,0.165110074386323,0,0,0,0,0.0547705416743655,0
X388.HK.EQUITY,0,-0.106073768997599,0,0,0,0,0,0.644606556236025,0,0,0,0,0,0.16696991164448,0,0,-0.0566902870642687,0,0,-0.134246811268766,0,0,0,0.0805133066016554,0,0,0,-0.369633211802005,0,-0.0830826865502073,0,0,0.391660520384313,0,-0.0418763113003768,0.271672074958924,0,0,0.123846767695317,0,0.040337502111683,0,0,0,0,0,0,-0.109584610811217,0
X11.HK.EQUITY,0.0442198317242807,0,0,0,0.246702790181577,0,0,0.264471905111233,0,0,0,0,0,0,0,0,0,0,0,0,0.429257366131521,0.0529430419710119,0,0,1.73472347597681e-18,0,0,0,-0.15499148539336,-0.219794371203186,0,0,0,0.0249173304528127,0,0,0,0,0,0.0351221439293602,0,0,0,0,0,0,0,0.0775492842745636,0
X267.HK.EQUITY,0,-0.0053580399735554,0,0,0,0,0,0.0688561248079588,0.0625484087319442,0,0,0,0,0.0192933374226365,0,0.63102174695895,0,0,0,0,0,-0.170991173787591,0,0.168268874380631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739595212739474,0,0,0,0,0,0,0.0432325352287771,0.0563195325314598,0.225189467637868
X601998.CH.EQUITY,0,0,0.0535929567590863,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.392006301581555,0,0,0,0,0,-0.210678862454504,0,0,0,0.0147864043383606,0.0340901005465509,0,0,0.306492334271372,0,0,-0.0455899669968777,0,0.0675760898784782,0,0,0,0,0,0,0,0.0112331991894393,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.338752858581764,0,0,0,-0.0304008757496369,0,0,0,0,0,0,0,0,0.0174652480854473,0,0,0,-6.93889390390723e-18,0.178222947939002,0,0,0,0,0.128201784014599,0,0.313834892376222,0.067761330177784,0,0,0,0,0,0.0828803379639599,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0464908114533085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118041165473228,2.16840434497101e-19,0,0,0,0,-0.14763173872839,0.10957828957295,0,0,0,0,0,0,0,0,0,0,0,0.0795907927102063,0,0,0,0,0,0.280139274505284,0.245690613648441,0,0.0125240477288033,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.526071354354031,0.0770623324800471,0,0,0,0,0,0,-0.16663858272512,0,0,0.392645756058618,-0.0899111502725592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12551757125852,0,0,0,0,0,0,0.120304330074142,0.0997999281505743,0,0,0,0.0760509449381459,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378688760810247,0,0.0378209040531895,0,0,0,0,0,0,0,0.0336267760638776,0.332834209643348,0,0,0.0496395091519395,0.0920043279277608,0,0,0.0796665012478172,0,0,0,0,0,0.0393911530970498,0,0.192949602091728,0.186393886420837,0,0,0,0,0,0.034220721492695
X601818.CH.EQUITY,0,0,-0.250803391261369,0,0,0,0,0,0,0,0,0,0.0472612796914339,0.0227373056515433,-0.0235778017336512,0,0,0.284887151726326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38154962623432,0,0,0,-0.121404482233768,0,0,-0.0338687514906129,0,0,0,0.190137044789549,0,0.0731503150490507,0.13026692432056,0,0
X002142.CH.EQUITY,0,0.184485611205785,0,0,0,0,0.0974954065203867,0,0,0.0796922218184631,0,0,0.189572067448223,0,0,0,0,-0.117659976168673,0,0,0,0,0,0,0,0.0283631647371382,0,0,0,0,0.0401461776330615,0,0,0,0,-0.106862631496531,0,-0.105384800211848,0,0,0.176602573167266,0,0,0,0,0.180042807692458,0,-0.126213504733928,0
X601066.CH.EQUITY,0,0,0.0139223320163187,0,0,0,0,0,0,0.0332490916497164,0,0,0,0,0,0,0.0539093950788864,0,0.0245565096962629,0,-0.333614727402571,0,0,0,0,0,0,0.215187012509418,0.169300499329146,0,0,0,0.0572851965083707,0,0,0,0,0,0,0,0.371258245709414,0,0.153469011646444,0,0,0,0,4.33680868994202e-19,0
X601688.CH.EQUITY,0,0,-0.00855090604688605,0,0,0,0,0,-0.344938378990535,0,0,0,0,0,0,0,0,-0.464126648186479,0,0,0,0.488500325826664,0,0,0,0,0.0998495673155015,0,-0.0337420396156929,0,0,0,0,0,0,0,0,0,0,0.204771884810651,0,0,0.308936672136822,0,0.121628028139882,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0146239268104824,0,0,0,0,0,0,0,0,0,0,0,0.149596468090565,0,0,0,0.0352582423516659,0,0.0479055807585102,0,0.0855493808370929,0,0,0,0,0,0.356095818667698,-0.0828984688833196,0,0,0,0.211934224242581,0,0.198139267659883,0,0,0,0.0225427694386104,-0.00817289414927779,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898283117700636,0,-0.0208748603068457,0,0,0.0534764996379468,0,0,0.023903576175783,0,0,0.0751572848725503,0.322753680624554,0,0.126500970266366,-0.188925848903644,0,0,0,0.0186029044417264,0,0.257424389144157,0,0,0,0,0,0
X601229.CH.EQUITY,0.336451688039131,0,0,0,0,0,-0.0163629737935349,0,0,0,0,0,0.124897461083368,0,0,0,0,0,0.00135198116731524,0,0,0,0,0,0.275842088108265,0,0.205855164661934,0,0,-0.0919082955652422,0,0,0.155952412505585,-0.139849232241708,0,0,0,0,0,0,0,0,0,0,0,0,-0.202325483259195,0,0.159152354531976
X2882.TT.EQUITY,-0.0777301495580805,0,0,0,0,0,0.00378666487639937,0.0667083425842387,0,0,0,0,0,0.0838381214619584,0,0,0,0,0,0,0,0,0,0,0.0717528068284196,0,0,0,0,0,0,0,0,0,0.412373829033386,0,0,0,0,0,0,0.00154331643780092,0,0,0.0332903100689087,0,0,0,0
X601336.CH.EQUITY,-0.120830990010598,0,0,0,0,0,0.188546570530227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0209078435361657,0.251746699202601,0,0,0,0,0,0.048683913614078,0,0,0,0.555707869105862,0.541036497503399,0,0,0,0,0,0.0297367450085366,0,0,0,0,0,0,0,-0.180445744489405
X601169.CH.EQUITY,-0.0287424680740929,0.0918896405841746,0,0,0,0,0,0,0,0,0.263200150164591,0.207064321436581,-0.0232027621016787,0,0,0,0.0759764024643298,0,0,0,0,0,0.0623489689469726,0.0708389993537623,0,0.0060776938667712,0,0,0,0,0,0,0.452776444724908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878730692955642,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140465473239614,0,0,-4.33680868994202e-19,0.0694123771683316,0.38294058513135,0,0,0,0,0,0.00928552454644356,0,0.0528548538436103,0.26217045581434,0,0,0.0704381293872865,0.103725025395502,0,0.010455566129628,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.045598465019913,0,0.0338052443684301,0,0,0,0,0,0.151688776126516,0,0.0159424761890274,0,0,-0.0248715233724413,0,0,0,0,0,0,0.0131342191086896,0,0.00276885294495103,0,0,0.124152103303274,0,0,-0.0153254058111693,0.54874840424115,0.0637123273815187,0,-0.0244363542138713,0,0,0,0,0,0
X2881.TT.EQUITY,0.238158918132066,0,0,0,0,0,-0.137231696520119,0,0,0,0,0,-0.335830193542722,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607451304724531,0.241024852805551,0,0,0,0,0,0.109682578798507,0.0267736942146298,0,-0.221546327974494,0,0,-0.0239652266642351,0,0,0.119772088983975,0.100889192453595,0.218893224047884,0.0468996292179108
X600999.CH.EQUITY,0,0,0,0,0.145129064099692,0,0,0,0,0,0,0.24403838020323,0,0.0859850566637257,0,0,-0.00125885500438664,0,0.210260019606506,0,0,0,0,-0.0914055756024048,0,-0.0783060317223921,0.282923535162996,0.184621121672728,0,0,0,0,0.0506508328172035,0,0,0,0,0,0,0,0,0,0,-0.0639968772928962,-0.0267476838402019,-0.071559584013144,0,-0.188874627396236,0
X2891.TT.EQUITY,0,0.212548893703744,0.424553397575523,0,0,-0.159282296674285,0,0,-0.0383996174706489,0,0,0.0351757081620647,0,0,0,0,0,0,0,0.0235757601715683,0,0,0,0.0617067584107825,-0.056149162678464,0,0,0,0.0639496799485829,0,0,0,0,0,0,0.0685778076822294,0,0,0.303429371343782,0,0,0,-0.0539594480201568,0,0.227682102607001,0,0.150389416071634,0.301428435597939,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,-0.195385534058146,0,0,0,0,0,0,0.244640659958126,-3.46944695195361e-18,0,0,0,0,0.0259164898972815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371394920704646,0.370518903626052,0,0,0,-0.105093750310538,0,0,0.510617254604167,0,0,0,0,0,0,0,0.0363773472584407,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.265122637462691,0,0,-0.0143297228577622,0,0.00930971061228458,0,0,0,0,0,0,0,0,0.141352369014334,-0.178245824684566,0.133871393925714,0,0.117531745526572,0,0,0,0,0,0.458844582499313,0,0.131891070513386,0.0241844407312375,0,0,0,0,0,0,0,-0.0946860988586761,-0.143287333856425,0.0453544548223985,0.062014598413683,0
X300059.CH.EQUITY,-0.08387289664553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345145802726012,0,0,0.0729383048777619,0,0,0.058768724839769,0,0,0,0,0,0.282820031753792,-0.0445901762798678,0,0,0,0,0,0,0.46100540296664,0,0,0,0.0323955395222532,-0.101191652906783,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.00850192391354368,0,0,0,0,0,0,0.173521353656809,0,0,0,0,0,0,0.333413786453343,0,0,0,0,0,0.116260225244217,-0.014341900165273,-0.0521851765656532,0,0,0,0.136784128650108,0,0,0,0,0,0,0.158112048907535,0,0,0,0.105245822696427,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.151037941390262,0,0,0,0,0.0338616114835602,0,0,0,0.000444048434315497,0,0,0,0,0.427444971236727,0,0,0,0,0,0,0,0.0421251528277391,0,0,0,0,0,0,0,0,0,0.104572939235197,0.140372829741247,0.192872687095165,0,0,0,0,0,0,-1.73472347597681e-18
X600919.CH.EQUITY,-4.33680868994202e-19,0,0.187608043885833,0,0,0,0,0,0.130550404617254,0,0,0,0,0,0,0,0,0.0556032555463104,0,0.104174492051618,0,0,0,0,0,0,0,0,0.0183729213394479,0,0,0.305524336526973,0,0.0112665514467805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.160230633921633,0,0,0,0,0,0,0,0.0955505774541672,0,-0.210693921181002,0,-0.221363787209637,0,0,0,0,0,0,0.0187228566366998,0,0,-0.0539704920573279,0,0,0,0.233799940075028,0,0,0,0,0,-0.0378471297026896,0,0,0.0166399556551521,0,0,0.147430047240804,0,0,0,0,0,0,0.139078075830843
X601009.CH.EQUITY,0.133374896426004,0,0,0.0541264228954759,0,0,0,0,0,0,0,0,0.305724461397464,0,0,0.0938660883882965,0,0,0,0,0,0,0,0,0,0,0,0.23082623768477,0.096289505805485,0,0,0,0.0440300231417058,0,0.119452526212532,0,0,0,0,0,0.0290242833862837,0,0,0.070576365986636,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.388090335569621,0,0,0.10770729793501,1.73472347597681e-18,0,0,0,0.13836377155107,0,0,0,0,0,0,0,0,0,0,0,0,0.0525163827684292,0,0,0,0,0,0.141081764004725,-0.0118705882256134,0,0,0.206507850343809,0,0,0,-0.187828326171623,-0.0351104514538367,0,0,0,0
X2892.TT.EQUITY,0,0,-0.17091314263782,0,0,-0.0316672144496619,0,0,0.0303389679851735,0,0,0,0,0.0475585566262318,0,0,0,0,0,0,0.314277299741647,0,0,0,0,0,0,0,0,0.0487873364573515,0,0,0,0,0.0682224509159484,0,0.102505147240577,0,0.0700345348056618,0.0634214612438866,0,0,-0.0708534184445146,-0.0320402355159125,0.243137939277123,0,0,0,0.31963092784173
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0.0624441744806007,0,0,0,0,0,0,0,0.258316421684369,0,0,0,0.0712528659396518,0.0712107781475996,0,0,0,0,0,0.0236186777476288,0,0.0155275387869025,0,0,0,0,0,0.0251612254037195,0,0,0,0,0,0,0,0,0.318486672196985,-0.0557235392927675,0,0.0840220912066664,0
