,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,3.46944695195361e-18,0,-1.73472347597681e-18,0.00269413289592009,0,0,0,0,0,0,0,0,0.195610394340959,0,0,0,0,0,0,0,0,0,0,0.0651248274676497,0.385127136994276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204194126018293,0,0,0,0,0,0,0.0446336433159329,0.248589884919482,0,0
X601328.CH.EQUITY,0,0,0,0,0.246595551427232,0,0,0,0,0,0,0,0.00354690503023815,0,0,0,0,0,0.459757548862949,0,0,-0.0430853573903409,0.0189477778991843,0.060014259155565,0,0,0,0,0,0,0,0,0.0336076039708681,0,0.0465269140324094,0.155121848931022,0,0,0,0,0,0,0,0,0.0228968528592529,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.441393392051732,0,0.0914108614004246,0,0,0,0,0,0,0,0,0.10289684056177,0,0,0.012425731505141,0,0,0,0.0622699841818066,0,0,0,0,0.0502537682778342,0,0.251606438918049,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.222967152035127,0,0,0,0,0,0.0250605419267963,0,0,0.0865670252281026,0.0999902159965444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410536925284169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387436929603893,0,0
X388.HK.EQUITY,0,0,0,0.0449009049719964,0.0361847780566121,-4.33680868994202e-19,0.149686633441269,0,0,0,0,-6.93889390390723e-18,-6.93889390390723e-18,0.0244171736112346,0,0,0,0,0,0,0,0,0.159523741026289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.267116145235628,-0.0318459981858574,0,0,0,0,0,0,0.154706103540279
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0230183401614741,0,0,0.0316319051118345,0,0,0,0.393657793011515,0,0.0125775683095384,0,0,0,0,0.258983762573832,0,0,0.0674920583146855,0.0919413771855366,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.119812598850583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992647004943131,0,0,0,0,0,0,0,0.25326701503988,0,0.394115758288682,0,0,0,0,0,0.0417777940450886,0,0,0,0,0,0,0,0,0.0364008393380312,0,0,0
X601601.CH.EQUITY,0,0,0.126273464632654,0.226713088536108,0,0,0,0.0611169914280584,0,0,0,0,0,0,0,0,0,0,0,0.0487796841100894,0,0,0,0,0.00886251317757639,0,0,0,0,0,0,0.35706961756404,0,0,0,0,0,0,0,0,0,0.100147213536591,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0552644221450265,0,0.0555910809904168,0,0,0,0,0,0,-6.93889390390723e-18,0.360690413397449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060024435787698,0,0,0.277368679956512,0,0,0,0,0,0,0,0,0.0840679831485193,0,0.167674720062931,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.249883672465188,0.102903963270892,0.297303420808413,0,0.160963937696266,0,0,0,0,0,0,0,0,0,0,0,0,0.859065015058246,0,0,0,0,0,0,0,0,0,-0.331164669658923,0,0,0,-0.0609636734276297,0,0,0,-0.0442954310599687,-0.488459800688105,0,0,0,0,0,0.092997869160013,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.191992127162325,0,0,0,0,0,0,0,0,0,0,0,0,0.2224987338695,0,0.0549395012687057,0,0,0,0,0.135997192039782,0,0,0,0,0.219708647132841,0,0,0,0,0,0.00467272222940719,0,0.205489742594617,0,0,0,0,-0.0521359363887605
X601066.CH.EQUITY,-0.146329020910185,0,0,0,0,0,0.144127315401668,0,0.0714468515188574,-0.00155642785339615,0,0,0,0,0,0,0,0.187598612175432,0,0,0,0,0,0,0,0,0,0,0.0523622454435944,0,0.0560575622772607,0,0,0,0,0,0,0.374779128988793,0,0,0,0.103262776375412,0.295199046053291,0.0476837570928307,0,0,0,0,0,0.0936437493274599
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0279534530806448,0,0,0,0,0,0,0.204740403699653,0.491015022263602,0,0,0,0.103734355925368,0,0,0,0,0,0,0,0,0.0580939819517014,0,0.0516518813646492,0,0,0,0,0,0,0.0553769622793706,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.0218419483195171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340714398101334,0,0,0.290200230970042,0,0.00877925960333169,0.0706656681766917,0,0,0,0,0,0,0.255957214010001,0,0,0,0,0,0,0,0,0.11381372905704,0.0603053703829006,0.175444343743008,0,0,0,0,0,0
X601818.CH.EQUITY,0.0746607470816155,0,2.77555756156289e-17,0,0,0,0.0230009794214389,0,0,0,0.363422099837369,0,0,0,0,0,0,0,0,0,0.438710959858801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623285675925381,0,0,0,0,0,0,0,0,-0.0175540312574307
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.165634773916712,0,0.220778688846148,0,0,0,0,0,0.0802735301124285,0,0,0,0.0561099787752452,0,0,0,0,0,0,0.0449297247113902,0,0,0,0.08942679722259,0.152806791617879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.0518079908096708,0,0,0,0,0,0,0.354665655499146,0,0,-6.93889390390723e-18,0,0.224589362428784,0,0,0,0,0,0,0,0,0,0,0.0552423317765219,-0.088906558411218,0,0,0,0,0,0.146811635642622,0,-0.0179811903762269,0,0,0,0,0,0,0,0,0,0,0,-0.0129199901097681,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675045165877625,0,0,0.151472935235154,0,0,0,0,0,0,0,0,0,0.11439584012641,0,0,0,0,0.229586049347186,0.0180027586473611,0.339107313739056,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0210997763578828,0.0269969443725244,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15008874900658,0,0.215043248440342,0,0,0.0613419458419979,0,0.122068350945986,0,0.125156238109865,0,0,0.177284894503843,0.070662241775806,0,0,0,0,0.0131770639356787,0,0,0,0,0.0400385274335259,0
X601229.CH.EQUITY,0,0,0.302384119392413,0,0,0,0,0,0,0.0687798341979221,0,0.193118189350332,0.00133163346610837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103580064766083,0,0,0,0,0,0,0,0.109597284928687,0,0,0,0,0,0,0,0,0,0,0,0.0228472299900905,0.199479296216774,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.193383746821068,0,0,0,0,0,0,0,0,0,0.154295354777784,0,0,0,0,0,0.106474385717104,0,0,0,0.101821293958886,0,0,0,0,0,0,-0.121825000781053,0,0.347455778513995,0,0,0,0,0,0,0,0.063812948008778,0.0353252470741195,0,0.127739824590537,0,0,0,0.00247682788951478
X601336.CH.EQUITY,0,0.0423392667618218,0,0,0,0,0,0,0,0,0,0,0.129116890403516,0.0363940038018637,0,0,0,0.11946450337584,0.00489454534086343,0,0.0324301685577102,0,0,0,0,0,0,0.046822842659914,0,0,0,0,0,0,0.0594722962974703,0,0,0,0.263578227355177,0,0,0,0,0,0.0283513947779697,0,0.108166130586619,0.056569470466066,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.158021814779122,0,0,0,0,0,0.160662685904252,0,0,0,0,0,0,0,0,0,-0.0217213597032763,0,0.00723883863914457,0,0,-0.0501636310214919,0,0,0,0,0,0,0,0,0,0,0,0,0.459493291492546,0.00477507088641225,0,0,0,0,0.32343608685484,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.131839201445461,0,0,0,0,0,0,0,0,0.0437885647089429,0.26133456858585,0,0,0,0,0,0.0639345505749718,0,0.0173268490006005,0.219301038346946,0.159143690377121,0,0,0,0,0,0.00123618998436819,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.317864565520975,0,0,0,0,0,0,0.0633045432119193,0,0,0,0,0.338904017099933,0,0,0.0272842644017785,0,0,0,0,0.0456385337736458,0,0,0,0,0,0,0.0673461461374368,0.0590228947984274,0,0,0,0,0.112325632506551,0.00601119942711448
X601169.CH.EQUITY,0,0,0,0,0.00134663336034843,0,0,0,0,0,0,0.198968310555143,0,0,0,0,0,0,0.0399400429082794,0,0.00392961860072237,0,0,0,0,0,0,0,0.128736487963098,0,0,0.170804185175417,0,0,0,0,0.394784592736717,0.0123788067060795,0,0,0,0,0,0,0.0412660342384877,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.0841973618589385,0,0,0,0.31975787329297,0,0,0,0,0,0,0,0.156544674419784,0,0,0,0.0307331968513503,0,0,0,0,0,0,0,0,0,0,0.287079241281956,0,0,0,0,0,0,0,0,0.0777347137884999,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0164465351733527,0,0,0,0,0,0.0255754255525907,0,0,0,0,0,0.0216027480550395,0,0,0,0,0,0,0.22170199270179,0,0,0,0,0.0766080161250437,0.194701747291432,0,3.46944695195361e-18,0,0,0,0,0,0.0591592059239489,0,0,0,0.114218503972391,0,0.216518886948509,0.00815654128793458
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.111573279793313,0,1.38777878078145e-17,0.0416307502212838,0,0.0230151908466938,0,0,0,0,0.0961150779474488,0,0,0,0.448239420033671,0,0,0,0.0916885577628381,0,0,0,6.93889390390723e-18,0.13772950544813,0,0,0,0,0,0,0,0.0105686032449198,0,0,0,0,0,0.0587254162452638,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.294249756956904,0,-0.0231126725255894,0,0,0,0,0,0,0,0,0,0,0,0,0.0665772963174393,0,0,0,0,0,0,0.077535286763282,0,0,0.132193385332108,0,0,0,0,0,0,0,0,0.0391161358734559,0,0,0,0.344561011707236,0,0,0,0
X2886.TT.EQUITY,0.248138244685338,0,-0.268752354172209,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027218591927884,0,0,0,0,0,0,0,0,0,0,0,-0.10968857567383,0,0,0,0,0,0,0,0.362605477623384,0,0,0,0.68606643039127,-0.246424896487344,0,0,0
X2891.TT.EQUITY,0,0,0.473928770754599,0,0,0.0599511848035405,0,0,0,0,0,0,0,0,0.00506044706336001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895020276981548,0.131436153752807,0,0,0,0,0.418330651090457,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637506393343176,0,0.00389799355489157,0,0,-0.246719377420234,0,0,-0.0922122425310636,0.0456651615662793,0,0,0,0,0,0,0.716554645217369,0,0,0,0.3781675044152,0,0,0,0,0,0,0,0,0.139222251912735,0,0,0,0,6.93889390390723e-18,-0.246699409831616
X601881.CH.EQUITY,0,0.140565137535506,0,0,0,0,0,0,0,0,0,-0.111745623336063,0,0,-0.361559570724488,0.237824041344893,0,-0.0500688166373744,0,0,0,0.110725247215691,0,0.137705942947034,0,0.0610155528759573,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0176414220821538,0,0,0,0,0,0,0,0,0.637057129003947,0
X601916.CH.Equity,0,0,0,0,0.122954709951404,0,-0.252697626256419,0,0,0.0114330773364785,0,0,0,0,0.0285174208666891,0,0,0,0,0,0.913366417131424,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.335695200455279,0,0,0.0818701140841214,0,-0.171362075514727,0,0,0,0,0,0,0.088769063643002,0
X2884.TT.EQUITY,0,0,0,-6.93889390390723e-18,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236933347088874,0,0,0,0,0,0.0833318055200866,0,0,0,0,0,0,0.241821934498525,0.47531806181763,0.198496095168374,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.387890524495905,0,0,0,0,0,0,0,0,0.367235554809845,0.106776343134147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.362593529488422,0,0.131403979035594,0.116008629320504,0,0,0,0.0716569045045169,0.187840966980579,0.0219543432542182,0,0,0,0,0,0,0,0,0,0.0401183098317042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,-0.0305893587135901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146436561153301,0.0820283253356317,0,0,0,0,0.16070869195457,0.0749552993763983,0,0,0,0,0,0,0,0.171759851748211,0.260422588515425,0.0352912076015936,-0.00461584167949828,0,0,0,0.105223917509227
X601901.CH.EQUITY,0,0,0,0,0,0,-0.223487865299923,0,0.0764902187483329,-0.0117024426541508,0,0,0,-0.371517802520413,0.203838474175837,0.67512296418474,0,0,0,0,0,0.124424275084766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.411334865528012,0,0,0,0.0604450502421616,0,0,0,0,0,0,0,0
