,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601577.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X002958.CH.EQUITY,X388.HK.EQUITY,X002736.CH.EQUITY,X600928.CH.EQUITY,X600958.CH.EQUITY,X300059.CH.EQUITY
X1299.HK.EQUITY,0,0,0,-0.184033426999975,0,0,0,0,0,0,0,0.00671366813487283,0.381583369377316,0,0.0319483632046674,0,0,0,0,0,0.0273791284465436,0,0,0,0.311544837682881,0,0.0339480374790512,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657100869477707,-0.31422119760934,0,0,-1.0842021724855e-19,0,0.116971572462681,0,0,0,0.135853700001119
X2388.HK.EQUITY,0,0,0.0337164932442151,0,0.29009800783856,0,0,0,0,-0.0930196990158694,-1.73472347597681e-18,0,-0.260711981945318,0.0501823382555193,0,0,0,0,0.0858529656307215,0.108552551990295,0,0.129922371306365,0.0735906864739893,0,0,0,0.43955527520919,0,0,0,0,-0.120837669872139,0,0,-0.0758443442879348,0,0,0,0,0,-0.0285801496783804,0,0,0,0,0.193720391339078,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.155852321763876,0,0,0,0,0,0,0.0297693329717044,0,0.30556409091489,0,0,0,0,0,0,0,0,0,0.245406381269653,0,0.0277795033983171,0,0,0,0.0488533572449682,0,0,0,0,0,0,0,0,0,0.0551962703705196,0,0,0,0.0666773813746948,0,0
X600919.CH.EQUITY,0,0,0,0,0.159629699487927,0.290890952695959,0,0.0638201919526265,0,0,0,0.0819976152028791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177653733282288,0,0,0,0,0,0,0,0,0,0,0.487552102823916,0,0,0,0,-0.0507661132294321,-0.189522951732525,0,0,0,0,0
X601916.CH.Equity,0,0,0,0.278337973592071,-0.121875706616049,0.110661981665604,0,0,0,0,0,0,0,0,0,0.0199421782919747,-0.0815693553179976,0.302580791873235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111826776347561,0,0,0.0503149401640903,0.0443898295291018,0,0.142917432716749,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.395404604894053,0.0762267736714272,0,0,-0.0167815624344007,0,0,0,0.201106608619276,0,-1.73472347597681e-18,0,0,0.0491614582912629,0,0,0,0,0,0,0.185447317156322,0,0,0,0.131115910541844,0.236976225356257,0,0,0,0,0,0,0,-0.146910382181792,0,0,0,0,0,0,-0.00611844444684326,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.109914022387124,0,0,-0.110967709221346,0.119213467733661,0,0,0,0,0,0,0,0,0,0,-0.15290925509239,0.0512985350308573,0,-0.071514032147026,0.261482618983236,0,0.451322215173445,0,0,0,0,0.159123511646906,0,-0.0952230614437715,0,0,0,0,0,0,0,0,-0.0668434549837369,0,0,0,0.0607116615961011
X11.HK.EQUITY,0,0,0,0,0.648768941411471,0,0,0.105360071370126,0,0,-0.0492344904703788,0,0,0,0,0,0,0,0,0.105669763018041,0,0,-0.0731698810903115,0,0.192983189886082,0,0,0,0,0,0,0,0,0,0,0,-0.0414135250774709,0,0,-0.107757762989354,0,0,0,0,0,0.0874190119344216,-0.00611818152721066,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0.120088980203363,0.223292114431305,0,0,0.0416742399581272,0,0,0,0.00390577043876767,0.127824292747377,0,0.0212112260104987,0,0.176244381197688,0.100311637369029,0,0,0.115944934453698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100867851282613,0,0,0,0,0.102483900358623,0,0,0.143422770994019,0
X601319.CH.EQUITY,0,0.0782638300087656,0,0.0677566690807326,0,0,0.144854063967668,0,0,0,0,0,0,0.0506100465792581,0,0,0,0,0.0112390431851166,0,0,0,0,0.00331821824649288,0,0,0,0,0,-0.00597380410402147,0,0,0,0,0.0868836243635038,0,0,0,0.149597663908173,0,0,0,0,0.0990071567574617,0,0,0,0.0110194523986399,0,0
X600926.CH.EQUITY,-0.255935081686273,0,0,0,0,0,0,0,0,0.653694669260898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110137471515395,0,0,0,0,0,0,0,0.0187959084613234,0,0,0.0661102151268271,0,0,0.0731717559627242,0,0,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.123733117650432,0,0,0,-0.0853502838451292,0,0,0,0,0,0,0,0.0486661782182776,0,0,0,0,0.235724632454807,0,0,-0.0610583209434683,0,0.301888766495279,0,0,0.164087822911743,0,0,0,0,0.0484179091447074,0,0,0,-0.0677650492035982,0,0,0,0.196171991584409,0,0,0.299547582953252,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.360490292325548,0,0,0,0,0,0,0,0,0,0.11089742529539,0,0,0,0,0,0,0,0.240665997807915,0,0,0,0.0622331800119406,0.105618341106128,0,0,0,-0.110591582791446,0,0,0,0,0,0.0305501495086384,0,0,0,0,0,0,0,0,0.229048065777335,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.013278677348396,0,0,0,0,0,0,0,0,0,0,0,0,0.0165881445545155,0,0,0,0,-0.060302993410905,0,0,0,0,0,0.207883780735953,0,0,0,0,0.116017139110501,0,0.261894768984395,0,0,-0.161129605602378,0,0,0.120662639140408,0.313015752065752
X601577.CH.EQUITY,0,0,0,0,-0.036088841994387,0.115722547115604,0,0,0,0,0.151062378050432,-0.0362229730846115,0,0,0,0.0349571476543159,0,0,0,0,0,0.222179863989475,0.00746598733513979,0,0,0.206443461056644,-0.0338245384211194,0,0,0.111260765011705,0,0,0,0,0,0,0.0916040021920211,0,0,0,0,0,0.0533193376005506,0,0,0,0.0553167775487853,0.083535742210277,0,0
X600837.CH.EQUITY,0,0,-0.000456411440980303,0,0,0,0,0,0,0,0,0,-0.0764243131730079,0.0455143865313195,0,0,0,0,0,0,0,0,0,-0.0824912912078545,0,0,0,0,0,0,0,0.0226007815329713,0,0,0,0,0,0,0,0,0,0.424770492276762,0,0,0.125980108689988,0,0,0,0.212341881856714,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816000047822028,0,0,0,0,-0.0138316434517944,0.0309230943197496,0,0,0,0,0,0.11138827684333,-0.0810498902705114,0,0,-0.0166845932333489,0.18402638978252,0,0.158789893017593,0.0589390078248952,0.134416987337414,0.15006502168385,0.157487248756446,0.0692794327585296,0.0541003609987452,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.221203608743357,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0521664619013153,0,0,0.066207773743354,-0.292599235248843,0.00494167928637914,0.339854822289161,0.0827516144083862,0,0,0.236759918073851,0,0,0,0,0.259031236264438,0,0,0,0,0,0,0.0140420485595574,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0243323403213445,0.113861000613663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189201553704304,0,0,0,0.0188481403178138,0,0,0.318015151884769,0.298660248627147,0.0408449367999727,0,0.102052784654829,0,0,0
X601997.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.030936651978327,0,0,0,0.198588384861875,0.00481945360573399,0,0.120576231582277,0.0717820543680235,0,0,0,0,0,-0.0259882081345742,0,0.135555538948852,0.131844854233576,0.0364231508309108,0,0,-0.0293915897840034,0,0,0,0,0,0,0.159115497077596,0,0,0,0,0,0,0,0,0,0,0.128969694669225,0,0,0.164141842838222,0,0
X600999.CH.EQUITY,0,0,-0.043452186508888,0,0,0,0.389714534644462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506043757301723,0,0,0,-0.158219698510715,0,0,0,-0.235311538105521,0,0,0,0,0,0.136613308507518,0.358863628408526,0,0.102360441418602,0,0,0.00615751976479178,0,-0.157534012007746,0.0838008571418703,0,0,0.261363983267157,0,0,0.046978301466793
X601066.CH.EQUITY,0,0,0,0,0,-0.175586312655556,0,0,0,0,0,-0.117557282963041,0,0,-0.158666780698696,0.116729282971071,0.364124780182365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123241772452937,0,0,0.294690267021183,0,0,0,0.0289403670896108,0,0.0812326906669408,0.142515853849701,0,0,0,0,0,0.0811001814372967,0
X000166.CH.EQUITY,0,0,0,0,0,0,-0.14292399164103,0.13334020357822,-0.0659121617431362,0,0,0,-0.215595480562092,0,-0.070961420379457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346097889904832,0,0,0,0.101878411344235,0.0720974873036832,0.0550709268142887,0.473656147196219,0,0,0,0,0,0.243470718397471,0,-0.219064312212137,0,0,0.0926874385799238,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.0432489735861441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362053559866035,0,0,0,0.0516614649969687,0,0.0268992193948014,0.0256945533641007,0,0,0,0.0956840938956875,0,0.154352149935589,0,0,0.112005884245771,0,0,0.180273182600685,0,0.0880109981904106,0,0.00806891450911389,0.0788741576610685,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0511364942084897,0,0,-0.0677534070262879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200953824945467,0,0.170984383862875,0,0.194102840645762,0.106571320960858,0.17800676105174,0.308772442457588,0,-0.063235222428517,0,0,0,0.0671586578911585,0
X002958.CH.EQUITY,0,0.373606082640907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267378409064869,0,0,0,0.0236008870895131,0,0,0,0,0,0,0,0,0,0.0556717098843117,0,0,0.325310094985044,0.0544682997861525,0.136329876775256,0,0,0.361562151184856,0,0,-0.0532735057242527,-0.121722167907664,0,0,-0.24566886593072,6.93889390390723e-18,0,-0.140897399792816
X388.HK.EQUITY,0,0.25035443705571,0,0,0,0,0,0,0,0,0.14862044555077,0,0,0,0,0,0,0.22170495674589,0,0.248681610168859,-0.0979501200918626,0,0,-0.336583666466517,0,0,0,-0.0586638019153295,0,0,0,0,0,0,-0.562674384705677,0,0.0201259477184635,0,0,0.205866889095662,0,0,0.664118954619987,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.517200067586673,0,0,0.108974304693007,0,-0.17948462049822,-0.115859953927279,0,0,0,0,0,0,-0.0409700787231147,0,0.0980941492840431,0,0,0.629223284212691,0,0,0,0,0,0.284969744232052,0,0,0,0,0.221062069042462,0,0.000383612235401859,0,0,0,0.158719190213245,0,0,0.0402784581066794,0
X600928.CH.EQUITY,0,0,0.0617931017561813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.206441334849873,0,0.407043285982825,0,0,0,0,0,0,0,0.15100263833313,0,0,0,0,0,0.0777044614127469,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.02803271326443,0,-0.141412982261326,0,0,0,0,0.381725524954177,0,0,0,-0.136644557556254,0,0,0,0,0,0,0,0,-0.306980655654058,0,0.0830701126682425,0,0,0.0297643074872675,0,0,0.0414903151778632,0,0,0,0.0318750569717684,0,0.374310301966781,0,0,0.167014604966529,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.619941836355026,0,0,0,0,0,0,-0.224078530362993,0,0,0,0,0,0,0,0.27202672711433,0,0,-0.0160961070643272,0,0,0.306620742496695,0,0,0,0,0,-0.151010455145717,0.281234671232409,0,0,0,-0.256025514224931,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.0062025542165495,0,0,0,0
