,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X601236.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.475503137045532,0,0,0,0,0,0,0,0,0,0.187666715814501,0,0,0,0.000272944963202241,0,0.0669491713972016,0.0298437663650115,0.104747058826018,0,0,0.0478518725991465,0.0345360960170534,0.0209319526521732,0,0,0,0,0,0,0,0,0,0.0131646901672808,0,0,0.0869527644937587,0,0
X600030.CH.EQUITY,0,0,0,0,0.0883447525321553,0,0,0,0,0.0676177507048351,0.212944407598904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441725761539321,0,0,0,0,0,0,0.0456488474501261,0,0.0699046618554513,0,0,0,0,0,0,0,0,0,0,0,0,0.0650532051965903
X601658.CH.Equity,0,0,0,0.230691383971222,0,0,0,0,0,0,0,0,0,0,0,0,0.12072428555316,0.203739617964031,0.00290910423531711,0,0,0,0,0,0,0.0758523894532911,0,0,0,0,0,0.125901471688886,0,0,-0.0290685038106641,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.220450107099558,0.142044597009811,0,0,0,0,0,0.0507702141026689,0,0,0.0118788192568558,0,0,0,0.0635814215097427,0,0,0,0,0,0,0,0,0,0.0109646404900063,0,0,0,0,0,0,0,0,0,0.483856608995895,0,0.0296987356390493,0,0,0,0,0.00919243503627308,0,0,0
X601328.CH.EQUITY,0,0,0,0.0531827405079162,0,0.094226553813857,0.018244124193111,0,0,0,0,0,0,0,0,0.0409782945343171,0,0,0,0.390398884092248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22954560590429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.132954422304133,0,0,0,0,0,0,0,0,0.0254511295899113,0,0,0,0,0,0.445120245913274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193652331279869,0,0.038617620286471,0,0.356805517152016,-0.0247172073794874,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.171204370823707,0,0.0792930752418174,0,0,0,0,0,-0.0173822343563947,0,0,0,0,0,0,0,0,0.155277337052823,0,0.062465517475733,0,0,-0.0353147273412044,0,0,0,0.0491571737364834,0,0,0,0,0.155355192316881,0,0,0,0,0.337331424532001,0,0,0,0,0,0,0,0,-0.138668279778664,0,0.00509444948692192,0
X000001.CH.EQUITY,0,0.179784588282188,0,0,0,0,0,0,0,0,0,0,0,0.154875009289707,0,0.163984629136797,0,0,0.0873758804673707,0,0,0,0,0.0642679298268694,0.146999545619327,0,0,0,0,0,0,0.0425685728671605,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0815877877206297,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.142491226278782,0,-2.77555756156289e-17,0.0680728968613106,0.160377236787846,0,0,0,0,0,0,0,0,0,0,0.370493358824246,0.00475721424041498,0,0,0,0,0,0.0141027105643165,0,0,0,0,0,0,0,0,0,0.137290943465877,-0.0752654626561401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,0,0,-0.166696084881889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241248149458547,0,0,0,0,0,0,0,0,-0.268964364960688,0,0,0,0,-0.0266442330882904,0,0,0.042728472970632,0,0,0.685381985075538,0,0,0,0,0
X601998.CH.EQUITY,0.249308883684683,0,0,0,0,-0.121077543415647,0,0,0,0,0,0,0,0,0,0,0.206264211324742,0,0,0,0,0,0,0,-0.00628015035406521,0,0,0,0,0.0214495566078288,0,0,0,0.00259014993582256,0,0,0,0.0460672205855204,0,0.551476448473089,0,0,0.0978483116255049,-0.0619526321391714,0,0,0,0.0743777958561591,0,0
X300059.CH.EQUITY,0,0,0,0.0327158017813767,1.0842021724855e-19,0,0,0,0,0.249738537217908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452096006339755,0,-0.0192619483178724,0,0.147926085124281,0,0,0,0,0,0.0398788990876072,0,0,0.294974731770243,0.0470288396178992,0,0,0,0,0,0,0,0.158335906935299,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.216728435780519,0,0,0.413627495607642,0,0,0,-0.07457411028769,0,0,0,0,0,0,0,0.0460240150428555,0,0,0,0.473014233918608,0,0.155846551753507,0,0,0,0,0,0,0.160369631058937,0,0,0,0,0,0,0,0,0,0,-0.0561813892519471,-0.0925619371721587,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.156219251748832,0.302199292446706,-0.16240184618127,0.0799678362371608,0,0,0,0,-0.155074722838153,0,0,0,0,0,0,0.29192622967638,0,0.0883247520439064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930657422027478,0,0,0,0,0,-0.00767459964600518,0,0.126950304221582,0,0,0
X002142.CH.EQUITY,0,0.0488956201798491,0,0,0,0.4721123147816,0,0,0,0.0997988102712411,0,0,0,0,0,0,0,0,0,0.113804531930078,0,0,-0.00997658017104234,0,0,-0.135599293756226,0,0,0,0.0736857473475554,0,0.0981155309853057,-0.110252163138382,0,0,0,0,0,0.313360839655209,0,0,0,0,0.0555315308198631,0.0743880189293012,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.188723277129383,0.144867477927843,0,0,0,0,0,0,0,0,0,0,0,0,0.0951081792626853,0,0.274524537225683,0,0.0878101751504466,0,0,0,0,0,0,0,0,0,0,0,0.0856457948954643,0,0,0,0,0,0.00307227028145763,0,0,0.206398353652743,0,0
X601818.CH.EQUITY,0,0,0,0.271178473805505,0,0,0.0113500905718148,-0.00863531281824457,0,0,0,0,0,0,0.0514810652893554,0.0838894183677989,0,0,0,0.0400468291916885,0,0,0,-0.050123144669565,0,0,0,0,0,0,0,0.0573406447740228,0.0181050928100914,0,0.0508981964583675,0,0,0,0,0,0,0,0,0,0,0.0828345312293148,0,0.182610354887829,0,0
X601688.CH.EQUITY,0.0297424240173645,0,0,0,0.0148978287012044,0,0,0,0,0.055143701809862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849220311846853,0,0,0,0.24010520606563,0,0.367177419765198,0,0,0,0.0772830901929895,0.0445339949943229,0,0.277019722955188,0.0198195011516444,0,0,0.0461534780396116,0,0,0,0,0,0.0142945203047007,0,0
X600837.CH.EQUITY,0,0,0,0,0.00539815324393223,0,0,0,0,0,0,0.216153783243621,0,0,0,0,0.0312435317453638,0,0,0,0,0.0295380048828551,0,0.113888623501573,0,0,0,0.246028666600402,0,0,0,0,0,0,0.0307568250979037,0,0,0.0401603650501623,0,0,0,0.190384231198763,0,0,-0.0219534540202841,0,0,0.132048167456953,0,0.0558625104136357
X600999.CH.EQUITY,0,-0.0348432904697884,0.0614181436310239,0.11091991545555,-0.252288240348673,0,0,0,0,0,0,0,0,0,0,0.166889949259388,0,0,-0.168083142136954,0,0,0,0,-0.112805950310041,0.0205774424434752,0.10410231898123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314445734135294,0.29389144431789,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0594204885238291,0.0269522773492492,0,0,0,0,0,0,0,0,0.130940428833101,0,0.105270454512607,0,0.0109241251009796,0,0,0,0,0,0,0.453159483986143,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0182871176989693,0,0,0.0617138816299232,0,0,0
X601336.CH.EQUITY,0,0.201309954590382,0,0,0.150511887117748,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225017490213748,0,0.109049459374763,0,0,0.0156179735052262,0,0,0,0.0476799151193108,0,0,0.0853572125831113,0,0,0,0,0.0219228644594988,0.115167653856636,0,0,0.067448165610494,0,0,0
X000166.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0336232940995737,0,0,0,0,0,0,0,0,0,0,0.22630630572201,0.300960635080455,0,0.00945672214808971,0,0,0,0.0604242859182093,0,0,0,0,0,0,0,0,0.0647908315603428,0,0.12469490935873,0,0.0939161715790726,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.188352964584725,0.241566213992007,0,0.327879388557959,0,0,0,0,0,0,0.0527014291619663,0.130706120324586,0,0,0,0,0,0,0,-0.0777972778196601,0,0,0,0,0,0,0,0,-0.247178102994532,0,-0.0488413834447374,0,0,0.777892190290669,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249902903344205,0,-0.0594022267579351,0,-0.169217721635846,0,0.0475317043103158,0.13856137323538,0,0,0.203759955670525,0.00110038839872999,0,0,0,0,0,0,0.0893089157315183,0,0,0,0,0.00605917071820867,0,0,0,0,0,0.298544151902259
X601229.CH.EQUITY,0.608692715428677,0,0.371239964624458,0,0,0,0,0,0.132191598630096,0,0,0,0,0,0.0363108995099875,0.0950741508741826,0,0,0,0,0,0,0,0,0,-0.261359123982366,0,0.061217060571088,0,0,0,0.275492812820748,0,0,0.0431727945551351,0,0,0,0,0,0,0,0,0.00977936677544217,0,-0.552441868593795,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0597299264940614,0,0.143024134806305,0,0,0.137033129469213,0,0,0,0,0,0,0.019580946623191,0,0,0,0,0,0,0,0,0.177142592671397,0,0,0,-0.0357932932641719,0.0239318452865602,0,0,0.00422264543483222,0.157099680729552,0,0,0,0.0299406663223292,0,0,0.0961067229270883,0.062390183406067,0,0.222193151866447
X000776.CH.EQUITY,0,0,0,0,0,-0.00764393655021415,0,0,0,0,0,0,0,0,0,0,0.450624614012595,0,0,0.168911449802141,0,0,0,0,-0.0492450578549448,0,0,0.123845514279908,0.0839399981377111,0.0290479240698723,0.124464325283104,0,0.0231475112582021,0,0,0.0640718010634119,0,0,0,0,0,0,0,0,0.0143896846424431,0,0,1.73472347597681e-18,0.050332632523806,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0478478927277991,0,0,0,0,0,0,0,0,0,0,-0.0210673359128154,0.00978113602282537,0,0.126719828182932,0.248377306554885,0,0,0,0,0,0,0,-0.320334706175644,0.195762395757679,0.17062672063153,0,0,0,0,0,0.120071649376293,0,0,0.0877668993451161,0.264957837856042,0,0,0,0.254449453124035,0
X601169.CH.EQUITY,0,0,0,0,-0.00976535256427647,0,0.78704930041631,0.0572601481063587,0,0,0,0,0,0,0,0,0,0,0,0,0.075106123112003,0,0,0,-0.0821159530368845,0,0,0,0,-0.0310600083164546,0,-1.73472347597681e-18,0,0,0,0,0.0945552330348318,0,0,0,0,0,0,-1.73472347597681e-18,-0.0103681668430421,-0.0315346699156877,0,0.0218518721908763,0,0
X2881.TT.EQUITY,0.0788455500270052,0,0,0,0,0,0,0,0,0.00973814391496567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187130347591333,0,-0.114540262693984,0,0,0,0,0,0,0.723140882455107,0,0,0,0,0,0,0,0,0,0,0.0630964940720827,0,0.183135322292041,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0581123741126191,0,0,0,-0.017038012861024,0,0,0.0431438718465539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221071391276342,0,0,0,0,0.416938851318122,0,0,0,0,0,0,0,0.0112913818445907,0,0,0.0205704858833771,0,0.11067612737471,0,0.0947332446626167,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0534606539190738,0,0,0.0488081904149857,0,-0.141170456695977,0,0,0,0.0502732729747097,0,0.0395757398647658,0,0,0,0,0,0,0,0,0,-0.0184638794314611,3.46944695195361e-18,0,0,0,0,0,0,0.0407657820255483,0,0,0.101295001075738,0,0,0,0,0,0,0,0,0,0,0.672293764532934,0.10237742341616
X601788.CH.EQUITY,0,-0.357410257264089,0,0,0,0,0,0,0.125687027015487,0.0162499938060102,-0.0768094880538209,0,0,0,0,0,0,0,0,0,0,0,0,0.0261256346051459,-0.0134544916631648,-0.123841610320317,0,0,0,0,0,0,0,0,0.0569288804408193,0,0,0.415523894598026,0.0507150605293604,0,0,0,0,0,0,0.329255138186162,0.355792585774444,0,0,0.152778582510744
X2891.TT.EQUITY,0,0,0,-0.203538249421706,0,0,0,0,0,0,0,0,-0.159827643405039,-0.117756540771558,0,0,0,0,0,0.589824402209777,0,-0.145232538378258,0,0.274709350791498,0,0.297111128913025,0,0,0,0,0,0,0,0,0,0,0,0,0.583322645653292,0,0,0,0,0,0,0,0,-0.211207673081963,0,0
X601916.CH.Equity,0,0,0,0.649874004748796,0,0,0,1.73472347597681e-18,-0.145855300295221,0,0,0,0.160500940709636,0,0,0,0.0489776140929687,0,0,0,0,0,0,0,0,-0.0903128699413126,0,0,0,0,0,0,0.0563011532468466,-1.73472347597681e-18,0.0380783677941844,0,0.183251630278638,0,0,0,0,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0407735156328557,0,0,0,0.0679987752515237,0,0,0,0,0,0.0678533423962461,0.0253391855685038,0.114716636449487,0,0,0,0,0,0,0,0.182222047678353,0,0,0,0,0.229660447408068,0,0,0,0,0.0803152899815401,0,0,0,0.0232253919128909,0,0,0,0.166264775480678,0,0.052035745329377
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.303504104025186,0,0,0,0,0,0,0,0,0,0,0.111453718994849,0,0,0,0,0.085969097502382,0.293200837149938,0,-0.0707200570474157,0,0,0.0880397630751697,0,0,0,0.0217455858857117,0,0,0.0727514593671627,0,0,0,0,0,0,0.119627431120961,0,0,0
X601009.CH.EQUITY,0,0.0906378177569547,0,0,0,0,0,0.0550394975344957,0,-0.141467752265337,0,0,0.0416778789176728,0,0,0,0,0.0326040366924396,0,0,0,0,0,0,0,-0.115569462033063,0,0,0,0,0,0,0,-0.0137504816392734,0,0.00915317427136992,0,0,0.0462241889993527,0,0,0,0.862725069834165,-0.0415824695597084,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336468510189855,0,0,0,0.0376808535981533,0,0.123057885257777,0.038242484786466,0.0686039921742171,0,0.0543279463952276,0,0,0.401641008919863,0,0,0,0,0,0.157594136325187,0,0,0.160420130492893,0,0,0
