,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY
X002142.CH.EQUITY,0,0,-0.114076164666345,0,0,0,0,0.02177790202527,0.663501173285725,0.0549807685696583,0.0804722246221591,0,0,0,0,0,0,0,0,0.0190661776775706,-0.199787395608054,0,0,0,0,0,0,0,0,0,0,0.221712814902205,0,0,0.0231534223775755,0,0,0,0,0,0,0,-0.0992913947485813,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0685713844131398,0,0,0.230586655503136,-0.570229977633096,0,0,0,0.178281886176347,0.156539383410764,0,0,0,0.664318452844012,0,0,0,0.29535603331888,0,0,0,0,0,0,0,0,0,0,0,-0.0685744750808349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0376620272220196,-0.0353503020771418,0,0.111030075278471,0,0,0,0,0.22027734491039,0.0705958089026682,0,0,0,0,0,0,0,0.175322140495953,0.316964010106313,0,0,0,0.176731631219163,0,0,0,0,0,0,-0.0209989270273096,0.00130025078911148,0,0,0,0,0,-0.0510257385705505,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.0647253279923022,0,0.643269058639325,0.0302289834124135,0,0,0,0,0.000448138785332292,0,0.0784504252352944,0,0,-0.161888011785982,0,0,0,0,0.127191738823585,0,0,0,0.026620325952469,0,0,0,0,0,0,-0.0662097105406243,0,0,0,0,0,0.153243516697256,0,0,0,0,0.0618573160843917,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0210832597697506,-0.0139978099113646,0,0,0,0,0,0,0,-0.0165991315229903,0,0,0,0,0,0.324808370403449,0,0,0,0,0,0,0,0,0,0,0,0.178639196713946,0.0830956063144574,0,0,0.216844129682681,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.00414566021512488,0,0,0,0.0960215188038276,0,0,0,0,0,0,0,-0.127355754307094,0,0,0,0,0,0,0,0,0,0,0.340785203212314,0,0,0,0,0,0,0,0,0,0,0,0.184112385739634,0,0.158215388995094,0.19424778286589,0,0,0,0,0.105307647307641,0,0,0,-0.0697772549945801,0
X600926.CH.EQUITY,0,0,0,-0.13401997382763,0,0,0,0,0,0,0,0,-0.0512824177797131,0,0.080108163078732,0,0,0,0,-0.075454824660374,0.106793133798387,0,0,0,0,0,0,-0.0775009373187764,0,0,0,0,0,0.0227428821076992,0,0,-0.180066789840621,0,0,0,0,0,0,0.623427856548119,-0.1150922222384,0,0,0,-0.0991754310990582,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.187962654460562,0.0799968204370082,0,0,0,0,0,0,0,0.0267164168537137,0,0,0,0.0429033368565175,0,0,0,0,0,0,0,0,0,0,-0.0741115475521359,0.0672826200991922,0,0,0.0545291211832327,0.0691874684014807,0,0,0,0,0,0,0,0.0281820273954908,0,0.128977484060142,0.131236883569822,0,0,0.219624487894542
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823424273260981,0,0.202624752372247,0,0.172772618568001,0.241479558688941,0,0,0,0,0,0,0,0,0,0,0,-0.131320326622007,0.0429705476857425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045858686427182,0,0,0
X600030.CH.EQUITY,-0.0250723139258062,0,-0.0605696578940102,-0.101019584309393,0,0,-0.0944172560423657,0.304151884455167,0,0,0,0,-0.0369844205392793,0,0,0,0,-0.0217800233471521,0,0,0,0,0,0,-0.0970126740921389,0.0784893718802274,0,-0.0308631609711268,0,0,0,0,0.0803815395908833,0,0,0.0535437660070886,0,0,0,0,0,0,0,0,0,0.145627790264423,0,0,0.32322660013102,0.263954127588999
X601336.CH.EQUITY,0,0,0,0,0.0120246410343372,0,0,0,0.137007911364354,0,0,0,0,0.00146841831277938,0,0.0327916209130761,0,0,0,-0.0221341329735642,0,0,0,0,0,0,0,0,0,0,0,0,0.216566428035429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105523124672278,0,0,0.303363095388154
X5880.TT.EQUITY,0,0,0,0,0.0474089032063883,0,0,0,0,0.0804637030355549,0,0,0,-0.0979611949034969,0,0,0,0,0,0.0735745170324703,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0272702856106687,0.131210227568603,-0.101280658942283,0,0,0,0,0,0.0731633651229704,0.0277704755698409,0,0,0.312078914071343,0,0,0.142617329283121,0,0.0732275455548282,0.198497875121223,0.0133483004136808,0
X2886.TT.EQUITY,0,-0.0851637335799751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996266988641443,-0.0208360165291955,0,0,0,0,0,0,0.190051732752152,0,0,0,0,0,0,0,0,0,0,0.0360522307309906,0,0,0.0935784215045251,0,0,0.539205997991424,0,0.0556890708830135,0,0,0.119442459785748,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272914625721675,-0.0734945654055216,0,0,0,0,0,0,0,0,0,0,0,0,0.271170538468975,-0.0339775558258773,0,0,0,0,0.0313526981621151,0.0555926284257699,0,0,0,0.0189581937817309,0,0,0.421273547076002,0,0,0.201998118154997,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0160753960398992,0,0,0,0,0,0,0,0,0,0,0.113423845870037,0,0,0.324885530441909,0,0,0,0.0384678100393193,0,0.101830637608001,0,0,0,0,0,0,0,0,0,0.211682120529377,0.175864956739866,0,0,0.0273641788553931,0,0,0,1.73472347597681e-18,0
X2883.TT.EQUITY,0,0,0,0,-0.0563184967854439,0,0,0,0,0,0,-0.036645260261932,0,0,0,0,0,-0.0583670793389761,0,0,-0.0704458853533552,0,0,0,0.27864152480838,0,0,0,0,0.134721859474817,0,0,0,0,0,0,0.261159613096677,0,0,0.176012223482944,0,0,0.0536810947568499,0,0,0,0,0.0948640004268643,0,0
X2880.TT.EQUITY,0,0,0,0,-0.123636676741597,0,0,0,0,0,0,0,-0.0507140903652604,0,0,-0.204025612787351,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-1.0842021724855e-19,0,0,0.118899245394166,0.173162672478359,0.359451745910314,0,0.155286329866261,0,0,0,0,0.315245097679789,0,0.15068740955067,0,0
X601577.CH.EQUITY,0,0,0,0,-0.212363533875617,0.235785424633185,0,0,0,0.210198627374143,0,0,0.374493832663425,0,0,-0.0429309207676251,0,0,0,-0.0467451660129557,0,-0.486104675763091,0,0,0,0,0,0,0,0,0,0.0675878030853295,0,0,0,0,0,-0.0376033135091649,0,0,0,0,0,0,0.0393179101680979,0.799185978298039,0,0,-0.156690343027285,0
X601838.CH.EQUITY,0,0.155602150675445,0,-0.0692574078183296,0,0,0,0,0,0,0,0,0,-0.219828369947044,0,0,0,0,0,0,0.0981820585336268,0,0.32308087771559,0.301448012622877,0,0.311908840969047,0.0934545090982564,0,-0.0291323599342476,0,0,0.0615579936376978,0,0,0.0567254139445358,0,0,0,-0.0544307376690934,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0111648461747604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967005248566585,0,0,0,0,0,0,0,0.0758291173510682,-2.71050543121376e-20,0.57442032606355,0.151057729656531,0,0,0,0,0,0,0,0.0777326300297839,0,0
X601688.CH.EQUITY,0.0629183954821389,0,-0.107922798642913,-0.021959748321739,-0.0118571272764041,0,0.160946204185109,0,0,0,0,0,0,0.258184835931322,0.0831214863527173,0,0,0,-0.147555911860536,0,0,0,0,0,0,-0.0316497831075253,-0.0161146643260835,-0.152588239549047,0,0,0,0,0.297219580853732,0,0.345466122699948,0,0,0,0,0,0,0.164179797456527,0.225089165274551,0,0,0,0,0,0.153739943504723,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019960654482282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129936792356982,0,0,0.00583510409777581,0,0,0,0,0.189197124065307,3.46944695195361e-18,0,0.383885128503279,0,0,0.451839022547425,0
X2885.TT.EQUITY,0,0,0,0,0,0,0.0252712181412829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355908632263105,0.257735252858526,0,0,0,0,0.288937730133573,0,0,0,0,0,0,0.108893146250383,0,0,0,0.135170507963663,0.116138407550671,0,0.115977983805909,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0306918747450784,0,-0.220265697808829,0,0,0.011507952335553,0,0,0,0.25452592755804,0,0,0,0,0,0.0606088553513906,-0.0169990185762511,0,0,0,0,0.210887839677923,0,0,0,0,0,0,0.209016319468286,0,0,0,0,0.109723480464447,0.00810254896023241,0,0,0,0,0.219979431540704,0.115342170005917,0,0,0
X600999.CH.EQUITY,-0.11102716187777,-0.169111325034801,-0.0631575814844566,0,0,0,0,0.00429128143957397,0,0,0,0,0,0,0,0.407967356102155,0,-0.0720634970459458,0,0,0.106094910853361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804406011047098,0,0,0,0,0,-0.245087452777246,0,0.04761735467912,0,0,0.212726194373098,0.122142235116387,0,0.0247844776088367,0
