,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601696.CH.Equity
X601658.CH.Equity,0,0.178338567605092,0.304584370476306,0,0,0,0,0,0,0,0,0,0,0,0,0.0323045681827598,0.0211853595748415,0.0548286008334323,0.0223865745978455,0,0,0,-0.0406551462035576,0,0,0,0,0,0,0,0,0,0,0,0,0.0714931569226859,0.0701995478933993,0,0,0,0,0,0,0,0,0.131633914915609,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.176594061115985,0,0,-0.0474003000543006,-0.0277270041579235,0.0409143501006592,0,0,0.30134047136016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131556124555417,0.0455522777471325,0,0,0,0,0.1273005424886,0,0.109683009396941,0,0,0,0,0.156934769462175,0.0500061319147548,0.173450135714314,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0416819176844802,0,0.452226988221811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321188390775271,0.250382156599887,0,0,0.112431404400497,0,0.0263658230345715,0,0,0,0,0,0,0,0.0488718998506087,0,0,0,0,-0.02742252128789,0,0
X601166.CH.EQUITY,0,0,0.0294056342037048,0,0,0.0966380758070266,0.105716734052629,0.0422962328682203,0,0,0,0,0,0,0,0.0389293684242552,0.0493451830771159,0,0,0.0724049884200983,0,0,0,0,0,0,0,0,0,0,0.0274274929685167,0,0,0,0,0,0.0212807287971926,0,0.510608837630767,0,0,0.0437353475502054,0,0,0,0,0,0.0740735179748753,0,0
X601328.CH.EQUITY,0.0834337134339795,0,0,0.170876017756566,0,0,0.00217455071202887,0,0,0,0,0.0508752026563806,0,0,0,0,0.0776879913315692,0,0,0.393260177277632,0,0,0,0,0,0,0,0,0,0,0,0,0.0330409017465785,0,0,0.079516110050643,0,0,0.00277165451019881,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.633123774524073,0,-0.0955854772132424,0,0.095960359345603,0,0.0448238281394057,0,-4.33680868994202e-19,0,0,0,0,0.127676226227119,0,0,0,0,0,0.0627331785694359,0,0,0,0,0,0,0,0.328913746572502,0,0,0,0,-0.0167283071956287,0,0,0,0,0,0,-0.00836604094938907,0,0,0,0,-0.0281119490169577
X600000.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0.161969053818686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364052785160705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125793019683536,0,0,0.0686615356535329,0,0,0,0,0,0.093763239755648,0,0.304010569884912,0
X601601.CH.EQUITY,0,0.0670313524836748,0,0,0.294309523440155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188524834443333,0,0.214703070026717,0,0,0.115598358633614,0.0741270662697736,0,0,0,0,0,0.209079652106798,0,0,0,0,0,0,0,0,-0.0857591101073326,0,0,0,0,0,0,0,0.0587543957188806,0,0
X601319.CH.EQUITY,-0.0737253264996202,0,0,0,0,0,0,-0.0153821985611162,-0.00482286421716972,-0.016195388229128,0,0,0,0,0,0,0,0.293276323223938,0,0,0,0,0,0,0,0,0,0,0.0295417016486567,0,0,0,0,0,0,0,0.263044315218411,-0.00707749157801396,0,0,0,0,0,0,-0.0933815130729549,0,-0.0422314082160113,0,0.437959404353866,-0.142810328936043
X600016.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0.00397098169416833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189481469506106,0,0,0.343611670097556,0,0,0,0.0324871217002313,0,0.0451096287912928,0.0860448093622128,0,0,0,0,0.0146814295420266,-0.120126804247918,0,0.0017371997127616,0,0,0,0,0.560026289652002,0,-0.26095823599869,0,0,0
X601998.CH.EQUITY,0.217611187471417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703630446776154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239244967441729,0,0.483095345973291,-0.0639703723048295,0,0,0,-0.00723597956032217,-0.0758870233787666,0.147946152725736,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.085750403608033,0,0,0.145733065388696,0,0,0,0,-0.164929975182197,0,0,0,0.347031001305438,0,0.014199065175688,0.080155423650595,0,0,0.221242312135466,0,0,0,0.165667028337263,0,0,0,0,0,0,0.115017546185051,0,0.108276647716609,0,0,0,0,0,0,0,0,0,0,0,0.133136236002542,0,-0.453522578125312
X11.HK.EQUITY,0,0,0,0,0,0,0,0.123319566375329,0.576664360698893,0,0,0,0,0,0,0.0435152129653367,0,0,0,0,-0.236072193669308,0.246663395905071,0,0,0,0,0,0.164652885635967,-0.00968740876883219,0,0,0,0,0,0,0,0,0,0,0.0437651301760278,0,0,0,0.00742921438315105,0,0,-0.071056255352839,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.249366740597529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229223495046266,0,0.181162906229277,0.00609507899734619,0,0.00269061969229905,0,0,0,0.154657904949848,0,0,0.174152644841896,0,0.0149305706597829,0,0,-0.15547116220957,0,0,0,0.0207915693026099,0.0276776189465604
X002142.CH.EQUITY,0.00593389462412263,0,0,0,0,0.0872810995841972,0,-0.0880338228511335,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.025688686572186,0,0,0,0.522010198435537,0,0,-0.102729038276147,0,0,0,0,0,0,0,0,0.276549439891782,0.20537446214119,0.194957493035682,0,0.0882458144195045,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.047642254545985,0,0,0,0.0285707734813912,0.0568111147038748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259830345508044,0,0,0,0,0,-0.143877568458537,0,0,0,0,0,0.0821552568207436,0,0,0,0,0,0.0495481436259717,0,0,0,0.813426811705778,0
X267.HK.EQUITY,0,0.000464357758076711,0,0,0,0,0,0,0,0.243105832319031,0,0,0,0,0,0,0,0,0,0,0,0.214633589080234,0,0.0488207433061223,0.209245899283618,0.156021705948845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177174675422964,0.0148520595940085,-0.0578450480168946,0,0.206047423067117
X601688.CH.EQUITY,0.0481168418064929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184896382603769,0,0,0,0,0,0.302469036352748,0,0.315594353928373,0,0,0,0.00808957324386739,0.134692741322592,0,0,0.0367259138747026,0,0,0.0417146917926023,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.24391270605427,0,0,0,0,0,0,-0.00877424792134841,-0.0477478575448129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514452771391163,-0.0675837330723028,0,0,0,0,0.269319016400319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231450367136153,0,0,0,0.38125723025266,0,0
X600837.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0058450121803198,0,0.209464058783847,0,0,0,0,0,0,0,0,0,0,0.0500996046269741,0.0847050311254561,0,0,0,0.462838307933527,0,0,0.0205031472833832,0,-0.0272763968157097,0,0,0,0,0,0,0.0394093671904047,0,0.107207232731753,0,0,0,0,0,0.0317350119486729,0,0
X601336.CH.EQUITY,0,0.0292768250792118,0,0,0,0,0,0,0.0415634279796495,0,0,0,0,0,0,0,0,0.258750510963196,0,0,0,0,0,0.105175860510433,0,0,0.0256939272508343,0.335135660560253,0,0,0,0,0,0,0,0,0,0,0,0,0.0911995809962245,0,0,0,0,0,0,0,0,0.0700679792005199
X601211.CH.EQUITY,0,0,0,0,0,0,0.0179810694975999,0,0,0,0,0,0,0,0,0,0,0,0.26648268431872,0,0,0,-0.0983662059536501,0.109664258922345,0,0,0,0.222963993225139,0.0669734376190268,0,0,0,0.12813867785333,0,0,0,0,0,0,0,0,0.104356143584346,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.189968482467034,0.0761563851036408,0,0.0310465222208152,0,0,0,0,0,0,0,0,0,0.0512386724145555,0,0,0,0.0326518573707984,0,0,0.00832965328298332,0,0.170835144395839,0,0,0,0,0.0971606515619799,0,0,0.0424450659984245,0,0,0.130785340521823,0,0.00994899626219314,0,0,0
X000166.CH.EQUITY,0,0,0.0396768725087578,0,0,0,0,0.0264926984026884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227994245613034,0,0,0,0,0,0,0.031036207548204,0,0.268564970762405,0.0476532249463554,0,0,0,0.172994520336931,0,0,0.135993731962367,0,0.110294033404969,0,0,0,0,0,0.0894885797738585,0,0
X2882.TT.EQUITY,0.0149951530417212,0,0,0,0,0,0,0,0,0.122669973776211,0,0,0.280455971453536,0,0,0,0,-0.0739338726870322,0,0,0,0,0,0,-0.0205321400525708,-0.21070988530185,0,0,0,0,0,0,0,0,0,0,0,0.736986821176725,0,0.0846943989126188,0,0,0,-0.0402806024243524,0.0479822235577984,0,0,-0.0384350711831105,0,0
X601229.CH.EQUITY,0.230722117958645,0,0,0,0,0.337904124049807,0,0,0.38089699061345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257135580597561,0,0,0,0,0.0585715380596285,0,0,0,0,0,0,-0.069453767713813,0,0,0,0,0,0,0,0,0,0,0,-0.1237600913325,0,0,-0.120745659873045
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424093862986658,0.16619191650295,0.0652823262739443,0,0,0,0,0,0,0.137111617559989,0.00648048323107512,0.173383954284814,0,0.095299231095257,0,0.0356174206131692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0218280469477339,-0.122539455762905,0,0,0,0,-0.0913692913974871,0,0,0,0,-0.200570623202679,0,0,0,0.0697837646138365,0,0,-0.123472264968393,0.0283491988415809,0,0,0,0,0,0.16702197328562,0.0970148382238727,0.575250552492045,0,0,0,0,0,0,0,0,0,0.297750745435955,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.744900948213174,0.0760183035276988,0,0,0,0,0,0.0363275482466391,0,0,0,0,0,0,0.107187331679227,0,0,0.0363617838447636,-0.0344590167998275,0,0,0.0334795327717321,-0.0254030263617669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148803999375094,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178155950210154,0,0,0,0,0.485851271735649,0.0748116363746887,0,0,0.0194813285332471,0,0,0.0402710934965511,0,0,0,0.0796216635129918,0,0,0.0364994257611075,0,0,0,0,0,0.388360380545437
X600015.CH.EQUITY,0,0,0,0,-0.0437705717955938,0,0,0,0,0.0446767148297218,0,0,-0.111102876837187,0,0.0576137509082999,0,0,0,0,0,0.254342181664886,-0.0745315395758322,-0.00761200174477085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715060611964562,-0.00853433991276276,0,0,0,0,0.175024183380126,-0.027532749740111,0,0.520519590057237,0.0616217530465419,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0331964094919454,-0.040247113763094,0,0,0,0.0499244648312578,0,0,0,0,0,0,0,0,0.123952237097688,0,0,0.114540135014892,0,0,0,0.139603129084602,0,0,0,0,0,0.438158031143979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801022261319333,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.278383700016626,0,0.0267810936714663,0,0,0.104358487614704,0,0,0,0,0,0,0,0,0,0,0,0.503173344250844,0,0,0,0,0,0,-0.109619387958527,0,0,0,0,0,0,0,0.150593562472156,0.309183796584983,0,0,0,0,0,0,-0.47564544965233,-0.24346011714539,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0.0888296737743606,0.0660006232710156,0,0.0267961530442216,0,-0.0674662077149492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475236388523496,0,0.0934031877062392,0,0,0,0,0,0,0,0.356417873364622,0,0,0.362090987680298,0,0,0,0,0,0,0,0,0,0.114136533480263
X2891.TT.EQUITY,-3.46944695195361e-18,0,0,0,0,0,-0.191127334217297,0.0171047780956869,0,0,-0.150573005490667,0,0,0,-0.245601939958238,0,0,0,0,0.943511961740962,0,0,0.0256087136381044,-0.0664342914430971,0,0.0268733137427691,0,0,0,0,0,-0.104185165774262,0,0,0.0223685520850373,0,0,0.383066385023602,0,0,0,0,0,0,0,0,0.0961291266609926,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0904350250941928,0,0.0725621136387784,0,-0.353495743907461,0,0,0,0,0,0,0,0.176270915424842,0.00278227750019536,0,0,0,0,0,0,0,0.0154805704465133,0,0,0,0.0536744014532151,0,0,0,0,0,0,-0.00517004382536449,0,0,0.587205497398545,-0.0356657780268301,0.0723008452362279,0,0,0,0,0,0.119100994296663,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.043004394798288,0.134739250643899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181899192450754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695744657731187,0,0,0,0,0.683375391015223,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0.01736499579021,-0.0330375302088029,0,0,-0.212657501490476,0,0.0558058091906844,0,0,0,0,0,0,0,0,0,0,0,0.284349013145996,0,0,0.208461605222791,0,0,0,0,0.316682269977804,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0292049496378398,0,0,0,0,0.271525065969993,0
X600919.CH.EQUITY,-0.119675092289882,-0.287957287368167,0,0.0484785279672353,0,0,0,0,0,0.0194769026033244,0,0,0.0928314582851646,0,0.01720977985159,0,0,0,0,0,0,0,0,0,0,0.603348524035362,0.065357763314317,0,-0.0729745189237403,0,0,0,0,0,0.223593202654018,0.105494527582257,0,-0.107684529683423,0,0,0,0,0,0.0903933210291265,0,0.295915172674635,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122115608619876,0,0,0,0,0,0,0,0,0,0,0,0,0.219690408013825,0,0.198786173565579,0.142660028930478,0,0,0,0.0625410750529392,0,0,0,0,0,0
