,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0.192441554409904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584620414934254,0,0.0520489514039121,0,-0.285401888327616,0.0167271657941344,0,-0.163749378185767,0,0,0,0,0,0,0,0,0.0401719216216045,0,0,0.155767232198281,0,0,0,-0.0111282272468497,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.165226327930925,0,0,0,-0.000161338913970491,0,0,0,0,0,0,0,0.0858342020772685,0,0,0,0,0,0,0,0.0888759891575129,0.13439901049643,0,0,0,0.269474658496172,0,0.0262062164380035,0,0,0,0,0,0.20939184331595,0,0,0,0,0,0,0,0,0.0791684693322872,0,0
X601939.CH.EQUITY,0,0,0,0.714415531867478,0,0,0.00395363929986465,0,0.00971418171877315,0.0411087654211068,0,0,0,0,0,0,0,0,0,0,0,0.0143452027692613,0.00767653834121431,0,0,0,0,0,0,0,0,0,0,0,0,0.0726377133732201,0,0,0,0,0,0,0,0.0371792900023706,0,0,0.162934785954217,0,0,0
X601288.CH.EQUITY,0.0835676284856454,0,0.772674927633839,0,-0.092369092968268,0,0.0710342384122152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145610345851794,0,0,0.0176845836874689,0,0.0191648171910491,0,0,0.0920111419976429,0,0,-0.0178262353630033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127572547676871,-0.100644999461098,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0976055463982001,-0.119895534087703,0.417442171957868,0,0,0,0,0,0,0.113062432861368,0,0,0,0,0,0,0,0,0,0,0,0.483430320011213,0,0,0,0,0,0.257403039145438,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.013377502961904,0.403356717837295,0,0,0,0,0,0.027894999757775,-0.00568847934128553,0,0,0,0,0,0.10672939418259,0,0,0.000435316769268031,0,0,0.200760166477249,0.117258084006076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.014675751683196,-0.0424971342217898,0,0,0,0,0,0,0,0,0.0670583706572275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024373924347029,0,0,-0.0671765225205493,0.959180268766297,0,0.0425056072490829,0,0,0,0,0,0,-0.0529025090569432,0,0
X1299.HK.EQUITY,0,0.277259732780719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220130004726656,0.676374478220438,0,0,0,0.160436986214541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535904820456307,0,0,0.0244314355339146,0,-0.101745120482522,0,0,0.0606562079850594,0.197838786318817,0
X5.HK.EQUITY,0,0,0,0,-2.71050543121376e-20,0.0553873571487565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225605414951295,0,0.556762279524811,0,0.0290360793633299,0,0,0,0,0.00843229086833018,0,0,0,0,0,-0.0102471917233598,0,0,0.0992739500309665,0,0,0,0,0,-0.0827450243308541,-0.161479776811285,0,0,-0.200395542172661
X388.HK.EQUITY,0,0,0,0,0.372848316493967,0,0,0,0.245285000141662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447235591497194,0.298897931616037,-0.109079384583868,0,0,0,0,0,0,-0.0945292598608287,0,0,0.182269315041705,0,0,-0.274107573619619,0,0,0,0,0,-0.00649181814151786,0,0,0,0
X601658.CH.Equity,0,0,0,0.215853959277147,0,0,0,0,0,0,0,0,0,0,0,0,0.146493941306315,0.250407540348029,0.0204524644465255,0,0,0,0.00764249348648597,0,0,0,0,0,0,0,0.0416257771153034,0,0,0,0,0.0097811482174293,-0.0723390830055147,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.10862837512266,0,0,0,-0.0984989655630287,0.0437984236905672,0,0,0.264429199600738,0,0,0,0,0,0,0,0,0,0,0,0.0761368311342683,0,0,0,0,0.171893910451529,0,0,0.174682233455805,0.0785845409353782,0.0895700925328459,0,0.0349368361514761,0,0,0.0658355584818571,0,0,0.000198449467056826,0,0,0,0,0,0,0.0762097620831189
X601066.CH.EQUITY,0,0,0,0,-0.0845171452282728,0,0,0,0,0,0,0.48894085029654,0,0,0,0,0,0,0,0.0167703484902899,0,0,0,0,0.267539842488818,0,0,0,0,0.134754554724612,0,0,0,0,0.0577767332698468,0,0.0389503552667148,0.0126100539270573,0,0,0,0,0.0607823138111698,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.144306116621794,0.215354223459936,0,0,0,0.0514109091023851,0,0,0,0,0.0301200830211306,0,0,0,0.0685457167719313,0,0,0,0,0,0,0.0446845323358939,0.00621956693054784,0,0,0,0,0,0,0,0,-0.00175845843777878,0,0.395889695827865,0,0.0606913393125143,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0462909389275418,0,0.113095733881597,0.0205450441055582,0,0,0,0,0,0,0,0,0.0291141255274742,0,0,0,0.373412457576376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248236341502912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.124357164729631,0,0,0,0,0,0,0,0,0.0586641932027656,0,0,0,0,0,0.44509220863771,0.0295261384590856,0,0,0,0,0,0,0,0,0.0866783465301051,0,0,0,0,0,0,0,0,0.0355671467471475,0,0.215963644774997,0.238962361543735,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.166112813660159,0,0,0,0,0,0,0,0,0,0,0,0.139202654675282,0,0.149514952438858,0,0,0.0815489276922688,0,0,0,0.142395169472948,0.0783346084514902,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501107851473272,0,0,0.0921209006787669,0,0,0,0,0,0.102248121633671,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.157180967320116,0,0,0,0,-0.00379689955581371,-0.029829577982826,0,0,0.0095616583532546,0,0,0,0,0,0.198933384116153,0,0.0969989301174025,0,0,0,0.0165743506650744,0,0,0,0,0,0,0,0,0,0,0,0,0.315751309193929,0,0,0,0,0,0,0,0.0919811575233123,0,-0.046061666770731,0,0
X601601.CH.EQUITY,0,0.181468467682284,0,0,0.36404219360211,2.16840434497101e-19,0,0,0.0264929608054799,0,0,0,0,0,0,0,0.0724512843907857,0.16190792074987,0,0,0,0,0,0.0192238622149344,0,0,0,0,0,0,0,0,0,0,0.381418330048413,0,-0.209623741157717,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.114144134471127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248319380884366,0,0,0,0,0,0,0,0,0,0,0,-0.252988231390655,0,0,0,0,1.38777878078145e-17,0.0921896810619167,0,-0.0768523455842462,0,0.653587805638712,0,0,0,-0.0586727167352771,0
X601998.CH.EQUITY,0.215239690335298,0,0,0,0,-0.114874448529654,0,0,0.00388645223480055,0,0,0,0,0,0,0,0,0.0579356899007444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118920657159307,0,0,0.162607637161374,0.494573449312095,0,0,0,0.0258114540284141,-0.0528697296386705,0,0.222092756069823,0,0,0.00549612844835361,0.0427748466839055
X2388.HK.EQUITY,0,0,0,0,-0.0389933303816572,0,0,0.407516059570732,0,0,0,-0.159433204125025,0,0,0,0,0,0,0,0.0300172172251019,0,0,0,0.469437463119043,0,0.184235537271902,0,0,0,0,0,0,0,0.23264844259138,0,0,0,0,0,0,0,0,-0.0987346383771105,-0.157328872369333,-0.0736558746994983,0,0.0521351445961517,0,0,0.0893930652290273
X002142.CH.EQUITY,0,0.0291042530495186,0,0,0,0.264774281243712,0,0,0,0.086501586515956,0,0,0,0,0,0,0.128890761973397,0,0,0.188279217594792,0,0,0,0,0,-0.209412279717963,0,0.0227703160617757,0,0,0.077901203696195,0,0,-0.106828658875716,0,0,0,0,0,0,0,0,0.419456948688255,0.101886300133461,1.38777878078145e-17,0,0,0.0708058956556088,0,0
X11.HK.EQUITY,-0.081214054951969,0,0,0,0,0,0,0.0817610397026528,0.349109125411683,-0.141795309949334,0,0,0,0,0,-0.0412344295663494,0,0,0,0,0,0.361852225317108,0.0693213300053304,0,0,0,-0.060310785601422,0,0,0.148573279937162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751444454727178,0,0
X300059.CH.EQUITY,0,0,0,0.0384559588169707,0,0,0,0,0,0.252819925943643,0,0,0,0,0,0,-0.122650957707534,0.0936828384052121,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.279676262437974,0.113114701437849,0.00640262617544216,0,0.0207167096468628,0,0,0,0.148457513667837,0,0,0,0.0522983315422848,0,0,0.110056353659162,-0.166030862036216,0,0,0,0,0.130822523388689
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.234814329752915,0,0,0,0,0,0,0,0,0,0,0,0.2477192460623,0.179910264066304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983500733826491,0,0,0,0,0.346968995421741
X601818.CH.EQUITY,0,0,0,0.0609674852357802,0,0,0.0270011838002345,0,0,0,0,0,0,0,0,0.0520425599301539,0,0,0.058841330375739,0,0,0,0,0,0,0.139362443922466,0,0,0,0,0,0,0,0,0,0.0895825646601044,0.00772068253287199,0,0,0,0,0,0,0,0,0,0.248494579218891,0,0,0.107425456240254
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535971171450209,0,0,0,0,0,0,0,0,0,0.172802537267341,0,0,0,0,0,0,-0.0384519429885489,0,0,-0.00477608955394546,0,0,-0.0899504111958479,0.133871107928418,0,0,0,0,0.551946591315491,0
X601688.CH.EQUITY,0.065508353605946,0,0,0,0,0,0,0.0269068707018262,0,0,0,0.00943195663524192,0,0,0,0,0,0,0,0,0,0,0,0,0.192850067958725,0,0,0,0,0.253912122869249,0,0.363779931989588,0,0,0,0.0191176138199553,0.059797426682979,0.112395714773225,0,0,0,0,0.0495891953383981,0,0,0,0,0,0,0.0230371548423115
X600837.CH.EQUITY,0,0,0,0,0.0502143425055339,0,0,0,0,-0.0124795380645908,0,0.146320678314067,0,0,0,0,0,0,0,0,0,0,0,0.0938486782326764,0.0374578618339371,0,0,0,0.426277057511874,0,0,0,0,0,0,0,0.0176095879079289,0,0,0,0.174612137223283,0,0,0,0,0,0,0,0,0.0430475674327872
X601336.CH.EQUITY,0,0.159011537248203,0,0,0.235036853918085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181919080724549,0,0,0.16791450531619,0,0,0.0217678621151258,0,0,0,0,0.0583219333343388,0.0411482434808211,0,0,0,0.0438386112976869,0,0.0847281383714897,0,0,0,0.0659309174305076,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184611528536413,0,0,0,0,0,-0.146347898428562,0.176423451197708,0,0,0.135993943646845,0.0865657549540221,0,0,0,0.0653993907337532,0,0,0,0,0,0,0,0.101181508255884,0,0,0,0,0,0,0,0,0.200696071261965
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0405243031754517,-0.0239142591091621,0,0,0.267814914720483,0,0,0.181953548157481,0,0,0,0,0,0,0,0,0,0.17801920617698,0,0,0,0,0,0,0.0858736484703407,0,0,0,0,0,0,0.100208813239814,0,0.117632910644821,0,0,0,0,0,0,0.0130275876618307,0,0.0214368197258876
X000166.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.193948808634224,0.323950440649788,0.0176994369319605,0.043386403317764,0,0,0,0,0.0609482257746914,0,0,0,0,0,0,0.06159801702913,0,0,0.126716002576445,0,0,0.0664827833418668
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.242528958081106,0,0,0,0,0,0.120157410446726,0,0,0,0.0799846508771945,0,0.0316324072253991,0,0,0,0,0,0,0,0,0,0,-0.220477136802597,0,0,0,0.852769324311473,0,0,0,0,0.0191525728090093,0,-0.107340847242575,0,0,0
X601229.CH.EQUITY,0.421149057700937,0,0.305605515329628,0,0,0,0,0,0.226064956305655,0,0,0,0,0,0,0.157876679523207,0,0,0,0,0,0,0,0,0,-0.162727451715973,0,0,0.0178202514377104,0,0.11289936601723,0,0,0,0,0,0.060810014385274,0,0,0,0,0,0,0.0082019659635813,0,0,-0.421122520135088,0,-0.0445205715868535,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0479007325970243,0,0.0812129252861168,0,0,0,0,0,0,0,0,0,-0.0285666108828758,-0.201854959027615,0,0,0,0.0697724676609687,0,0.270158682760953,0,0.0546615399976783,0,0,0,0,0,0,0.173667063645113,0,0.0696977361398888,0,0,0.0950041740327957,0.059666521698773,0,0.00608789121627873,0,0.0391088646984962,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0405307459905484,0,0,0,0,0,0,0,0,0,0,0,0.432429028507029,0,0.167092503803144,0.0187806094270992,0,0,0,0,0,0,0.00493161760521292,0.158487345966589,0.128970412519484,0,0.0708027917234606,0,0.0424025418612372,0,0.111483119269344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.757905703458355,0.100856681453545,0,-0.00715254072526136,0,0,0,0,0,0,0,0,0,0,0.0959907711221909,0,-0.0148956365697817,0,0.0171605302790366,0,0,-0.0534689252646164,0,0,0,0,0.0536580000527751,0,0,0,0,0,0,0,0,0,-0.0797245520256291,0,-0.0395162479845173,0,0,0,0,0.0560419293538675
X2881.TT.EQUITY,0.117573747463786,-0.0846112222532894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941931974687285,-0.167675220267191,0,0,0,0,0,0,0,0.746138184454028,0,0,0,0,0,0,0,0,0.101313743755801,0.0570725413283534,0,0,0.158270775865549,0,0
X601881.CH.EQUITY,0.0581121096416386,0,3.46944695195361e-18,0,0,0,0.0599251689389455,0,-0.0226135646942119,0,0,0,0,0.00228092499218966,0,0,0,0,0,0,0,0,0,0,0.0763644903142048,0,0,0,0,0,0.0590597499365869,0,0,0.50458032465158,0.029815115008273,0,0,0,0,0,0,0,0,0,0,0,0.0804982902629467,0,0,0.149358762478761
X600015.CH.EQUITY,0,0,0,0,-0.077852580021253,0,0,0,0,0.0263735624363453,0,0,-0.0202086957193722,0,0.0577840359899641,0,0,0,0,0,0,-0.00938556478492185,0,-0.0157734848821858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172035903851131,0,0.0699561508247039,0,0,0.267283964305923,0,0,0.634657767105776,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.119165892698092,0,0.217838047697756,0.263709038178392,0,0,0,0,0,0,0,0,-0.0176525268857336,0.228737072923241,0,0,0,0,0,0.329226264436858,-0.106420067430232,0,-0.492520305672534,0,0,0,0,0.227515213436483,0,0,0.0932874155524308,-0.289871326099603,0.177990383769755,0,0,0.110767025488302,0,0,0,0,0
X601788.CH.EQUITY,0,-0.101506079509611,0,0,0,0,0,0,0.165503056358056,0.0412354150556629,0,0,-0.13057934376249,0,0,0,0,0,0,0,0,0,-0.106509095024456,0,0.0967166622278634,-0.185713908274926,0,0.125950240092082,0,0,0,0,0,0,0,0,0.080765260459659,0.521906939520425,0,0.0915798626042691,0,0,0,0,0,0,0.193963740120195,0.273478278461974,-0.0890187134467237,0
X2891.TT.EQUITY,0,0,-0.0420020964931229,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.19877494806199,-0.180945898498509,-0.222862254075948,0,0,0,0.897804526281293,0,0,0,0.135955933979718,-0.06825559203539,0.141312811776652,0,0,0,0,0,0,0,0,0,-0.115844549168628,-0.151390380137173,0,0,0.517245881748078,0,0,0.0855247430967838,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.130232572876181,0,-6.93889390390723e-18,-0.0217707457125565,0,0,0.0383778277250657,0,-0.149941382906307,0.00393181108658019,0,0,0,0,0,0,0,0,0,0,0.00790114774773249,0,0,-0.00917222877196866,-0.0615468343090831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866399001486144,0,0,0,0,0,0,-0.0493707471053551,0
X601916.CH.Equity,0,0,0,0.61397691569683,0,0,0,0,-0.175163287279548,0,0.251278871220751,0,0,0,0,0,0.0322683058663895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163245005234327,0.0958378635335047,-0.0137497951518699,0,0.0806179208419812,0,0,0,0,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0568628783433925,0,-0.00696454308574934,0,-0.0577120781691478,0,0,0,0,0,0,0,0,0,0.123564550039289,0,0,0,0,0.132298955239361,0,0,0.0689723232485153,0,0,0,0,0,0,1.0842021724855e-19,0,0.169410044699818,0.0467779297769236,0.135214221958949,0,0,0,0,0.0864950066566735,0,0,0,0,0.0753582771137725,0.162903496513139
X2884.TT.EQUITY,0.00600811907145492,0,0,0,0,0,0,0.0548285488589128,0,0,0,0,0,0,0,0,0,-0.209902526718479,0,0,0,0,0,-0.0434472348278746,0,0.552434254856181,0,1.10067441425845,0,0,0,-0.058721431678165,-0.257033388899974,-0.217855411549354,0,0,0,0,0,0,0,0,0,-0.13602898697321,-0.0581872629543995,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,-0.0235505005277015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131316101945459,0,0,0.328744283453654,0.029691535113555,0.116667123197932,-0.092268261586155,0.149523418644903,0.115509502508175,0,0,0,0.155093843717529,0,0,0,0,0.0561230958499927,0,0,0,0,-0.0880781791397553,-0.0785877505872815,0,0,0.146923266476623,0,0
