,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X600016.CH.EQUITY,0,0,0,0,0,0.168189598819515,0,0,0,0,0,0.175390398922345,0,0,0,0,0,0,0,0,0,0.0200856545716679,0.317345052537902,0,6.93889390390723e-18,0,0,0,0,0.0659448403999524,0,0,0,0,0,0,0,0,0,0,0,0.105517180195498,0,0,0,0,0,0.0282511707619835
X000001.CH.EQUITY,0,0,0,0,0,0.10791623820432,0,0,0.176502478380787,0,0.113668516680061,0,0,0,0.0614823979028655,0.00785382788594148,0,0,0.0178339605882348,0,0,0,0,0,0,0,0,0,0,0.166088624189063,0,0,0.148371131760393,0,0.0876432703354615,0,0,0,0,0,0,0,0,0.0240686504625909,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.260685697430556,0,0,0.366525085582971,0,0,0,0,0,0,-0.0855255720310474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139120541070059,-0.188002492962757,0,0,0,0,0.340922268192433,0,0.194022700986807,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397071107751558,0,0,0,0,0,0,0,0,0.0210252319867385,0,0,0.0642285700406968,0,0,0,0,0,-0.0126145090999185,0,0.146083983994471,0,0,0.340668263188194,0,0.0252272229646643,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0283555336625806,0,0.0191987330575264,0,0,0,0,0,0,0,0,0,0.264998650325902,0,0.0296655691261398,0,0.010136131239678,0,0,0,0.019659554079408,0,0.0468135189200422,0,0,0,0.0362265329098904,0.0117278444023218,0,0.202363962969189,0,0,0,0.270865553363848,0,0.0962987018487878,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.108732020620653,0,0,0,0.256926177837766,0,0,0.0270258385960541,0,0,0,0,0,0,0,0,0.249212994034353,0,0,0,0,0.142706064916084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956927295864928,0,0,0.0213468799525381
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.165838537198758,0,0,0,0,0,0,0,0,0,0.123624239912124,0,0,0,0,0,0,0,0,0,0,0,0,0.132610751938286,0,0,1.73472347597681e-18,0.0178343077612554,0,0,0,0.320888759630484,0,0.11157315940749,0,0,0.0514155453883109,0,0,0
X601229.CH.EQUITY,0.374958260190669,0,0,0,0,0,0,0,0,0,0.243604369260478,0,0,0,0.120942416260005,0,0,0,0,0,0,0,0.0362148578091876,0,0,0,0,0,0.00873993612990078,0.203216457829766,0,0,0.0518982611353276,-0.0684678691647155,0,0,0.0599134846483848,-0.0314422979320821,0,0,0,0.0499434901485251,0,0,-0.0416241853817706,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236252796844185,0,0,0,0,0,0,0,0,0.172351972362262,0,0,0,0,0,0,-0.169250224534253,0,0,0,0,0,0,-0.181198623215309,0,0.454331335090743,0,-0.0582211908333508,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.576966066085309,0.286545701079179,-0.0590510021364839,-0.0261024120294262,0.0389908851018482,0.0744811753146258,0,0,-0.159346688485339,0,0,0,0,0,0,0,0,0,0,0,0.0671315780305364,0,0,0,0,0,0,0,0,0,0,0,-0.100353478274708,0,0,0.0129962165460273,0.0166290789936254,0,0,0,0,0,0,-0.051872121542873,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.5215235524736,0,-0.0413643097899213,0,0,0.177719100632903,0,0.0491616041089692,0,0,0.110901569843374,0,0,0,0,0,0.0243909798410127,0,0,0,0,0,0,0,0,0,1.54737126232835,0,0,0,0,0.156967565580617,0,0,0.123261665749452,0,0,0,-0.269862548320831,0,-6.93889390390723e-18,0
X000166.CH.EQUITY,0,0,0,0.0480475002385708,0,0,0,0,0,0,0,0,0.0820991152635468,0.147570991416843,0,0,-0.0251390749996956,0,0,0,0,0,0,0,0.0480596543415526,0,0,0,0,0,0,0,0,0,0.0613092129946701,0,0,0,0.513761514283704,0.279222132641631,-0.0484403538224589,0,0,0,0,0,0,0.000409684084247893
X600015.CH.EQUITY,0.360368370343659,0,0,0,-0.237462915870112,0,0.227930321042038,0,0,0,0,-0.311707248318197,-0.0518436365165348,0,0,0,0,0,0,0,0,0.561285087430241,0,0,0,0,0,0,0,0,0.273652694731521,0,0,0,0,0,0,-0.0962631540050644,0,0,-0.215971484805736,0,0,0,0,0,-0.0464442441306956,0
X2882.TT.EQUITY,0.0550342462388567,0,0,0,0,0,0,0,-0.104976760995187,0,-1.73472347597681e-18,0,0.0543861923309795,0,0,0,-0.0784575586010047,0,0,0,0,-0.142260711446859,0,0,0,0,0,0,0,0,0.20402226219358,0,0,0,0.0712826696555443,0,1.13134738963639,-2.16840434497101e-19,0,0,0,0,-0.186630024925067,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0104153225913085,0,0.0608758731558548,0,0,0,0.0424608818277065,0.0398313502623798,0,0,0,0,0,0.284376465712536,0.0205419749875385,0,0,0,0,0,0,0,0,0,0.0774738726630901,0,0.0540845851096399,0,0.0717945767986319,0,0,0,0,0.279094798397847,0,0,0,0,0.00834050778681474,0,0.155749272431113,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.0295513065205306,0,0,0,0,0,0,1.73472347597681e-18,0.0142705194378521,0,0.0185167720409022,0,0,0,0,0,0.416838943217356,0,0.142394444742995,0,0.0238125602887501,0,0,0,0,0,0.19457295724009,0,0,0,0,0.138863062264095,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.163812029577993,0,0,0,0,0,0,0,-0.029545506432845,0,-6.93889390390723e-18,0,0,-0.0114783836914813,0,0,0,0,0,0,0,0,0,0.33924106564873,0,0.348907423431624,0,0,0,0.697916628143575,0.0923637300444398,0,0,0,0,0,0,0,0,-0.120609539185423,0,0,0,-0.679599504297782
X2886.TT.EQUITY,-0.0659789864468453,0,0,0,0,0,0,0,0,-0.22661748205001,0,0.103643970668972,0,0.358072304461395,0,0,0,-0.194677101427383,0,0,0,0,0,-0.0147365048355479,0,0,0,0,0,0,0,0,-0.25932932326716,0,-6.93889390390723e-18,0,0,0,-0.100069857094331,0,0,0,0.128762478372687,0.0221651725601021,0,0,0.381702643670425,-4.33680868994202e-19
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0345723080251423,-0.0386429624519709,0,0,0,0.0116591310346378,0,0,0,0,0,0,0,0,0,0,0,0,0.104308536968284,0,0,0.572527885605129,0,0,0.0317889094688511,0,0.0282673335854946,0,0,0,0,0.271756484924843,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.097013448480225,0,0,0,0,0,0,0,0,-0.0632912322389025,0,0,0,0,0.0628199973007827,0,0,0,0,0,0.232704893731185,0.0334468630267207,0.0726968504919175,0,0,0,0,0.368695408760754,0,0,0,0.0579281750582317,-0.0175569236361349,-0.0362622406899525,0,0,0,0,0,0.201459615119429,0,0.0658930838134732,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273131650759412,0.24213973571257,0,0.150977373849308,0,0,0,0,0,0,0,0,0,0.0552115972084172,0,0,0.294315753312813,0,0,0.0501147910367586,0,0,0.09730175282227,0,-0.831142247691905,0,0,-0.090759202974369,0,0,-0.0439445898431437,0,0,0
X601881.CH.EQUITY,-0.0690310526511537,0,0,0,0,0,0,-0.161014156533491,0,0,0,0,0,0.0704984652851709,0,0,0,0,0,0,0.0564964305145213,0,0.0896784283290317,0,0,0,0.334733371674555,0,0,0,-0.0725530409560491,0.363398867098553,0,0,-0.00986649219482055,0,-0.0995702869153356,0.00801990158269703,0,0,0,0,0,0,0,0.22653655938114,0,0
X600919.CH.EQUITY,0,0,0,0.0610434837487597,0,0,0.611169771183308,-0.0580522048673556,-0.103027263542168,0,0,0,-8.67361737988404e-19,0,-0.00960357073911791,-3.46944695195361e-18,0.267009429537495,0.0890448853312764,0,0,0,0,0,0,0,0,0,0,0.210382920257469,-0.159024946753473,0,0,0,0,0,0.0627532359029859,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0213360010255062,0,0,0,0,0,0,-0.0985419391357749,0,0,0.235005752235866,0,0,0,0,0,0.178958206849065,0.143391869250981,0,0,0,0.314579552303979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866802912496388,0,0,-3.46944695195361e-18,-0.132566339138646,-0.0372972154017978,0.351877308750637,0,-0.254251695229094,0,0,0.0566597176922972
X2884.TT.EQUITY,0.092674896396619,0,0,0.11544064521403,0,0,0,0,0.0120233431545635,0.0490883252615938,0,-0.00833114567317111,0,0.00447488851299582,0,0,-0.0577921705730235,0,0,0,0,0,0,0,0,0,0,0,0.165802464740757,0,-0.231071226288749,0,0,0,0.406851307001509,0,0,0.348889743811009,0,0,0,-0.3411668505088,0,0,0,0,0.317862514391596,0
X600958.CH.EQUITY,0,0,0.100143957092743,0,0,0,0,0,0.0802527790086757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334484409781946,0,0,0,0.240363304977315,0,0,0.0263540605949461,0,0,0,0.0594433673024448,0.155722747800247,0,0,0,0.316232923366221,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0.000700750007812839,0,0,0,0,0.179953963621389,0,-0.0417733078018196,0,0,0,0.165909381288333,0,0,0,0,-0.080305529349849,0,0,0,0,0,0,0,0,0,0,0.0113464946288398,0,0,0.101244531010006,0,0,0,0,0,0,0.401335960885856,0,0,0,0,0,-0.0176979241345788,0.485725345715609,0,0,0
X000069.CH.EQUITY,0,0,-0.0825122255718702,0,-1.73472347597681e-18,0.208202008099405,0,0,0,0,0,0,0,0.0900708961642452,0,0,0,0,0,0,0,0,0,0,0,0.198436589865914,0,0,0,0,0,0,0,0,0.0680246635403557,0.378936397797791,-0.193434856463715,-0.0492025283709566,0,0.00252442213292017,0,0,0,0,-0.0321418362391339,0,0,0
