,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY
X388.HK.EQUITY,0,0,-0.107230129173335,0,-0.247699984933682,-0.0115337740609841,0.166334074014709,0,0,0,0,0,0.0723087307338749,0,-0.0173623244798245,0,0,0,0,0.389165281041042,0,0,0,0,0,0,0,0,0,0,0,-0.0382224378572277,0,0.103829605247485,0,0,0.137979759882596,0,0,0,0,0,0,0,0,0,0,0,0.298019286466103,0
X601658.CH.Equity,0,0,0,0.27365861024898,0,0,0,0.0411529353540023,-0.121895695628457,0.206913645072929,0,0,0.143383959893345,0,0,0.354774308503863,0,0,0,0.271211111924136,-0.0205100892498547,0,0,0,0,0,-0.443587532648453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376862885420585,-0.0653158212665176,0,0,0.11972446121567,0,0,0,0,0
X000001.CH.EQUITY,0,0.0876505065457273,-0.167063391218868,0,0.10889326951431,0,0,0,0,0.386226743448818,0.0304569646616484,0,0,0,0,0,0,0,0,0,0.138075266970969,0.0751988348821203,0,0,0.273956669100762,0,0,0,0,0,0.0517743458038334,-0.201944445509691,0,0,0,0.0424167968578926,0,-0.0502370614367502,0,0,0,-0.0352755347299352,0,-0.0748034398629341,0.404771107839589,0,0,0,0.103259132279918,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39924093813633,0.0603308453293427,0.00584941173162151,0,0,0,0,0,0,0,0,0.0773872731230919,0.148663331208646,0,0,0,0,0.106116334373278,0,0,0.0831931144486298,0,0,0,0.124758053828338,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.2757972486634,0.132799380023385,0,0,0,0,0,0.0561483905941272,0.0651933236424402,-0.00333277809416452,0,0,0,0,0,0.0546051006016872,0,0.348777069114055,0,0,0,0.054621972959158,0,0,0,0,0,0,0,0,0.053560414558884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140850579989161,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.161773893041824,0,-4.33680868994202e-19,0,0.0383665139953288,0,0,0.100120949234438,0,0.291666543633731,0,0,0,0,0.227815752295097,0,0,0,0,0,0,0,0.0448076031460404,0.0330429869905213,0,0,0.0689281965321141,0.00920366308963653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.188963800341857,0,0,0,0,0,0,0,0,0,0,0.475914084283367,0,0,0,0,0,0,0,0.0490619453408614,0,0,0,0,0,0,0,0,0.0218018638504961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160837983771321,0,0
X601066.CH.EQUITY,0,0,0.0742493545465921,0,0,0.0266891042452681,-0.0486412628118458,0,0,-0.0391634463811281,0,0,-0.118067387329674,0.450805063483281,0,0,0,0,0,0,-0.130573714274504,0,0,0.161445524617346,0,0,0,0.0317449531173804,0,0,0,-0.122142122668954,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.108183000570087,0,0,0,0,0.176398839642187,0,0,0
X601319.CH.EQUITY,0,0.0608964048808225,0.129515674643991,0,0.0234022344594102,0,0,0,0,0,0,0,0.146770904038771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254624786234873,0.00589508294398643,0,0,0,-0.0548763615332267,0.0689535968095206,0.263574061156155,0,0,0,0,0,0,0,0,0,0.156036136788296,0,0,0,0
X300059.CH.EQUITY,0,0.0867251169686591,0,0,0,3.46944695195361e-18,0,0,0,0,0.0277725075878919,0.0589365394470952,0,0,0,-0.0167071364259594,0,0.0819720460443445,0,0,-0.0816017975687639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660984657053891,-0.0219569277764105,0.320783142680171,0.285888864729113,0,0,0,0,0,0,0,0,0.0887312017312607,-0.0530569975068519,0,0.100820481858048
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0179572340546508,0.679073876234897,0,0,0,0.015603439987095,0,0,0,0,0,0,0,0,0,0.243457280959346,0,-0.0210087320722575,0,-0.0315493057793934,0,0,0,0,0.146343375326056,0,-0.120836065832394,0,0,0,0,0,0,-0.02936345867289,0,0.125706820060671,-0.0679381537252155,0,0,0,0.169029221635592,0.0959001407674433,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366786321952997,0,0.0432610911869374,0.0819623067412441,0,-0.122376023866636,0,0,0,1.73472347597681e-18,0.123574191311825,0,0.610852986540609,0,0.0921045850995188,0,0,0,0,0,0,0,0,0,0,0,-0.140363428893807,0,0,0,0.0465963419749025,0,0,0,-0.296038924369358
X2388.HK.EQUITY,0,-0.17889806450547,0,-0.0252243258676754,0,0,0,-0.00710236194154699,0.328797838560661,0,0,0.224145722803771,0.0387261061745166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744380702662221,0,0,0.399661970094681,0,0.164092467505236,0,0,0,-0.0420823222712632,0,0,0,-0.222547225480761,-0.036297798007918,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.18576314354442,0.182638384737884,0,0.157476624196839,0.295088175083316,0,-0.334951475345832,0,0,0,0,0,0,0,0.0522727108729849,0,0,0,0.0121183746324867,0,0,0,0.523171578548674,0,0,0,0,0,0,0,0,0,0,0,-0.0233602383748052,0,0,0,0,0,0,0,0,0,0,0.104908125961995,0
X002142.CH.EQUITY,0,0,0,0,0.15923830073156,0,0,0,0,0.0739062915544138,-0.0315166720550035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16369619747038,0,0.269372215148296,0,0,-0.0628220272253978,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00451714254443359,0.105268310779893,0,0,0,0,0
X601818.CH.EQUITY,0,0.168273294219829,0,0.0916742559848509,0,0,0,0,0,0.246502884147459,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885630410829182,0.124770134961324,0.361096860798925,0,0,0,0,0,0,0,0.046072857436035,0.136496658493097,0,0,0,-0.0706876960158558,0.085802943571524,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0.0489150629493884,0,0,0,0.29904180628797,0,0,0,0,0,0,-0.0722812251727922,0,0,0,0,-0.0821497308030468,0,0,0.273394528669589,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.128609555828162,0,0,0,0,0,0,-0.0173223799277827,0,0,0.112610165115574,0,0,0,0,0.261370294468295,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0232875555936568,0.0862432307020597,0,0,0,0,0,-0.0622416491935928,0,0.297290493853829,0,0,0,0,0,0,0,0.300884193191173,0,0,0,0,0,0,0.0269694501828259,0.486437500920312,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0235002681383192,0,-0.042705215872052,0,0,-0.044079145392382,0.0225958016493776,0
X601336.CH.EQUITY,0,0,0,0,0,0.770239397493992,0,0,0,0,0,-0.0624170486044894,0,0,0,0,0,0,0.119684513714523,0,0,0,0,0,0.00294994561767815,0,0,0,0,0,0,0.133391788398187,0,-0.0447924070166208,0,0,0,0,0,0,0.0488327950808459,0,0,0,0,0,0,0,0.101530045420708,0
X601211.CH.EQUITY,0,0,0,0,0.0318533484235161,0,0.0923650818757345,0,0,0,0,0,0,0.353046532721725,0,0,0.134294120551022,0,0,0,0,0.0254575882996015,0,0.0485414702934521,0,0.000875795077329317,0,0.241681858956684,0,0,0,0,0,0,0.0571831150872544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348455042335632,0
X600837.CH.EQUITY,0,0.186259270588219,0,0,0,0.0207930256100829,0.00791119955808503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260927259138821,0,0,0,0.0631006708447665,0,0,0,0.0879421485833702,0,0.158478643641113,0,0.274332327366415,0,1.73472347597681e-18,-0.138640609281237,0,0.0759563498059839,0,0,0
X267.HK.EQUITY,0.321625371379802,0.230750071656079,0,0,0.100208322523306,0.0424356463940874,0.00041598194861343,0,0,0,0,0,0,0,0.133530306621502,0,0,0,-0.610642676637913,0,0,0,0,0,0.141789709249392,0,0,0,0.241870623597731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0496217207426313,0,0,0,0.100898064158305,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.13512279189038,0,0,0,0.12578990995273,0,0,0,0,0,0,-0.0776097362453695,0,0,0,0.208581702876754,0,0.0508192196680285,0,0,0,0,0,0.183571377145376,0,0,0.431727801161728,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0719214273638687,0,0,0,0.0317247264384751,0,0,0,0,0.00193375618900575,0,0,0,0,0.158015209810559,0.0612329036174407,0,0,0,0,0,0,0,0.0698068776872934,0.00338553732790079,0.00863751904065096,0,0,0,0,0,0,0.5346333245781,0,0,0,0.170353280945088,0,0,0,0,0.10754198174512,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203681486454406,0,0,0,0,0,0,0,0.00644801516593198,0,0.0812521152388,0.054568325991416,0,0.150475031337105,0,0,0.041636440829033,0.0138277009291753,0.0983023036519464,-0.0967743838599828,0.159074641994562,0,0.171485236836267,0,0,0,0,0,0,0,0.211901325641896
X601229.CH.EQUITY,0,0,0,0,0,-0.0404973884776243,0,0,0.10085292035714,0.00876754742669569,-0.145772275149922,0,0,0,0,0,0,0,0.0652000319112414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106579810524944,0,0,0,-0.0553802722054057,0,0.196900566739955,0,0,0,0,0.0357558511094776,0.414105394682045,0.474203731127125,0,-0.071123162738114,-0.00417587552201557
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0272288650125646,0,0,0,0,0,0,0.115394917333586,0,0.414923950452569,0,0,0,0,0,0,0,0,0,0.246761911482125,0,0,0.0228943517093499,-0.0453572559315628,0,0,0,0,0,0,0,0.124692178636863,0,0,0,0,0,-0.0730561960590663,0,0
X600918.CH.Equity,0.030296619459647,0,0,0,0,0,0,0,0,0,0,0,0,0.281662879558756,0,0,0,0,0,0,0,0,0,0,0,0,0.266357832756227,0.0619642036332564,0,0.0956485989790228,0,0,0.0124047303289847,0,0,0,0,0,0,0,0,0.00879356230266626,0,0,0,0,0.0218973872479084,0,0,0.159828765905035
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.00710948581897133,-0.0154161006903292,-0.0541111037589746,0,0,0.0668518968387024,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382713973958047,0,0,0,0,0,0,0.242785624523233,0,0,0.0332458347833905,0,0,0,0.00160754897844928,0,0.233699544197389,0.276102911159582,0,0,0,0.064978850235073,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0692704830179477,0,0,0,0,0,0.168200469132402,0.0255702852216844,0,0,0.00605788354701556,0,0,0,0.0718052147971898,0,0.0688516205865681,0,0.0448360655055128,0,0,0,0,0,0,0.095721078977175,0.234618722788222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0178268786056921,0,0.0929066811390031,0,0,0,0,0.0950754231266061,0,0,0,0.139488574913715,0,0.117032916018062,0,0,0,0,0.0554076682710556,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.127179680749689,0,0.0307356296018414,0,0,0,0.0850466514120948,0,0,0,0,0,0,0,0,0,0,0.303627966082,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.0571108587352111,0,0,0,0,0,0,0.400916072463124,0,0,0,0,0,0,0,0,-0.0262921391575417,0.0319600977871246,0,0,0,0.228669257940959,0,0.049872510495097,0,0,0,0,0.132352398558914,0,0.0115863202353471,0,0.0795798351732109,-0.0831489428182214,0,0,0,0,0,0,0,0,0,0.202790423594611
X2886.TT.EQUITY,0,0.0774766253645117,0,0,0.0454807751138535,0,0,0,0,4.33680868994202e-19,-0.162130109309834,-0.0789461516498655,0,0,0,0,0,0,0,0,0.103428843943001,0,0,0,0,0,0.0145933629680995,0,0,0.0307871840236827,0,0,0.00542731709804395,0.206733876774072,0,0,0,0.0632161432062035,0,0,0,0,0,0.398637722997514,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.205452870537536,0,0,0,0,0,0,0,0,0,-0.0241139788608103,0,0.00481696935105802,0,0,0,0,0,0,0.0183043620733689,0,0,0,0,0,0,0.138499174598019,0.0842998956162086,0,0.0337187139531195,0,0,-0.152066658064824,0,0.393319929330814,0,0,0,0.216680139680431,0,-0.167624569892439,0,0,0,0,-0.0327872723302419
X600926.CH.EQUITY,0,0,0,0,0,0.170743873897773,-0.0334066270720736,0,0,0,0.0267162981591894,0,0.237423819657189,0.151618627508011,0.0685642085806124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509387296937473,0,0,0,0,0,-0.0726371456072946,0,0
X601009.CH.EQUITY,0,0.142052093770002,0,0.170384350825496,0,0.0646510736129252,8.67361737988404e-19,0,0,0,0,0,0.00164672028098484,0,0,0,0,0,0.192370587416165,0.0862864825060633,0,0,0,0,0,0.239069541365385,0,0,0,-0.147347389496922,0,0,0,0,0,0.164240831870679,0,0,0,1.73472347597681e-18,0.184266136950479,0,0,0,0,0,0,0.0914129849014059,-0.120086157235507,0
X601788.CH.EQUITY,0,0,0,-0.218579937290501,0,0,0,-0.07780523428777,0,0,0,0,0,0.33111735892021,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.388777367659185,0,0,0,0,0,0,0,0,0.373195153526987,0,0.0845624507204318,0,0,0,0.0467339407332381,0,0,0,0,0,0,0,0.0269495317315144
X2884.TT.EQUITY,0,0,0,0,0,-0.0363277144141533,0,0.0281234705277034,0,0,0.191915083588353,-0.0134762358785799,0,0,0,0,0,0,0,0,0,0,-0.0438445170090428,0,0,0,0.0936557059943146,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.52880472213267,0,0,0,0.124573754063433,0,0,0.0411966930282518,0,0,0,0.149986848866993
X601901.CH.EQUITY,0,0,0,0,-0.0172044717947897,0,0,0,0,0,0.0209497626406416,0,0,0,0,0,0,0,0,0,0,0,0,0.017458875895787,-0.146338258328317,0,0,0.176480311303551,0.0519852545698008,0,0,0,0.221515878657515,-0.0119031492619267,0.386504943821626,0,0,0,0,0,0,0.0159940742716372,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.0288540079834111,0,0,0,0,0,-0.112476295252474,-0.0638292991900857,0,0,0,0,0,0,0,0,0,0,0.210016534192433,-0.210887271794602,0,0,0,0,0,0,0,0,0.312707583980864,0,0,0,0,0.295348577642827,0,0,-8.67361737988404e-19,0,0,0,-2.77555756156289e-17,0,-0.0923010687887384,0,0,0,0,0,0
