,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.122821096527142,0.566586783477531,0.0162556846098871,4.33680868994202e-19,0,0,0,0,0,0.0733251223067836,0,0.292808847138653,0,0,0,0,0,0.118355618941052,-0.0308820981194744,0,-0.0626932541770391,0,0.211450521400403,-1.38777878078145e-17,0,0.0252602579776651,0,0,0,0,-0.130775823085757,0.0474850128187743,0,-0.601908115957192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.278938796406731,0,0,0.206554020917628,0,0,0,0,0,0,0.34305427083072,0,0,0,0,0.127455092420788,-0.0936233219043941,-0.00022222888551565,0.0982414320730016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.45585171792474,0.159722700086627,0,0,0,0,0,0,0,0,-0.000460887812692582,0,0,0,0,0,0,0,0,0,0.0608081742853863,0,0,0,0.0212046482011214,0,0.03412190135839,0,0,0,0,0.154135019420875,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.096245749811157,0.0941416185791285,0,0,0,0.294946905593528,0.0497809199937732,0,0,0.11503785716911,0,0,0,0,0.269032868391262,-0.0531245376163491,0,0,0,0,0,0,0,0,-0.25025164619468,0,0,0,0,0.266466987204103,0,0,0,0,-0.00677966186287291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.462434827266864,0,0,0,0,0,0.0933149043833353,0,0,0.044813728754357,0.0646541602179282,-0.132320545453978,0,0.00792827792935722,0,0,0.209047798865338,-0.0605699223196292,0,0.401414155547293,0,0,0,0.135684387404021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.0241647657922262,0,0.108045645050335,0,0,0,0,0.277746645126604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639318815170994,0,0.0627953225010646,0,0,0,0,0.0206538716722234,0,0.0236610325125209,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0447465266527131,0.0294454986354746,0,0,0,0,0,0,0,0.484855395149993,0.0759426849676899,0,0,0,0,0,0.35781510854596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105008403254261,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0133213275364861,0,0,0,0,0,0.0724403832522198,0,0,0,0,0,0,0.249355824190829,8.67361737988404e-19,0,0,0,0,0,0,0,0.146544509120485,0,0,0,0.0278270058120838,0,0,0,0,0,0.0535391276228276,0,0,0,0,0,0,0,0,0,0,0,0,0.427322305894374,0,0
X600036.CH.EQUITY,0,0.520342033139978,-0.0589029249600986,0,0,0,0,0.273022932498367,0,0.235181974836181,0,0,0,0,0,0,0.0385972150402209,0,-0.121775357919431,0,0,0,0,0,0,0.122657537236534,0.0315931656839072,0,0,0,0.0668283300649977,0,0,0,0,0,0,0.101494557401548,0,0,0,0,0,0,0,0,0,0.0641188704462557,0,0
X601166.CH.EQUITY,0,0,0,0.114769622714561,0,0,0,0,0,0,0.312070632797834,0,0.0303289562159251,0,0.18827789440587,0,0.308614066249934,0,0,0,0,0,0,0,0,0,0,0.18714868053599,0,-0.0175863043844942,0,0.0294860631276505,0,0,0,0,0,0,0,0.106324007863301,-0.348237227647486,0,0,0,0,0,0,0,0,0
