,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601696.CH.Equity,X2886.TT.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601236.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X600958.CH.EQUITY
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0121840583112053,0.535876032450386,0,0,0,0,0,0,0,0,0,0.0842350371327023,0,0,0,0,0,-0.0288503080318231,0.161774078267178,5.65776666807858e-05,0,0,0,0,0.060354868794482,0,0,0,0,0,0,0,0,0,0,0.0815525624085032,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0265801007344925,0,0.0656118806758582,0.0366784581950331,0,0,0,0,0.487978243459244,0.170663566776891,0,0,0,0,0,0,0,0,0,0,0.0268510806815628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.172951336115913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191863414960654,0,0.0344631024824887,0,-0.0154870030800673,0,0,0,0.241500996338174,0,0,0,0,0.216622087221542,0,0,0.0617391798860949,0.0429671563444015,0,-0.0223069403625198,0,0.117283385326216,0,-0.120977881878472,-0.0397644560368383,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0892435671658943,0,0,0.129496181595268,0,0,0,0.0366973117181796,0,0,0,0,0,0,0,0,0,0.0849994721711413,0,0,0,0.0815157588544411,0,0,0,0,0.1917730808114,0,0,0,0.0446713541860745,0.178332790148927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309272975746657,0,0,0
X601601.CH.EQUITY,0,0.539114985208968,0,0,0,0,0,0,0,0,0.184860670543665,0,0,0,0,0,0,0,0,0,0,0,0.116092932787362,0,0,0,0,0,0,0,0,0,0.344519473073705,-0.105268156825031,0.218820735092163,-0.0405501265627567,0,0,0,0,0,-0.0182344578124644,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.192614875016357,0,0,0,0,0,-0.00626230265134252,0,0.149317530530853,0,0,0.0881783585621731,0,0,0,0,0,0,0,-0.214322794115877,0,0.0264864498446984,0,0,0,0.086181445045467,0,0,0,0,0,0,-0.279783728365338,0,-0.581361980068718,0,0,0.39792744841606,0,0.0500991022536917,0,0,0,0,0.264890132095045,0,0,0
X601998.CH.EQUITY,0.171060760880743,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652731179213498,0,0,0,0,0,0,0,0,0,0,-0.162871710476763,0,0.137671780266958,0.213598084159816,0,0,0,0.460410169385656,0,0,0,0.0519539397100226,0
X300059.CH.EQUITY,0,0,0,0.0613243384668213,0,0,0,0.012003241147407,0,0,0.135942663881929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517900023040727,0,0,0,0,0.391680500285384,0,0.119430910694468,0,0,0,0,0,0,0,0
X11.HK.EQUITY,-0.102837656345639,0,0,0,0,0,0,0.192984088962339,0.303742555794413,0,-0.0995965772017623,0,0,0,0.0520659673361888,-0.111064754024971,0,0,0.0407859196631702,0,0,0,0,0.261490529082723,0,0,0,0.107538353213281,0,0,0,0,0.0715103530067786,0,0,0,0,0,0,0,0,0.0900211511134914,0.051649847006167,0,0,0,-0.047786431401007,0,0,0
X2388.HK.EQUITY,0.0105202248703781,0,0,0,0,-0.154075503746512,4.33680868994202e-19,0.425655903861869,0,0,0,0,0,0,0,0,0,0,0,0.0158691857144081,0,0,0.441554177518647,0,0.0739200724061799,0,0,0.091683539277941,0,0,0,0,0,0.0411170857190019,0,0.0218242223178683,0,-0.040653942868977,0.0709570103472668,0,0,0,0,0,0,0.1894189426457,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0405382375095611,0.155804341610522,0,0.0563292338049929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131122477886193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091115359897904,0.336111401003235,0,0,0.0736154835831142,-0.0120428425842442,0,0,0
X601818.CH.EQUITY,0,0,0.0674552417268209,0.289984692851038,0,0,0,0,0,0,0,0,0,0.0513282779829203,0.0825510804071037,0,0,0,0,0,0,0,0,0,0.0971259190099101,0,0,0,0,0.000750190376833361,0,0.0523701651802989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307838101661569,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0670251192798,0,0,-0.028687922896321,0,0,0,0,0,0,0,0,-0.0290434592510489,-0.000824827076562982,0,0,0,-0.00872871946837287,0,0,0,0.348161370589886,-0.0241572819744691,0.370569253214639,0,0,0,0,0.0212403164318412,0,0,0,0.133887319201317,0,0,0.0501458153789673,0,0,0.107089148498953,0,0,0.0779715829413728,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.586656254594301,-0.0440039298992519,0,0,0.100166809410784,0,0,0,0,0,0,0,0,0.0524221352788759,0,0,0,-0.0102432880491166,0,0,0,0,0,0,0,0,0.198391257093054,0,0,0,0,0,0,0,0,0.108735286056994,0,-0.205532501374471,0,-0.0993991422420948,0.0705769131139305,0,-0.0771704821041938,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0907416478367351,0,0.0238236120523156,0.121138409951953,0.0360284648589401,0,0,0.0912971041379566,0,0,0,0,0.0729037937826452,0,0,0,0,0,0.334673035897371,0,0,0.170717805602239,0,0,0,0,0,0,0.157766825640513,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0758645509066332,0,0,0,0,0,0,0,0,0,0.161312296258757,0,0,0,0,0,0,0,0,0.0429906034880261,0,0,0,0,0,0,0.484068891639884,0,0,0,0,0,0,0.0387017988517965,0,0,0.102134321832225,0,0,0,2.77555756156289e-17,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0649244756493117,0,0,0,0,-0.035270118175684,0,0,0,0,0,0,0,0,0,0,0,0.1179099247494,3.46944695195361e-18,0,0,0.471830593727685,0,0,0.00909932513772527,0,0,0,0,0,0,0,0,0.231969224795875,0.0493756239280749,0,0,0,0,0,0.0894316822555825,0,0,0,0
X000166.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0129097031689249,0,0,0.0503095213090822,0,0,0,0,0.139799415162736,0,0,0,0,0,0,0.00243444413731091,0,0,0,0,0,0,0.279869883110534,0,0,0.0103677760009354,0,0,0,0,0.0226374517191003,0,0,0,0,0,0,0.274594441352545,0,0.218201442454926,0,0
X601336.CH.EQUITY,0,0.222987507366269,0,0,0,0.292879817450518,0.0468294193385301,0,0,0,0,0,0,0,0,0,0,0.172709335213901,0,0,0,0,0.0599801018706256,0.046380422159007,0,0,0,0.0243169494553071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0175113383316999,0,0,0,0,0,0,0,0,0,-0.387226427848704,0,0,0,0,0.120975597666465,0,0,0,0,0.251703352227115,0,0.118466598006091,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.293397115504018,0.278121883121338,0,0,0,0,0,0,0,0,0.0134961631215765,0.166575417163195,0,0,0,0,0,0,-0.0840323029310017,0,0,0,0,0,0.0175704173758773,-0.0379059105537616,0,0,0,0,0,0,-0.0225658934804256,0,0,-0.00934442791633603,0.900159281812688,0,0,0,0,0,0
X601229.CH.EQUITY,0.226155125710092,0,0.58739674941621,0,0,-0.0584454024731245,0.104856111078231,0,0,0,-0.014207703529992,0,0,0.0870875519363139,0,0,0,0,0,0,0,0,0,0,-0.127629720074432,0,0.0689199673201432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125225979638571,0,0,0,0,0,-0.517716966830131,0.0216292432851044,-0.0513333328144572
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0647389385020807,0,0,0,0.111021598083144,0,0,0,-0.0049099239122569,0,0,0,0,0,0,0.0270657949823347,0,0,0,0.000313776691161292,0,0,0,0,-0.00964071603946589,0,0,0,0,0,0.511090383107692,0,0,0,-0.0174809025974236,0,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0171036705327957,0,0.0416422153415753,0,0.0160584700493994,0.0908949970833628,0,0,0,0,0,0,0,0,0,0,0.0454880990142461,0,0,0,0,0,0,0,0,0.00604968798055871,0,0.252986325603927,0.12048296574974,0.0485407330248464,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.115008438679294,0,0,0,0,-0.0117657275411485,0,0,0,0,0,0,0,0,0.0204629818177013,0,0,0,0,0,0,0,0.0494654749837243,0,0,0,0,-0.0325264952262184,0,0,0.176637467209815,0.532054216442249,0,-0.0196951289819696,0,0,0,0,0,0,0,0,0,0.0136807913458758,0,0,0,0.0882844952105398,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0930054004941403,0,0,0,8.67361737988404e-19,0,0,0.0528574490934044,0.0466277229875217,0,0.272178627458675,0,0,0.292539042559104,0.0162191958561295,0.0300212697097727,0,0.0316975295716445,0,0,0.532620971144637,0,0,0.00967625934346234,0,0,0,-0.0398518996469141,0,0,0,0,0,0,0,0,-0.00159885734446603,0,0,0,0,-0.080012311376941,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0291701884651792,0,0,0,0,0.137031609788283,0,0,0,0,0.251772772036857,0,0,0,0.144805945409679,0,0,0,0.209348456420132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590780363988885,0.00899935429875572,-0.0308691817185451,0,0.0393255154123522,0
X601696.CH.Equity,0,0.443706049953612,0,0,0,0,0,0,-0.253403818397671,0,0,0,0,0,0,0,0,0,0,0.0890775332079273,-0.177500078877917,0.111544901294439,0,0,0,0,0,0,0,0.165694465905734,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.000450546548735664,0,0,0,0,0,0.234729050254821,-0.146694700574357,0,0,0.270847123866343
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0377593697544865,0,0,0,0,0,0,-0.139310021112792,0,0,-0.118982316973174,0,0,0,0.0461112129322296,0,0,0.155199548888553,0,0,0,0,0,0,0,0.207919932541183,0.0156100668230538,0.227881627307413,0,0,0,0,0,0,0,0,0.271722974286648,0.158617122797894,0,0.0454974517860886,0,0,0
X2881.TT.EQUITY,0.121363440703037,0,0,0,0,0,0,0.0930890068662997,0,0,0,0,0,0,0,0,0,0,0.00746439612595124,0,0,0,0,-0.0967579270732001,0,0,0,-0.0407091625825845,0,0,0,0,0,-0.07986639987771,0.802703593890987,0,0,0,0,0,0,0,0,0,0,-0.0266608357444077,0.20600047690133,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441294444248152,-0.151107011124701,0,0.141343220193396,0,0,0,0.28581270636077,0,-0.0814832001498545,0,0,0,0,0.0289970417514881,0,0,0,0,0.00747377471829622,0.0344653207545138,0,0.0489700833164161,0,0,-0.151068258869834,0,0,0,0.17791449447424,-0.0216405061414368,0,0,0,0,0.323576130069998,0
X601236.CH.EQUITY,0,0,0,0,0,-0.0803748967026363,-0.0878913159229651,0,0,0,0,0,0,0,0.237042587317517,0,0,0,0,0,0,0.0104647576522636,0,0.220021237325093,0,0.0683000627509306,0.183304587137135,-0.0988887612641456,0,-0.0850620258916466,0,0.0518068520425237,0,0,0,0,0.0849459733107896,-0.0726533938065004,0,0,0,0.222565578758413,0,0,0,0,-0.165775526745275,0,0,0.286036460302356
X2891.TT.EQUITY,0,0,0,-0.186017397779315,0,0,0,0,0,0,0,0,-0.0862784596325454,-0.0431663980051766,0,0,0,0,0,0.360348573755756,0,0,0,0.133319704587269,0.165862731312766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479706695748591,0,0,-0.165668706565317,0,0,-0.00356427521477721,0
X601916.CH.Equity,0,0.0478447303183558,0,0.609446040942473,0,0.116308766205385,0,-0.0480333276828978,-0.300460100417098,0,0.1171420760169,0,0,0,0,0,0,0.080868888020626,0,0,0,0,0,0,0,0,0,0,0,-0.0300063075181581,0,1.38777878078145e-17,0,0.00995435118185213,0,0,0.322624881868522,0,0,0,0,-0.154503711002614,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0424595246342621,0,0,0,0,0,0.0755767252035602,0,0.0327908829407753,-0.0474609495987278,0,0,0,-0.0627849293811562,0,0,0.0217881545999791,0,0,0,0,0,0,-0.101264266889998,0,0,0.0574127760181229,0,-0.0676515612549392,0,0,0,0,0,0.0499121793286735,0,0,0,0,0,0,0,-0.0727239042384485,0.872061030629678,0.0387887392239038,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.047886815106708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719003655116725,0.18322233356982,0,0,0,0.148162949770356,0,0,0.0194692906733897,0,0,0,0.0359902818891354,0,0.282309689799378,0,0.0865734913906432,0.0426058411905453,0,0,0.0117886584423075,0,0,0,0
