,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X600061.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0.129189232042768,0,0.0317846816274239,0.156702827084875,0,0,0.0327714425604433,0,0,0.105438383976109,0,0.29107199953838,-0.00277302724802129,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135490394950872,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0519114878443567,3.46944695195361e-18,0.0727561145171352,0,0,0.406173479840673,0,0,0,0,0,0,0,0.159814526400157,0,0,0,0,0,0,0,0,0,0.128973895601869,0,0,0,0,-0.0205110606565405,0,0,0,0.138680329303411,0,-0.108130797211396,-0.0037003955871855,0,0,0,0,0,0,0.173748043749925
X601319.CH.EQUITY,0,0,0,0,-0.229478311937335,0,0,0,0,0,0,0,0,0,0,0,0,0.152157820848635,0,0,0,0,0,0,0,0.00856639711087515,0,0,0,0,0,0,0,0,0.0490721253045069,0.0694778286247625,0,0,0.00302905249669501,0,0.50997397705969,0,0.220403208907934,0,0,0,0,0
X11.HK.EQUITY,0,0.447468652793561,0,0,0.386779794430778,0,0,0,0,0,0,-0.0632317410247444,0,0,0,0.208907049063502,0,0.230207768353747,0,0,0,0,0,0,0,0,0,-0.193275387504722,0,0,0,0,0.255797976728361,0,0,0,0,-0.0522938541199015,-0.174426115680749,0,0,0,0,0.0632172054691128,0,0.124762327628562,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.423246388717003,0.105737509532731,0,0,0.195214729879461,0,0.0567085686769432,0,0.0167830093532862,0.223508027877731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693209812724468,0.0278333480990138,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0051533185975125,0.0834023060449213,0,0,0,0,0.0687799031258054,0,0.215870917845882,0,0.140034674951922,0,0,0.0333031906836171,0,0,0,-0.010932441980856,0,0,0,0,0,0,0,0.220824309315027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0
X2388.HK.EQUITY,0,0.292182137334602,0,-0.362940238837163,0.178563817424714,-0.380025910823942,0,0,0,0,0,0,0,0,0.347072570559179,0,0,0,0,0,0,0,0,0,0,0,-0.0602553186445044,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.101734299963184,0.48000516156889,0,-0.043721086992903,0,-0.0151561507871876
X267.HK.EQUITY,0,0,0,0.123210592885237,0,0,0,0,0,0,0,0,0,0,0.258848308541623,0,0,0,0,0,0,0,0,0,0,0,0.0047074216375038,0,0.370458744374168,0,-0.374506166257827,0,0,-0.337550466190976,0,0,0,0,0.0426709285651216,0,-0.153508872744922,0,0,0.00216064802810531,0,0.337011197918183,0,0
X600016.CH.EQUITY,0,0,0,0.121824849008085,0,0,0,0,0,0.0227896674582419,0,0.287568086092371,0,0,0,0.0823858332973834,0,0,0,0,0,0.0574591189161643,0,0,0,0,0,0,0.0980911056020866,0,0.0478280425690368,0.227958950258958,0,0,0,0,0,0,0.0300638574231746,0.0165665133977389,0,0,0,0.0486293012906154,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.187436704671713,0.00738499668305549,0,0,0,0.00165749535394789,0.0621473855191703,0.0556278164074011,0,0,0,0,0,0,0.0894552621135681,0,0,0.0146690318766682,0.145449387147853,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125480650961142,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0126090720871283,0,0,0,0,0,0,0,0,0,0,0.0787244717592191,0,5.42101086242752e-20,0,0,0.0152752568506343,0,0,0,0,0,0.0713539995007148,0.163965725753478,0.0673458643748163,0,0.316560019474246,0,0,0,0,0.303856323234294,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0155511039372087,0,0,0,0
X000001.CH.EQUITY,0,0.0841780300221969,0,0,0,0.0951497302660862,0,0,0.147845651857234,0,0,0,0,0,0.0369649252972697,0.0203008417113852,0,0,0,0,0,0,0,0,0,0,0,0,0.0775559748498613,0,0.234210342771335,0.131520995546663,0.00731215754330146,0,0,0,0.0217018938797942,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.00497443542130772,-2.71050543121376e-20,0,-1.73472347597681e-18,0,0,0.0919838004574737,0,0,0.32709989425591,0,0,0,-4.33680868994202e-19,0,0,0,0,0.493210457302506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159841842705606,-0.0265578665594332,0,0.0244819117403315,0,0,0,0,0,0,-0.0462136492870694,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237032596486686,0,0,0,0,0.0214602074482061,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0675135718470739,0,0,0,0.265904720937858,1.73472347597681e-18,0.116569800506587,0,0,0.263373851984302,0,0.0230561908237945,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.157278425610264,-0.0424622988902824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620149998475292,0,0,0,0.0860286518395806,0,0,0,0.0117180033356378,0.316707811478565,0,0,0.197100270840117,0,0.0058443217425937,0.0683694730270395,0,0.118763106597331,0,0.0582261730147145,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.111278299790506,0.109568510384998,0,0,0,0,0.187504005268931,0,0.0989363466401596,0.0847327643633898,0,0,0,0.00445598670136564,0,0.278198390128846,0,0,0,0,0,0,0,0,0.0811813071254585,0,0,0,0,0,0,0,0,0,0,0.146004432686423,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.180660895806366,0,0,-0.113506081890581,-0.10826775549455,0,0,0.28328835496406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787749060769027,0,0,0,0,0,0,-0.0136656576022719,0,0.512370430437886,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.0151654899358109,0,0,0,0,0,0.072571613193963,0,0,0,-0.0457491054476944,0.0132924204578347,0,0,0,0,0.513929449562579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953932858749109,0.0495622901882056,0,0,0,0.0587900084000806,0,8.67361737988404e-19,0
X601229.CH.EQUITY,0.0563546788200534,0.178891878408138,0,0,0.0146295066593119,0,0.00183937608775979,0,0,0.151004614713611,0,0.351121050953757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314966954406666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13002569564418,0
X601169.CH.EQUITY,0,0,0,0.335255408659173,0,0,0.131286738403124,0.0213326063621523,0.101891262392184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399662538482171,0,0.329360368050918,0,-0.0536685639620368,0.120757754629034,0,0.0313389945845573,0,0,0,0.157156017258789,0,0,0,0,0,0,0,-0.0514358613971087,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0357262606637029,0,0,0.0672595950943445,0,0,0,0.145535394267652,0,0,0,0,0,0,0,0,0.278212069351749,0,0,0,0.121770314456424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262575819887591,0,0,0.0431191963870741,0,0.187884191184891,0,0,-0.111488613714596
X600015.CH.EQUITY,0,0,0.136922302344514,0,0,0,0.398934466231815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961974958542767,0.0223740977893231,0.037833840111257,-6.93889390390723e-18,0,0.147209420294852,0,0,0,0,0,0,0,0,0,0,-0.182992347114402,-0.350900605400855,0,0,0,-0.0488000704971248,0,0,0,0.132292078965192,0
X000166.CH.EQUITY,0,-0.123973393994191,0,0,0,0,0,0,0,0,0,0,0.0746983213168575,0.0758438627914132,0,0,0,0,0,0,0,0,0,0.150911794029251,0,0.0513600368127446,0,0.0529596799641999,0,0,0,0.0148546689627631,0,0,0,0,0.115123357043316,0,-0.0200559871323167,0.311040361131194,0.341328275637857,0,0,0,0,0,0.0408284568330151,0
X2882.TT.EQUITY,0.3086083417135,0,0,0,0,0,0,-0.134523406075789,0,0,0,0,0,-0.0159480946011389,0,0,0,-0.189967675478385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873642203294214,0.0760078902806052,0,0,-0.0613671665978159,0,0,0,-0.163984305610791,0,0,0,0,0.164332697868906
X2881.TT.EQUITY,0,0,0,0,0,-0.239913434139705,0.130992120633956,0,0,0,-0.0649204771540695,8.67361737988404e-19,0,0,-0.152697179694345,0,0,-0.0473872568852663,0,0,0,0,0,0,0,0,0.0463394862019847,-0.0279297500641918,0,0,0,0,-0.0438086912113911,0.856752777282392,0,0,0,0,0.0872673155568882,0,0,0,0.213169337241394,0,0,0.136205341741234,0.017798378740041,0
X002736.CH.EQUITY,0,-0.0903786730527608,0,0.114913463560269,0,0.0244756669714236,0,0,0,0,0,0,0.152470219588428,0,0.018543427236093,0,0,0,0,0,0.305167322929452,0,0,0,0,0,0,0,0,0,0,0,0,0.0078801091933981,0,0,0,0,0.0281293054991314,0,0,0,0.0250190639960003,0,0.462230190784209,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679513354974354,0,0,0,0,0,0,0,0.572566693438168,0,0,0.0370865415470108,0,0,0.0273424744116996,0,0.30595563166161,0,0,0,0,0,-0.0232474067819853,-3.46944695195361e-18,0,0,0,0,0.0835399492033011,-0.0451462711433041,0,0
X2886.TT.EQUITY,0,0,0,-0.347035799800243,0,0,0,-0.0824181826454879,0,0,0.0742733955816216,0.00361644509044993,0,0.330505883993334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292790357200139,0,0,0,0,0.13514211079679,0,0,-0.00383007579783036,0,0.266054907166257,0,-0.272032247284583,0,0.20729718119218,0,0,0,0,0.39998512516137
X2891.TT.EQUITY,-0.0450562810279645,-0.00789938267413072,0,0,0.0470822944474629,0,0,0,0,0,0,0.230111610144859,-0.0516271082868513,0,0,0,0,0.280178697322856,0,0,0,0,0,0,0,-0.0607723718332761,-0.0633718116097207,0,0,0,0,0,0,0,0.311318464521711,0,-0.208571894958874,0,0,0,0,0,0,-0.116681833272608,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014479582848176,0,0,0,0,0,0,0.390681496853766,0,0.113372483889625,0,0,0,0,0,0,0.354905655544353,0,0,0,0.138619945937695,0,0,0,0,0,0,0.0896782502032761,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0370056769768588,-0.0230762493184513,0.00680562631025093,0,0,0,0,0,0,0.21090867072397,0,0,0,0,0,0,0,0,0,0,0.0502556920338561,0,0,0.148257947424545,0,0,0,0,0,0.203624967409909,0,0,0.144012063787885,0,0,-0.0110681529235844,0,0,0.213860983748157,0,0,0.106154789497001,0,0,-0.120945146852376
X601881.CH.EQUITY,0,0,0,0,-0.0263370222312729,0,0,0,0,0,0,0,0,-0.0434710722153474,0,0,0,0.0616650073766298,0,0,0,0,0,6.93889390390723e-18,0,0,0.0472001904535481,0.420868047707252,0,0,0,0,0.0039299909028288,0,0,0.166527484760484,0,0,0,-1.38777878078145e-17,0.275809433046673,0,0,0,0.0151927332747582,0,0,0
X600919.CH.EQUITY,0,0,0,0.0459825772857073,0,0,0,0,0,0,0,0,0,-0.00528786708813858,0.130437792532915,0,0,-0.0815353326887792,0,0,0,0,0.0637008405006031,0,0.0789820029985973,0,-0.160405110302782,0,0,0,0.0465764631994465,0,0,0,0,0.155479845581099,0.190793403938708,0,0,0,0,0,0,0.397537091504233,0,0,0,0
X601009.CH.EQUITY,0,0.0133682547421926,0,0,0,0,0.236829664862918,0,0,0,0.254275590610885,0,0,0,0,0,0.252209473614635,0.189713361041001,0,0,0,0.0903970963024869,0,0,0,0,-0.0244266837806244,0,0,0,0,0,0,0,0,0,0,0,-0.0769760986167042,0,0,0,0.121218768588351,0,0,-0.0716175734829356,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080567733867435,0,0,0,0,0,0,0.523309561056714,0,0,0,0.0643733671881303,0,0,0,0,0,4.33680868994202e-19,0,0.240213330426644,0,0,0,0.0325616371721567,0,0,0.0049025059051226,0,0,0,0,0,0,0.0207045960945867,0
X2884.TT.EQUITY,0.266474448793816,0,0,0.214563782001484,0.0916680303644222,0,0,0,0,-3.46944695195361e-18,0,-0.276050522775719,-0.0779957650014403,0,-0.0643299301132383,0,0,0,0,0,0,-0.120011256187093,0,0,-0.00718956468071915,0,0.24227316128007,0,0,0,0.130449695464072,0,0,0,0,0,0,0.231345011940425,0,0,0,-0.243226134889107,0,0,0,0,0,0.52336591666216
X600061.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358913168452194,0,0,0.0635480523527181,0,-0.139689280756426,0,0.0367883697358209,0,0,0,0,0.217965487555765,0,0,0,0.0889647513188142,0,0.0866081510517269,0,0.350067103022159,0.180693139389865,0,-0.0629269020992461,0.0209839274876214,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.249307448289657,0,0,0.0212853451844857,0,0,0.193031416455909,0,0,-0.263170762373163,0,0,0,0,0,0,0,0,0,0,0,0.161209932649802,-0.0588253626588315,0,0,0.102479906243303,0,0,0,0,0,0,0.357078805634243,0,0,0,0,-0.107928397698183,0,0,0.438813353390838,0,0
