,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0.359681805000147,0,0,0.222180702029999,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.154229904980174,0,0,0,0.0448566541621247,0,0,0,0,0,0.141374852413433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518832857896667,0,0,0,0,0,0.0419645836750778,0,0,0,0,0
X388.HK.EQUITY,0,0,0.285960589645617,0,0,0,0.248928581227116,0,0,0,0,0,0,0.00537153119024531,0,0.0197628939316705,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.382413310620613,0,0,0,0.00148956237818745,0.0732755737582112,0,0,0,0,0.0604060615230475,0,0,0,0,0,0,0,0,0.234611762023053,0,0,0,0,0,0,0,0.0448954535216615,0.032979143751864,0,0,0,0.0408333883247689,0.0943554312295649,0,0,0,0,0,0,0,0,0,0.0317431987154817,0
X600000.CH.EQUITY,0,0.15643567415246,0,0.059468567435714,0,0,0,0,0.0534995807222441,0,0,0,0,0,0,0.048987763144543,0,0.0554699430293873,0.136412516636187,0,0,0,0,0,0,0,0.031660600501545,0,0,0,0,0,0.00999932006190609,0.129570361701761,0,0,0,0,0,0,0,0,0,0.143259978395009,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0692846827443318,0,0,0,0,0,0,0,0,0,0.246208152090591,0,0,0,0,0.220683355343432,0,0,0.0478862958582357,0.0327889369373185,0.0027676121053404,0,0,0,0,0,0,0,0,0.12281682573275,0.114903722387098,0,0,0,0.0441561865683623,0,0,0,0
X000001.CH.EQUITY,0,0,0.395698179809305,0,0,0.0354387568988103,0,0,0,0,0.0721300221182839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259335426758507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177720975838265,0.266245614763769,0,0,0,0,0
X601601.CH.EQUITY,0.0100129662109328,0,0.516807838758624,0.0286478003120673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215571416087616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558097413836669,0,0,0,0,0,0,0.0792172438008486,0,0,0.119522164214685,0.194284137961274,0.0264704368791855,0,0,0,0.0310552731679372,0,0,0,0,0,0,0.0964612442285838,0.0798901632834934,0,0.225285764368501,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.153735513720356,0,0,0.326390287144645,0.145901082027548,0.0573222754418581,0,0,0,0,0.0824553980007678,0.0107879684687663,0,0,0,0,0,0,0,0.0278701265061141,0,0,0,0,0,0,0,0,0,0,0,0,0.0499167233994721,0,0,0,0.142171654569255,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.296621120567711,0.0548817592292537,0,0,0,0,0,0,0,0.0369542224873409,0,0,0,0.562440312809392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367568635480483,0,0,0
X2388.HK.EQUITY,0,0,0.0195128095248634,0,0,0,0.317611706266334,0,0.088438695193153,0,-0.0307757636832103,0.160960512849574,0,0,0,0,0,0,-0.0658093097029507,0.427867783831265,0,0,0,0,-0.0429764517773742,0,0,0,0,0,0,0.125213292728706,0,0,0,0,0,0,0.0979162848948959,0,0,0,-0.0109574429214013,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0515689058282561,0,0,0.025154973663831,0,0,0,0,0.479472580856665,0,0,0,0,0,0,0,0,0,0,-0.119546546365873,0.0556645859705285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191130508631048,0,0,0,0,0.243637123102394,0,0.162899778018881,0
X601998.CH.EQUITY,0,0.293194382371583,0,0,0,0,0,0,0,0.02563758158171,0.177498344176865,0,0,0.252128630296131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205139106402466,0,0,0,0,0,0,0,0,0,0.0904316040573127,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.282157991135257,0,-0.235212281760657,0,0,0,0,0,0,0.0847662843360031,0,0.336981165713942,0,0,0,0,0,0,0,0,0.414022516738341,0,0,0,0,0.0468762329942627,0,0,0.0863755734716962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.082783936147117,0.0919011405120517,0,0.195143019577982,0.00756058356673283,0,0,0,0,0,0.0157403174438034,0,0.361490267254175,0,0,0,0,0,0,0,-0.0261468543388533,0,0.060966754309687,0,0,0.0766449775485352,0,0,0,0,0,0,0,0,0.0260201599992124,-0.0609607875898873,0,0,0,0,0,0,0,0,0,0,0.0871506339378327,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0491931128540226,0,0.0737851174638584,0.102200626624865,0,0,0,0,0,0.341747296882307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135576260610339,0,0,0,0.387557088846013,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0441780690710988,0,0,0.0240338521211915,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613490266091696,0,0,0,0,0,0,0,0,0,0,0,0,0.49856210207713,0.221540091578589,0,0,0,0,0,0,0,0.119769560286704,0.054867082146396,0,-3.46944695195361e-18,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.109055177566945,0,0,0,0.299384558511648,0,0,0.118823276113229,0,0,0,0.0242493963685993,0.0429090529559776,0.120798868929905,0,0,0.239835591878423,0,0,0,0,0,0,0,0,0,0.169475825331876,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,-0.129708450875938,0,0,0,0,0.0147526827503189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14221212212723,0,0,0,0,0,0,0,0,0.571152386747494,-0.0831976797036113,0,0,0.107588933638604,0,0.0703640425283251,0,0,0,0,0,0,0,0,0.0473097340770619,0
X300059.CH.EQUITY,0,0.0102459423538825,0,0,0,0,0,0,0,0,0,0,0,0,0.434205811991615,0,0,0,0,0,0,0,0,0,0,0,0.255338209097122,-0.198477173970147,0,0,0,0,0,0,0,0,0,0,0,0,0.178348660410352,0,0,0,-0.032648004178171,0,0.0663992293259473,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.360482275443345,0,0,0,0,0,0,0,0,0,0.173271798156696,0.00121638211057229,0,0,0.0653189868964755,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0175205151652008,0,0.0119318857872786,0,0.189438205792451,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.028141668246201,0,0,0,0,0,0,0,-0.103839279956307,0,0,0,0,0,0,0,0,0.151216543880112,0.179334046379116,0.012374647328696,0,0,0,0.244219317171937,0.129310300596882,0,0,0.0829194585139139,0,0,0,0,0,0,0,0,0,0.160159698591111,0,0,0,0,0.0920701646009507,0.0905583104004241,0,0,-0.106248589081235
X601229.CH.EQUITY,0,0,0.100049849747277,0,0,0,0,0,0,0,-0.106603854085365,0,0,0.00970412735138928,0,0,0,0,0,0,0,0,0,0.207841832840581,0,0.0843572220578677,0.136383745083238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281672803353886,0.0981566218319681,0,0,0,0.108887663258491,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.000277651438950058,0,0,0,0,0,0,0,0,0,0,0,0,0.0719584571894088,0,0,0,0,0.474704436772053,0,0,0,0,0,0,0,0,0.326049898127554,0,0,0,0,0,0.0977168935003034,0,0,-0.118812286877193,0,0.0177700527564134,0
X600999.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0934891219331739,0,0.00721708459460671,0,0,0,0,-0.149618653702835,0,0,0,0.0252965422770407,0,0,0,0,0,0,0,0,0,0,0.0161095388185694,0,0,0,0,0,-0.261959495339724,0,0,0.389427383037089,0,0,0,0.509386625056304,-6.93889390390723e-18,0.0495697875709316,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.231246590723029,0,0,0,0,0,0,0,0,0,0,0.563002575412737,0,0,0,0,0,0,0,0,0,0.14126056894426,0.0339539308015896,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.180510122246777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125912375467,0,0,0,0,0,0,0,0,0,0.00918902913138647,0.284884390795113,0,0,0,0.0532215172114644,0,0,0,0.0732818766006217,0.270513495951374,0,0
X2886.TT.EQUITY,0,0,0,-0.104053130287789,0,0,0,0.00445641932481351,0,0,0,0,0,0,0,0,0,0,0,0,0.0403887531752944,0,0,0,0,0.110387726183855,0,0,0,-0.0324774446715055,0,0,0,0.187520917705212,0,0,0.0316795987178551,0,0,0,0,0,0,0,0.247573113208398,0,0,0.0428602980319703,0.263025494124553,0.110954715648031
X600015.CH.EQUITY,0,0.184894734398936,0,0,0,0,0,-0.147437901998703,0,0.0389049499195329,0,0,0.11713995671766,0,0,0.128967692149418,0,0,0,0,0,0,0,0,0.193889164354783,0.0723801175403982,0,0,0,0,0,0,0,0,0,0,0.299833224796687,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.0537949687489346,0,0,0,0,0,0.101852108494969,0,0,0,0,0,-0.048447958762141,0,0,0,-0.0516930346640723,0,0.0954888156325682,0,0,0,0,0,0,0,0.0670655737564298,0,0,0,-0.0141538797177263,0.0107911734391119,0,0,0.0296400716804026,0,0.101333391520892,0,0,0,0,0,0,0,-0.0792873107584181,0,0.485496419718841,0.131139563359505
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191426290990853,0,0,0.0714964206721149,0,0,0,0.00988523431306037,0.0769190859376058,0.0177579715889546,0,0,0.228718338074658,0,0,0,0,0.229234740789447,0,0,0.0105063280477743,0.0187507234322495,0,0,0,0,0,0,0,0,0,0,0.0523975088930711,0,0,0
X002736.CH.EQUITY,0.121803755169416,0,0,0,0,0,0,0.11347536792071,0.0467334062933931,-0.121254062380672,0,0,0,0,0,0,0,0,0,0,0,0.015614741268277,0,0,0,0,0.477227015404512,0.01272589985265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341524325337563,-0.0573782536039737,0,0.100685476591377
X601916.CH.Equity,0,0,0,0.230698051827077,0,0,0,-0.197654884372927,0,0.121076240424168,0,0.162707926746063,0,0.223176286938966,0,0.0325718896200468,0,0,0,0,0,0,0,-0.114901880825435,0,0,0,0,-0.00996148223003349,0,0,0,0,0,0,0.347770383837305,0.0059763102611282,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179770877265914,0,0.200021156187369,0,0,0.105985910299435,0,0,0,0,0,0.147343395576853,0.0843668972919032,0,0,0,0,0,0,0.096438018489035,0,0,0,0.00511159369657693,0,-1.38777878078145e-17,0,0,0,0.179965400121777,0,0,0,-0.127294563058979,0.159776439376705,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.170768193796866,0,0,0,0.00734395171762181,0,0,0,0.257462741673138,-0.0294653026132242,0,0,0,0,0,0,0,0,0.075474425759974,0,0,0,-0.0417131980922927,-0.0520183924108676,0,0,0,0.173829936607026,0,0,0.0481995386021438,0.167545229319166,0,0,0,0,0,0,0,0,-0.0689824955902153,0.0854329053174498,0.525207137552486
X601881.CH.EQUITY,0,0,0,0.0242076702897835,0,0,0,0,0,0,0,0,0,0,0.303675270322397,0,0,0,0,0,0,0,-0.0651718732944169,0,0,0,0,0.0866992774063598,0,0,0,0.274621252916173,0,0,0,0,0.11524529695157,0,0,0,0,0.202060940012601,0,0,0,0,0.0648571083058566,0,0,0
X601236.CH.EQUITY,0,0,0,0,0.0943069488688899,0,-0.287047925760755,0,0,0,0,0,0,-0.0245305669416256,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,6.93889390390723e-18,-0.0923372834914806,0.113117735346746,0,-3.46944695195361e-18,0,0,0,0.14216732207861,0,0,0,0,0.377537286887198,0.446105016980881,0,0,0,0,0,0.0320575284679661,0,0
X600919.CH.EQUITY,0,0.133361297516793,0,0,0,0,0.00676776413612398,0,0,0.106089557299193,0,0,0,0.000856642466508059,0,0,0,0,0,0,0,0,0,0,0,0,0.107230025925135,0,0,0,0,0,0,0,0,0.0733993649934997,0,0,0,-0.0181092167318096,0,0.050949127206765,0.0595598390073289,0.201513613609757,0,2.16840434497101e-19,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0667449744520923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944967787847385,0,0,0.0631377436073675,0,0,0,0,0,0,0,0,0,0,0,0,0.183375421946677,0.0437632811709926,0.301665182231041,0,0,0,0,0.120222106689432,0.0220028746463027,0,0,0,0.475166288734365
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883334249901735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788884184418497,0,0,0.229794081881331,0.0420279401967996,0.381891593858162,0,0,0,0,0.161282861340098,0,0,0,0.157090370482004,0
