,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.134341116414255,0,0,0,0,-0.148957093119358,-0.190023934741347,0,0.145518316122083,0,0.0284030526227036,0.803388948657829,0,0.0230840638558569,0,0,0,0,0.195736414542869,0,0,0.125893762320817,0,0,0,0,0,0,0.199707130856593,0,0,-0.461264633637245,0,0,0,0,-0.083441580347998,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0492951230630375,-0.105225904089659,0,0,0,0,0,0,0,0,0.0214639591999664,0.265258135964572,0,0.0372526160325719,0,0,0.0398271778881127,0,0,0.00351093108106179,0,0,-0.0317839896735603,0,0,0.0352378656145236,0,0,0,0,0,-0.295195229982478,0,0,0,0,-0.261482885856895,0,0,0.142870497896772,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0754630318825049,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0542076700311257,0,0,0,0.171764710602487,0,0,0.160615906767785,0,0.0533880406848913,0,0,0,0,0,0,0,-0.0293353710672174,0,0,0.0917294371704679,0,0,0,0.125777000600715,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0229432651117872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171822853351165,0,0,0,0,0.023085071489429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17030190138517,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.076928798721341,0,0,0,0,0,0,-0.118262425673278,0.173763043703486,0.268615018234122,0,0.160031494878682,0,0.0779549746654381,0,0.045451826889569,0,0,0.564940846088347,0,-0.0442648662782003,0,0.067973171127808,0,0,0.147311873430402,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995371429061945,0.330949689425761,0,0,0,-0.269403751407986,0,0,0.0872353030864321,0,-6.93889390390723e-18,-0.0844402858519026,0,0,0.0164292788052651,0.0213921398502572,0,0,0,0,0,0,0,0,0,0,-0.137368197270658,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.121372030083087,0,0,0,0.0866827019853781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223152392970358,0,0,0,0,0,0,0.24900614351187,0.0247343020374822,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.284037572607678,0.14475168851364,0.031143409638007,0,0,0,0,0,0,0,0,0,0.0147969619650563,0,0,0,0,0,0,0,0,0,0,0,0.0246844663247477,0,0,0.194440760116979,0,0.0342801004519991,0,0,0,0,0.208782597904675,0,0,0,0.228718672164366,0,0,0
X600036.CH.EQUITY,0,0.296122562896367,0,0,0,0,0.0804446560332825,0.257883433331704,0,0,-0.0113105313420167,0,-0.212452072009253,0,0,0.235555297511103,0.0469937557737982,0,0.0480483684772091,0,0.0710311847428336,0,0,0.097737841356471,0,0.322257096120388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291853902925534,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.127719301887446,0,0.0701697501607131,0.273470231181062,0,0,0,0,0,0,0,0.0502806263016065,0,0,0.00533328366204747,0,0.137065059368449,0.0749708096551167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734475305239002,0,0,0,0,0.180668482931056,0,0,0
