,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X267.HK.EQUITY,0,0,0,0,0.783009955711993,0,-0.161822981158621,0,0,0,0,0.114160614472128,0,0,0.0170126493197351,0,0,0,0,0,0,0,0,0,0,-0.167624268628133,0,0,0,0,0,0,0,0,0,0,-0.114835738197962,0.154933733799931,-0.200252233685007,0,0,0,0,0.264562552809905,0,0,0.25602358682701,0
X388.HK.EQUITY,0,0,0,0,0,0,0.149760311743537,0,0,0,0,0.195462544677795,0.101099210182527,-0.0542077029126038,0.0852264945608539,0,0,0.134173730886861,0,0,0,0,0,0,0,0,0,0,0,0,0.174521751121023,0,0,0,0,0,0,0,0,0.0683875131494654,0,0,0,0,0,0,0,0.122340482373201
X601601.CH.EQUITY,0.213928816949858,0.110598373697993,0,0,0,0,0,0.141046189379977,0,0,0,0,0,0,0,0,0.0279592559247476,0,0,0,0,0,0,0,0,0,0,0.0154298736447647,0,0,0,0,0,0,0,0.239873980472509,0,0,0,0,0,0.10080530025844,0,0,0,0,0,0.0296389364118913
X601998.CH.EQUITY,0,0,0,0.0725851149621537,0,0.011388447642835,0,0,0,0.303522105049756,0,0.00247877391731674,0,0,0,0,0,0,0,0.173110711813706,0,0,0.0498535504188041,0,0,0,0,0,0,0,0,0.183178357235826,0,0,0,0,0,0,0.101943868212608,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.113881599677952,0,0.0563871852350157,0,0,0,0.0887517693192558,0.18561967124158,0,0,0,0,0,0,0,0,0,0,0,0.10127018344965,0,0,3.46944695195361e-18,0,0,0,0,0,0.268136338301686,0.0523930525644347,0,0,0,0,0,0.0749479372762507,0,0.0198370470855746,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0096753209495078,0,0,0,0.0380899145370978,0,0,0,0,0,0,0,0.156218350360351,0.0592318981642855,0.0186056024476857,0.33896940127063,0,0,0,0,0,0,0.131851585008644,0,0,0.0410712385657683,0,0,0,0,0.18943130884525,0.0324401790443124,0,0,0,0.0181483035696013,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.154527775440314,0,0,0,0,0,0,0,0,0.0976631660626106,0,0,0,0,0,0,0,0.196832801260244,0,0,0,0,0,0.0461808911999981,0.226834006894619,0,0,0,0,0,0,0,0,0,0,0.0439234163032907,0,0.0575458331135273,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0287756750593084,1.38777878078145e-17,0,0.224299809065942,0,0.347665058109177,0,0,0,0,0,0,-0.0042099633055863,0,0,0.178455345954914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043369731296402,0,0,0.157361437121436,0,-0.0308349866968317
X601211.CH.EQUITY,0,0,0,0,0.0183695695916941,0,0,0,0,0,0,0,0,0,0,0,0,0.0973236879822642,0,0,0,0,0,0,0,0,0,0.22891704619215,0,0,0,0.0512906166179646,0.00924828984839432,0.150889427718056,0.103052491601844,0.348038016926844,0,0,0,0,0.057897906057245,0,0,0,0,0,0,0.051818776625927
X601066.CH.EQUITY,0,0,0,0,0,0,0.0463987982827474,0,0,0,-0.062233335979848,0,0,0.435516901166144,0.123540394794796,0.130788211624473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707501259810415,0,0,0,0,0.0648184819384806,0,1.73472347597681e-18,-0.239031084740457,0,0.200791036224205,0,0,0,-0.170379594906658,-0.0740240826432883,0.0736676880406868
X601336.CH.EQUITY,0,0,0,0,0,0,0.126715691857874,0,0.14090078998864,0,0,0,0,0,0,0,0.107264693565155,0,0,0,0,0.434201457688227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194456727391732,0.121658796961796,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0282793478664414,0,0,0.0139196444886851,0,0.0806667832983307,0,0,0,-0.0254616019270378,0.00178323321652628,0,0,0,0.502431965450288,0,0,0,0,0.0906112212752869,0,0.0784099824187663,0,0,0,0,0,0.0773250207389258,0,0.13419290433906,0,0,0,0,0,0.0507137081733471,0.00526430246330818,0,0,0,0,0
X600837.CH.EQUITY,0,0.0139397397080621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526649316927268,0,0,0.201348147887113,0,0,0,0,0,0,0,0,0,0,0,0,0.0493161975813646,0.0521045754730519,0.206919434704084,0,0,0,0,0,0,0,0,0.315821606143566,0.0130027457709069,0,0
X601169.CH.EQUITY,0,0,0,0.165394529736391,0,-1.73472347597681e-18,0.00935602985546354,0,0.051088032586022,0,0,0,0,0,0,0,0,0,0.148337804144695,0,0,0,0,0,0,0.0449163460904448,0,0,0,0.110629816177274,0.100493996219268,0.0213050939052796,0,0,0,0,0,0.097650227490995,0,0,0,0.103861569456185,0,0,0.0772840792801606,0,0,0
X601229.CH.EQUITY,0.15556590046109,0,0,0,0,0,0,0.0343042279617988,0,0.0529320413355626,0,0,0.341382180706323,0,0.0507695332535922,0,0,0,0,0,0,0,0,0.214921212418208,0,0,0,0,0,0,0,0.243121962104624,0,0,0,0,0,0,0.0204951710753291,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0214412684070599,0.407421986867051,0,0,0,0,0,0,-0.277946795454374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14293019453177,0,0,0,0.632094418760776,0.154866712133088,0,0.200165301706019,-0.122016740942327,0,0,0,0,0,-0.0257519312387082,0.167077842193817
X600015.CH.EQUITY,5.42101086242752e-20,0,0,0,0,0,0,0.201482898988556,0,0.0922708416326148,0,0,0,0,0.0545566468928323,0,0,0,0.31989877780431,0,0.0393403334748025,0,0,0,0.364754173761038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450307166559243,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.110818951176502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522419167883621,0,0,0,0.117674446105984,0,0.0941060143007298,0,0,0,0.046799914528007,0,0,0,0.203589512526453,0,0,0,0,0,0,0,0.340984921682039,0,0,0,0
X000166.CH.EQUITY,0,-0.00365049665277248,0,0,0,0,0,0,0,0,-0.0556093715002346,0,0,0,0,0,0,0,0,0,0,0,0,0.247919256619589,0,0,0.290389291534594,0,0,0,0,0,0,0,0.0395876906603869,0,0,0.375914153650626,-0.0180516068964604,0.0289288141354726,0,0,0.0940523895484449,-0.00351804798989969,0.0653179303897703,0,-0.0848413892732955,-0.0111752283179603
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630169083071458,0,0.0538114583735201,0,0,0,0,0,0,0,0.212621840210333,0,0,0,0.210660883109078,0,0,0,0,0,0,0,0,-0.0412612293161991,0,0,0,0,0,0.110620516991084,0.0315139300124365,0.276931861213427,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180768766722609,0,0,0,0.362069929084099,0,0,0.23644743834605,0,0,0,0.1117386009913,0,0,0,0,0,0,0,0,0,0.236324991857816,0,0,0,0,0,0,0.0513883030846157,0,-0.0159122361362734,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0719839746819346,3.46944695195361e-18,0,0,0,0,0,0,0,0.0579638946281074,0,-0.173347160919207,0,0,0,0,0,0,0.078480432281488,0,0,0,0,0,0.603254682056132,0,0,0,0.0749432955644926,0,0,0,0.0409277201790623,0,0,0,0,-0.00913412484656819,0,0,0.226514964628322,0.0405056242120301
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.118154129873012,0,0,0,0,0,0,0.116212572907279,0,0.162544353058665,0,0,0.479234728202029,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0239186270976838,0,0.0109789663386092,0,0,0,3.46944695195361e-18,0,0.213868948434196,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.100808911303883,0,0.0281892348421525,0.0678632515514817,0,0,0,0,0,0,-0.00121824954097367,0.169378607207203,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.334399323143481,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.303427875694917,0,0,0,0,0,0,0,0.237902128894098,0.0631342280061642,0,0,0,0.184641498999568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157727811124074,0,0,0,0.0344245429342937,0,0.121445013029675,0,-0.0278995905647223,0,0.0575800537969683,-0.297533373407103,0,0,0,0,0,0.281660431624112
X600919.CH.EQUITY,0,0,0,0,0,0.0404503463134236,0,0,0,0,0,0,0,0.0861152519997922,0,0,0.130322538915491,0,0,0,0,0,0.249996904979708,0.10709538760686,0,0,0,0,0,0,0,0.123840072778328,0,0,0,0.227705702911145,0,0,0,0.00686523275110976,0,0,0,0.0651809425004621,0.0326047166063986,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.171665118913716,0,0,0,0,0.19305806804989,0,0,0,0.379637360714149,0,0,0,0,0,0.0482032379938749,0,0,0,0,0,0,0,0,0,0,0,-0.168956910497305,0,0,0,0.228070450580892,0,0,0,-0.0486196855024606,-0.0820549140217656
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109208983622726,0,0,0,0,0,0,0,0,0,0.0299877790463689,0,0,0,0.172606355682169,0,0,0,0,0,0.277950528017934,3.46944695195361e-18,0,0,0,0,0,0.00347261264232073,0.154463846684025,0,0,0.105926050940981,0.0983242770050004,0,-0.073862739916492
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.164082124888605,0,0,0.477197453020017,-0.00474802675395183,0,0,0,0.18976743519216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122989378515559,0.0446937361406951,0,0,0,0,0,0,0,0,0,0,0,0,0.118652289714297,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.320544482256952,0,0,0,0.0112947147332345,0,0,0,0,0,0,0.0829531179595686,0.26965231389847,0,0.0860163585113854,0,-0.096931421235267,0,0,0.225081593131076,0.0591612321075374,0,-0.00344494905864686,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.321939970826349,0,0.11900902880906,0,0,2.77555756156289e-17,-0.16060494375955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318813478027927,0,0,0,0,0,0,0.292212800732127,0,0,0.228326100532949,0,0,0,0,0.0245441328473382
X2884.TT.EQUITY,0,0,0,0,0,0,0.0876634056426688,0,0,0,0,0,-0.0341701069386605,0,0.224346679791947,-0.0342020467981201,0.108036851636028,0,0,0,0,0,0,0,0.0584332626178237,6.93889390390723e-18,0.161301078502324,0,0,0,0,0,0,0,0,0,0.153279671612778,0,0,0,0,0,-0.092202481757778,0,-0.0658527450663458,0,0,0.466006344983749
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0.121576830399039,0,0,0.359620224885529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110341306060107,0,0,0,0.0707952342762906,0,-0.173581717010978,0.0752402634013121,-0.0633868684172596,0,0,0.0833633749125061,0,0.111067424406841,0,0
