,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X600061.CH.EQUITY
X601166.CH.EQUITY,0.141646171935861,0,-8.67361737988404e-19,0.221445658656422,0,0.013220565952842,0,0,0,0.164487950662338,0,0,0.279473029591772,0,0,0,-0.0727789166704882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241581186103249,0,0,0,0,0.173533097347474,0,0,0,0
X601319.CH.EQUITY,0,0.168171213984596,0,0,-0.165719318288308,0,0.0105787226423272,0,0,0,0,0,0,0,0,0,0.0750429057903057,-0.0891106681533041,0,0,0,0,0,0,0,0,0.038739150433625,-0.0803685209682099,0,0,0,0,0,0,0,0,0,0,0,0,0.694728594343565,0.107651751838762,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0723887582100648,0.150168676772102,0,0,0.255573861414891,0,0,0,0,0,0,0,0.0878983265239683,0,0,0,0,0,0,0,0,0,0.153417186793499,0,0,-0.019430603541872,0,0,0,0,0,0,0.0921751989074687,0,-0.0445059858936129,0,0.0211626940727271,0,0,0,0.230355428111668,0
X11.HK.EQUITY,0,0,-1.38777878078145e-17,0,0.346343658842982,0,0,0,0,0,0,0.14183276535799,0,0,0.250655490649,0,0.0169798514307866,0.139162675190858,0,0,0,0.299711407849833,0,-0.462809273890285,0,0,0,0,0,0,0,0.282647621189278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720656317775272,0.21612343792929
X601601.CH.EQUITY,0.0551226608101064,0.0714686620800535,0,0,0,0,0.000469798581024153,0,0.108055022159089,0,0,0,0,0.189575943099587,0,0,0,0,0.131074795059521,0,0,0,0,0,0,0,0.485035750144789,0,0,0,0,0,0.0718967853357408,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.172486343456641,0,0,0,-0.070625256596275,0.147425318639022,0.187409894348155,0.152936796471757,0,0.0961517041974913,0.258759597256935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497248254178629,0,0,0,0,0.177514343320726,0
X267.HK.EQUITY,0,0,0,0,0,-0.374761297211537,-0.00747100488609133,0,0,0,0,0,0,0,0,0.361511748829202,0,0,0,0,0,0,0,0,0.227854547507426,0,0,0,0.302533822193814,-0.337423863304067,0.195662153857489,0,0,-0.145903390097908,-0.231839976596284,0,0,0,0,0,-0.00808661929075989,-1.38777878078145e-17,0,0.179588260399462,0,0.224546357048837,0,0
X2388.HK.EQUITY,-0.0211417337053009,0.271070277412221,0,-0.196756740916364,0.13285866509348,-0.352973291500691,0.0319385217039727,0,0,0,0,0,0,0.0292815407104552,0,0.26635769484197,-0.0300408087498344,0,0,0,0,0,0,0,-0.0944686791950048,0,0,0,0,0.0841285485282962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61923727216593,0,-0.0795753528447124,0,0
X600016.CH.EQUITY,0,0,0,0.112042610506237,0,0,0,0,0,0.0876335266461234,0,0,0.201140457216053,0,0.0823386036033438,0,0,0,0,0,0,0.0265833536028338,4.84121862112542e-05,0,0,0,-3.46944695195361e-18,0,0.0933190740499332,0,0,0,0.29439950705577,0,0,0,0,0,0,0,0,0,0,0.125872102058183,0,0,0,0
X601998.CH.EQUITY,0,0,0.0566462165064336,0.0162893754635288,0,0,0,0,0,0,0,0,0,0,0,0,0.058379032501411,0,0,0,6.93889390390723e-18,0.29982745055002,0,0,0,0,0,0,0.0749210299809284,0,0.14356018107684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.142070492877973,0,0,-0.00953306809795415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136310043548481,0,0.202980101747083,0,0.21616970688347,0,0,0,0.330278585373424,0,0,0,0,0,0,0,0,0,0,0,-0.0418630197808279,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.115794373424228,0.0784251547068463,0,0.0636312411056024,0,0,0,0,0,0.0918320088555465,0.0324874151427431,0,0,1.73472347597681e-18,0,0,0,0.0170177826968376,0,0,0.0597686601113607,0,0,0,0.186097936150382,0.0538971382481569,0,0.0800177821710964,0,0,0.117324828341196,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0350460440666853,0,0,0.318605208448515,0,0,0,0,0,0,0,0,0.546472300485405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151763712541972,0,0,0,0,0,0,0.0524689262236463,0,0,0,-0.0650567765923515,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194482707978589,0,0,0,0.665663655586959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392423935686712,0,0,0.165567940602524,0,0,0,0,0.0654515595350345,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.125337817919099,-0.127225564652713,0,-0.0579672565486731,0.246664005362761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405929752790226,0,0,0.158092511622298,0.449323592765165,-0.0104165831119567,-0.0155374149543212,0,0,0,0,0.0643521880091725
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0507964026448548,0,0,0.00379044827385007,-0.0210741968714341,0,0,0,0,0,0,0,0.316244578855728,0,0,0,0,0,0,0.153886506117517,0,0.0349736992198624,0,0.0110633677635314,0.0237254123010267,0.0151893332992646,0,0.192830796241155,0,0.201742626818586,0,0,0.0192392262065466,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.00986791689172113,0.132513861240435,0.235199481398516,0,0,0.256418390249572,0,0,0.0939939761264654,0.0486581125493236,0,0,0,0.22368153375887,0,0.00755439698924555,0,0,0,0,0,0,0,0.10133108999023,0,0,0,0,0,0,0,0,0,0.0377313041128997,0,0,0,0,0,-0.054316619346438,0,-0.0550931399200662
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.116949413294192,0,0,0,0,0,0,0,0,0,0,0.434021029833732,0,0,0.102773039961908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418326948692805,0,0,0.0888331025348913,-0.0340974690553728,0,0,0,0,0,0.12791249822556
X601229.CH.EQUITY,0.0322553304718367,0.165439086129841,0,0,0.0234809723819316,0,0,0,0,0.146205273245389,0,0,0.310249162882701,0,0,0.0121162041758361,0.024576649976797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378241277373896,0,0,0,0,0,0,0,0,0.0257758247641485,0,0,0,0,0,0.114249114635882
X002142.CH.EQUITY,0,0,0.0947751612409886,0,0,0.0351360967758143,0.175602534144496,0,0,0,0,0.214946677702278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595898033759681,0,0,0,0,0,0,0,0,0,0,0,0.0829648654670294,0,0,0,0,0,0.288135920552169,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0754526665445694,0.105788438476025,0.0371039710423621,0.0583412863633418,0,0,0,0,0,0,0,0,0,0.327137150898023,0,0,0,0,0,0.185524944542999,0,0,0.256155880486377,-0.0611912057046354,0,0,0.101025949078496,0.0514058631623859,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-6.93889390390723e-18,-0.0155211545153861,0,0
X000166.CH.EQUITY,0,-0.0887340874057456,0,0,0,0,0,-0.019263685969547,0,0,0,0.0685321124582208,0,0.0696112863569569,0,0,0,0,0,0,0,0,0,0,0,0.124215067906968,0.0450527542696915,0.0854367732279235,0,0.0181864190677795,0,0,0,0,0,0.024993965291627,0,0.262707422085218,0,0,0.355136340375324,-0.0460671313466909,0,0,0.118057281631482,0,0,0.0610731003993049
X600015.CH.EQUITY,0,0,0.0863841565938374,0,0,0,0.42045270830124,0,0,0,0,0,-0.0445009890129947,0,0,0,0,0,0,0,0,0,0.0625496270058022,0,0.056773125826212,0.179707517077143,0,0,0,0,0,0,0,0,0,0,0,0,-0.160903838761536,0,0,-0.336677698851001,-0.0777845382029911,0,0,0,0,0.0959448922338628
X2882.TT.EQUITY,0.217474736780322,0,0,0,0,0,0,0,0,0.123444450719465,0,0.11657415648242,0,-0.0640665570934824,0,-0.170365526295878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22540494953607,0,0,0,0.0939294849785463,0,0.856082871141111,0,0,0,0,-0.0924190497593657,-0.0804114306935639,0,0,0,0.12363560941083,-0.239948196312424
X002736.CH.EQUITY,0,0,0.00312605112986742,0,0,0.00488216754561192,0,0.0354757890286885,0,0,0,0,0,0,0,0.0201418353342055,0,0,0.0154344645917204,0,0.0171350071389247,0,0,0,0,0,0,0,0.0589731183027491,0,0,0.201417905875074,0,0.0713385942361292,0,0,0,0,0,0,0.128266333604835,0,0,0,0.374882480956152,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752690673757245,0,0,0,0,0,0,0,0.51053756202957,0,0,0,0,0.0124631467498481,0.276242830836185,0,0,0,0,0,0,0,0,0.0778245697740239,-0.0337703149000912,0,0,0.157481766331339,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.223637888720707,0.182093620358063,0,0,0,-0.126254318261151,0,-0.0339708486257343,0,0,-0.215615149638321,-0.0419370288090664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917516248965468,0,0.000216953638335212,0,0,0,0,0,0.108319299534275,0.223931525561462,0,0,0.0880582568727604,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,-0.0456456123606779,0,0,0,0,0,0,0,0,0,0,0.00640485903689935,0,0.683082339122565,0,0,0,0.0210565899745701,0,0,0,0,0,0,0.195598082637105,0,0,0,0,0,0,-0.00216792528796672,0,0,0,0,0.22950804643126,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.108958192413453,0,0,0,0,0,-0.151291916927916,0,0,0.129870915999922,0.361241161456181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243276798093932,0.0628558821509537,0,-0.253407658907799,0,0,0,0,0,0.115907030038913,0,0,0,0,0.425202611186344,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0305062777193239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565490870937963,0,0,0,0.227376691105574,0,0,0,0,-0.136780052039343,0,0.121970903020262,0,0.336042457528318,3.46944695195361e-18,0,0,0,0,0,0.142172064796277
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.186396475072288,0,0,0,0,0,0,0,0,0,0,0,0,0.199650095512765,0,0,0,0,0,0,0.0627944566115388,0.0349794793439065,0,0.257728448293878,0,0,0,0,0.139015156284931,0,-0.0273570836225077,0,0,0.193260811519184,-0.0999244155889136,-0.0636712638735674,0
X2891.TT.EQUITY,0,-0.0905891214447053,0,0,0.0528663573399776,0,0,0,0,0,0,-0.0695432491032962,0.255971903179032,0,0,0,0.310873551847023,0,0,0,0,0,0,0,-0.11109905542556,0,-0.0345127478637269,0,0,0,0,0,0,0,-0.0441575764938325,-0.177605307925703,0.256004832634151,0,0.158150172417134,0,0,0,0,-0.0740532690024667,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0514171937195854,0,0,0,3.46944695195361e-18,0,0.234948019393986,0.0886996466488476,0.24150844933785,0,0,0.0103034356816957,0,0,0,0,0,0.077651559034608,0.0778893630886841,0,0,0,0,0.0615665055523473,0.064860438919395,0,0.00303134731473546,0,0,0,0,0,0.143331610808758,0,0,0,0
X601009.CH.EQUITY,0.0592698566419121,0,0,0,0,0,0,0,0,0,0.176694260739312,0,0,0,0,0,0.205349912206887,0.154245826808529,0,0,0,0.0524746433967323,0,0,0,0,0,0,0,0.139124213410543,0,0,0,0,0,0,-0.00327608792521714,0,0,0,0,-0.0635757816951422,0.370424376807077,0,0,-0.111777947837583,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363183819797516,0,0,0,0,0,0,0.368400120044001,0,0,0,0,0,0,0.139632921558794,0,0.0448255909262837,0,0.170164558460611,0,0.0514567694051078,0,0.14374362605316,0,0,0,0,0,0,0,0,0,0,0,0.0542870542234017
X2884.TT.EQUITY,0.252471580754364,0,0,0.1396852224407,0.122944445112741,0,0,0,0,0,0,-0.057388833033405,-0.276196622229885,0,0,-0.112955160826473,0,0,0,0,0,0,0,0,0.29875714553346,0,0,0,0,0.113965684944808,0,0,0,0,0,0,0,0,0.211676099529441,-0.309714445423903,0,0,0.0342189509481999,0,0,0,0.574504373722554,0
X2892.TT.EQUITY,0,0,0,0,0,0.138217451890519,0,0,0,0,0,0,0.122815567435112,0,0,-0.135522036067664,0,-0.0927547185754305,0,-0.0431272683655911,0,0.241655696973064,0.0383282644611741,-0.0578267576570583,0,0,0,-0.00472068507477127,0,0,0,0,0,0,0,0,0,0,0.270387413447628,0,0,0,-0.0686602375703328,0,0,0.497407469563448,0,0
X600061.CH.EQUITY,-0.136555105686469,0,0,0.0794730760192273,0,0,0,-0.0137898230283919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117562474375123,0.156729779006801,0.157486075112461,0,0,0.193168127393739,0,0,0,0.147368955034761,0,0,0,0.0761708934375473,0.282055080476507,0,0,-0.0669762477159363,0.0564573336923404,0,0,0
