,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X601166.CH.EQUITY,0.175252138507037,0,0.00170747204044853,0.219670181096452,0,0.0219328650708331,0,0,0.0108993899809841,0.146610131540131,0,0,0.287929391409161,0,0,0,0,-0.0698281450479522,0,0.0465177348637676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151565141583655,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0485165525259493,0,0,0,0.0309929228323881,0,0,-0.208612688179173,0,0,0,0,0,0,0,0,0.330960885323763,-0.0982083391098385,0.0627573255439313,0,0,0,0.405582206156694,0,0,0,0,-0.0417178988995129,0,0.0443824993311374,0.214148357253023,0,0.0865843880515136,0,0.059608816136828,-0.0300908770540353,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0230976777048136,0,0.0572801999983762,0.0290582878101233,0,0.329246864317763,0.456182580867006,0,0,0,0.0148972793147989,0.0416612432700913,0,0,0,0,0,0,0,0,0,0,-0.123858926738013,0,0,0,0,0.00245596182690467,-0.0560858305243366,0,0,0,0,0,0.145017956995924,0,0,0,0,0,0,0,0.173838093889418,0
X11.HK.EQUITY,0,0,0,0,0.408550472238118,0,0,0.069649639550682,0,0,0,0,0,0,0.217231755183486,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.474690729962819,0,0.18901389597029,0,0,0.0573880677211515,0,0,0.467396948301843,0,0,0,0,0,0,0,0,0,0,0,0.112150550646754,0.0224425615750441,0,0.14498157681891,0
X601601.CH.EQUITY,0,0.110100992772206,0,0,0,0,0,0.0407021085801873,0.234294655573918,0,0,0,0.0353633942702936,0,0,0,0,0,0,0,0,0,0,0,0,0.310610786166384,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0251838808762172,0.0465043935091548,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.10128305600761,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0156081292463199,0.313536423108635,0,0.549726369011314,0.0548739540645123,0,0,0,0,0,-0.0710166723758187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531300262314669,0,0,0.0419701113094049,0,0,0
X2388.HK.EQUITY,-0.0987190674930604,0.375872137702538,0,-0.246553792941771,0.140222534300097,-0.423121434214389,2.16840434497101e-19,0,0,0,0,0,0,0.101871807180027,0,0.315007872632242,0,0,0,0,0,0,0,0,0,0,0,-0.108190529513845,0,0,0,0,0,0,-0.0381874836560063,0,0,0,0,0,0,0,0,0.695122788760279,-0.0712660662742319,0,0,0
X267.HK.EQUITY,0,0,0,-0.0401229152237122,-0.0728214918174358,0,0,0,0,0.078712323667623,-0.00100944794523242,0,0,0,0,0.278958183097804,0,0,0,0,0,0,0,0,0,0,0,0.072309282146195,0.194545918099427,-0.399109486399374,0,0,-0.0729433940681575,0,-0.440659294399967,0,-0.0531454232311485,0.364698592861363,0,0,0,0,0.110725012450316,0,0,0,0.14135860169043,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926081339946174,0,-6.93889390390723e-18,0,0.103857281848196,0.147992297505302,0.0833213698105841,0.378767471877536,0,0,0,0,0.132243930048154,0,0,0,0,0,0.0703666272785455,0,0,0.108483707750818,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.111425918398921,0,0,0.135375467741795,0,0,0,0,0.0696569093761797,0,0.134488421822798,0,0,0,0.0383056935508821,0,0,0.124001013818933,0,0,0,0.0935267687755199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795066832772958,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00689457833444981,0.181654070421777,0,0,0,0,0,0,0,0,0,0.0554512467694752,0,0.0413078124657964,0,0,0,0,0.0875140708928847,0,0,0,0.258205233278694,0,0,0,0,0,0,0,0,0,0.0933876677208507,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.117895969811331,0,0.0989527799770813,0.121369985398712,0,0,0,0.0373104546049793,0,0.058693562039415,0.0207022729323181,0,0,0,0,0,0,0,0,0.061789802865905,0,0,0,0,0.151494379003909,0,0,0,0.0976276776032619,0.0307398330406196,0.0818593374782908,0,0,0,0,0,0,0,0.0283774105821659,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.304164232831662,0,0,0,0.38410782235901,0,0,0,-3.46944695195361e-18,0,-0.00641216466083964,0,0,0,0.093372215815581,0,0,0,0,0,0,0,-0.0678791218595359,0,0.340150431728033,0,0,0,0,-0.0626298572805787,0,0,-0.43586688784299,-0.219792412355978,0,0,0,0.457903745086758,0,0,0.0905253825359689,0,0,0.039151240693085,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,-0.028558801781439,0,0,0,0,0,0,0,0,0,0,0.638037599739106,0,0,0,0,0,0,0,0,0.103185699384773,0,0,0.0381619816688461,0,0,0,0,0,0,0,0,0,0.147407274069607,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0213454714055293,0,0,0,-0.0490752905874659,0,0,0,0,0,0.349948096775743,0,0.0286459512640367,0,0,0,0,0,0.11292612906949,0,0,0,0,0.0187060356293436,0.0120020486593788,0.00232882038674543,0,0.135825496556487,0,0.228485909907121,0,0,0.113712378502965,0,0,0,0,0,0.000738510425774016,0
X601336.CH.EQUITY,0,0,0,0,-0.0256675112108128,0,0.132875403352544,0,0.0379087821591094,0,0,0.181973156845793,0,0,0.270027242541255,0,0,0,0.12646180704361,0,0,0.148207635753546,0,0,0,0,0,0,0,0.140414766295226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03928205158772,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.166903818510369,0,0,0,0,0,0,0,0,0,0.177538502469427,0,0,0,0,0.432183656821747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565552341540879,0,0,0.0438507828646452,0,0,0.00158338996682583,0,0,0.0435854967581364,0.0523779332287053
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233823772526928,0,0,0,0,0,0,0,0,0.190714547385483,0,0,0,0,0,0,-0.163188164354254,0,2.77555756156289e-17,0,0,0,0,-0.171480106407119,0,0,0.433334813528801,-2.77555756156289e-17,-0.0564836409050623,0,0,0,0,0,0
X601229.CH.EQUITY,0.361903089214232,0,0,0,0,0,0,0.0622168507761838,0,0,0,0,0.240656381822789,0,0.0791139120370997,0,0.130472944810503,0,0,0,0,0,0,0,0,0,0,0,0,0.0575446381278586,0,0,0,0,0,0.0931176309206694,0.0929287573850205,0,0,0,0.160426947048278,0,0,0,-0.220562847498798,0,0,0
X002142.CH.EQUITY,0,0.247852331502603,0.237618094107669,0,0,0.0141232594678142,0,0,0,0,0,0.170274993024911,0,0,0,0,0,0,0,0,0,0.0610650416747309,0,0,0,0,0,0,0,0,0,0,-0.174726545689847,0,0,0,0.0451270525433942,0,0.0810134782058979,0,0,0,0,0,0,0.109368843154295,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0583569910409828,0,0,0,0,0,0,0,-0.121827801859626,0,0.0182771998497605,0,0,0.220731042010332,0,0,0.102981096562996,0,0,0,0,0.208659921452576,0,0,0,0,0.0237415908961199,0.65033228273236,0,0,0,0,0.0331736391803417,0,0,0.208891091980335,0,0,-0.245458099151275,0,0.115137849075898,0
X000166.CH.EQUITY,-0.054491114630629,0,0,0.0381559618659886,0,0,-0.0312371672663305,0,0,0,0,0.085831464888556,0,0.123014196349944,0,0,0,0,0,0,0,0,0,0,0.062738291093015,0,0,0,0,0.0115042725074501,0,0,0,0,0.0945820568334656,0,0,0.283084968346815,0,0.497827033911658,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0787577028780692,0,0,0,0,0,0,0,-0.147184349997579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185079347051901,0,0,0,0.0949925811928659,0,1.08043598439424,0,0,0,0,0,-0.14461027695885,0,0,0,-8.67361737988404e-19,-0.0309838242825958
X600015.CH.EQUITY,0.0870528837976818,0,0,0,-0.187756154063917,0,0,0.335132122725136,-0.034396453053549,0,0,0,-0.183083312565655,0,0,0,0,0,0,0.512520825459493,0,0.343803318838899,0,0,2.77555756156289e-17,0,0,0,0,0,0.285416341424369,0,0,0,0,0,0,0,0,0,0,-0.20709680634405,0,0,0,-0.124330405935451,-0.108674263985824,0
X002736.CH.EQUITY,0,0,0.0155097191782214,0,0,0.0289207558620432,0.0534719170108321,0,0,0,0,0.0196540735364185,0,0,0,0.00385940428346863,0,0,0,0,0,0,0,0,0.0539612418100312,0,0,0,0.0247627789899191,0,0,0.316935002870825,0.0912223152158715,0.0329080816293269,0,0,0,0,0,0.0701127185903763,0,0,0,0.0174351605136492,0,0.332431898016349,0,0.0695854950721838
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922253967704618,0,0.0767514259255799,0,0,0,0,0,0.415366201299794,0,0.149052534856669,0.0239435018823575,0,0,0,0,0,0,0.172702406551517,0,0,0.0946922895859014,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0697850167740173,-0.0304298326133745,-0.192840352589384,0.229208016437179,0,-0.192004085237357,-0.0642760387268697,0,0,0,0,0,0,0,0,0,0,0.590689402256769,0.401182350477796,0,0,0.542534854167806,-0.0768267056685218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.694460289040614
X000776.CH.EQUITY,0,0,0,0,-0.120743576051531,0,0,0,0,0,0,0,0,-0.0354329647672967,0,0,0,0,0,0,0,0,0,0,0.35723369363446,0,0.157477447800896,0,0,0,0,0.313183506022995,0,0,0,0,0,0,-0.0292385377437238,0,0,0,0,0.239807675878154,0,0.0186222532858568,0,0
X2886.TT.EQUITY,-0.190065140826716,0,0,0,0,0,0,0,0,-0.273584779388633,0,0,0.0963619198188935,0.345100603672783,0.121922664820988,0,0,-0.1267051762475,0,0,0,0,0,0,0,0,0,0.00016559278941685,0,0,0,0,0,-0.209333622501331,0,0,0,0,0,-0.122421931800972,0,0,0,0.118118971174729,0,0,0.440395717114102,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.134777281081545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136039482455022,0,-0.0763772429477764,0,0.374435726235399,0,0.0368237261935893,0.114992991618768,0,0.0364324296240441,0,0,0,0.295069005408331,-0.0465407257406905,0,0,0,0,5.42101086242752e-20,0
X601881.CH.EQUITY,0,0,0,0,-0.0436379891964443,0,-0.148318155683106,0,0,0,0,0,0,0.0394324921408816,0,0,0,-0.0258696174807604,0,6.93889390390723e-18,0.077568426830947,0,0.106405557244883,0,0,0,0.230243250030897,0,0,0,-0.112487068822703,0.222390102259923,0,0,-0.21631063115713,0,-0.0810437329663384,0,0,0.260648731155532,0,0,-0.000977626237435699,0,0,0.399390291229171,0,0
X2891.TT.EQUITY,0,0,-0.120444261001505,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0751815104924041,0.381750758814152,-0.060920872520514,0.102561314080044,0,0,0,0,0,0,0,0,0,0,0,0,0.368818813729301,0,0,0,0,0,0.0624530339961288,0,0.195952056889811,-0.93742391373069,0,0,0,0,-0.118793762507161,0,0,0.168365694900774
X600919.CH.EQUITY,0,0,0,0,0,0,-0.120744590059907,0.640474083534491,0,0,0,-0.216115173958975,3.46944695195361e-18,0,0,3.46944695195361e-18,0.16430194954836,0.149344675853038,0,0,0,-0.089227478727376,0,0,0,0,0,0.121227438102598,0,-0.174154803315836,0,0,0,0,0,0.154029867487837,0,0,0,0,0,0,0,0.0544167738011861,0,0,0,0
X601009.CH.EQUITY,0.155389645766405,0,0,0,-0.0291152186477282,0,0,0,0,0,0.144863319445753,0,0,0,0,0,0.181735944996551,0,0,-0.108846156875119,0,0.457888093427085,0,0,0,0,0,-0.0225361069235319,0,0,-0.0425772026027869,0,0,0,0,0,-0.16849479096304,0,0,0,0,-0.108845955722118,0.233763619846614,0,-0.18061237016654,0,0,0.0573459919487929
X2884.TT.EQUITY,0,0,0,0.0373557647535849,0,0,0,0,0.0389016798403241,0,0,0,0,0.0477526287891361,0,0,0,0,0,0,0,0,0.0147408603430695,0,0,0,0,0.318066858246372,0,0,0,0,0,0,0.291042249540283,0,0,0,0.171819878771654,0,-0.54237742425384,0,0,0,0,0,0.393378752206493,0
X600958.CH.EQUITY,0,0,0.0919452105741362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16650416271324,0,0,0,0,0,0.0613847717366329,0,0.173047001190894,0,0,0,0.0454785718463707,0.468314600616921,0.0813761838024554,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.209240623726528,0,0,0,-0.0641175851657489,0,0,0.125423943402149,-0.0111266325261257,0,-0.113348030438973,-0.119618250373577,0,0,0,0,0,0,0,0.0248432913116723,0,0,0,0.0412638544230616,0,0.109048495050848,0,0,0,0,0,0,0,0.333056745291537,0,0,0,0,0,0.499705617797343,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.213522611456583,0,0,0,0.108438630367448,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0680986321502594,0,0,0,0,0,0.723773805738263,-0.328666651689259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164997690295954,0.0740620511812775,0,0
