,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY
X601398.CH.EQUITY,0,0.437148379897919,0.515439469151266,0,0,0,0,0,0,0.175696165326692,0,0.081124617482423,0,0,0.0445973436053162,0,0,0,0,0,0,0,0,0,0.0636240199279201,-0.0155761524562919,0,0.035232466452778,0,0,0,0,0,0.00793750294382487,0,0,0,0,0,0,0,0,-0.175223692537332,0,0,0,0,0,0,-0.144653074124902
X601288.CH.EQUITY,0,0,0.737510907028247,0.21613512390739,0,0,0.113612142972635,0,-0.122057828409719,0,0,0,0,0,0,0,0,0,-0.0602605902495551,0.139564646696397,0,0,-0.13060256427416,0,0,0,0,0,0,0,0,-0.0625420293087281,0,0,0,0,0,0,0,0,0.0338741778454917,0.0513648872876675,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.149818003410558,0.278612822310106,0,0.179235310624967,0,0.0412795366127915,0,0,0,0,0,0,0,0.0353063428871815,0.192363320554371,0,0,0.0114273121773318,0,-0.0591485733450138,0,0,-0.0717738895852998,0,0,0,0,0,0,0,0,0,0,0.162822520054204,0,0,0,0,0,0,0,0,0,0,0.0410144553668959,0,0,0,0,0
X601988.CH.EQUITY,0.294723988294112,0.40962292247461,0.0113363052743187,0,0,0,0,0,0,0.138652916642038,0,0.109386249051801,0,0,0,0,0,0,0,0.217722052284235,0,0,-0.127709876787418,0,-0.302366345546022,0,0.0655026555690554,0,0,0.0603248606289174,0,0,0,0.0770364235934639,0,0,0,0,0.143872769057132,0,-0.121558492733727,0,0,0,0,0,0,0,-0.079018981942436,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0670147361031283,0,0,0,0,0,-0.302165480614545,0,0,0,0.312201854084458,-0.279482769391684,0,0,0.0958925296986914,0,0,0.243503547889299,0.141394490923587,0,0.121432009227736,0,0,0,0,0,0,0,0,0,-0.255893642145021,0.758954279162785,0,0,0,0,0,0,0,0.127749091678352,0
X601658.CH.Equity,0,0.0200055818283396,0.18011540703578,0,0,0,0.128045269708754,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0650717103786341,0,0,0,0,0.163491410247252,0.0354891650836823,0.0239834756055318,0,0,0,0,0,0.0589250420061346,0,0.0663010275317376,0,0,0,0,0,0,0,0,0.0873986284011191,0,0,0.128459486778207,0,0,0,0
X601328.CH.EQUITY,0,0.445627576430106,0,0,0,0,0,0,0,0,0,0,0,0,0.111388321014643,-0.252136595986759,0,0,0,0,0,0.384163484391655,-0.0602203230077502,0,0.0273054891408176,0,0,-0.0217209710800756,0.330573751948241,-0.0159254399894513,0,0,0,0,0,0,0,0,0,-0.0427886726236157,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184460780065951,0,0,0,0,0,0.104038441407813,0,0,0,0,0,0,0,0,0.557709770390432,0,0,0,0,0,0,0,-0.0168281224286065,0,0,0,0.0182420616525552,0.260738128501495,0,0,0,0,-4.33680868994202e-19
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.04034659410973,0.131773873141137,0,0,0.133003194855318,0,0,0.378107479801675,0,-0.0113807421200124,0.124599119629968,0,0,0,0.10807025319495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343777592921342,0,0
X267.HK.EQUITY,0,0,0,0,0.0796944793605899,0.0256658469203573,0.366626435900834,0,0,0,0,0.207647218462022,0,0,0.0246165966803021,0,0,0,0,0,0,0,0,0,0,0,0,0.123276738142754,0,0,0,0,0,0.0251780718323733,-0.202642279417999,0,0,0,0,0.0999864723187858,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.00310343017174852,0,0,0,0,0,0,0.421655439803063,0,0,0,0.0935706095428248,0,0,0,0.0168054733787031,0,0,0,0,0,0,0.262570878208812,0,0,0.0819148376696655,0,0,0,0,0,0,0.0361074437496723,0,0,0.0706697592400704,0,0.0433639572862061,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.0497856968967679,0,0,0,0,0,0,0,0.0595896407480851,0,0,0,0,0,0,0.207846914440448,0,0,0,0,0,0,0,0.0503213193728073,0.374702026511407,0,0,0.072967042837837,0,0,0,0.0291992282717023,0,0,0,0,0,0,0,0.0953291292559355,0,0,-0.113251968909783,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.189776793013581,0,0,0,0,0,0.0356066852601872,0,0.133174080013278,0,0,0,0,0,0.119650689156528,0.128603055959851,0,0.110280176161778,0,0,0,0.395642381500304,0,0,0,0,0,0,0,0,0,0,0,0,-0.117024354628137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0353278251258905,0,0,0,0,0,0,0.0297920263711183,0,0,0,0,0,0,0,0,0.148775348539392,0.216231046307615,0,0,0,0,0,0,0.176046831328955,0,0,0,0,0,0,0,0,0,0.283157883477356,0,0,0,0,0,0,0,0,0.0613130944888005,0,0,0,0.0809273475493483,0,0
X601818.CH.EQUITY,0,0,0.0509941590466974,0,0.0683698526090245,0,0.370258649254104,0,0,0,0,0,0,0.347090328019346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914834124428078,0,0
X601628.CH.EQUITY,0,0,0,0,-0.158431529121672,0.0812260664655779,0,0.228808939932409,0,0.112589217720723,0,0,0,0,0,0,0,0,0.215064707152549,0,0,0,0,0,0,0.218593207128709,-0.0226657889183953,0,0,0,0,0,0,0.172413444099483,0,-0.0788225092027168,0,0,0,0,0,0,0,0,-0.16729640193765,0,0,0,0,0.2717483992454
X000001.CH.EQUITY,0,0,0,0,0,0.0197206504590328,0,0,0.0654819997236792,0,0.360688521638048,0,0,0.107463928275308,0,0,0,0,0,0,0,0,0,0,0,0.0788459964984783,0.0530617174741042,0,0,0,0,0.15730223024208,0,0,0,0,0,0,0,0.025175490529964,0,0.0254776657992666,0.0136274465401826,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.035936163052307,0,0,0,0,0,0,-0.110517370767038,0,0,0,0.0221098406999445,0,0,0,0,0.306269943113662,0.111996177194013,0,0.0828777067596523,0,0,-0.0259067643156032,0,0,0,0,0.0787155400817129,0.430101926750185,0,0,0,0,0,0,0,0.117256570128722,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123376121037144,0.331447879077482,0,0,0,0,0,0,0,0.0518427529209841,0,0,0,0,0,0,0.114087574983164,0.148460802323526,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.205588595114211,0,0
X2388.HK.EQUITY,0.210960967315021,0,0,0,0.22268478487753,0.0538123037754371,0,0,0,0,0,0,0,0.420273339064266,0.0719419207718888,-0.152236579067101,0,0,-0.0370999503359568,0,0,0,0,0,0.11108543053682,0,0,0,0,0,0,0,0,-0.678792962982565,0,-0.329108643836269,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.293137237984735,0
X600919.CH.EQUITY,0.0165593760758059,0,0.0702401283258206,0.016646381487713,-0.0944970776443422,0,0.0995799899938715,0,0,0,0,0,0,0,-0.00704490298497233,0,0,0.268132031765531,0,0,0,0,0,0.0713893560668166,0,0,0.0308580341078175,-0.0479952860289733,0.511919084527321,-0.1293093661168,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.032028981850454,0,0,0,0,0,0,0,0,0,-0.0601104370719741
X601229.CH.EQUITY,0,0,0,0,0.0357570197374419,0,0,0,0,0,0,0,0.379256377676124,0,0.0448400185879346,0,0,0.117907999160758,0.103049857875289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192900596288258,0,0,0,0,0,0,0.0923316570697111,0,0,0.0320931346376524,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.105864255178173,-0.0106151818461214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660376135755551,0,0,0,0.135309140451561,0,0,0,0.337628551788616,0,0,0.14541289403327,0,0,0,0.287604865263856,0,0,0,0,-0.182269347744252,0,0,0,0,0,0,0,0.00050203903285793,0.399639545105127,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.175758997618043,-0.0250306155052951,0.336815533009568,0.00354514349664835,0,0,0,0.0370823845076804,0,0,0,0,0,0,0.00669885946358093,0,0,0,0,0,0.0285426656796985,0,0,0.267383726034154,0,0.257134203861901,0,0,0,0,0,0,0,-0.0655566136943118,-0.0351171811120643,0,0,0,-0.0487189609407492,0,0.0298913601810529,0
X601916.CH.Equity,0,0,0,-0.0408619362675804,-0.191845696094774,0.0530413355801964,0,0,0,0,0,0.295557438410739,0,0,0,-0.114955173362993,0,0,0.122661979991511,0.100580189109778,0,0,0,0,0,0,0,0.0325217924842722,0,0,0,0,0,0,0,0,0,0,0,0.0927019803064755,0,0,0,0.223638916925223,0.366026691930565,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.0103410440862693,0.0868734155140354,0,0,0,-0.0600586227490474,0,0.199246336953541,0,0.0454088046910317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726173413686519,0,0.255715958796135,0,0,0,0.0984890824975177,0,0,0,0,0,0,0.162562252639577,0,0,0,0,0,0.00231349309769873,1.73472347597681e-18
X601009.CH.EQUITY,0,0,0,0,0.248050990836216,0,0,0,0,0,0.138041099202594,0,0.0918403850328385,-0.535126501481265,0,0,0.311720513600659,0,0,0,0.908034077299884,0,0,-0.170246743505827,0,0,0,0,0.0597076821025267,0.210048439865687,0,0,0,0,0,0,0.0462589764758254,0,0,0,0,0,0.0857694142334838,0,0,0,0,0,-0.321095868472465,0
X11.HK.EQUITY,0.146186310446805,0,0,0,0.301465040255256,0,0,0,-0.017663762865748,0.237153431137182,0,0,0,0.0177929755293998,0,0,0,0,0,0.189324073239594,0,0,0.180382986875543,0,0.0458552148309132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265950320247284,0.260379981019676,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0.266184658830293,0,0,0,0,0,0,0,-0.00578239133738371,0,0,0,0,0,0.321452556032843,0,0.222359110512113,0.0317382264585182,0,0,0,0,0,-0.176213518986047,0,0,0,0.434899197054645,0,0,0,0,0,0,0,0,0,-0.0283176617814143,0,0,0,0,0.0740061192084535,0
X601319.CH.EQUITY,0,0,0,0,0.107715663961257,0,0,0,0,0,0,0,0,0,0,0,0.0235846372024977,0,0,-0.192859379606763,0,0,0.0593546273300825,0.0369638015765683,0,0,0.202466783987026,0,0,0,0.132398014645465,0,0,0,0.0627453472312924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402648985366828
X601077.CH.Equity,0,0,0,0,0.0425431153424369,-0.0377003263807965,0,0,0,0,0,0,0,0,0,0,0,0.0420727073526202,0.296811422197134,0,0,0.138252338287438,0,0,0,0,0.172025200501325,0.0290519210546806,0,0.083405666443382,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.169979984254575
