,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X601236.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.41252330296139,0,0,0.193915487296351,0,0,0,0,0.436962408723258,0,0,0,-0.272534350757955,0,0,0,0,0,0,0.149943456530051,0,0,0.258537163082048,0,0,-0.118702960994222,0,0,0,0,-0.112114991821317,0,0,0,0,0,0,0,0,0,0,0.194092155202888,0
X600000.CH.EQUITY,0,0,0.0165666910048779,0.169262934525193,0,0,0.113783613599488,0,0,0,0,0,0,0.235929224702186,0,0,0.0880176324600391,0,0,0,0,0,0.0161095427528326,0,0,0,0,0,0,0,0,0,0,0,0.24927719714203,0,0,0,0,0,0,0,0.0330076031174061,0.14660646084119,0,0,0.160502359457385,0
X601319.CH.EQUITY,0.0328314034949365,0,0,0,0,0,0,0,0.449947487426457,0,0,0,0,0,0,0,0,0,0,0.0894941100981986,0,0.0659894579862657,0,0,0,0,0,0,0,0,0,0.0240862924723299,0,0,0,0,0,0,0.143689204014393,0.0744367354401538,0,0.30667971827958,0,0,0,-1.38777878078145e-17,0.0940757492381943,0
X601601.CH.EQUITY,0,0,0,0,0,-0.255876099806328,4.33680868994202e-19,0,0.574324242607295,0,0,0.091602137908188,0,0,0,0.362428477689624,0,0,0,0,0,0,0.0692597457249823,0,-0.0312904989366498,0,0,0,0,0,-0.132598848981918,0,0,0,0,0,0,0,0,0.0949487648454277,0,0,-0.0869289237034924,0,0,0,0,0.0154428883546922
X11.HK.EQUITY,0.0331918925922364,0,0,0.0772913899777373,0.021363258846619,0,0,0.387352527143729,0,0,0,0,-0.0565077000661325,0,0,0,0,0.221343403743188,0,0,0,0.0511682454138671,0,0,0,0,0,0,0,0,-0.0601383024247036,0,0,0,0,-0.130786465876539,0,0,0,-0.0779969924229052,0,0,0,0.113239989154603,0.0281136593628024,0,-0.0937002809471343,0
X000001.CH.EQUITY,0,0.128570198045356,0,0.0377050763384795,0,0.0729862772220745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764224424245895,0,0,0.172301673392112,0,0.136694441674104,0,0,0.063799703413662,0,0,-0.0559325534582351,0,0,0,0.217899922605573,0,0,0,0.024452872679896,0,0,0,0
X267.HK.EQUITY,0.00488760290828687,0,0,0,0,0,0.207229637747652,0,0,0.0350416351500576,0,0,0,0,0.0804124214397881,0,0,0,0,0.226103664296664,0,0.0256497958251988,0,0,0,0,0,-0.0417861430939453,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0975479176584056,0,-0.0193811707493802,0,0.170032711693502,0
X2388.HK.EQUITY,0,0,0,0,0.355664442593788,0.0403441158080313,0,0,0,0,0,0,0,0,0.632132476230174,0,-0.113127876783117,0,0,0,0,0.00819912894962005,0,0,0,0,0,0,0,0,0,0,0,0,0.0232761124243999,0,0,0,0,0,0.137337029481678,0,0.203816355647997,0,0.0643277402831092,0,0,0.149504489369431
X600030.CH.EQUITY,0.0833204005733846,0,0,0,0,0.0283157023446977,0,0,0,0,0,0,0,0,0,0.0197029178159448,0,0.0635000404445066,0,0,0,0,0,0,0,0.418700260613007,0,0,0.065987171608005,0,0,0,0,0,0.0881424322007955,0,0,0,0,0,0,0.163095838449904,-0.0454763176010902,0.0269367741152216,0.12514930182207,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.566396668585747,0,0,0,0,0,0.052843164396378,0,0.150132443321336,0,0,0,0,0,0.0104875387364027,0,0,-0.00642209610762243,0,-0.412088010630123,0,0,0,-0.0568584898697793,0,0,0,0.422497648227628,0,0,0,0,0.0143557471860292,0.0607954102946138,0,0,0,0,-0.0301296072534256,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0354240605831752,0,0,0,0,0,0,0,0.0491992733135443,0,0,0,0.0613706493499433,0,0,0,0,0,0,0,0.350095871914933,0,0.0579903632734726,0,0,0,0,0,0,0.089022983664702,0,0,0,0,0,0,0.159728642939386,0.226731601180028,0,0,0,0,-0.799675652581278
X601998.CH.EQUITY,0,0,0,0,0.31137654131252,0,0,0,0,0,0,0,0.47081776841222,0,0,0,0.0770571033980921,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.461797109379886,0,0,0.0021277240128964,0,0,0.273376078367638,0,0,0,0,0,0,-0.0896802529734491,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.181625050967315,-0.09199245994947,0.140123028291475,0.125654546151329,0,0,0,0,-1.38777878078145e-17,0.00503471736185566,0,0,0,0,0,0,0,0,0.147450426591875,0,0,-0.0306270025383422,0,0,0,0,0,0,0,0.0544159081082124,0,0,0.0328325941111032,0.0341438610652016,0,0,0,0,-0.0511608879832723,-0.0394798968635998,0,0.141497107479402,0,0,0
X601688.CH.EQUITY,0.0618934175069833,0,0,0,0,0,0,0,0,0,0.111927143816949,0,0,0,0,0,0,0,0,0,0,0,-0.166592507169654,0,0,0,0.0568851654685645,0,0,0,0,0,0,0.145285720103261,0,-0.0690156605208082,0.242038439182332,0,0.570237654103238,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.0381617768505943,0,0,0.406919773934854,-0.0973708319481132,0,-0.25869631054167,-0.220783103007064,0,-0.182263497782944,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284189480131515,-0.155589428014603,0,0,0,0,0,0,0.0255952279705427,0.0923748185824464,0,0,0.00931880973597004,0
X601211.CH.EQUITY,0,0,-0.0117717803457462,0,0,0,0,0,0,0,0,0,0.168273567637864,0,0,-0.10033369366005,0,0,0.411229097862679,0,0.0732858466110086,0,0,0,0,0,0,0,0,0,0.0100763354476988,0,0,0,0.210149702303186,0,0.0222758338760128,0,0.062664833193736,0,0.0439052490078062,0,0,0,0,0,0,0
X600837.CH.EQUITY,0.035353254838502,0,0,0,0,0.087074232109773,0,0,0,0,0,0,0.0667364946132191,0,0,0,0,0,0,0,0,0,0,0.0232530668299018,0.0845857160915041,0,0,0,0,0,0,0.0398662553034834,0,0,0,0,0.311971434073543,0.204861162910466,0,0,0,0.0729073867911244,0,0,0,0,0,0.0859600012576752
X002142.CH.EQUITY,0,0.200715041149004,0.306931211789018,0,0,0,0,0,0.0375558328876434,0,0.0588797038176496,0,0,0,0,0.176971172587733,-0.102377968772263,0,0,-0.109254291544977,0,0,0,0,0,0,0,0,0,0.108030359041926,0,0,0,0,0,0.0998198966601656,0,0,0,0,0,-0.0487472864099816,-0.127447566516662,-0.0341595016092796,0.0612154066905524,0.107441035536934,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0153936147459648,0,-0.0983459356609899,0,0,0.12240847833949,0,0,0,0,0,0,0.0630118289333549,0,0,0,0,0,0,0,0.277705078496974,0,0,0,-1.0842021724855e-19,0.107953245492053,0.296981256794391,0,0,0,0.136322353520817,0,0.0447747653560701,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.462068342430351,0,0,0,0,-0.05412078781342,0,-0.0028848858125113,-0.0187734094400769,-0.0633826177914859,0,0.110753759184514,0,0,0,0.358234744914236,0,0,0,0,0,0.0172111667345854,-0.125981089944067,0,0.189132678649499,0,0,0.0252838727291502,0,0,0,0,0,0,0,0.23036289710019,0,0,0,0,0,0,0,-0.109433449872676,0,0,0,0.071476822564578
X2882.TT.EQUITY,0,0,0,0,0.185973309977281,0,1.0842021724855e-19,0,0,-0.0314312152254869,0,0,0,0,0,0,0,0,0,-0.052558070710769,0,0,0,0,0,0.274348015717513,0,0,0.0231537520746909,0,0,0,0,0,0,0.515444333770639,0,0,0,0,0.00338709128914317,0,0.000724492072156254,0,-0.0522243571949291,0,0,0
X000166.CH.EQUITY,0,0.0596259653152402,0,0,0,0,0,0,0,0,0,0,0.0614471250853795,0,0,0,-0.0184331546872178,0,0,0,0,0,0,0,0,0,0,0,0.127531600384743,0,0,0,0,0,0.146601630992761,0,0.16045228368533,0.0569193412864883,0.105585018059545,-0.0143335208587477,-0.0361277609009378,0,0,0,0,0.376291644381115,0,0
X600015.CH.EQUITY,0,0,0.000328130470744345,0,0,0.174646051210249,0,0,0,0,0,0,0,0,0,0.0253638315048623,0,0,0,0.148199389874906,0,0,0.15678398948165,0,0,0,0,0,0,0,0,0,0,0.470668822075419,0,0,0.0239583651174749,0,0,0,0,0,0,0,0.00464484637085813,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.110564267357106,0,0,0,0,-0.387594182940452,0.022170363295949,0,0,0,0,0,0,0,0,0,0.171640933846616,0,0,0,0,0,0.0796444418363696,0,0.981611689852077,0,0,0,0,0,0,0,0.0497521522476268,0,0,-0.318474485987534,0,0,0.175939359813365,0
X600999.CH.EQUITY,0,0.0587206182191886,0,0,0,0,0,0,-0.0359810640154309,0,0,0.104234698907115,0,0.0621024141849632,0,0,0,0,0.239053985131142,0.145547717896324,0,0,0.06232595154385,0,0,0.148373560083308,0,0,0,0,0,0,0,0.0392848359488462,0,0,0,0.101682521838729,0,0,0,0,0,0.0703617259985639,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.363781718616885,0,0,0,0,0,0,0,-0.162497852812517,0.067649877519299,0,0,0,0,-0.325411560481624,0,0,0,0,0.309570127382422,0.0591618432966381,0.388438989620225,0.298274146161453,0,0,0,0,0,0,-0.302925152749596,0,0,0,0,0,0,0,-0.123095965917882,0,0,0
X300059.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0.0991470524100382,0,0,0,0,0,-0.13243556063196,0,0,0,0,0,0,0,0.100088592426999,0.123122954495895,0,0,0,0.132553096245743,0,0,0.0625748671175969,0,0.331828669173258,0,0,0,0.0131474455431993,0,0,0,0,-0.105187844544109,0.272502731998527,0,0,0,0,0,0.178721469454516
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.134582138451576,0.230148168739427,0,0,0,0,0.0558149220715883,0,0,0,0,0.00140520721303754,0,0.14010180552234,0,0,0.00818029220370099,0,0,0,0,0,0,0,0.0946546059370854,0,0,0,0,0,0,0,0,0,-0.0831055598798145,0.268512684875441,0,0
X000776.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0.112056780724007,0,0,0.0639097947311142,0,0,0,0.130606223303959,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.490241750189176,-0.00958889168480881,0,0.0488713017765477,0,0,-0.0265082148588399,0,0,0,0,0.115759977088216,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728858144062959
X2891.TT.EQUITY,0,0.0679390453174205,0,0.145307311791568,0,0,0,0,0,0,0,0,0.0799969283258978,0,0,0,0,0,0,0.199693327112885,0,0,0,0,0,0,0,0.543168553848014,0,0.137987245780052,0.0734087219143043,0,0,0,0,0.179588477154492,-0.702547483831348,0,0,0,0,0,0.171316734359305,0,0,0,0,0
X2886.TT.EQUITY,-0.188334682432315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638123729945979,-0.0876552895807077,0.0924226668471224,0,0,0,0,0,-0.0639716505865599,0,0,0,0,0,0,0,0,0,-0.0124996702723607,0,0,0,0,0,0,-0.0152902790154642,0,0,0,0,0,0,0.777485517699643,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0271887877228772,0,0,0,0.0367985542419408,0,0.307674963898536,0,0.120352826734627,0.0554870842524711,0,0,0.0402276677997648,0,0.0878351729564737,-0.0729876665329275,0,0,0,0.16679630262207,0,0,0,0.00706135374869569,0.235451273288668,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.233860931322514,0,0,0,0.124658527040586,0.581198044776303,0,-1.25871738328558,0,0,0,0,0,0,0,0.0313834984579234,0.317297992212241,0,-0.0954579934563301,0,0,0,0,0,0.216553565921898,0,0,0,0,0.0823493602398423,0,0,0,0.363806136511254,0,0,0,0,0,0,0,0,-0.166474931209469,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0223376038505865,0,0.0700791458655452,0,-0.0911812343329695,0,0.0811110717847918,0,-0.0066785057377088,0,-0.0894661799405181,0,0,-0.221153202406245,0,0.432647425478407,0,0,0,0,0,0.079544291460676,0,0,0,0.188752814978197,0,0,0,0.0143208190903355,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.212825555251149,0.0556641155131687,0,0,0,0,0,0,0,0,0,0,0,0,0.336715259137298,0,0,0,0,0,0,0.429620009518099,0,0,0,-0.00841185809720886,0.000243878436577159,0,0,0,0,0.0586416932884305,0,0,0,0,0,0,0.141894763428411,0.0606454138364169,0,0,-0.221430842149387,0,0,0,0
X600958.CH.EQUITY,0,0,0.0679733810669891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104748413630409,0,0.192165323995202,0.0974565959073398,0,0,-0.0371585163191777,0.271358654693059,0,0,0,0,0.191775760097591,0,0,-0.00801801120927363,0.0126567767906009,0.125551859593217,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0.0585429377943177,0.0102489584953833,0,0,0,0.00409685325673379,0,0,0.0617754881014347,0,0,0,0,0.0853016564628622,0,0,0,0,0.0550714897957157,0,0,0,0,0,0,0,0,0.0176342797675335,0,0.0954481784317883,0,0,0,0,0,0,0.793132568282898,-0.0182191895020756,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.0389734783722453,0,0,-0.0798012563376453,0,0,0,0,0,0.155393405039704,0,0,0,0,0.071356928370636,0,0,0,0,0,0,0,0,0,0,0,0,0.0118527107852342,0,0,0,0.11647980279417,0,0.183867653090539,0,0,0,-0.0500111522858893,0,-3.46944695195361e-18,0.0252740970072559,0,0,0,0
