,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.395090219332888,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0266477832595339,0,0,0.363897807241788,0,0,0,0,0,0,0,0,0,0,0,0.170407810249714,-0.0705477985775538,0,0,0.0362934590575786,0,0.0198864449684377,0,0.0915461601536095,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.702004652793767,0,0,0,0,0,0,0,0.226555079556797,0,0,0,0,0,0,0,0,0,0,0.0238456614058117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0566945044217777,0.256669712196917,0,0,0.113453336816241,0,0,0,0,0,0,0.0104415114068866,0,0,0,0,0,0,0,0,0,0.0758711630873519,0,0,0.0978978692596548,0.151537539760364,0.0853690114936913,0,0,0,0,0,0,0.0725441116974053,0,0,0,0.0982034525783285,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.160954045558921,0.0895343110689589,0,0,0,0,0,0,0,0,0,0,0.246373146022569,0,0,0,0,0,0,0,0,0,0,0.0963237221028932,0.0306286685557187,0,0,0,0,0,0.0108447150758672,0,0,0,0,0,0,0,0,0,0.125927430597982,0.0305975064000178,0
X000001.CH.EQUITY,0,0.0430555909414048,0,0,0,0,0.0679224640419626,0,0,0,0.232705184201613,0,0,0.118148468243037,0,0.105936289120574,0,0,0,0,0,0.207128768407381,0,0,0,0,0,0,0.194022824755384,0,0,0,0,0,0,0,0,0,0,0,0,0.0787987701555185,0.0178328576327591,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0537501109634027,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.180677260132621,0,0,0,0,0,0,0,0,0.182663531335345,0,0,0,0,-0.15648931400129,0.5319544085334,0,0,0,0,0,0,0,0,0,0.0230210694360217,0,0.107360936911843,0,0,0,3.46944695195361e-18,0,-0.0480765875383772,0,0
X601601.CH.EQUITY,0,0,0.346975589237927,0.0180713088518078,0,0,0,0.136885030421262,0.101773236200936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501330189494931,0,0,0,0,0,0,0,0,0,0,0,0.460145760125677,0,0,0,0,0.0549721067299876,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0131386805950728,0,0,0,0,0,0,0,0.0508427005369198,0,0,0,0,0,0.350898055635647,0,0,0,0,0.103057150553712,0,0,0.0804844885421014,0,0,0,0.194613447754694,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.244334859390365,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.550969079550384,0,0,0,0,0,0,0.0779637334643824,0,0,0,0,0,0,0,0,0.0185160783987195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0250578984452796,0,0,0,0,0,0,0.209325371093317,0,0,0,0,0,0,0.311861676181126,0,0,0,0.267924340474226,0,0,0,0,0,0,0,0.0931176378762955,0,0,0,0.0247249524005084,0,0,0,0,0,0,0,0,0,0,0,0,0.0365649985853526,0,0
X600016.CH.EQUITY,0,0,0.0692926099137198,-2.16840434497101e-19,0,0,0,0,0,0,0,0.500880336017558,0.0503733885897613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661761472433343,0,0,0,0,0,0,0.0770067539683932,0,0.226167739014362,0,0,0,0
X601998.CH.EQUITY,0,0.0587998635613861,0,0,0,0,0.0200026721492249,0,0,-0.0142159728273147,0.0473617544547999,0.141431033769431,0,0,0,0,0,0,0,0,0,0,0,0,0.168275110357229,0,0,0,0,0.117056387800203,0,0,0,0,0,0,0.208614503402446,0,0,0,0,0,0,0.236360136119554,0,0,0.0812357376794103,0,-0.0679921705878055,0
X267.HK.EQUITY,0,0,0,8.67361737988404e-19,0.333862855940234,0.0488620108908205,0,0,0.0188808497213001,0,0,0.244954851759368,0,0,0,0,0,0,0.110738969789436,0,0,0,0,0,0,0,0,0,0,0,0.14816317992681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534858248976243,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767219149961324,0,0,0,0,0,0,0,0,-0.0454220436950135,0.476247513162623,0,-0.055664286390428,0,0,-0.0821201391530986,0,0,0.344434702467254,0,0.281411892078807,0
X601818.CH.EQUITY,0,0,3.46944695195361e-18,0.116765335021632,0,0,0,-0.0719396882810547,0,0,0.0666609550392311,0,0,0,0.231242095210137,0,0,0,0,0,0,0.0139976945943427,0,0,0,0,0,0,0.0867353047965692,0,0,0,0,0,0,0,0.419399605178547,0,0,0.0289273281299483,0,0,0,0,0,0,0,0,-0.0256216612970992,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149100235106303,0,0,0.152257005317735,0,0,0,0,0,0,0,0,0,0,0.13044705060548,0,0,0.134660391243744,0.0655357015960615,0,0,0.22176253571721,0,0,0,0,0,0,0,0.0339312070589548,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.370045193795461,0,0,0,0,0,0,0.0217110773256654,0,0,0,0,0.203304901406042,0,0,0.105951336517243,0,0,0,0,0,0.0850771166700818,0,0,0,0,0,0,0,0.189247903045554
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448345828157586,0,0,0,0,0,0,0,0.0974434137902952,0,0,0,0.338167748549691,0,0,0,0,0,0,0,0,0,0.0610040145658844,0
X002142.CH.EQUITY,-0.00521621231684655,0.268834011792568,0,0,0,0,0.335060868199661,0,0,0,0,0,0,0.0391277944730704,0,0,0,0,0,0,0,-0.0438753273192224,0,-0.0225727918722922,0,-0.116468293413968,0,0,0,0.608013590381538,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440793646260469,0,0,0,0,-0.288354982754224,-0.100067524699782,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0435577838448729,0,0,0,0.0198957675320496,0.0682828553367957,0,0,0,0,0,0,0,0,0,0,0,0.0953884342141035,0,0,0,0,0.192741412408806,0.15575510976409,0.0147911273928332,0.241146525810343,0,0.00388737665049328,0,0,0,0,0,0,0.132557357225276,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.214569463162294,0,0,0,0.0519539759825061,0,0,0,0,0,0,0,0,0.122811382511841,0,0,0,-0.0467848973655515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404584602715549,0,-0.0299020194435355,0,0,0,0,0.290188630903409,0,0.0602724021805502,0,0,-0.112033833948407
X601229.CH.EQUITY,0,0,0.335936948700907,0,0,0,0,0,0,0.104253615727876,0.147758102095402,0.084574777632741,0,0,0,0,3.46944695195361e-18,0,0.151598335766388,0,-2.77555756156289e-17,0.0820557873665827,0,0,0,0.256791438025082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250860570821911,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.0470156763060888,0,0,0,0,0,0.00874454052439796,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.058783499250463,0,0,0.264550308323084,0.22547607909207,0,0,0,0,0,0,0,0,0,0,0.196263717602245,0,0,0,0,0.0625028213455481,0,0,0,0,0,0.111774657036478
X300059.CH.EQUITY,-0.0758449059001569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215959772863701,0,0,0,0,0,0,0,0,0,0.025380728824556,0.0607656730993758,0.0913149160128607,0,0,0,0,0,0,0,0,0.2259495039067,0,0,0,0.0195138505844494,0,0,0,0,0.0154311866290019,0,0.293171034255343
X000166.CH.EQUITY,0,0,0,0.0681361986255938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105901993175709,0.0422010475186139,0.294958360083185,0,0,0,0,0,0,0,0.132073513655121,0,0,0,0,0,0.00949300693638329,0,0,0,0,0.0172601833674958,0,0,0.347361900145608
X601169.CH.EQUITY,0.0353249861930416,0,0,0,0.0605187998742095,0,0,0,0,0,0,0.4545019813104,0,0,0.056668220076034,0,0,0,0,0,0,0,0,0,0,0,0,0.00717082885574085,0,0,0,0,0,0,0,0,0.141204702951061,0,0.228088122455027,0,0,0,0,0.0284553554396909,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0237246165285529,0,0,0,0,0,0.0282981224997771,0.41662816158597,0,0,0,0.0548823562294149,0,0,0,0,0.112338627071784,0,0,0.038035088174674,0,0.0176182531996054,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0612026001119866,0,0,0,0,0,0.145301424458995,0,0.0613687937293589,0,0.00134614768172538,0,0,0,0
X2881.TT.EQUITY,0,0.167494275031747,0.178846214843493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0572175606067581,0,0,0,0,0,0,0.321097149874737,0,0,0,0,0,0,0,0,0.0694436342326921,0,0,0,0,0.0659527632983835,0,0,0.0503858218015947,0,0
X000776.CH.EQUITY,0,0,0,0,-0.0488768367490038,0,0,0,0,0.0234257111032709,0,0,0,0,0,0,0,0.110797988647313,-0.0193495506807822,0,0,0,0,0.0274101650835674,0,0,0,0.212248102952072,0,0,0,0,0.225954056394196,0,0.0615560343343745,0,0,0,0,0,0,0,0,0,0,0.129531144666593,0.0924365046835014,0,0.0177912570243004,0.149287688969911
X2891.TT.EQUITY,0,0,0.469745118492884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100934408875126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136939901714042,0,-0.0257636076164736,0,0.328528471870092,0,-0.12046548701256,0,0,0
X2886.TT.EQUITY,0.521733763858064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334691796845442,0,0,0,0,0,-0.111654567154092,0,0,0,-0.0904977444294579,0,0,0,0,0,0,0.177096009144946,0,0,0,0.0601507032268198,0.358827860767899,-0.409003284355349,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0252535188847187,0,0,0,0,0,0.0258946750436405,0,0,0,0,0,0,0,0.065603944068768,0,0,0,0,0.0805595185947057,0,0,0.124975014699887,0,0.158761708121168,0.382178586202247,0,0,0,0,0,0,0,0,0.0670924015904138,0,0,0,0,0,0.126485114124152
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0279818223589971,0.300631609490457,0,0,-0.172081122519314,0,0,0,0,0,0,0,0,0,0,0.113868632691822,0,0,0,0,0,0,0,0,0,0,0,0,-0.061225460465665,0,0,0,0,0,0,0,0,0.224750437058808,0,0,0.614340878265398
X601916.CH.Equity,-0.197297461161479,0,0,0,0,0,-0.408073081814024,0,0,0,0,0,0,-8.67361737988404e-19,0.214112950269303,0,0,0,0,0,0,0.734030196169388,0,0.0909976286404517,0,0,0,0,0,0,0,0,0,0,0,0,0.219747334941389,0.239653667895765,0,-0.0128715327583028,0,0,0,0,0,0,0,0,0,0.0147706640805353
X2884.TT.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0.0491894206588449,0,0.334384801425073,0,0,0,0,0,0,0,0,0,-0.115686557300558,0,0,0,-0.0230508972963693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441659848859412,0,0,0,0,0,0,0.308008757528068,0,0
X600919.CH.EQUITY,0,0,0.301216790405192,0,-0.0141749852473887,0,0,0,0,0.15529658423517,0,0.254367096428195,0,-0.0335656742800227,0,0,0,0,0,0,0,0,0,-0.11151924019881,0,0,0,0,0,0.101788076862936,0,0,0.169978895405214,0,0,0,0,0,0,0.0817167356455192,0,0,0,0.0226857252003232,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.120896892761589,0,-0.120085057855266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922332537221138,0,0.26249175283244,0,0,0,0,0.280239793550752,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101820353770438,0,0,-0.352607049647868,-0.16340079283669,0.625552618996519
X2892.TT.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0400339497856877,0,0,0,0,0,0,0,0,0,0.0602872441327772,0,0,0,0.0771173701029203,0,0,0.188247476961848,0,0,0,0,0,0,0.208993610573705,0,0.108459550043336,0,0,0,0,0.16141667707912,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.0833361899712592,0,-6.93889390390723e-18,0,0,0,0,0,-0.210281257760983,-6.93889390390723e-18,0,0.523852397746071,0,0.0454863783457891,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0.0484280431162477,0,0,0.0258330229307243,0,0,-0.143306511013997,0,0.462924496318767,0,0,0,0,0,0,0,0.233144583083662,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157882697255969,0.112506411543112,0.235269485042081,0,0,0,0,0,0,0,0.254585594656619,0.0344392703647974,0,0,0.109960196376798,0,0.0809805837100369,0
