,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY
X600919.CH.EQUITY,0.0211032714330228,0,0.0657181047751005,0.0152019710725249,-0.0905408642201723,0,0.0956210118469415,0,0,0,0,0,0,0,0,0,0,0.266894467427302,0,0,0,0,0,0.0741491357166032,0,0,0.0326397889365728,-0.0461971585100217,0.512505147593371,-0.140385633033103,0,0,0,0,0,0,0,0,0,0.0214873520430522,0,0,0,0,0,0,0,0,0,-0.0454584015121358
X601229.CH.EQUITY,0,0,0,0,0.00620084098531866,0,0,0,0,0,0,0,0.363692183609145,0,0.0671999268959691,0,0,0.108855198694066,0.0595954903548305,0,0,0,0,0,0,0,0,0,0,0,0,0.056281949231426,0,0,0,0,0,0.172653576653852,0,0,0,0,0,0,0,0,0,0.115765466529316,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.106056608643066,-0.0106112861640171,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651818825173092,0,0,0,0.13566775683514,0,0,0,0.337467552957699,0,0,0.145014566791966,0,0,0,0.287760443272432,0,0,0,0,-0.18200562081389,0,0,0,0,0,0,0,0.000490197562679041,0.398882789888116,0
X002142.CH.EQUITY,0,0,0,0.0165517978116915,0,0,0,0,0.169969895602479,0,0.351846548560386,0.019800173147366,0,0,0,0.0329432295388862,0,0,0,0,0,0,0,0,0,0,0,0,0.0302351031721193,0,0,0.264899234744757,0,0.210307063993085,0,0,0,0,0,0,0,-0.112912860004158,0,0,0,0,0,0,-2.77555756156289e-17,0
X601916.CH.Equity,0,0,0,-0.0407161186129505,-0.188063911743545,0.0529190181646373,0,0,0,0,0,0.291877141398243,0,0,0,-0.110708390296991,0,0,0.12229645294865,0.0988428166224302,0,0,0,0,0,0,0,0.032370540612989,0,0,0,0,0,0,0,0,0,0,0,0.0921506167124649,0,0,0,0.223692906097697,0.364537583268097,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.00358031606211585,0,0,0,0,-0.11454558936541,0,0.424148855935879,0,0.11229189194897,0,0,0,0,0,0,0.0385144437711891,0,0,0,0,0,0,0.100132954048377,0,0.192595482522008,0,0,0,0.10962631736254,0,0,0,0,0,0,0.0115979395108841,0,0,0,0.0716351238704447,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.280239528036353,0,0,0,0,0,0,0,0,-0.39532346829086,0,0,0.0295980021709228,0,0,0,0.952538488062145,0,0,0,0,0,0,0,0.0720072333187666,0.298319918604094,0,0,0,0,0,0,0,0,0,0,0,0,0.138169366358472,0,0,0,0,0,-0.276524437704541,0
X11.HK.EQUITY,0.120608840250241,0,0,0,0.2947075229368,0,0,0,0,0.232823113644734,0,0,0,0.0249894117807672,0,0,0,0,0,0.194134118141488,0,0,0.174662444175743,0,0.0550441565017904,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.268820933252636,0.250137587343127,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.23647418393547,0,0,0,0,0,0,-0.181778179487931,0,0,0,0,0,0,0.466417760693089,0,0.0473696197719754,0.243168576931022,0,0,0,0,0,-0.0901231410432848,0,0,0,0.179136724312662,0,0,0,0,0,0,0.163183866398819,0,0,-0.0134414770418801,0,0,0.0814021137134115,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0989821733199778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194186512184002,0,0,0.0684701617261712,0.039893025326558,0,0,0.195524476168951,0,0,0,0.134166319819687,0,0,0,0.0654655069702493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415856481126432
X601077.CH.Equity,0,0,0,0,0.0845466277892179,-0.0271017340452605,0,0,0,0,0,0,0,0,0,0,0,0.0585802590557527,0.320421019258609,0,0,0.102434002334066,0,0,0,0,0.0956814691341189,0.0373003662642484,0,0.131161056115722,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.128520298148038
X601336.CH.EQUITY,0,0,0,0.117830534241058,0.128774833798664,0,0,0,0,-0.00520248705553069,0,0,0,0,0,0,0.0789938217790959,0.0546317196135646,0,0,0,0,0,0.248551698826553,0,0.0587021234226732,0,0,0,0.215567826589486,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.161071650729557,-1.73472347597681e-18,0,0,0,0,0.196533003235116
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.118780942637416,0,0,0,0,0,0,0,0,0,0,0.0177685422576831,0.00921308912795608,0,0,0,0,0.0177277169485139,0,0,0,0.0533936208522805,0,0,0,0,0,0,0,0,0,0,0,0.0226371724739658,0,0.164663105548244,0.225292106898837,0,0.0348067744840013,0.0578295816999139
X601838.CH.EQUITY,0.121977049761495,0,0.14558558724491,0.00092205164726946,0,-4.33680868994202e-19,0,0,0,0.00648578342080371,0,0,0.0468815263546693,0,0,0,0.0725434655542972,0,0,-0.0960907115576246,0.144194630740601,0,0,0.302407411133218,0,0,0,0,0.0429512903215464,0,0,0,0,0,-0.0075431804377342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0.0195760928814742,0.129035472374399,0,0,0,0,0,0,0,0,0,0,0,0.0859414233877286,0,0,0,0,0,0,0,0,0.102080702454,0,0,0,0.0230926748335308,0,0,0,0,0,-1.73472347597681e-18,0.152191176052592,0.144656768811096,0,0,0,0,0,0.19044032372451,0,0,0.0571901695032804,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0505829285153529,0,0,0,-0.309251372090322,0,0.0301866439790609,0,0,0,0,0,8.67361737988404e-19,0.336470424813351,0,0,-0.0929813496206778,0,0,0,0,0,0,0,0.0243533143162062,0.536097024706645,0,0.214675410593281,0.0697300057503165,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0283581755056419,0,0,0,0,0,0,0,0,0,0,0,0.0783058393246656,0,0,0.0783074702199617,0,0,0,0,0.106682108185633,0,0,0,0.0512134523344246,0,0,0.626485406364894,-8.67361737988404e-19,0,0,0,0.0125783209088261,0,0,0,0,0,0,0.0404066194072835
X601211.CH.EQUITY,0,0,0,0.0801509716655784,-0.0206482767541245,0,0,0,0,0.0151681731514616,0,0,0,0,0,0,0,0,0,0,0,0.251027742710956,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0930515718915403,0,0,0.0427118824724246,0.387672135027926,0.134459705347694,0.0865899154314307,0.00894942575963402,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20298343613898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811633971471269,0,0,0.285992982487431,0,0,0,0,0,0,0,0,0,0,0.197517278639977,0,0.286861827470343,0,0
X601881.CH.EQUITY,0.0702041003621844,0,0,0,0,0,0,6.93889390390723e-18,0.0333584736353248,0,0,0,0,0,0,0,0,0,0,0,0,0.0609834470426293,0,0,0,0,-0.0273325547621129,0.154344640909868,0,0,0,0.00627447365925797,0,0,0,0,0,0.120162706610254,0,0,0,0,0,0,0.247925982096632,0.224938745806325,0,0.00970493667438901,0.179263115700846,0
X000776.CH.EQUITY,0,0.0825832523453936,0,0,0.0243420498567719,0,0,-0.119861566728935,-0.0435204910976913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361743987214618,0,0,0,0,0,0,0,0,0,0.496300553142389,0,0,0.128329270184611,0,0.0602517756677197,0,0,0,0,0,0.318286158779699,0,0,0,0,0,0
X000166.CH.EQUITY,0,0.0553037776070338,0,0,0,0.117045219590314,0.0121753337480633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285836660607757,0,0,0.0374889054550528,0,0.0697899236466581,0,0,0,0,0,0,0,0,0.135668304571883,0,0.564790554403137,0.0298414149291991,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972411942300163,0,0,0.0850613313990761,0,0.0670976486483224,0,0,0,0,0,0,0.039890469646819,0,-0.0297032472930416,0,-0.00120303214705662,0,0,0,0,0,0,0.0383427034242844,0,0,0,0.0144069651102076,0.0520393817968946,0,0.127053941441276,0,0.412939964021233,0.115506200162724,-0.0343214906329259,0,0
X601066.CH.EQUITY,0,-0.140543505034455,0,-0.0242338766438332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853915035085932,0,0,0,0,0,0.384497289583796,0,0,0.203200493733612,0,0,0,0.205774671752925,0.113965245331335,0,0,0,0,0.0571180863946786,0,0,0.0184204196366146,0
X002958.CH.EQUITY,0,0,0,0,7.35405494130563e-05,0,0,0.0854111772378271,0,-0.0544444097890672,0,0.036543578737467,0,0,0,0,0,0,0,0,0,0,0.0937548383871255,0.0358716536023162,0,0,0,0,0,0,0,0,0,0,0.357322130172427,0,0,0,0,0,0,0,0,0,0,0,0,0.133878825023083,0,0.135618408336766
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000731803867845948,0,0,0,0,0.0120709668533216,0,0,0,0,0,0,0,0.0647074450447938,0,0.151118644718175,0,0,0,0.367301953319482,0.0725028157048631,0.0340323722883216,0,0,0.193934359587495,0.0690150307234239,0,0
X600958.CH.EQUITY,0,0,0,0.0324698623807478,0,0,0,0,0,0,0,0,-0.0800949876309518,0,-0.0859729596379746,0,0,-0.180618894255593,0,0.208168515551466,0,0,0,0,0,0,0.0333897424781137,-0.0600586736310107,0,0,0,0,0.350346124741253,-0.032277668632992,0,0,0,0,0,0.0425568370863553,0.0136944993804254,0.126458989180492,0,0,0,0.290481818901082,0,0,0,0
X600928.CH.EQUITY,0.115479993628306,0,0,-0.070345416308197,-0.0258196330082776,0,0,0,0,0,0,0,0,0,0.132961534223501,0,0,0,0.0414390513978734,0,0,0,0,-0.0601405218249862,0,0,-0.00944098510688929,0,0,0,0,0,0,0,0.186608991762089,0,0,0,0.402457703148518,0.0492665591118954,0,0.0303260407220381,0,0,0.13994647600593,0,0,0,3.46944695195361e-18,0
X388.HK.EQUITY,0,0.0750575275994695,0,0,0,0,0,0,0.352089944485326,0,0,-0.121764950245415,0,-0.265571234638215,0,0,0,0,0,0.159660645437753,0,0,0.245507204946946,0,0,0,-0.122340525649498,0.0349985163063336,0.407715399843936,8.67361737988404e-19,0,0,0,-0.0961388588462692,0,0,0,0.0552531733306334,0,0,0,0,0,0.0528521557361861,0,0,0.0678950677287233,0,0,0
X000627.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.132144382868602,0,0,0,-0.0277047342691161,0,0,0.0116394823532122,0.0378541318312774,0.0453922408128737,0.0808056458739718,0,0,0,0.274390964967454,0,0,0,0,0,0,0,0,0,0,0,0.00903354592693693,0,0,0,0,0.18412103648915,0.134845876746387,0,0
