,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X000069.CH.EQUITY,X601901.CH.EQUITY,X600061.CH.EQUITY
X601998.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0.0216054149139977,0,0,0,0.262703149698522,0,0,0,0,0,0,0,0,0,0.209343276499161,0,0,0,0,0,0,0,0,0,0,0.272506036048906,0,0,0,0,0,0,0,0,0,0.0372667543051698,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0921549349559451,0,0,0.030857291992619,0.277260248325052,0.111435618095905,0,0,0,0,0,0,0,0.225495717122325,0,0,0,0,0,0,0,0,0,0,0,0.0945703286299559,0,0,0,0,0,0,0,0,0,0.0267896358684212,0,0,0,0,0.0743205877680813,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0890709823930542,0,0,0,0,0,0,0,0,0,0,0,0,0.0102915820317217,0,0.457576511265173,0,-0.028587139291704,0,0,0.0797048056934514,0,0,0.123418144103648,0,0,0.0149835810956732,0.183207112776736,0.0909802119666853,0.00746074196318926,0,0,0,-0.0518829081495045,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.0974096715389682,0.0999084997782388,0,0.138796995862916,0.174791446212094,0,0,0,0,0.0519978023827035,0,0.0542809473736278,0.0238598702475625,0.0154650591351164,0,0,0,0.0231450801329152,0,0,0,0,0,0,0.157220657019138,0,0,0,0,0,0,0,0.0138677723161593,0,0,0,0,0,0,0.109917859777894,0,0
X601818.CH.EQUITY,0.294821533401158,0,0,0,-0.0617787362224873,0,0.14315932417793,0,0.248230237705067,0.198964258370906,0,0,0,-0.0328479268164149,0,4.33680868994202e-19,0,0,0.0701449704223122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708160587063981,0,0,-0.0103114727660121,0,0,0,0.100472520447617,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.476503179814273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184762755901507,0,0,0,0,0,0,0,0.183078606057186,0.122103523763829,0,0,-0.0371559549218229,-0.253907419279015,0,0,0,0,0,0
X601211.CH.EQUITY,0.0589201887405047,0,0,0,0,0,0,0,0,0,0,0.0194088575727346,0,-0.0162838596747339,0,0.0868008650358999,0,0,0,0,0.0132256160383258,0,0,0,0,0,0,0.0787859290852363,0,0,0,0.319270251282513,-0.0346111599843165,0.00972959182349984,0,0.344763376641855,0.101352593475921,0,0,0.0427824928696822,0,0,0,0,0,0,0.0787969376220643,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.174936654843351,0.190534272470489,0,0,0,0,0,0,0,0.159816466355634,0,0.160020494272034,0,0,0.306737449483836,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0314424992252833,0,0,0,0,0.024677558805252,0,0.157681664200134,0.0337957939283962,0,0,0,0,0,0,0
X601688.CH.EQUITY,3.46944695195361e-18,-4.33680868994202e-19,0,0,0,0,0,0.0647738426332737,0,0.0135150570142378,0,0,0,0.0482698581687574,0,0,-2.16840434497101e-19,0,0,0,0.506990005043236,0,0,0,0,0,0,0,0,0,0.107537729961671,0.00971963751785333,0,0,0,0.230555257731014,0,0,0,0,0,0.0102961894338038,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.015789090393813,0,0,0,0.106248915578079,-0.0149825020855024,0,0,0,0.10719593666809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184406570098372,0.15002543994029,0,0,0,-0.0299347272744132,0,0,0.33084543375237,0,0,0,0
X601229.CH.EQUITY,0.017884172318515,0,0,0,0,0,0,0,0,0.105368959303364,0,0,0,0,0,0.1654808180669,0,0,0,0,0,0,0.175511060377868,-0.00279020153305667,0.178034444522256,0,0,0,0,0,0,3.46944695195361e-18,0,0.0396851022454285,0,0,0,0,0,0,0,0,0,0,0,0,0.329915184262819,0
X601169.CH.EQUITY,0,0,0,0,0,0.131481488756379,0.15605175199545,0,0,0.0442309684736551,0,0,0,0,0,0,0.060489491118526,0,-1.73472347597681e-18,0,0.0524553869922735,0,0,0,0,0.0242134306461811,0,0,0,0,0.091309051165664,0,0,0,0.281639257379787,0,0,0,0.0577555458573102,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.02802273030298,0,0,0,0,0,0,0,0,0,0,0,0.0739150079501312,0,0,0,0,0,0,0.0497534547813015,0,0.00365604517868986,0,0,0,0,0,0,0,0,0.0651467471652516,0,0,0,0,0,0,0,0,0,0,0.68733141566981,0,0.0208431052987431,0.0488074555763811,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147671720376786,-0.0728303823707671,0,0,0,0.226906890537007,0,0,0,0.165027866360113,0,0.0701081715302565,0.0242085260301043,0,0,0,0,0,0,0.389413969779719,0,0,0,0,0,0.00904076987970243,0.0537413159172351,0,0.0930211001211019,0,0,0.0520664859036785,0
X2882.TT.EQUITY,0,0,0,0,0.133642544909366,0,0,0,0.437641402571207,0,0,0,0,0,0,0,0,-0.196140376021479,0,0,0,0,-0.139713674216009,0,0,0,-0.186055842601641,0,0,0,0,0,0,0,0,0,0.164219424888259,0.767634039708032,0,0,0.213661787963973,-0.0516516058615099,0,0,0,0,0,0
X002142.CH.EQUITY,0.0627177389106093,0,0,0,0,1.73472347597681e-18,0.131334699829169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248241165853889,0.00182055848113645,0,0,0,0.0774462840326027,0,0,0,0,0,0,0,0.0640249024450516,-1.38777878078145e-17,0,0,0,0,0,0,0,0.150695619749998,0.486619153903169,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422189540325081,0,0,0,0,0,0,0,0,0,0.205540995068729,0.0631625209326329,0,0,0,0.104283052240231,0,0,0,0.115360578166269,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0638226678972244,0,-0.0276200940058811,0,0,0.0145443691422114,0,0,0,0.318126100652506,0,0,0,0.107992022640777,0,0,0.0153424212886027,0,0,0,0.178113394304547,0,0,0.297866331786832,0,0.0712244654564805,-0.0590564861084369,0,0.037915719681751,0,0,0,0.0757830646753415,0,0,0.00977194218244866,0
X002736.CH.EQUITY,0,0,-0.0428565932648991,0,0,0,0,-0.114625422772441,0,0,0,0.148479199828212,0,0,0,0,0,0,0,0,0.122587571520707,0,0,0,0.14149570066853,0,0,0.388081186464307,0,0,0,0,0,0,0,0,0,-0.0443464675285811,0.104184858936707,0,0,0,0,0.237890047698128,0,0,0,0.0279313824805831
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0349436755543746,0,0,-0.0555104519125698,0,0,0,0.233800200494935,0,0,0,0,0,0.153897291587483,0,0.0525237056280168,0,0,0,0,0,0,0.568818300035588,0,-0.0633342496282531,0,0,0,0,0,0,0.246148938211725,0,0,-0.133507229615766,0,0.0813016195247402,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0599070683736369,0,0,0.109659239884524,0,0,0,0.627295579549494,0,0.0394431910319406,0,0,0,0,-0.0817932117512424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121470823570538,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828677525503402,0,0,0,0.0695432076417647,0,0,0.0622562625226519,0,0,0,0,0,0,0.159769737216637,0,0.0361552949499135,0,0.116367814438363,0,0,0,0,0.0650055402197982,0,0.111542836235442,0,0.110352255353375
X2891.TT.EQUITY,0,0,-0.223035562930551,0,0,0,0,0,0,0,0,0,0,0,0.00602181484873979,0,0.365942864942935,0.0656506491836757,0,0,0,0,-0.064971991998821,0,0,0,0,0,0,0,0,0,0.130412828312217,0,0.126786142442163,0,0,0.320010910619768,0,0.0810117803504198,0,0,0,0,0,0,0,-0.134608086657846
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.113607485216005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232361386048538,0.0366456618297495,0,0,0.0487886141920466,0,0,0,0,0,0,0,0.0421335336153764,0,0.405022008374218,-0.0013955526573507,0,0,0,0,0,0,0.0233850639169746,0,0.205394710773259
X600919.CH.EQUITY,0,0,0,0,0,0.270303631074458,0,0,0,0,0,0.0554194808138814,0,0,0,0,0,0,0,0,0,0,0,0,0.189287354619902,0,0,0,0,0,0.269596049428613,0,0,0,0,0.0855962511539306,0,0,0,0,0,0,0,0,0,0,0.05699532728184,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.035134228144119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285020567937353,0,0,0,0,0.110254113475116,0,0.237428955255825,0,0,0.0375803359033078,0.0203188507417224,0,0,0,0,0,-0.0808949235216787,0,0,0.055430644267527,0,0,0.181362019344021
X601009.CH.EQUITY,0,0.166106032158851,0.0891538865762463,0,0.0373829711151969,0,0,-0.138819442446491,0,0,0.352944109589721,0,0,0,0,0,0,0.182610461424328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124015094304035,0.121569009006856,0,0,0,0,0,0,-0.101268597523115,0,0,0.20573546497736,0,0.000551787898479976,0,0
X000069.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0.399990480253068,0,0,0,0.190101650808304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707010924155578,0,0.431422309722324,0,0,0.0708678687994674,0,0,0.114502480623578
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852141957282085,0,0,0,0,0,0,0.075073245849667,0,0,0,0,0,0.307335860414461,0,0,0,0.178079453566087,0.0397290170922269,-0.311923323201115,0.406702962771733,0,0.0675434653316096,0,0,0,0.238144860071406
X600061.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.175920744253332,0,0,0,0.128204764742779,0,0,0,0,0,0,0,0,0.0343448400369051,0,-0.247078301753215,0.236148334222337,0.0378486186199369,0,0,0,0,0,0,0,0.102170266154644,0,0,0,0.200509779428521,0,0.041304327540651,0,0.35527088894029,0,0.0290184165307847,0,0
