,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY,X600919.CH.EQUITY
X601658.CH.Equity,0,0.0741204471427808,0.316422093147207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170498332753391,0,0,0,0,0,0,0,0,0,0,0.191425482301878,0,0,0.129354557324229,0,0,0,0,0.0262609416729434,0,0.010433789393019,0,0,0,0,0,0,0,0.0906091579870568,0.0306713810545657,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0149944836923081,0,0,0,0,0,0,0,0.448210054862022,0,0.0140873158593738,0,0,0,0.0938089093644087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671204907752,0,0,0,0.234052727219378,0,0,0,0,0,0.0347446081606748,0,0,0,0,0,0.0749773616512186,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0377207611286155,0,0.471648252245847,0,0,0,0,0,-0.0307228476643504,0,0,0,0,0,0,0,0.0547631735328995,0,-0.0385514219035551,0,0.313396294941042,0,0,0.0966210610494368,0,0.0344897203756112,0,0,0,-0.0120944414356792,0,0,0,0,0.0887237888928258,0,0,0,0,1.38777878078145e-17,0
X601166.CH.EQUITY,0,0,0.0278855635096456,0,0,0,0.130359636482753,0.0335972734938068,0,0,0,0,0,0,0,0,0.054171417905296,0,0,0.0798186755113309,0,0,0,0,0,0,0,0.101094755363488,0,0,0.0421421023584049,0,0,0,0,0,0,0,0,0.463772897003364,0.0931459493662872,0,0,0,0,0,0,0,0,0.0680882629180863
X601328.CH.EQUITY,0.285970755279453,0,0,0.056641230890573,0,0,1.73472347597681e-18,0,0,0.0156546850983619,0,0.0512985406833873,0,0,0,0,0.113937834296195,0,0,0,0,-0.0859767793363652,0,0,0,0,0,0.0439329225343963,0,0,0,0,0.115744008654401,0,0,0.132634583960042,0,0,0,0.0219617660091273,0,0,0,0,0,0,0,0,0,0.0795342901356834
X000001.CH.EQUITY,0,0,0,0,0,0.520451576374879,-3.46944695195361e-18,-0.139494537435833,0,0.0766876673960969,0,0,0,0,0,0,0,0,0.0943315471630529,0,0,0,0.088769372702735,0.088804470197678,0,0,0,0,0,0,0,0,0.214059493393773,0,0,0,0,0,0,0,0,0,0,0,-0.00617860640170531,0,0.0917481513551432,0,0,0.0593981449979656
X600000.CH.EQUITY,0,0,0,0,0,0.0054153363162442,0,0,0,0,0,0,0,0,0.0629020298281462,0.0409411589999082,0,0,0,0,0,0,0,0,0,0,0,0.223979743030724,0,0,0,0,0,0,0,0,0,0,0.0345101606909128,0,0,0.305476038808182,0,0,0,0,0,0,0,0.110553234905857
X601601.CH.EQUITY,0,0.119451830459471,0,-3.46944695195361e-18,0.292719840253051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419515422304591,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0768000954562229,0.0121291376739128,0,0,0,0,0,0.0839598492064379,0,0,0,0,0,0,0,0.0374084744111733,0,0,0.0868900676263045,0,0,0.115494909382682
X601319.CH.EQUITY,0,0.146930374390315,0,0.00278663519033212,0.00601895862718927,0,0,0,0.0325238499370879,0,0,0,0,0,0,0.133858053121246,0,0.150408126918115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230200173147851,0,0,0,0,0,0,-0.134145586559397,0,0,-0.136387982959894,0,0.308764619103339
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244739046388219,0,0,0,0,0,0,0.309137749011114,0.00186303244864085,0.145781025836785,0,0,0,0.0201893904846503,0,0,0,-0.0171883863707431,0,-0.0506455139645691,0,0,0,-0.0564857318005157,0,0,0,0,0,0.599999465154524,0,-0.344249533277192,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509413229046094,0.117073933283501,0,0,0,0,0,0,0,0.0819389802677477,0,0,0,0,0,0,0,0,0,-0.0389373602525976,0.051180056548254,0,0.532137273730371,0,0.298805031946862,0,0.00623521316963244,-0.0351876779757995,0,0,0,0,0
X300059.CH.EQUITY,0,0.0214253396144796,0,0,0,0,0,0,0,0.2565920333864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190628708818436,0,0.00919479632919672,0.182474818902759,0,0,0,0,0,0,0.169803762060277,0.203110574971777,0,0,0.00251136216465681,0,0,0,-0.165219211169585,0,0,0.0378365472216179,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.372731263299412,0,-0.225201139386114,0,0,0,0,0,0,0,0,0,0,0,0.16169181258979,0,0,0,0,-0.0656187610510828,0,0,0.144073643997618,0.21933182354164,0,0,0,0.208984430098475,-0.253895197574564,0,0,0,0,-0.0133070040962473,0,0,0,0.0733162559508521,0.267399302373284,0.0587986549318814,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.407877339004554,0,-0.320334178572394,0,0,0,0,0.331397537464378,0,0,0,0,0,0,0,0,0.235176277745067,0,0,0,-0.0219338069144591,0,0,0,0,0,-0.16892739883012,0,0,0,0,0,0,0,0,0.268157960922418,0,0.0251161347426675,0.161751939255056,0,0,0
X2388.HK.EQUITY,0.265883496743529,0,0,0,-0.0471168851389641,0,0,0,0.148021671167434,0,0,0,-0.14540428301881,0,0,0,0.463712513013684,0,0,0,0,-0.260474696771075,0,0,0,0,0,0,-0.171246977118163,0,0,0.146912898999743,0,0.143043800795322,0,0,0,0,0.215968234731655,0,0,0,-0.112032215900543,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.268077996913396,0,0,0,0,0,0,-0.0389059455476974,-0.0851321496043018,0,0,0,0,0,0,0,0,0,0,0,0,-0.267054560689688,0,0,0,0,0,0,0.281873658582301,0.133654993066964,0,-0.0194739147688171,0,0,0.292782653272392,0,0,0.0860655637431299,0,0.226765356951076,0,0.198241318364418,0,0.0582464796475113,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230717122617784,0,0,0,0,0,0,0,0.289135837403255,0.084793906119326,0,0,0.284118212941436,0,0.127261773574823,0,0.104053701694986,0.018183071049415,0,0,0,0,0.038620838394914,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0913964603026135,0,0.14349118783675,0,0,0,0,0,0,0.107605014494927,0,0,0.163942481901589,0,0,0.0294667558976532,0,0.186982802264416,0,0,0,0,0,0,0,0,0,0.0238669532846512,0,0,0,0,0,0.0290961258057904,0,0,0,0,0,0.0409070761005941,0,0.00152637570221988,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.167755370263472,0,0,0,0,0,0,0,0,0,0,0,0,0.205349228037108,0,0,0,0.171148129052017,0,0,0,0,0.0543340681927514,0,0,0,0,0.179189806766112,0.0396626519391711,0.161277147711725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.242371560464368,0,0,0,0,0,0.0404570754399981,8.67361737988404e-19,0,0,0.0217904230323244,0,0,0,0,0.429708783841381,0,0,0,0,0,-0.0495696367627344,0,0,0.0458394360624013,0.00224895751953774,0,0,0,0.137643050500555,0,0,0,0,0,0,0,0.0356581002075771,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0532454338852679,0.0457423308120527,0,0,0,0,0,0,0,0,0,0,0.394925559036961,0,0,0.122776422071921,0,-0.13388362507775,0,0.100007936623326,0.0731427246704836,0,0,0,0,0.0229912849857527,0.0885395133452493,0,0,0,0,0,0,0,0.115824612180632,0,0,0,0,0,0,0.0256166524795387,0,0
X267.HK.EQUITY,0,0,0,0,0,0.135880149512838,0,0.0230036944535042,0.079922917383043,0.177178535973543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169636482711253,0,-0.0622352093625704,0,0,0.273330413228742,0,0,0,0,0,0,0,0,-0.0698671829415766,0.10171354606722,0,-0.260171966104695,0,0,0,0,0.244461439319614,0.0357743768410885,0,-0.0595675388804487,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.152729187132238,0,0.0739225648399809,0,0,0,0,0,0,0,0.0930277972852615,-0.0150155365332374,0,0.0653166276688582,0,0,0,0,0,0,0,0.351064610671659,0,0,0,0,0,0.0819640665477604,0,0,0,0,0.0088554493133314,0,0,0,0.0901127210353555,0
X000166.CH.EQUITY,0,0,0.0340141513245085,8.67361737988404e-19,1.73472347597681e-18,0,0,0.114755234643107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105773549335071,0,0,0.209841058667949,0.158477068926535,0,0,0,0,0,0.0899211690512361,0.140871947732258,0,0,0.158442495118767,0,0,0,0,0,0,0,0.0293092874384401,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0711040502101532,0,0,0,0.0657572032294743,0.254680780504871,0,0,0,0,-0.0377201144449606,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246453851706874,0,0,0,0,0,0,0.661322313808895,0,0,0,0,0,0.102495952915254,0,0.138432499305675,0,0,0
X601229.CH.EQUITY,0.444268956719096,-0.112432572300339,0,1.38777878078145e-17,0,0.534901539471916,0,0,0.25570123263218,-0.0346632048315681,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.121169886452936,0.168808062417686,0,0,0,0.174573297575264,0,0,0,0,0,0,0,0,0,-0.295516335287682,0,0,0,0,0,-0.164162157127759,0,0,0.0839802627957105
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.310626338520885,0,0,0,0,0,0,0,0,0,0.0137580166753788,-0.0400602747382235,0,0,0,0,0,0,0.00897445507742201,0,0,0,0.272706242306355,0,0,0,0,0,0,0,0,0.0385022527856213,0,0,0,0,0.156508070228273,0.19425435617569,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41569652987195,0.168102028080756,0.115202958968052,0,0,0,0,0.0219036553426011,0.106501625409954,0,0,0.169934481836372,0,0,0,0.0735296050398885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01126518542381,0
X2881.TT.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0.0963112223320472,0,-0.0175446866066671,0,0,0.0508176430799272,0,0,0,0,0,-0.0982197438468125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839658368491075,0.0810527372476826,0,0,0,0,0,0,0,0,0,0.448606077188374,0.114752464513382,0.139220454133194,0,0,0
X601169.CH.EQUITY,0,0.0249130392671201,0,0,0,0,0.441703701283781,0,-0.0562744478632743,0,0,0,0,0.166362964913777,0,-0.0170659850025514,0,0,0,0,0.432295414536524,0.0490725242427938,0,0,0,-0.0901061108044206,0,0,0,0,0,0,0.044282027012763,0,-0.0325335683150056,-0.0115509041644676,0,0,0,0,0,0,0,0,0,0.0227341894073891,0,8.67361737988404e-19,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0918783982422352,-0.0438615779694419,0,0,0,0,0.0933522443566228,0,0,0,0,0,0,0,0,0.0953309969484772,0,0,0,0,-3.46944695195361e-18,0,0,0.00107215134598878,0,0,0,0.760146813040216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425488347599644,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0401361790218258,0,0,0,0,0,0,0.0491804582588698,0,0.0294768930979283,0,0.000156323072267844,0,0.326999161995814,0,0,0,0,0,0,0,0,0,0.10807290532024,0,0,0,0.0354122551970273,0,0,0.0820591281404224,0,0,0,0,0,0,0,0.240198107187158,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.13037255985844,0,0.121770833483346,0,-0.142892769006867,0,0.10490111826515,0,0,0,0,0,0,0,0,0.0174363383492195,0,0.147644360258953,0,0,0,0,0,-0.17523922574502,0,0.116942244419838,0,0,0.582401490642871,0,0.0401542624054057,0,0,0,0,0,0,0,0,0.00331358129562849,0.0531180724275351,0
X2886.TT.EQUITY,0,0,0,0,0,0.0653042960675834,0,0,0,0,0,0,0.569982315601032,0,0,0.235064219255286,0,0,0,0,0,0,0.245344026098889,0.0400510549497535,0,0,0,0,0,-0.396229234400221,-0.374387536505638,0,0,0,0,0,0,0,0.0586648220301466,0,0,0,0.152116267592787,0,0.0676985784689134,0,0,0,0,-0.0534761034037819
X2891.TT.EQUITY,0,0.0147399821704285,0,0,0,0,0,0.0368235867916582,0,0,-0.218101854397961,0,0,0,0,0,0,0,0,0.839609959958615,-0.292186720689006,-0.0100876242430177,0,0.0968570185934946,0,0,-0.0954356441102036,0,0,0,0,0,0,0,0,0,0,0,0.292980325420082,0,0,0,-0.0839155292954195,0.200767374881195,0,0,0.13800588625583,0,0,0
X601009.CH.EQUITY,0,0.057767034454429,0,0,0,0.104507937643135,0.0837752921471518,0,0,0,0.157040293587535,0,0,0,0,0,0.0354790200329812,0,0.261896118362112,0,1.73472347597681e-18,0,0.0949015651384805,0,0,0,0,0,0,0,0.112306537036438,0.248174452784629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016858188576974
X2884.TT.EQUITY,0,0.0718832595709791,0,0,0,0,0,0,0.00762435075403296,0.107899277309209,0,0,-0.104099919198394,0,0,0,0,0,0,0,0,0,0.253264379438989,0.102902791589699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188111896191982,0,0,0,0,0,0.500802538652207,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070267659976648,0,0.230038744588648,0,0,-0.0346742297537505,0,0,0,0,0,0,-0.0540447138524876,0,0,0,0,0.0468468425207787,0.211140654658318,0,0.180062333160925,0,0,0.172974407115092,0,0.0184321641365126,0,-0.0576500277814476,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.0875732134389992,-0.0628998478712561,0,0,0.235618153030969,0,0,0,0,0,0,0,0,0,0,0,-0.0116256001547371,0,0,0,0,0,0,0,0,0,0.10074060036062,0,0,0.247800275367453,0.277316384958383,0,0,0,0.00640151107056339,-3.46944695195361e-18,0,-0.156379046370463,0.00813780350038732,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.224486798774027,0,0,0,0,0,0,0,0,0,0,0,0,0.205617232323521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397442262502516,0,0,0,0,0,0,0,0,0,0.358970759435161,0.100338547066307,0,0,0
