,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X267.HK.EQUITY,0,0,0,0,0,0,0.200736764342573,0.0025374255539706,0,0,0.0386624561399525,0,0,0,0,0.0813740570533456,0.249858978137527,0,0.0193201686844798,0,0,0,0,-8.67361737988404e-19,0,-0.0339431466626048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111121362323788,0.117381518386256,-0.0381345977960629,0,0,0.174737297416173,0
X601998.CH.EQUITY,0,0,0,0,0.0381088759522703,0,0,0,0,0,0,0,0.0698877824799798,0,0,0,0,0,0,0.361990224653896,0.117485484976178,0,0,0,0,-0.0615353004220584,0,0,0.104226494505327,0,-0.0913692473088421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354000663227284,0,0,0
X600016.CH.EQUITY,0.0452813108938096,0,0,0,0,0.279633661953659,0,0,0,0,0.0261310721711647,0.06845994212998,0,0.0127351010003302,0.00855310098335283,0,0,0,8.67361737988404e-19,0,0,0.010014161307499,0,0,0,0,0,0,0.0403031628257051,0.0892612068490358,0,0,0.410466624835782,0,0,0,0,0,0,0,0,0,0,0,0,0.121200788122367,0,0
X2388.HK.EQUITY,0,0,0,0,0.503209756703833,0.242479678680539,-0.0399670251291845,0,0,0,0,0,0,0,0,0.422566111042099,0,-0.122049214298994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446134242373919,1.73472347597681e-18,0,0.0922124074262266,0,0,0.184527989348414,0,0.0241494022760969,0.0446420694167582,0,0,0,0
X600030.CH.EQUITY,0,0.0424335654705529,0,0,0,0.110830267550108,0,0,0,0,0,0,0.0184634031104017,0,0.00330058314302361,0,0,0,0,0,0,0,0,0,0,0,0.116932551369098,0,0,0.0588837862866546,0,0,0,0.0465272229307296,0,0.328272134672528,0,0,0,0,0,0.271907807404133,-0.0704140825654956,0.125099110527155,0,0,0,0
X601818.CH.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706244252600738,-0.0307388874263319,0,0.222375987926681,0.364972188330296,0,0,0,0,0,0,0,0,0.0946037612740736,0,0,0,0,0,0,0,0,-0.0331613282528784,0,0,0,-0.0977444572770866,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.192133409387879,0,0.0589865246958384,0,0,0,0,0,0,0,0,0,0,-0.115492071759356,0,0,0,0,0,0,0,0,0,-0.114189393915856,0.139243221388268,0,0,0,0.0648085292607336,0.0986934621683816,0,0,0,0,0.404193474321915,0.104038959517228,-0.02860385157176,0,0,0.117054926449092,0
X601688.CH.EQUITY,0.00171204433101648,0,-0.0594573060530381,-0.112160335222498,0,0,0,0,0,0.137521264752733,0.0815551539965146,0,0,0,0,0,0,0,-0.0412668971580153,0,0,0,-0.297189105473552,0,0,0,0,0,0,0,0,0.165001708270939,0,0,-0.0830598388849008,0.176317228338979,0.167511568278968,0,0.813421975429989,-0.0310791491678753,0,-2.16840434497101e-19,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.283531043440837,0,0,0,0,0,0,0.0495646515488374,0,0,0,0.172652871953304,0.0567765122670117,0,0,-0.151700707018451,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0069600819273625,0,0,0,0,0,0,0,0,0,0,0.0158434567550404,0,0,-0.0361094978597402,0.115550733538688,-0.0463209006230983,0.104478073228162,0,0.115323451411303
X601211.CH.EQUITY,-0.110162435412585,0,0,0,0,0,0,0,0,-0.0691775664370139,0,0,0.00354389796557567,-0.000958114587786172,0,0,0,0,0,0,0,0.402562907595426,0,0,0,0,0,0.0978079416846706,0,0,0,0,0,0,0,0.224922682463243,0.0284233600334331,0,0,0,0.0458924504973359,0.00637942504302265,0,0,0,0.271392781953495,0,0
X600837.CH.EQUITY,0,-0.00595500075507668,0,0,0,0.102195298390897,0,0,0,0,0,0,0,0,0,0,-0.0683551529174361,0,0,0,0,0,0,0.0191358047901598,0,-0.0975774101945186,0.363976070934585,0,0,0,0,0,0,0,0,0,0.239292785572903,0.309264898087574,0,0,-0.0964840725886412,0,0,0,0,0.0550330226648493,0,0
X601229.CH.EQUITY,0,-0.034287983517876,0.560270542903211,0,-0.0495036748464304,0,0,0,-0.0747467224392416,0,0,0,0,0.248024739256823,0,0,0,0,0,0,-0.00316238460267514,0,0.084705978036696,0.0132738715071794,0,0.122816733611805,0,0,0,0,-0.0363609386973254,0,0.128690202968386,0,0,0,0,0,0,-0.0329513170548519,0,0,0.0525401437638966,0.0235793866407475,0,0,0,0.0465165106010743
X601336.CH.EQUITY,0,0,0,0.139494864428733,0,0,0.0623903684153662,0,0.0405588011290621,0,0,0,0,0,0,0,0,0,0,0,0.0255988608564153,0,0,0.00831704284500727,0,0,0.269629970517661,0,0,0,0.164798450972901,0,0,0.278011896929072,0.110893095943184,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.144449855058897
X2882.TT.EQUITY,-0.0659455040573739,0,0,0,0.0463070923061976,0,0,0,0,0,0,0,0,-0.0922014657419817,0,-0.060933232505348,-0.12004999213275,0,0,0,0,0,0.0100971883531217,0,0,0,0.0456757011458605,0,0,0.144128737775808,0,0.00634409233317339,0,0,0.288006308677397,0,0,0,0,0.148003474424423,0,0,0,0,0,0,0,0.100722868096848
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0410691404539364,0,0,0,0,0,-0.304552327443011,0,0,0,0,0,0,0,0,0.234513918199059,0,0,0,0,0,0,0.0436926882953204,0,0.947246583338047,0,0,0,0,-0.00196882691042112,0,0,0,0,0,0,-0.341873117530747,0,0.199403223382717,0
X600015.CH.EQUITY,0,0.0387681803083432,0,0,0.061163548549365,0,0,0,0,0,0,0,0,0,0,0.103721694234991,0,0,0,0.119680396297604,0,0.0138861064652156,0,0,0,0,0,0,0.108705963691204,0,0,0.430803214240447,0,0,0,0,0,0,0,0,0,0,0,0.00338196700002702,0,0,0,0
X000166.CH.EQUITY,0.0173648741346526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157220732549242,0.000455205159353338,0,0,0,0.0103974649189685,0,0,0,0,0,0,0,0,0.0523046745981141,0,0,0,0,0,0.12669792575491,0,0.266974895944814,0.24608103184019,0,-0.0114724876566539,0,0,0,0,0.26579086472295,0,0
X2881.TT.EQUITY,0,0,0,0.0171240206638668,0,0,0,0.221908555026032,0,0.0626805409439718,0,0.0824857807585992,0,-0.115955299353505,-0.100557154136923,0,0,0,-0.0920161116809613,0,0,0,0,0,0,-0.104137674202516,0,0,-0.0173015286292828,0.188979170835881,0.382147570467617,0,0,0,0,0,-0.0525390199374165,0,0,0,0,0,0,0,0.162970264825375,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0871162011505133,-0.157361176725772,0.0338931243409039,0,0,0,0,0,0,0,0.0986275968865977,0,0.0536793810494444,0,0,0,0,0.365581327829343,0,-0.0629842231008826,0,0,0.23010092475236,0.0492873769265236,0,0,0,0,0.0666542154421335,0,0,0,0,0.0516441788180407,0,0,0,0.0859538632265409,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.160747833977479,0,0,0,0,0.154298721416548,0,-0.168905929666854,0,0,0,0.0729243735990263,0,0,0,0,0.0780362171697326,0,3.46944695195361e-18,0,0.207132899184993,0.127356490993074,0,0,0,0,0.0596107871011248,0.028715891420236,0,0,0,0,-0.0795590248141154,0,0.182132399511576,0,-0.0513963199538041,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16120895517071,0,0.147697596021105,0,0,0,0,0,0.0192759105057977,0.0825985385605666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157906740963175,0,0,0,0,0,0,0,-0.0772722369410748,0.0850977295973468,0.314689065843147,0,0
X000776.CH.EQUITY,0,0,-0.00622125975309181,0,0,0.0991508683048496,0,0,0,0,0,0,0.220908974872848,0,0,0,0,0,0,0,0,0,0,-0.00850942283711564,0.476874569180613,-0.0619299918566516,-8.67361737988404e-19,0.0971707685811827,-0.0134730910670814,-1.73472347597681e-18,0,0,0,0.0261674905658797,0,0.199039834630933,0,0,0,0,0,0,0,0,0,-0.0631706235224024,0,0
X2891.TT.EQUITY,0,0.324588872714127,0,0,0,0,0,0,0,0,0,0.0910895527119717,0,0.014110705197372,0,0,0,0,0,0,0,0,0,0,0,0.181926160342678,0,0,0.218435454409131,0,0.0785403486327549,0,0,0,0.275851067702672,0,-0.444390877278921,0,0,0,0,0,0.0108413435107864,6.93889390390723e-18,0,0,0,0.146472426029227
X2886.TT.EQUITY,-0.0673837083262072,0,0,0,0,0,0,0,0,0,0,0,0,-0.119771149208426,0,0,0.110073963751327,0.0975339960122844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637820821758884,0,0,0,0,0,0,0,0,0,0,0,0,0.00959475564566322,0.812491841109032,0.0907760432836354
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0434074050058205,0,0,0,0,0.147526776449197,0.0818078541280426,0,0,0.469608361834496,0,0.0415352310163159,0.039357265930624,-0.0163846920138297,0.0245481883742559,0.0261209763305678,-0.0227036582557994,0,0,0,0,0.0108852132463494,0,0,0.203198071359031,0.00418278108736217,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.128463766930003,0,0,0,0.0594390138054367,0.46953816134769,0,-1.03049178304695,0,0,0,0,0,0,0,0,0,0,0,0.274753292350556,0,0,0,0,0,0.0972499070102309,0,0,0,0,0,0,0,0,0.439439234271319,0,0,0,0,0,0,0,0.109319366131674,-0.0272681633264517,0,0,0
X601009.CH.EQUITY,0.0343444476445264,0.137750647705688,0,0,0,0,0,0,0,0.272357363853637,0,0,0,0.540391076816594,0,0,0,0,0,0,0,0,0.0819628318728044,0,0,0,0,0,0,0,0,0,0,0,0.16279701014443,0,-0.0197157242322114,0,0,0,0.0922334920551261,0,0,0,-0.17092830748347,-0.0285834526319405,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.11608811537393,0,0,0,-0.113253132963102,-0.0436153951445999,0,0,0,0,-1.38777878078145e-17,0,0,0.220207224504769,0.108149228764331,0,0,3.46944695195361e-18,-0.04809555269291,0.144965355060114,0,0,0,0,0.0127900155388653,0,0.12004214956906,0,0,0.0912534671609137,0,0,0,0,0,0,3.46944695195361e-18
X600958.CH.EQUITY,0,0,0.0889073623718575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095813428623023,0.107656569726638,0.103798523070376,0,0.205323656288969,0,0,0,0,0,0.173952973378581,-0.0461308047266623,0.167650871556571,0.191609498256687,0,0,-0.035140766694705,0.0108715271731976,0.0908971101958185,0,0,0,0,0,-1.73472347597681e-18
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.126231661864813,0,0,0.12366265783258,0,0,0,0,0.124023967878899,0,0,-0.0427335777131602,0,-0.0601304543250484,0,0,-0.0174979159790364,0,0,0.0300291821214726,0,0.0725838775628935,0.0123463161445454,0,0,0,0,0.054113365376557,0.689055721567079,-0.114845239814872,0,0,0.0578311697125742,0,0,0
X5880.TT.EQUITY,0,0,0,0,-0.0369074083045509,0,0,0,0,0.537627789682316,0,-1.73472347597681e-18,0,0,0.081204680740662,0,-0.0475561516866446,0.0780928663899703,0,0,1.73472347597681e-18,0,-0.43395825085206,0,0,0,0,0,0.0320475071812189,0,0.0837187477614034,0,0,0,0.543353907222566,0,0,-0.0771320558474864,0,-0.154289726312731,0.363928441740581,0,0,0,0,0,0,0
