,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.253550869259397,0,0.0171434122569293,0.0170031414240092,0,0.216873602929595,0,0,0,0,0.313895445271504,0,0,-0.0551342126944966,0,0,0,0,0,0,0,0,0,0,0,0,0.125751382586396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909878475713393
X600000.CH.EQUITY,0,0,0,0,0,0,0.383472422376011,0,0,0,0,0,0,0.243211842536469,0,0,0,0,0.0206409461106112,0,0.131760765943245,0,0,0,-0.0839786193675386,0,0,0,0,0,0,-0.0304759345899079,0,0.106067535838095,0,0,0,0,-0.140977240779365,0,0,-0.0841907995855866,0.115966865157466,0,0.312921012205437,0,0.0673991320740145,0
X601319.CH.EQUITY,-8.67361737988404e-19,0.0172439976895604,0,-0.0977898485613885,0,0,0,0,0,-0.0800218607864257,0,0,0,0.376366738935996,0,0,0,0,0,0,0.0926308624634483,0,0,0,0,0.31792809054273,0,-0.0324082073587304,0,0,0.17067489813725,-0.11762336889518,0,0,0,0,0,0,0,0.099497227314513,0,0.101222580519588,0,0,0,0,-0.0287851460982156,0
X601601.CH.EQUITY,0,0.103230851232236,0,0,0,-0.188197131234415,0.176913791468005,0,0.513108264379049,0,0,0.0787568269050601,0,0,0,0,0,0,0.00553337543773551,0.068849410900219,0,-0.0845544960538127,0,0,0,0,0,0,0,0,0,0,0.0891225177311079,0,0,0,0.0193624164974183,0,0,0,0,0,-0.203788054592365,0,0,0,0,0
X11.HK.EQUITY,0.0751518217506681,0,0,0,0.212261268163943,0.077111671305594,0,0,0,0,0.177270042893761,0,0,0,0,0,0.221431030997451,0,0,0,0,0,0,0,0,0,0,-0.0600501799636653,0.173195543284028,0,0,0,0,0,0,0,0,0,0,-0.0407657134845044,0,0,0,0.0499143037511833,0.116524515988546,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.184813372044151,0,0.0205956170233861,0,0,0,0.167615419870637,0,0,0.455932803616213,0,0,0,0.0646261011930886,0,0,0,0,0,0,-0.207181686151541,0,0,0,0,0,0,0,0,0.0508731896218906,0,0,0.0720215549161454,0,0,-0.0478725469758163,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.00631677977022804,0,0,0.126341625784049,0,0,0,0,0,0.542246971790396,0.137909135713856,0,-3.46944695195361e-18,0,0,0,0.12317099889769,0,0,0,0,0,0,0,0,0,-0.0948376736528564,0,0,0,-0.138089652880264,0,0.168127595761049,0,0.0957312769345589,0,0,0,0,0,0,0.233201404657724,0
X600030.CH.EQUITY,0.0592159542002796,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0869111181435457,0,0,0,0,0,0,0,0,0.149973906258368,0,0.29567251872689,0,0.00642329948978962,0,0,0,0,0,0,0,0.261341339409864,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.106834605081492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501213817351252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0430062059772893,0,0.105972718152412,0,0,0,0,0,-0.105419951485522,0,0,-0.000169293049366856,0.264079468778099,0.00881536415066445,0,0,0,0,0,0,0,0,-0.129950096496277,0.157134740473108,0.259432494811887,0,0,1.38777878078145e-17,0,0,-0.14675832228561,0,0,0,0.283562242265404,0,0,0,0.0820945676564687,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0400830810627004,0.105298341762827,0,0.00248574861645433,0.248210406194202,0,0,0,0,0,0,0,0,0,0,0,0,0.25838128401453,0,0.181842337684937,-0.0629910051526064,0,0.238539179879793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0870969253405603,-0.0711817429552476,0,0,0,0,0.137393329077312,0.10934528111831,0,0,-0.00971009658273986,0,0,0,0,0,0,0,0,0,-0.022069693857865,0,0,0,0,0,-0.0813180088407133,0,0,0,0,0,0.353904091639026,0.153140966851972,0,0.17831240544735,0,0.260408916434023,0.077268101985281
X601818.CH.EQUITY,0,0,0,0.50981198602425,0,0,0.328198679203016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217583158379266,0,0,0,-0.0764415595096852,0.0718669324425719,0,0,0,-0.271188528288548,0,0,0,0,0.454500210954492,0,0,0,0,0,0.0421871583834317
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0019816406813271,0,0,0,0,0.0773716950480065,0,0,0,0,0,0,0,-0.11708064185475,0,0,0,0,0,0,0,0.117855959907011,0,0,0.068762813980892,0,-0.0693881850171256,0,0.302733453987906,0.165676131289896,0.0249069502709683,0,0.326660462582181,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720461032373496,6.93889390390723e-18,0.0216457399739766,0,0,0,0,0,0,0.124072093121807,0.0266685135426022,0.0164680800054399,3.46944695195361e-18,0,1.73472347597681e-18,0,8.67361737988404e-19,0,0,0,0.282028306096856,0,0.124870282730374,0,0,0.269523146787204,0,0,0,0.0882095686446671,0.0309704718343121,0
X601336.CH.EQUITY,0,0.00798037059935461,-0.251402324973598,0,0,0,0,0,0.514030949185266,0,0,0,0.169410690830644,0,0,0.17998954708564,0,0,0,0,0,0,0,0,0.154167162102806,0,0,0,0,0.110331433835109,0,-0.0017850619318853,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694935624534696,0,0,0
X600837.CH.EQUITY,0.053479246623408,0,0,0,0,0,0,0,0.107877412391791,0,0,0,0,0,0,-0.0538422498777583,0,0.0183249515125303,0,0,0,0,0,0,0,0,0,0.0657128042765823,0,0,0,0,0,0,0.285896145653151,0,0,0.226650025387845,0.0978465741877947,0,0,0.195948433196657,0,0,0,0,0,0
X601066.CH.EQUITY,-0.114935769367198,0,0,0,-0.334709070979786,0,-0.0742667327508673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290407667582854,0.0344954688151576,0,0,0.00711518077530605,0,0,0,0,0,0,0,0,-0.200614513983315,0.120386117538799,0,0,0,0,1.73472347597681e-18,0,0,0.11578713199001,0,0,0
X601229.CH.EQUITY,0.449417426621065,0,0,0,-0.0945984645975069,0,-0.0427935938748703,-3.46944695195361e-18,0,-0.0790202582780872,0,0.221985341549548,0,0,-0.112654692016578,0,0,0,0,0.237706878646967,-1.73472347597681e-18,0,0,0.0254386209497515,0,0,0,0,0,0,0,0,0,0,0,0.272950607159795,0,0.075284017985047,0,0,0,0.0480893907481702,0,0,-0.0435881195461153,0.182684931712628,0,0
X002142.CH.EQUITY,0,0.50725170763118,0.279989679780556,-0.0262163940022227,0,0.0319701743969351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202292350985941,0,0,0,0,0,0.105841198808223,0,0,0,0,0,-0.0659607661118304,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0907248422803364,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0100504981971798,0,0.01772778728995,0,0.0362269484532462,0,0.212638936765351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178662923002962,0.160320477511836,0.163708581176786,0,0,0,0,0,0,0.228105087416059,0,0
X2882.TT.EQUITY,0.00422246693555121,0,0,0,0.106619556234424,0,0.00994010476313663,-0.0256244592753607,0,0,0,0,0,0,-0.0929499854658649,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.194292231404999,0,0,0,0,0.282078376005576,0,0,0,0,-0.0176036903081768,6.93889390390723e-18,0.051756260060226,0,0,0.142216604300788,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684187173997234,0,0,0,0.11418587062776,0,0.173805589546035,0.0987537582315489,0,0.03431306888106,0,0,0,0,0,0,0,0.119517307597623,0,0,0,0,0.458652600613862,0,0,0.111082122607595,0,0,0,0,0,0,0.0871660856809631,0,0,0,-0.0732241873100506
X601169.CH.EQUITY,0,0,0,0,0,-0.0541664821830742,-0.011715558879748,0.113758358481397,-0.329148976373866,0,0,-0.0204135625214987,0,-0.193408143458206,0.156622253755803,0,0,0,0,0,0,0,0,0,0,0,0,0.149371357131529,0,0,0,0,1.17602459911485,0,-0.118700579502422,0,0,0,0,0,0.103482966007334,0,0,-0.165437651514952,-0.253671799863659,0,0.114265391061631,0
X002736.CH.EQUITY,0,0,0.0746815815152451,0,0,0.0182383413578079,0,0.0531609481182317,0,0,0.156335129278159,0.0720637686702556,0,0,0,0,0,0.155466522389539,0,0,0.0171504082971739,0.0740210172423551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353328473223754,0,0,0,0,0.00274168252396289,0.0355041575319757,-0.0463406758987342,1.73472347597681e-18,0.0977649348560353,0.0822953804016594,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.461060962632433,0.348496513239309,0,0,0,0,0,0,-0.221083863518343,0,0,0,0,0.585070389169313,0,0,0.299089696508227,0.338648194616016,0,0.163526396276074,0,-0.139888525377378,0,0,0.0932376702653045,0,0,0,0,0,0.0645970988714264,-0.343749517483077,0,0,0,-0.0673273583246029
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233745168589858,0,0,0,0,0,0,0,0,0.24197527570537,0,0.0381074845234276,0.0108249021902951,0,0,0,0.0915345380739084,0,0,0.135622710302946,0,0,0,0,0,0,0.0461641547517095,0,0.239938897665176,0,0,0,-0.0563770997221204
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0598741289347329,0,0,0,0,0.0605780150143148,0,0,0,0,0,0,0,0.111553130318953,0,0,0,0,0,0.186683080170545,0,0.0495166975799821,0,0.163305827886937,0.0875319186605501,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.00551326090536855,0.0893490423739997,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0231944777255098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373093237880767,0.0287719508199421,0.120484682628399,0,0,0,0,0.299058258183761,-0.0161770753464157,0,0.0244164171721462,0,0,0,0.20548767009315,0,0,0,0.0278600048294465,-0.11842993454008,0,0,0,0,0
X2891.TT.EQUITY,0,0.0751827156397083,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00743936184488592,0,0,0,0.274491090985582,0,0,0,0.534486714174477,0,0.0931346603144665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.773785987286063,0,0,0,0,0.114071583302868,0,0,0,0,0
X2886.TT.EQUITY,-0.304429753807241,0,0.0314772674102756,0,0,0,0,0,0,0,0,-0.0252149790922938,0,0,0.0849234238365474,0,0,0,0,-0.0716284637370266,0,0,0,-0.0527387750291314,0,0.174594410230524,0,0,0,0.0416662552448196,0,0,-0.156304522225024,0,0,0.177361992289588,0,0,0,0,0,0,0,0,0,0,0.741219769040031,0
X601881.CH.EQUITY,-0.0734964349330413,0,0,0,0,0,0,-0.245605304170759,0,0,0,0,0,0,0,0,0.207816309226391,0,0.0805817659914845,0,-1.73472347597681e-18,0,0.138134369589814,0,0,-0.000856431172009536,0.325373449325805,0,0,0,0,0,0,0,-0.0163622646597902,-0.0455053456757693,0,0,0.222356215646667,0,0,0,0,0.0267351472420472,0,0.262745524068356,0,0
X600919.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,1.04052329288737,0,-0.902489025869973,0,0,0,0,0,0,0,0,0,0,0,0,0.0905947060366834,0,0,0,0,0,0.0462094893176698,0,-0.164749013789813,0,0.345606360750279,0,0,0,0,0.0180752285369024,0,0,0,0,0,0,2.16840434497101e-19,0,8.77150074925552e-05,0,-0.130069097369808
X601009.CH.EQUITY,0,0.0919809603163356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324639789711079,0,0,0.44422091780892,0,0,0,0,0.0373732221295433,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0697938872012132,0,0.135914749397203,0,0,-0.340464660476624,0,0,0.131737936813901
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0404005733513825,0,0,0.0872737133168944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116481841485258,0,0.0340605562815464,0,0,0,0,0,0,0,0,0.415819610589887,-0.0127661672398553,0,0,0,0,0.0518325510561577,0.415836904310345
X600958.CH.EQUITY,0,0,0.0990106648319307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143375370950631,0,0.00498934733646462,0,0,0,0.0425768807159515,0.20986311704109,0,0,0,0,0,0,0.335669841929649,0,0,0,0.0589260096833906,0,0.023047020318896,0,0,0,0
X2892.TT.EQUITY,0.0968960304155604,0,0,-0.173012634265047,0.0691504310610233,0.0515001886867128,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0953981386383846,0,0,-0.0595830511954147,0,0,0,0,0,0,0,0,-0.109054847388465,0,0.146439957638037,0,0,0.10827837583585,0,0,0,0,0,0,0.658441921614189,-0.123204320444388,-0.0174221938078705,0,0.268376088338512,0,0,0.0274337925390898
X5880.TT.EQUITY,0,0,0,0,0,0.102915243726141,0,0,0,0,0,0.218074600898374,-0.100158424628692,0,0,-0.00181229976363619,-0.10653385675695,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187740189277804,0,0,0,-0.111135278033337,0.0500849307031224,0,0,0,-0.117214381994624,0.503828602416035,1.38777878078145e-17,0,0.136335053460442,0.201056859709424,0,0,0
