,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X601077.CH.Equity,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0.101623195528371,0.024219512322561,3.46944695195361e-18,0,0.127350186992932,0.446095778149505,0,0,0,0,0,0.049086372802048,0.0845646467953252,0,0,0,0,0,0,0.0618454181654307,0,0,0.052694420795218,0,0,0,0,0,0,0,0,0,0,0,0,0.0938356723568382,0,0,0.0744537019264992,0,0,0,0,0,0,0,0,0.0132942360765028
X600000.CH.EQUITY,0,0.215906662073636,0,0,0,0.0961950803647031,0.209378658075153,-0.014048861892556,-0.102390064880794,0,0.265400734681012,0,0,0,0,0,-0.0151888581580557,0,0,0.175990587012406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093025697489814,0,-0.0960783963117997,0.0549220351463974,0,0,0,0,0.059500537948765,0,0,0.00998187992987166,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.098549963779217,0.207602690401791,0,0,0,0,0,0,0,0,0.0707974011634893,0,0.16507001691275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109798824707409,0.0371388504502668,0,0,0,0.0785615768448429,0,0,0.0918975120492815,0.306787977642747,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236036530266609,0,0,0,0,0,-0.106820456833517,0,0,0.250262076806464,0,-0.378023521670604,0,0.329122388479861,0.195760368862219,0,0,0,0,0,-0.0287712653673637,0.089628610067214,0,0,0.227066075951464,0,0,0.0990974563085484,0,0,0.00241676648633931,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.0924160670126942,-0.073770670113124,0,-0.0105360308733832,0.326468784359177,0,0,0,0,0.429480492358338,0,0,0,0,0,0,0,0,0,0.0521018696171696,0.0124532241589586,0,0,0,0,0,0,0,0,0,-0.0671446254635404,0,0,-0.0290566916294104,0.259027929619303,0,0,-0.134796942156356,-0.174777913122751,0,0,0,0,0
X11.HK.EQUITY,0.347202656514457,0,0,0,0.146133883663247,0,0,0.255060293734397,0,0,0,0,0,0,0,0,-0.109685711007661,0,0.0600373228244419,0,0.396708689322882,0,-0.190473131101809,0,0,0.0631772999838405,0,0,-0.134437935767377,0,-0.153511771635111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096158373067022,0,0,0
X388.HK.EQUITY,0,0,0.0336200795947542,0,0,0,0,0.576359472703615,0,0,0,0,0,0,0.0978919523643448,0,0,0,0,0,0,0,0,0,0,0,0,-0.431305153818645,0,0,-0.0483425116155081,0,0,0,0,0.471323457029262,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.147634935022185,0.0467594506235459,0.0382160104013603,0,0,0,0.0119250966733592,0,0,0.151201685229577,0.158061321129717,0,0,0,0,0,0,0,0.14129098660962,0,0,0.00305019775474804,0,0,0,0,0,0.00116333705306041,0,0,0,0,0,0,0,-0.294100044675647,0,0
X267.HK.EQUITY,0,0,0.0733384819097646,-2.16840434497101e-19,0,0,0.141296264361542,0.0593647393643999,0,0,0,0,0,0,0,0.0383729911449907,0.201002708667174,0.000521882997499675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704051981614785,0,0.0695184549563356,0,0,0,0.0239616653895323,0,0,0.137542248467427,0
X600016.CH.EQUITY,0.0592614895411134,0,0,0,0,0.207293656667288,0,0,0,0,0.0112304963601453,0.0526125614288807,0.0594781235041801,0,0,0,-0.0641396067309579,0,0,0,0,0,0,0.00966021373880635,0,0,0,0,0.139171551059169,0.182781223380507,0,0,0.297100085907017,0,0,0,0,0,0.0613584238064018,0,0,0,0,0,0,0,0,0.169845043888023
X2388.HK.EQUITY,0,0,0.16253455566149,0,0.294168742789835,0,-0.159287600016661,0.057505826578398,0.066259005963034,0,0,0,0,0,0,0.351928179646446,0,0,-0.0729197795198655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172903786019082,0,0.201349535837126,0,0,0.179537449574442,0,0,0,0,0
X600030.CH.EQUITY,0,0.116162287256284,0,0,0,0,0,0,0,0,0.0855439386324773,0,0.0152834528270086,0,0,0,0.0686048601004891,0,0.0629138927919377,0,0,0,0,0,0,0.0284223858493703,0.281601205497147,0,0,0,0.0214746199936958,0,0,0.0353119020248684,0,0.135739411332475,0,0,0,0,0,0,-0.060952493902721,0.28712054414526,0,0.00896882235359599,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307632884804425,0,0.200760671123117,0,0.169371712106298,0,0,0,0,0,0,0,0,0.157572745104297,0,0,0,0,-0.00363079308052379,0,0,0,-0.0610591597424617,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.195774198883508,0,0,0,0,0,0,0,0.12026731783327,0,0,0,0.252139851958866,0.0131829850768786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734547403871323,-0.0223522308725609,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.0512942880158355,0,0,0,0,0,0.0680638375220027,0,0,0,0,0.0307249004152887,0,-0.0201104967778353,0,0,0,0,0,0,0,0.0350624370261168,0,-0.14339712895369,0,0,0,0,0,0,0.231504052254211,0,-1.0842021724855e-19,0,0,0,0.257191996516269,-0.0257651295273324,0,0.0536350731198255,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.172455240548768,0,-0.377360412522147,0.0886875850163341,0,0,0,0,0,0,0,-0.281501704071419,0,0,0,0.0894288457950591,-0.0716544170772969,0,0,0,0,0,0,0,0,-0.143535677756756,0,0.0884381566714739,0,0,0,0,-0.160850506338965,0,0.753020119123826,0,0,0.344253363951715,0,0.15778642379127,0,0
X601211.CH.EQUITY,-0.0337489611294623,0,0,0,0,0,0,0,0,-0.0597504021010535,0,0,0,-0.038602746668014,0,0,0,0,0,-0.0322866370368758,0,0.276765501438319,0,0,0,0,0,0.048849379293536,0,0,0.0184725375694863,0,0,0,0,0.253050746299199,0.152123937461075,0,-0.0441249969782341,0.0523388221558027,0.0279968606939878,0,0,1.0842021724855e-19,0,0,0,0.271774734485795
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.129101442047741,0,0,0,0,0,0,0.083063144415713,0,0.0240054769101039,0.371775475421762,0,-0.101646306475304,-0.071683109685505,0,0,0,0.228100987179327,0,0,0,0.0791922147324691
X601229.CH.EQUITY,0,0,0.158872041859099,0,0,0,0,0,0,0,0,0,0,0.140079384350086,0,0,0,0,0,0.0831071301796603,-0.0540350365989729,0,0.0215691070810748,0,0.0727976311523475,0,0,0,0,0,-0.0104426175711131,0,0.218137114193207,-0.0813870282178077,0,0,0,0,0,0,0,-0.224221227951899,0.172384055733145,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.119558345515945,0,0.113385089620455,0,0.297684439335522,0,0,0,0,0,0,0,0,0,0.0867627151651725,0,0,0,0.140573386827328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,-0.197319851304353,0,0,-0.117043127327882,0.0600800954999537,0,0,0,0,0,0,0.160386613315921,0,0,0,0,-0.0819548897925728,0.130690916105176,0,0,0,0,0,0,0,0,0.0545102134730923,0,0,0,0,0.0974992547913104,0,0,0.373745784355157,0,0,0,0.0429600815326186,0,0,0,0,0,0,0.082004859153129,0.0120295310476907,0
X601169.CH.EQUITY,-0.0242686630905624,0,0,0,0,0.195881852560211,0,0,-0.177120287307221,0,0.218712113284913,0.182238911047323,0.0435761216729674,0,0,0,0,0.0338180990436724,0.0847104855941856,0,0,0,3.46944695195361e-18,0,-0.0388281578579321,0,0,0,0,0,0,0,0.567195700763135,0,0,0,0,0,0,0.153595693724009,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0339505171619611,0,0,0,0,0,0,0,0.0851146422925226,0,0,0,0,0,0,0,0,0.0787873488229795,0.0234681765923069,0.0835198711222975,0,0,0,0,0,0,0,0,0,0.505993719609978,0,0,0,0.0470205242787603,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0.00989185714461564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183855473504298,0,0,0,0,0,0,0,0,0,0,0,0,0.0500874349866269,0,0,0,0,0,0.111537377934153,0,0.264087901703627,0,-0.0107088778579102,0.268454799174564,0,0,0,0,0,0,0.272602267761127
X2881.TT.EQUITY,0,0,0.0364982806134918,0,0,0,0,0.0682151684319328,0,0.102869762584715,0,0,0,-0.183477194678286,-0.135074809860513,0.16837186996355,0,0,0,0,0,0,-0.0233225118527682,0.000975882593437308,0,0,0,0,-0.0593698135910796,0.104793775593298,0.458883742082089,0,0,0,0,0,0,0,0.102483324939728,0,0,0,0,0,0,0.0833877330310292,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.150835450852819,0,0,0,0,0,0.144685123035391,0,0,0.194332520996581,0,0.0908786658624215,0,0,0,0,0,0,0,-0.0035932040156018,0,0.515222355494175,0.106612434475489,0,0,0,0,0.0648629040444428,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0809889811604795,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0822373258018946,0,-0.00682610300281798,0,0,0,0,-0.0744284871715251,0,0,0.0774180047224625,0,0,0,-6.93889390390723e-18,0,-0.0270166821134103,0.14272439301136,0,0,0.209865537689012,0.17475403061957,0,0,0,0,0,0,0,0,0,0,0,0.0826125143512906,-0.0330880182796725,0,0.222117969523678,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.228195187674403,0,0.00790859250695268,0,0,0,0,0,0,0.120425226063804,0,0,0,0,0,0,0.0159331718328043,0,0,0,-0.136824197921471,0,0.041568323573091,0,0,0,0.318023761826034,0,0,0,0,0,0,0.105129704565547,0.143774465922414,-0.144954166354966,0,0,0.191231409180256
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938052297042155,0,0,0.0639286329018488,0,0,0,0,0,0,0.015515082011125,-0.0306744743002949,0,0,0,0.201851270910094,0,3.46944695195361e-18,0.169484336157621,0,0,0,0,0,0,0,0,0,0,0,0,0.25324691270603,0.128448863591906,0.351154168699079,0
X2886.TT.EQUITY,-0.201407774913966,-0.065435435470651,0,0,0,0,0,0,0,0.122210134809026,0,0,0,-0.141872611115579,0,0,0.0897419190959699,0,0.171318828087577,0,0,0,0,0,0,0,0,0,0,0,0.0071223005042646,0,0,-0.104071872304112,0,0,0,0,0,0,0,0,0.156021955058471,0,0,0,0.778051433519265,0
X000776.CH.EQUITY,0,0.0108927838172763,0,0,0,0.0346671747193612,0.00311722748725445,0,0,0,0,0,0.0962379927423629,0,0,0,0.0631124287890928,0,0,0,0,0,0,0,0,0.372467907487419,0,0.0363955047979814,0,0,0,0,0.00406197173037182,0.15564447786113,0,0,0.232321044138437,0,0,0,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.137702161041676,0,0,0,0,0.408834339044429,0,0,0,0,0,0,0,-0.0124545117727759,0,-0.129328733990304,-0.0393103000284032,0,0.063485152391374,0.00161257912426376,0,0,0,0,0.0308772784213769,0,0,0,1.73472347597681e-18,-0.135405215475571,0,0.313556781249015,0,0,0,0,0,0.117909758651936,0,0,0,-0.0151987610292151,0,0,0,-1.73472347597681e-18,0,0
X601881.CH.EQUITY,0,0.0277352427121962,0,0,0,0,0,0,0,-0.0937834422486747,0,0,0.0180988963299078,0.0216371469866215,0,0,0,0.073101381073525,0.195884678920235,0,0,0.429367224335004,0,0,0.0324432625833711,0.0763936261114275,0,0,-0.058676977231451,0,0,0,0,0,0,0,0.292310612253578,0.0555277977896233,0,0,0,0,0,0,0,0,-0.0225988111741505,0
X601009.CH.EQUITY,0.181050454997227,0,0.177047707789791,0,0,0,0,0,0,0.231152360672921,0,0,0,0.25540267529957,0,0,0,0,0,0,0,-1.0842021724855e-19,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.200796914135931,0,0,0,0,0,0,-0.0662579121935446,0,0,0,0,0,-0.0654955686210289
X2884.TT.EQUITY,0,0.140382934016616,0,0,0,0,0,0,0,0,0,0.033539540428494,0,0,-0.240601985051257,-0.113447578346569,0,0,0,0,0,0,0,0.0833164200263975,0,0.173517352250451,0,0,0,0,0.00376155478889188,0,0,0,0.129580222633404,0,0,0.185399344239509,0,0.261618220866605,0.0387677163678525,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,-0.0736594282223472,0,0,0,0,0,0,0,0,0.254004630729316,0,0,0.127014947534823,0,0,0,0,0.188257995125002,0,0,0,0,0,0,0,0,0,0.161618030082502,0,-0.00524617485329175,0,0,0,0,0,0,0.616282561632676,0,0,0,-0.194240118444802,0,0.129605310208424,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573211720916886,0,0,0,0,0,0,0,0,0,0.0685174527060368,0.120117226285829,0.0613815151169802,0.252472648184646,0.205782596176512,0,0,0,0,0,0.269022394598645,0,0,0,0,-0.0284741132200782,0,0,0,0.0300687738396106,0.0420044560516891,0,0,-0.0550611672377709,0
