,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.27086792964524,0,0.2023559538192,0,0,0.128879574400663,0,0,0,0,0.358141125583884,0,0,0,-0.066506680927852,0,0,0,0,0,0,0,0,0,0,0.26000004180394,0,0,-0.128077785657639,0,0,0.0494367424039762,0,0,0,0,0,0,0.0849112860084795,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.00943746337687118,-0.0784225328819634,0,0,0,0.393047336442482,0,0,0,0,0.105014365487085,0,0.14136685649631,0,0,0.100008641805632,0,0,0,-1.73472347597681e-18,0,0.0110715246151604,0.223742955744261,0,0,0,0,0,0.0363033065410504,0,0,0.0817569172406862,0.0607103712126807,0.0149331239872394,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0,0.364625773233249,-0.11660782679144,0.0779898600139435,0.0526215083807727,0,0,0.450379462945275,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.204459752303196,0,0,0,0,0.194455582142927,0.0899262920272684,0,0,0,0,-0.0148398651774948,0,-0.0351686891301407,0,0.160406965482921,0,0,0.0983549430784757,0.024176831526098,0
X601601.CH.EQUITY,0,0.050938862595789,0,0,0,-0.120735993685535,0,0.18853498383037,0.485837090318754,0,0,0,0.115533658240796,0,0,0,0,0,-0.0705610284384812,0.00203913293761877,0,0.0457212256325688,0,0,0,0,0,0,0,0,0,0,0,0.216943305090658,0,3.46944695195361e-18,0,0,0,0,0,0,-0.252782692126205,0,0,0,0,0
X11.HK.EQUITY,0.0172778894082053,0,0,0,0.191386462865563,0.201703486328025,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.400547380611721,0,0,0,0,0,0,0,-0.105603961350841,0,0,0,0,0,-0.14483992706498,0,0,0,0,0,-0.0810685214686489,0,0,0,0,0,0,0.0573940133677372,0.0503574695308501,0,-0.0747043465828087
X388.HK.EQUITY,0,0,0,0,0,0,0.432831866115615,0,0,0,0,0,0,0,0,0,0,0.270978844184847,0,0,0.135265819885048,0,0,0,-0.00927947953544471,0,0,0,0,0,0,-0.012490086821938,0,0,0,0.211105041809051,0,0,0,0.046908206072205,0,0,-0.122670841848773,-0.324586868586964,0,0,0,-0.00457299480274474
X600030.CH.EQUITY,0.0887682890986615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348415245571127,0,0,0,0,0,0.0246464349913174,0,0,0,0.209858014008387,0.024640272107246,0.0618111920454097,0,0,0,0,0,0,0.0878608431281144,0.175843179827772,0,0,0,0,0.269840903324977,0,0,0,0.149985079584203,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0116888344827904,0,0,0,0,0.023387923432397,0.656722014701173,0,0,0,0,0,0,0,0,0,0,0,0,0.131350560194358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246122639767951,0,0,0,0,0,0.188780274010658
X267.HK.EQUITY,0,0,0,0,0,0,0,0.174558542362263,0,0.0684147951896739,0,0,0,0,0.0489116431813201,0.257380034616687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697135507614314,0,0,0,0,0,0.0200450715374131,0.0268913591235082,0.125774053350144,0.0275879556974709,-0.113786990760287,0.0341669087625999,0,0.15619753823791
X600016.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0.147460461462347,0,0,0,0,0,0,0.0525122963138335,0.115523888508581,0,0,0,0,0.0630015415292711,0,0,0,0,0,0,0.0155066730732776,0,0,0,0,0,0,0,0,0,0,0.133000241477176,0.0360158399358093,0,0,0,0,0.0912975782219888,0,0,0.178440697291017,-0.845722326669008,0
X601998.CH.EQUITY,0,0,0,0,0.242706101164069,0,0,0,-0.12400969499461,0,0,0.476154470234439,0.00197394620325723,0,0,0.160076808809133,0,0,0,0,0,0,0,-0.128074471663,0,0,0,0,0,0.157272114376168,0,-0.419754223886201,0.0748937573238484,0,0.126623971621379,0,0.145769807443012,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.180437331373547,0,0,0,0.119522482630712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309923003796658,0,0.174719845502243,0.108832902995842,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.155046766107189,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0596158300840169,0,0.3655744763904,0,0.595155940911853,-0.0721208256802463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29467477228458,0,0,-0.0630422541490703,0,0,0,0,-4.33680868994202e-19,0,0,-0.442982698857668,0,-0.0844466702362275,0,0,0.507695255776222,0,-0.447190024149009,0.0324157577032611,0,0.0497535044090654,0,0
X601688.CH.EQUITY,-3.46944695195361e-18,0.0451372498345797,0,0,0,0,0.0947006430404203,0,0,0.00403061854744643,0,0,0,0,0.0392153803106637,0,0,0,0,0,0,0,-0.158715357324211,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0294632258659214,0.0932530372139367,0,0,0,0.36348047387728,-0.103943647185821,0.390671893601007,0.020609833486861,0.235562796390824,0,0,0,0,0,0,-0.0838105526559087
X601066.CH.EQUITY,-0.000577506797767954,0,0,0,0,0,0,0,0,0,0.00950317707455312,0,0,0,0,0,0,0,-0.225883388268542,0,0,-0.159673878588022,0.469576059683386,0,0,0,0,0,0,0,0,0,0.00495502241912603,0,0,0.390949177077504,0,-0.0560708242529143,0,-0.0935741406598571,0,0,0.0772825054117894,0,0,0,0,0
X601211.CH.EQUITY,0.0124307422671755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213560748541659,0,0,0,0,0.0636418719912271,0,0,0.134302400462401,0,0,0,0,0,0,0,0.306612662216353,0,0,0.142831387324189,0,0.237259852556816,0,0,0.0355528363120329,0,0,0,0.0313241744929456
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.137875339700095,0,0,0,0,0,0,-0.0106760607432305,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250499982458474,0,0.273211113615635,0,0.203749340927712,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.00246056667570743,0,0.0665206550131891,0,0,0.115890773063954,0,0,0,0,0,-6.93889390390723e-18,0.0337166640657757,0,0,0,0,-0.176854166468345,0,0,0.253833453972376,0,0,0,0,0.320557887211066,0.135026060076116,0,0,0.0295189649021031,0,0,0.15039905818783,0,0,0,0,0,0,0.171214673370785,0,0,0
X002142.CH.EQUITY,0,0,0.318614514551401,0,0,0,0,0,0,0,0.0954737337735165,0,0,0,0,0,0,-0.00786019254507484,-0.0199488527062294,0,0,0.418980673964767,0,0,0,0,0,0,0,0.0259241702504305,0,0,0,0,0,0,0,0.123899900799561,0,0,0,0,-0.130645375530915,0.0483160681881447,0,-0.0307650583412609,0,0
X601229.CH.EQUITY,0.465794166931659,0,0,0,0,0,0,0,0,-0.0835570564116116,0,0,0,0.0314781582226546,0,0,0,0,0,0,0,0.144156097096708,0,0,0.0604755932273978,0,0,0,0,0,0,-0.0501524473241329,0,0,0,0,0,0.192072017640908,0,0,0,0,0,0.276154026796793,0,-3.46944695195361e-18,0.0404424013854765,0
X000166.CH.EQUITY,0,0.0328661760030076,0,0,0,0,0,0,0,0,0,0.0951824533999954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133326190774512,0,0,0,0,0,0,0,0.208099396198894,0.110727313529704,0,0.100473133140834,0,-3.46944695195361e-18,-0.0476042503047901,0,0.357516222813431,0,0,0,0
X2882.TT.EQUITY,0.0435839820084913,0,0,0,0.201271437779087,0,0,0,0,0,0,0,0,0,-0.0596672702168126,0,0,0,0,0,0,0,-0.0573691985565212,0,0,0.173031508070314,0,0.00816477399281618,0,0,0.02569178525453,0,0.0219856615638584,0,0,0,0,0.503046502971231,0,0,0,0,0.034360862710798,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0627580671157163,0,0,0,0.0462090215087231,0,0,0,-0.479337518643791,0,0,0,0,0,0,0,0,0,0.0877747174649271,0.0561077823539565,0,0,0,0,0,0,0.19951188867086,0,1.03451352728141,0,0,0,0,0,0,0,0.196913443427532,0,0,-0.0240239433270548,-0.393345918733974,0.050094182704529,0.0679362953379044
X600015.CH.EQUITY,0,0,0.00365243650696001,0,0.0022884368664237,0,0,0,0,0,0,0,0.104919624325528,0,0.0279729229045629,0.113226917008119,0.0554447427044215,0,0,0.274743238959252,0,0.0287469133619155,0,0,0,0,0,0,0,0.0277816854484584,0,0,0.485048016593662,0,0,0,0,0,0,0,0,0,0,0,0.0541247468319567,0,0,0
X002736.CH.EQUITY,-0.0307481577480796,0,0,0,0,0,0,0,0,0,0.157660956749392,0,0.195320334178022,0,0,0,0,0,0.12832229580529,0,0.00386589024881352,0,0,0.0597115591575295,0,0,0,0,0.0748205585884996,0,0,0,0,0,0,0.205147128569454,0,0,0,0,0,0,0,0.232038018092354,-0.1057403206637,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0859021615368579,0,0,0,0,-0.041698480832016,0,0,0,0,0.124988442461791,0.0421373576889171,0,0,0,0,0,0,0,0,0.349765352535051,0,0,0,0,0,0.042312646710818,0,0.0137934351838062,0.259962499388208,0,0,0,0,0,0,0,0,0,0.211988073707359,0,0,0
X300059.CH.EQUITY,0,0,0,0.0101456019865251,0,0,0.0712091637582783,0,0,0,0,0.062779023307403,0,-0.0881584271233427,0,0,0,0,0,0,0.0698865598682078,0,0,0,0,0,0.0695643645204682,0,0,0.223097555493159,0.336325848217597,0,0,-1.38777878078145e-17,0,0,0,0,0.0588406875563669,-0.0613972232245264,0.179283367543809,0,0,0,0,0,0.135693113543971,0
X2881.TT.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0.22111942136023,-0.0458276050077919,0,-0.538888132286158,0,0,0,0,0,-0.0794521264535323,0.25557190155113,0,-0.00431449461655177,0,0,0,0,0,0.270783627272072,0.373534629593352,0.00393865350076953,0.264106192092274,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0863040964893166,0,0,0
X000776.CH.EQUITY,0,0,-0.0202215589913219,0,0.122816705250922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44594694560079,-0.100549335068072,0.144497936778313,0.0586913553878671,0,0,0,0.0756957535533714,0,0,0.0257153435795772,0,0.103214728056498,0.0986226592456973,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0718870731090158,0,0,0.198864201036692,0.0182915066533152,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0704531836857393,0,0,0.172022390598463,0,0,0.472854190632109,0,0,0,0,0,0,0,0,-0.0408238425845338,0,0,0,0,0,-0.629448588512757,0,0,0,-0.0318554061805681,0,0.0913870512367076,0,0,0,0,0
X601881.CH.EQUITY,0.0230617758766349,0,0,0,0,0,0.0196854631780801,0,0,0,0,0,0,0,0.13486982269047,0,0,0,0,0.0417622245357676,0.0655103240478042,0.0290006522783797,0.300863660611116,0,0,0,0,0,0,0,0.543179978692927,0,0,0,0,-0.0568932895292677,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.0872075557428919,0,0.0153272782376081,0,0,0,0,0,0,0,0.0633232639522956,0,0,0,0.0663000627741454,0.00759660608749868,0,0,0.0339183547354854,0,0,0,-0.145821946821471,0,0,0,0,0,0,0,0,0,0,0,-0.0357391001926997,0,-0.0735586741611042,0,0,-0.031254823028099,0,0,0,0,0,0,0.0421696399656985,0.87054478254049
X600919.CH.EQUITY,0,0,0,0,0,0.0805264658123459,0,1.23205553707005,-0.618503357574793,0,0,0,0,0,0,-0.30597575950544,0,0,0.16302577808788,0,0,-0.375975940206805,0,0,0.180749621755697,0,0,0,0,0,0,0.209042666407646,0,0,0,0.106307827013895,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.130152778403782,-0.0333364952467004,0
X600958.CH.EQUITY,1.73472347597681e-18,0,0.135299570136015,0,0,0,0,0,0,0,0.0324269240450197,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00765000998475788,0,0,0,0,0.288344845471142,0,0.00488626172137496,0,0.224115601899925,0,0,0,0,0,0.241926460441705,0,0,0,0.0267833566009813,0.010987287982105,0,0,0.0133371133840528,0,0,0
X601009.CH.EQUITY,0,0.566387537957174,0.0455060697048153,0,0,0,0,0,0,0,0,0,0,0.0436863374665377,0,0,0,0,0,0,0,0.060572391606193,0.483507943314983,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.152428758950072,0,0,0,0,0,-0.300306012756636,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0362019977930388,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369742798095642,0,0.157180475379536,0,0,0,0,0.128876080271042,0,0.301465727822126,-0.227221042713044,0,0,0.160290577789109,0,0,0.0935960558417421,0,0,0,0,-1.38777878078145e-17,-0.142317567467212,0,0.211063078800521,0
X601236.CH.EQUITY,0,0,0,0.00779400620492873,0,-0.0367777155293166,0,0,0.116236714848263,0,0,0,0,0.0397300309389301,0,0,0,0,0,0,0,-0.116706115835837,0,0,0,0,0,0,0,0,-0.167395251359408,0.110824174415915,0,0,0,0,0.178951713994879,0.00451124227837428,0,-0.0199639227383432,0,-0.0497503730653343,0,0,0,0.217465774734784,0,0
X2892.TT.EQUITY,0.0255179318525198,0,0,0,0.163478156636383,0,0,0,0,0,0,0,0,0,0,0.0339460464551124,0,0,0,0,0.108413163784301,0,0.0346266014730363,0,-0.00316442377217529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427915974150441,-0.077311637224441,0.768021623730436,0,0,0,0.00810467858267149,0.00470468849967102,0
