,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.0277858538338736,0.797694797878053,0,0,0,0,0,-0.165298295629157,0,0,0,0.0152282696641741,0.12952139803707,0,0,0,0,-0.105135576287073,0,0.016123879382769,0,0,0,0,0,0.133077425434161,-0.219618757578454,0,0,0.0609419179370854,0.0298479772434333,0,0,0,0,0,-0.048501305220373,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0556994141795831,0,0,0.475116428477452,0,0,0,0,0,0.248557176876943,0,0,0,0,0,0.0690649142607168,0,0,0,0,0,0,-0.0871713910189165,0,0,0,-0.0109554007398872,0.151148918325981,0,0,0,0,0,0,0,0,0,0.108404965510117,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0043859475608759
X601939.CH.EQUITY,0.336875595847487,0,0,0,0,0.0181992765786504,0.233201002436792,0,0,0,0,0,0.0182952962373609,-0.113679185513235,0,0,0.124804709627189,0,0,0.183588159943362,0,0.0616144457816852,0,0,0,0,0,0.0354280418662844,0,0,0,0,0,0.125795050074186,0,0,0.111429914990414,0,0,0,-0.0630705442975441,0.0777049881289339,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.11278012647094,0,0,0,0,0.0980449786078451,0.253865423429098,0,0.0709282161337194,0,0,0.0487863727515596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0111582911564186,0,0,0,0,0,0,0,0,0,0.0501431007411801,0.115336968006565,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0454580153706647,0,0,0.294839153782728,0,0,0,0,0,0.350331794310078,-0.339197181160169,0,0,0,0,-0.0213370760050419,0,0,0,0.037343116051529,0,0,0,0.542841756091982,0,0,0,0,0,0,0,0,0,0,0,0,-0.154204488483022,0,0.0301545126820621,0,0.146519604824846,0,0,0,0
X601658.CH.Equity,0,-0.00969473310264696,0,0,0,0,0,0,0,0.630074407292108,0,0,0,-0.197248280861833,0,0.0263905121970207,0.341036257043791,0,0,0,0,0,-0.17035075540571,0,0,0,0,0,0,0,0,0.167992687697205,0,-0.114580072770586,0,0,0,0.0866552095569437,0,0.0712011286278277,0,0.053223045389978,0,0,0,0,0,0,0,0.224554471361002
X601328.CH.EQUITY,0.0476508022167283,0,0,0.38340941547645,0,0,0,0,0.233736286269609,0,0.00865997525160945,0,0,0,0,0,0,0,0,0,0.00907193801501297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538821452637369,-0.0496965622210142,0,0,0,0,0,0.234079241158614,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186250431145346,0,0,0.209884520111916,0,0,0,0,0,0.213835919212631,0,0,0.372717818646227,0.0871557155468602,0,0,0.136877152073287,-0.00565880689967892,0,0,0,0,0,0,0,0,0,0,0,0,0.0761684163322587,-0.204070924137327,0,0,0,0,0
X267.HK.EQUITY,0,-0.00800232707567154,0,0,0.515690814183042,0,0,0,0,0,0,0,0,0.331797042759309,0.18042694745474,0,0,0,-0.308303191643821,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491898674831609,0,0,0,0.0273895008173359,0.0903571609630722,0,0,0,-0.0236375388318481,0,0,0,0,0,-0.0227004343488069,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.493747830852591,0.000439126564491695,0,0.209434271818597,0,0,-0.039875170138513,0,0,0,0,1.73472347597681e-18,0,0.054701051283298,0,0,0,0,0.206206325059286,0,-0.0847364267401061,0.0770597734402893,0.0421869626130286,0,0,0,0.141627133563425,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.00847551168604269,-0.0262561819157886
